School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Sam Houston,2021-2022,33,19,14,0.576,0.07,-1.16,,13,5,,11,2,,5,8,,2272,2082,,68.8,91.4,0.341,0.427,0.515,47.8,56.2,8.5,7.2,0.475,19.3,21.0,0.246
Samford,2021-2022,32,21,11,0.656,-3.01,-1.76,,10,8,,13,2,,5,8,,2390,2363,,70.5,103.9,0.323,0.456,0.548,48.9,59.2,10.7,6.6,0.519,16.8,28.7,0.226
San Diego,2021-2022,31,15,16,0.484,-3.32,1.48,,7,9,,8,6,,5,8,,2041,2086,,67.4,99.0,0.242,0.277,0.511,49.4,48.8,8.7,6.8,0.483,14.6,25.7,0.174
San Diego State NCAA,2021-2022,32,23,9,0.719,13.13,5.85,,13,4,,14,1,,5,5,,2093,1860,,65.3,88.0,0.310,0.378,0.476,48.5,51.4,8.8,8.0,0.441,19.2,27.3,0.211
San Francisco NCAA,2021-2022,34,24,10,0.706,14.12,5.24,,10,6,,14,4,,7,2,,2630,2304,,70.9,95.2,0.331,0.305,0.509,46.6,43.6,8.6,8.8,0.471,16.3,23.7,0.236
San Jose State,2021-2022,31,8,23,0.258,-7.01,3.79,,1,17,,7,9,,1,13,,1993,2242,,66.3,108.6,0.269,0.340,0.552,53.8,52.2,9.3,8.4,0.526,13.9,29.4,0.193
Santa Clara,2021-2022,33,21,12,0.636,8.98,3.61,,10,5,,14,4,,5,6,,2550,2373,,71.4,100.4,0.212,0.326,0.514,49.6,49.7,7.7,7.8,0.485,14.4,25.7,0.162
Seattle,2021-2022,32,23,9,0.719,1.96,-4.10,,14,4,,17,2,,6,6,,2395,2132,,71.8,92.4,0.388,0.365,0.498,49.7,51.3,7.8,10.2,0.460,18.0,25.1,0.261
Seton Hall NCAA,2021-2022,32,21,11,0.656,12.75,8.52,,11,8,,13,3,,6,5,,2302,2125,,68.7,96.3,0.270,0.340,0.496,48.2,48.3,9.2,10.8,0.455,15.9,29.0,0.209
Siena,2021-2022,29,15,14,0.517,-6.40,-3.50,,12,8,,8,5,,7,8,,1922,2006,,67.2,101.6,0.292,0.299,0.522,51.8,44.3,10.6,8.4,0.491,15.1,28.5,0.206
South Alabama,2021-2022,33,21,12,0.636,0.23,-3.59,,9,7,,15,3,,4,8,,2362,2111,,67.5,94.0,0.296,0.388,0.501,50.2,53.1,8.3,6.7,0.466,18.8,30.5,0.211
South Carolina,2021-2022,31,18,13,0.581,7.14,8.37,,9,9,,12,4,,4,7,,2200,2178,,72.2,97.0,0.403,0.358,0.513,48.7,55.5,11.4,8.4,0.469,18.4,31.2,0.283
South Carolina State,2021-2022,31,15,16,0.484,-13.04,-8.39,,7,7,,8,5,,5,8,,2227,2249,,73.7,97.3,0.374,0.396,0.526,47.1,54.8,9.3,8.7,0.489,18.1,27.1,0.260
South Carolina Upstate,2021-2022,32,15,17,0.469,-9.01,-4.11,,10,6,,6,7,,8,9,,2287,2341,,69.4,104.5,0.378,0.409,0.541,52.6,55.3,9.2,9.7,0.506,15.8,29.1,0.265
South Dakota,2021-2022,31,19,12,0.613,-4.43,-5.61,,11,7,,11,4,,6,7,,2329,2198,,67.5,104.3,0.333,0.372,0.553,47.1,38.2,6.7,6.1,0.520,14.7,21.3,0.241
South Dakota State NCAA,2021-2022,35,30,5,0.857,6.60,-3.77,,18,0,,14,0,,10,3,,3005,2561,,71.7,101.7,0.208,0.411,0.534,47.3,44.5,6.8,6.7,0.509,14.6,23.2,0.154
South Florida,2021-2022,31,8,23,0.258,-3.05,4.40,,3,15,,6,10,,2,9,,1781,2012,,65.9,98.5,0.336,0.416,0.520,50.0,59.5,8.6,9.3,0.483,16.6,26.8,0.239
Southeast Missouri State,2021-2022,32,14,18,0.438,-7.19,-4.69,,8,9,,8,5,,5,10,,2418,2473,,72.6,106.0,0.395,0.373,0.557,51.9,49.5,9.0,8.4,0.517,16.3,28.7,0.289
Southeastern Louisiana,2021-2022,34,19,15,0.559,-9.03,-5.77,,10,4,,10,1,,5,11,,2679,2643,,73.4,105.5,0.255,0.383,0.553,52.5,47.9,10.2,8.2,0.530,17.5,32.4,0.180
Southern,2021-2022,31,17,14,0.548,-5.17,-6.90,,11,6,,9,2,,8,11,,2229,2105,,72.1,93.8,0.447,0.360,0.539,52.3,49.8,9.1,10.1,0.495,23.1,30.4,0.317
Southern California NCAA,2021-2022,34,26,8,0.765,12.50,6.09,,14,6,,13,3,,9,3,,2461,2243,,67.5,97.0,0.268,0.343,0.481,45.7,50.1,9.7,8.4,0.447,12.5,26.7,0.192
Southern Illinois,2021-2022,31,16,15,0.516,2.83,0.73,,9,9,,11,4,,4,8,,1985,1902,,62.9,97.5,0.275,0.320,0.529,50.4,46.5,9.1,11.1,0.495,16.8,22.8,0.206
SIU Edwardsville,2021-2022,32,11,21,0.344,-10.37,-4.71,,5,13,,8,5,,3,13,,2161,2238,,69.1,100.0,0.361,0.402,0.519,48.6,57.8,10.9,9.3,0.477,17.0,29.9,0.263
Southern Methodist,2021-2022,33,24,9,0.727,11.14,4.44,,13,4,,17,1,,6,5,,2436,2215,,69.5,96.2,0.254,0.340,0.476,49.5,52.7,10.1,12.3,0.446,14.4,30.0,0.177
Southern Mississippi,2021-2022,33,7,26,0.212,-13.58,-0.38,,1,17,,3,11,,1,14,,2126,2471,,68.3,108.8,0.277,0.428,0.559,52.0,57.0,10.0,7.2,0.534,14.6,27.9,0.196
Southern Utah,2021-2022,35,23,12,0.657,-1.51,-4.57,,14,6,,13,3,,8,8,,2720,2538,,70.8,101.0,0.281,0.390,0.539,46.6,47.3,8.2,9.5,0.506,15.4,22.0,0.211
St. Bonaventure,2021-2022,33,23,10,0.697,8.27,4.79,,12,5,,13,2,,7,4,,2309,2194,,66.2,100.0,0.222,0.441,0.528,50.0,59.3,7.7,6.9,0.503,16.8,27.5,0.159
St. Francis (NY),2021-2022,30,10,20,0.333,-13.49,-7.93,,7,11,,3,9,,7,9,,2017,2116,,68.2,102.5,0.325,0.308,0.539,50.6,50.0,9.1,10.0,0.510,16.7,29.1,0.224
St. John's (NY),2021-2022,32,17,15,0.531,11.95,6.51,,8,11,,12,7,,4,7,,2547,2373,,74.2,99.2,0.332,0.383,0.526,50.7,50.5,8.2,9.0,0.489,18.4,31.5,0.238
St. Thomas,2021-2022,30,10,20,0.333,-11.15,-5.59,,4,14,,5,8,,3,12,,2241,2260,,68.2,110.4,0.310,0.405,0.593,54.5,47.5,5.0,10.0,0.567,15.0,23.3,0.226
Stanford,2021-2022,32,16,16,0.500,6.27,8.59,,8,12,,10,5,,3,9,,2124,2198,,66.8,102.4,0.290,0.391,0.539,44.9,49.0,10.7,10.7,0.514,14.7,22.9,0.199
Stephen F. Austin,2021-2022,32,22,10,0.688,2.43,-1.60,,14,4,,13,3,,7,4,,2385,2190,,71.9,94.8,0.366,0.380,0.529,48.1,53.0,10.0,8.9,0.490,21.7,31.1,0.261
Stetson,2021-2022,30,11,19,0.367,-10.34,-4.07,,5,11,,7,8,,4,11,,2090,2144,,67.5,104.2,0.241,0.411,0.543,49.0,55.5,9.1,8.5,0.522,15.2,26.8,0.166
Stony Brook,2021-2022,31,18,13,0.581,-6.63,-5.43,,10,8,,13,4,,5,9,,2261,2267,,68.6,106.2,0.232,0.408,0.544,51.2,51.0,8.4,7.8,0.524,15.3,29.2,0.159
Syracuse,2021-2022,33,16,17,0.485,10.12,7.82,,9,11,,11,5,,3,8,,2553,2477,,68.5,107.6,0.235,0.487,0.535,51.0,70.3,9.3,9.0,0.506,14.3,32.1,0.177
Tarleton State,2021-2022,31,14,17,0.452,-3.18,-0.50,,9,9,,10,5,,4,12,,2002,2025,,65.7,99.0,0.352,0.420,0.545,52.9,58.9,7.8,13.3,0.513,21.4,32.4,0.248
TCU NCAA,2021-2022,34,21,13,0.618,13.72,10.16,,8,10,,12,4,,4,6,,2328,2207,,67.2,95.8,0.269,0.349,0.505,44.0,54.2,10.6,8.6,0.474,16.4,26.1,0.191
Temple,2021-2022,29,17,12,0.586,4.61,4.30,,10,7,,11,3,,5,6,,1936,1927,,67.1,98.2,0.317,0.366,0.495,48.3,56.3,9.6,9.9,0.455,14.8,29.3,0.230
Tennessee NCAA,2021-2022,35,27,8,0.771,20.46,9.94,,14,4,,16,0,,6,5,,2571,2203,,68.6,91.0,0.315,0.392,0.501,47.8,52.1,9.6,7.9,0.464,20.1,27.2,0.224
Tennessee State,2021-2022,32,14,18,0.438,-9.34,-7.31,,8,10,,8,5,,5,11,,2282,2246,,69.8,100.2,0.382,0.375,0.536,48.9,54.8,9.9,9.8,0.496,17.8,28.1,0.273
Tennessee Tech,2021-2022,32,11,21,0.344,-7.27,-3.03,,7,10,,7,7,,3,12,,2328,2357,,70.6,103.5,0.229,0.400,0.535,49.1,62.2,9.4,7.9,0.509,16.0,29.7,0.168
Tennessee-Martin,2021-2022,30,8,22,0.267,-11.13,-3.02,,4,14,,5,8,,2,13,,2067,2206,,70.6,104.2,0.363,0.388,0.535,50.5,55.5,9.7,12.8,0.497,15.8,30.5,0.261
Texas NCAA,2021-2022,34,22,12,0.647,17.01,8.87,,10,8,,16,3,,4,7,,2339,2062,,64.5,93.4,0.391,0.335,0.509,49.2,44.1,8.9,9.2,0.470,20.0,29.6,0.266
Texas A&M,2021-2022,40,27,13,0.675,12.93,7.42,,9,9,,16,4,,5,5,,2908,2643,,68.6,95.2,0.328,0.383,0.513,49.5,64.4,10.4,12.2,0.475,20.8,33.2,0.235
Texas A&M-Corpus Christi NCAA,2021-2022,35,23,12,0.657,-6.78,-9.10,,7,7,,9,4,,7,6,,2682,2454,,72.3,96.6,0.393,0.434,0.532,47.0,55.3,8.9,10.0,0.484,20.0,27.8,0.296
Texas Southern NCAA,2021-2022,32,19,13,0.594,-3.30,-6.24,,13,5,,7,2,,8,10,,2209,2115,,69.7,94.4,0.334,0.355,0.484,46.8,48.5,11.5,6.3,0.453,15.1,27.9,0.216
Texas State,2021-2022,29,21,8,0.724,0.14,-2.86,,12,3,,12,1,,7,6,,2043,1834,,65.6,96.1,0.339,0.389,0.522,48.1,53.6,8.7,7.3,0.486,19.6,28.4,0.241
Texas Tech NCAA,2021-2022,37,27,10,0.730,20.08,8.65,,12,6,,18,0,,3,7,,2667,2244,,67.3,89.2,0.319,0.454,0.493,45.4,53.6,9.9,7.3,0.458,20.4,25.9,0.220
Texas-Rio Grande Valley,2021-2022,31,8,23,0.258,-10.18,-1.28,,3,15,,4,9,,3,12,,2212,2438,,73.2,107.5,0.360,0.393,0.542,52.8,60.6,9.5,9.4,0.509,15.4,32.7,0.250
The Citadel,2021-2022,31,13,18,0.419,-6.80,-1.97,,6,12,,7,8,,5,9,,2381,2382,,71.0,106.1,0.256,0.396,0.526,50.5,48.9,9.5,9.6,0.495,12.4,27.4,0.189
Toledo,2021-2022,34,26,8,0.765,6.26,-3.22,,17,3,,13,2,,9,5,,2717,2334,,70.3,97.7,0.227,0.414,0.491,46.8,49.8,7.3,10.8,0.468,13.6,26.8,0.152
Towson,2021-2022,34,25,9,0.735,6.47,-2.15,,15,3,,12,2,,11,5,,2478,2185,,66.2,96.7,0.319,0.414,0.516,45.5,45.9,7.1,8.8,0.479,17.1,26.2,0.229
Troy,2021-2022,32,20,12,0.625,-3.56,-3.52,,10,6,,10,3,,8,6,,2214,2100,,68.6,94.2,0.325,0.371,0.510,47.5,51.4,11.8,10.6,0.475,18.8,26.7,0.229
Tulane,2021-2022,29,14,15,0.483,6.74,5.33,,10,8,,9,4,,3,8,,2121,2080,,69.3,102.1,0.285,0.453,0.526,55.3,65.3,7.4,12.5,0.496,17.3,32.7,0.203
Tulsa,2021-2022,31,11,20,0.355,1.56,4.07,,4,14,,8,8,,1,10,,2089,2167,,67.3,103.8,0.290,0.447,0.547,51.6,54.7,10.6,10.9,0.522,17.5,30.1,0.200
UAB NCAA,2021-2022,35,27,8,0.771,10.90,-0.14,,14,4,,16,2,,7,4,,2811,2336,,70.4,93.8,0.303,0.373,0.511,46.9,46.8,7.7,8.5,0.477,19.5,27.6,0.214
UC Davis,2021-2022,24,13,11,0.542,-3.70,-4.29,,6,6,,7,5,,5,4,,1628,1593,,67.9,97.2,0.358,0.337,0.511,50.7,47.1,8.6,5.9,0.472,17.0,28.5,0.252
UC Irvine,2021-2022,25,15,10,0.600,1.59,-0.93,,10,5,,9,1,,6,7,,1656,1507,,66.1,91.3,0.301,0.323,0.474,47.0,48.1,9.3,6.6,0.432,15.6,26.7,0.218
UC Riverside,2021-2022,28,16,12,0.571,-0.92,-1.89,,10,7,,10,4,,6,7,,1865,1784,,66.1,95.2,0.273,0.298,0.495,47.9,48.1,8.2,7.6,0.461,14.4,22.2,0.196
UC San Diego,2021-2022,29,13,16,0.448,-7.04,-3.78,,7,11,,9,4,,4,11,,2036,2046,,68.5,102.5,0.216,0.330,0.538,53.6,46.9,8.9,8.9,0.516,15.6,27.1,0.154
UC Santa Barbara,2021-2022,28,17,11,0.607,1.38,-4.39,,9,6,,11,3,,5,7,,2066,1841,,67.0,96.0,0.296,0.331,0.510,46.8,51.4,9.2,6.5,0.473,16.7,25.6,0.217
UCF,2021-2022,30,18,12,0.600,6.23,4.63,,9,9,,13,3,,4,8,,2095,2047,,68.1,99.8,0.298,0.413,0.523,50.3,55.0,10.4,10.0,0.487,17.8,30.8,0.219
UCLA NCAA,2021-2022,35,27,8,0.771,19.30,8.36,,15,5,,14,1,,8,4,,2639,2256,,66.5,95.3,0.283,0.381,0.510,47.5,50.2,6.6,7.5,0.476,17.2,25.3,0.205
UNC Asheville,2021-2022,32,17,15,0.531,-4.52,-5.28,,8,8,,9,6,,6,7,,2410,2201,,68.0,98.9,0.264,0.327,0.510,51.3,46.9,9.3,8.6,0.485,16.7,31.9,0.176
UNC Greensboro,2021-2022,32,17,15,0.531,-2.47,-1.99,,9,9,,9,5,,7,6,,2083,2079,,63.2,101.7,0.282,0.483,0.539,46.0,56.3,10.8,7.9,0.503,16.5,25.1,0.216
UNC Wilmington,2021-2022,36,27,9,0.750,-0.66,-2.84,,15,3,,12,2,,9,5,,2596,2483,,66.7,101.2,0.334,0.328,0.530,52.5,40.8,6.5,7.7,0.498,17.2,31.6,0.231
UT Arlington,2021-2022,29,11,18,0.379,-5.49,-0.94,,7,10,,8,4,,3,13,,1948,1993,,66.5,99.9,0.312,0.398,0.517,49.9,65.1,10.2,7.9,0.483,17.2,31.6,0.220
Utah,2021-2022,31,11,20,0.355,5.45,6.61,,4,16,,7,9,,2,9,,2161,2197,,67.2,104.6,0.286,0.351,0.523,49.8,50.5,9.2,10.4,0.494,13.2,29.2,0.201
Utah State,2021-2022,34,18,16,0.529,10.41,4.53,,8,10,,9,7,,4,7,,2497,2273,,67.3,97.9,0.286,0.387,0.525,47.0,55.1,9.1,8.9,0.495,16.3,22.5,0.203
Utah Tech,2021-2022,31,13,18,0.419,-8.53,-0.53,,6,12,,10,6,,3,11,,2247,2296,,73.9,99.8,0.290,0.383,0.522,49.6,53.8,11.1,10.9,0.494,16.2,27.5,0.201
Utah Valley,2021-2022,32,20,12,0.625,2.37,-1.60,,10,8,,11,2,,6,9,,2279,2084,,68.2,93.7,0.274,0.374,0.478,44.2,51.2,11.1,8.4,0.447,14.1,24.9,0.186
UTEP,2021-2022,34,20,14,0.588,0.27,-0.48,,11,7,,12,6,,7,6,,2352,2265,,67.9,97.3,0.378,0.335,0.524,52.9,50.1,8.2,6.1,0.497,18.7,28.9,0.242
UTSA,2021-2022,32,10,22,0.313,-10.46,-1.49,,3,15,,8,10,,1,11,,2153,2313,,70.0,102.8,0.319,0.387,0.545,49.1,56.7,9.7,9.1,0.526,15.8,25.5,0.205
Valparaiso,2021-2022,32,14,18,0.438,-1.61,0.83,,6,12,,8,8,,3,8,,2264,2257,,67.4,101.5,0.222,0.365,0.545,50.8,50.4,8.4,8.6,0.520,15.0,20.1,0.165
Vanderbilt,2021-2022,36,19,17,0.528,11.00,8.05,,7,11,,11,8,,5,8,,2548,2442,,68.9,97.7,0.349,0.389,0.525,50.4,55.3,9.2,12.6,0.485,18.2,27.7,0.254
Vermont NCAA,2021-2022,34,28,6,0.824,7.81,-5.70,,17,1,,16,0,,10,4,,2544,2065,,65.1,92.9,0.228,0.376,0.500,45.3,43.8,7.4,8.8,0.475,15.4,18.6,0.158
Villanova NCAA,2021-2022,38,30,8,0.789,19.31,10.29,,16,4,,12,1,,8,5,,2726,2383,,63.6,98.3,0.250,0.422,0.505,48.5,49.9,7.4,11.2,0.473,15.9,28.9,0.183
Virginia,2021-2022,35,21,14,0.600,8.88,6.60,,12,8,,11,7,,7,6,,2184,2104,,59.9,99.9,0.233,0.375,0.514,50.1,51.9,9.1,9.8,0.488,15.8,28.8,0.166
Virginia Commonwealth,2021-2022,32,22,10,0.688,9.83,5.17,,14,4,,12,4,,9,3,,2146,1997,,68.6,90.6,0.383,0.359,0.491,51.4,53.9,11.3,7.1,0.444,21.1,32.0,0.271
VMI,2021-2022,32,16,16,0.500,-2.47,-2.05,,9,9,,9,4,,6,9,,2529,2375,,69.2,106.0,0.245,0.466,0.524,50.3,47.3,9.9,11.3,0.494,12.8,28.4,0.182
Virginia Tech NCAA,2021-2022,36,23,13,0.639,14.48,6.48,,11,9,,11,4,,7,6,,2549,2261,,63.6,98.4,0.256,0.369,0.521,48.6,51.0,9.9,9.3,0.489,16.5,26.2,0.191
Wagner,2021-2022,27,21,6,0.778,-1.12,-9.01,,13,3,,12,1,,9,5,,2010,1747,,68.3,93.0,0.394,0.395,0.512,46.4,52.0,8.9,7.1,0.476,19.7,26.7,0.264
Wake Forest,2021-2022,35,25,10,0.714,13.24,4.75,,13,7,,18,2,,5,6,,2749,2452,,71.2,97.0,0.294,0.367,0.505,47.8,48.9,11.0,7.8,0.473,15.5,26.1,0.207
Washington,2021-2022,32,17,15,0.531,5.03,6.72,,11,9,,11,6,,3,7,,2260,2314,,70.4,101.5,0.302,0.341,0.532,53.8,54.3,7.4,9.5,0.499,18.8,35.5,0.217
Washington State,2021-2022,37,22,15,0.595,12.57,5.97,,11,9,,13,7,,8,5,,2644,2400,,67.4,95.9,0.303,0.349,0.507,48.6,48.1,7.2,9.0,0.469,17.8,29.5,0.223
Weber State,2021-2022,33,21,12,0.636,-1.73,-5.21,,13,7,,9,6,,8,5,,2513,2319,,71.1,98.5,0.254,0.394,0.539,51.0,50.9,7.5,5.0,0.512,18.3,24.3,0.184
West Virginia,2021-2022,33,16,17,0.485,10.23,10.74,,4,14,,12,5,,1,10,,2259,2276,,68.5,100.7,0.341,0.369,0.540,52.8,53.2,10.1,7.5,0.506,19.4,33.6,0.243
Western Carolina,2021-2022,32,11,21,0.344,-10.48,-1.90,,5,13,,8,5,,2,14,,2261,2472,,69.3,110.2,0.293,0.452,0.553,50.0,52.9,9.0,11.4,0.525,12.7,27.7,0.211
Western Illinois,2021-2022,32,16,16,0.500,-6.34,-5.51,,7,11,,9,6,,7,9,,2493,2470,,72.4,105.0,0.304,0.331,0.562,48.3,44.7,7.3,7.8,0.525,15.4,21.7,0.236
Western Kentucky,2021-2022,32,19,13,0.594,3.30,0.23,,11,7,,13,4,,5,6,,2414,2214,,71.0,97.5,0.158,0.442,0.510,51.2,59.3,9.2,7.6,0.493,17.5,29.4,0.112
Western Michigan,2021-2022,31,8,23,0.258,-13.51,-2.30,,4,16,,4,10,,2,13,,2027,2329,,66.5,111.6,0.303,0.401,0.553,52.1,48.9,10.6,12.4,0.526,13.1,31.1,0.213
Wichita State,2021-2022,28,15,13,0.536,8.11,6.00,,6,9,,11,6,,3,5,,1917,1858,,67.8,96.5,0.303,0.368,0.507,48.5,52.3,9.8,11.1,0.473,17.4,28.3,0.215
William & Mary,2021-2022,32,5,27,0.156,-13.91,-1.88,,4,14,,4,10,,1,14,,2044,2380,,69.9,105.2,0.269,0.413,0.553,50.3,52.3,12.9,14.0,0.530,15.9,26.5,0.189
Winthrop,2021-2022,32,23,9,0.719,-1.56,-3.63,,14,2,,13,0,,7,7,,2407,2246,,69.3,100.1,0.327,0.405,0.534,48.0,44.8,10.4,8.2,0.502,17.1,25.8,0.231
Wisconsin NCAA,2021-2022,33,25,8,0.758,13.13,9.16,,15,5,,12,4,,9,2,,2308,2177,,67.0,98.5,0.272,0.336,0.516,49.9,46.9,7.0,8.8,0.489,15.2,24.4,0.186
Wofford,2021-2022,32,19,13,0.594,2.01,-1.55,,10,8,,11,4,,7,8,,2322,2120,,65.6,100.6,0.285,0.461,0.561,47.0,49.3,9.3,8.6,0.531,18.3,21.5,0.211
Wright State NCAA,2021-2022,36,22,14,0.611,-1.94,-5.11,,15,7,,12,3,,7,7,,2729,2585,,70.0,102.6,0.256,0.346,0.536,49.1,41.5,10.5,7.3,0.510,16.3,29.4,0.183
Wyoming NCAA,2021-2022,34,25,9,0.735,9.36,3.60,,13,5,,14,1,,8,5,,2466,2227,,66.3,97.3,0.241,0.382,0.501,48.0,42.3,7.7,8.5,0.472,14.1,24.2,0.174
Xavier,2021-2022,36,23,13,0.639,13.23,8.34,,8,11,,16,5,,4,6,,2668,2492,,69.1,98.8,0.259,0.366,0.516,48.1,48.6,9.7,9.2,0.483,15.9,26.1,0.193
Yale NCAA,2021-2022,31,19,12,0.613,-0.10,-1.34,,11,3,,10,3,,6,6,,2226,2143,,70.3,98.0,0.318,0.414,0.518,49.8,48.5,10.3,9.5,0.486,16.5,26.3,0.219
Youngstown State,2021-2022,34,19,15,0.559,-6.28,-7.12,,12,9,,13,7,,6,8,,2470,2374,,67.6,103.0,0.287,0.358,0.532,48.4,49.2,8.7,8.7,0.501,15.2,27.8,0.206
