School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Sam Houston,2020-2021,28,19,9,0.679,-3.29,-4.87,,13,3,,12,1,,7,6,,2229,1969,,74.7,94.1,0.382,0.375,0.517,50.3,55.6,8.7,8.1,0.476,20.6,30.6,0.269
Samford,2020-2021,19,6,13,0.316,-8.93,-1.63,,2,9,,4,5,,2,7,,1460,1510,,75.0,103.9,0.383,0.492,0.558,47.6,59.9,10.5,7.5,0.523,16.7,25.0,0.272
San Diego,2020-2021,14,3,11,0.214,-5.22,5.64,,2,7,,0,5,,3,5,,927,1079,,72.2,105.8,0.338,0.316,0.565,53.8,49.0,9.6,7.6,0.533,16.3,25.6,0.247
San Diego State NCAA,2020-2021,28,23,5,0.821,14.36,2.99,,14,3,,13,2,,6,2,,2062,1713,,66.9,91.0,0.318,0.459,0.509,47.2,60.9,6.7,8.6,0.469,20.0,23.5,0.234
San Francisco,2020-2021,25,11,14,0.440,6.00,3.84,,4,9,,3,5,,4,6,,1786,1732,,69.5,99.7,0.400,0.279,0.544,51.4,46.1,8.0,10.4,0.497,17.8,24.6,0.299
San Jose State,2020-2021,21,5,16,0.238,-17.50,0.98,,2,12,,4,6,,0,8,,1381,1708,,72.4,112.4,0.272,0.396,0.541,56.6,52.0,8.9,10.0,0.513,12.0,33.4,0.195
Santa Clara,2020-2021,20,12,8,0.600,-0.05,2.16,,4,5,,6,3,,4,3,,1393,1412,,72.1,98.0,0.299,0.362,0.510,49.8,52.1,8.4,7.2,0.474,15.1,24.2,0.218
Seattle,2020-2021,23,12,11,0.522,-5.24,-3.51,,4,5,,6,3,,3,6,,1677,1578,,70.5,96.8,0.387,0.362,0.527,52.8,53.1,7.2,7.9,0.479,19.5,29.9,0.289
Seton Hall,2020-2021,27,14,13,0.519,11.12,9.53,,10,9,,7,4,,6,7,,1924,1881,,67.8,101.4,0.273,0.343,0.528,49.9,48.4,9.5,9.6,0.494,16.7,29.8,0.205
Siena,2020-2021,17,12,5,0.706,-3.99,-8.58,,12,4,,6,2,,6,2,,1149,1071,,66.2,95.2,0.247,0.316,0.490,48.3,41.5,9.5,7.9,0.460,15.5,27.1,0.175
South Alabama,2020-2021,28,17,11,0.607,-6.03,-5.86,,10,7,,10,5,,6,5,,2075,1985,,68.4,102.3,0.231,0.516,0.524,51.6,59.0,8.7,12.1,0.496,17.0,32.0,0.172
South Carolina,2020-2021,21,6,15,0.286,3.39,10.01,,4,12,,3,6,,2,7,,1523,1662,,75.4,104.9,0.390,0.372,0.574,51.3,54.8,10.2,10.4,0.532,19.4,31.0,0.297
South Carolina State,2020-2021,18,1,17,0.056,-24.90,-7.56,,1,7,,1,6,,0,11,,1102,1414,,72.5,108.3,0.360,0.365,0.586,55.4,55.4,10.3,9.3,0.554,19.7,33.4,0.264
South Carolina Upstate,2020-2021,23,5,18,0.217,-13.70,-5.20,,5,11,,3,8,,2,10,,1515,1712,,68.9,108.0,0.361,0.375,0.567,53.5,52.7,10.2,8.5,0.538,16.6,29.8,0.252
South Dakota,2020-2021,25,14,11,0.560,-1.25,-3.50,,11,4,,7,2,,5,4,,1899,1805,,70.2,102.8,0.344,0.396,0.530,49.5,42.5,6.7,6.0,0.489,14.0,24.0,0.253
South Dakota State,2020-2021,23,16,7,0.696,3.27,-2.05,,9,3,,8,1,,4,2,,1850,1690,,71.9,102.2,0.257,0.401,0.542,46.5,48.8,8.8,8.1,0.506,13.9,20.0,0.204
South Florida,2020-2021,22,9,13,0.409,-0.02,6.27,,4,10,,4,6,,3,4,,1449,1571,,68.3,104.0,0.325,0.419,0.550,47.2,59.7,9.5,10.1,0.519,15.6,25.5,0.231
Southeast Missouri State,2020-2021,27,11,16,0.407,-10.18,-7.51,,9,11,,7,6,,3,9,,1864,1936,,68.9,101.3,0.389,0.357,0.553,48.4,54.8,9.7,10.2,0.519,17.7,23.6,0.271
Southeastern Louisiana,2020-2021,26,8,18,0.308,-17.40,-8.02,,5,11,,3,4,,4,13,,1775,2019,,71.6,107.0,0.380,0.393,0.589,51.5,57.7,9.2,9.5,0.552,19.6,30.0,0.286
Southern,2020-2021,19,8,11,0.421,-13.49,-13.07,,8,6,,5,2,,3,7,,1327,1335,,72.9,94.6,0.408,0.320,0.514,48.5,47.3,10.3,10.5,0.473,18.3,25.8,0.281
Southern California NCAA,2020-2021,33,25,8,0.758,20.50,10.65,,15,5,,13,2,,7,3,,2473,2148,,67.7,94.7,0.241,0.351,0.482,45.6,53.8,8.2,6.9,0.449,14.6,27.7,0.177
Southern Illinois,2020-2021,26,12,14,0.462,-3.56,0.72,,5,13,,8,5,,3,8,,1704,1770,,65.8,102.5,0.236,0.406,0.550,53.5,56.9,9.6,10.3,0.527,16.9,24.7,0.170
SIU Edwardsville,2020-2021,26,9,17,0.346,-14.94,-6.02,,7,12,,2,8,,6,7,,1709,1897,,69.8,104.6,0.333,0.384,0.544,51.6,59.0,11.4,6.6,0.517,17.0,31.0,0.227
Southern Methodist,2020-2021,17,11,6,0.647,10.97,4.44,,7,4,,6,2,,5,2,,1269,1158,,70.8,96.2,0.352,0.390,0.508,48.8,60.0,10.1,10.8,0.473,17.6,29.2,0.240
Southern Mississippi,2020-2021,25,8,17,0.320,-6.88,-2.10,,4,13,,6,7,,2,9,,1605,1668,,68.5,96.9,0.289,0.444,0.526,49.2,52.7,10.2,5.6,0.497,17.5,23.5,0.201
Southern Utah,2020-2021,24,20,4,0.833,0.63,-5.69,,12,2,,14,0,,5,3,,2021,1669,,73.1,94.7,0.286,0.389,0.514,44.5,51.2,6.8,8.2,0.489,16.9,21.8,0.191
St. Bonaventure NCAA,2020-2021,21,16,5,0.762,13.44,4.49,,11,4,,8,1,,4,3,,1471,1283,,65.3,93.6,0.286,0.431,0.484,47.7,56.8,7.5,8.0,0.455,16.6,29.0,0.190
St. Francis (NY),2020-2021,19,9,10,0.474,-10.23,-8.38,,9,9,,4,6,,5,4,,1476,1511,,73.6,107.4,0.391,0.340,0.566,50.6,52.1,8.2,9.2,0.527,17.3,30.3,0.289
St. John's (NY),2020-2021,27,16,11,0.593,9.41,7.19,,10,9,,11,3,,4,6,,2132,2072,,74.1,102.2,0.318,0.369,0.551,51.3,52.2,9.2,9.3,0.526,19.1,30.0,0.217
Stanford,2020-2021,27,14,13,0.519,10.15,10.01,,10,10,,5,4,,6,6,,1883,1879,,69.7,98.1,0.270,0.398,0.517,50.0,51.1,9.9,9.6,0.483,17.6,28.7,0.203
Stephen F. Austin,2020-2021,21,16,5,0.762,-1.63,-8.46,,13,3,,10,1,,6,4,,1686,1484,,72.7,96.1,0.411,0.357,0.547,44.6,54.4,10.4,7.5,0.501,21.9,26.9,0.307
Stetson,2020-2021,27,12,15,0.444,-7.26,-4.51,,7,9,,7,5,,3,8,,1925,1896,,68.4,101.7,0.294,0.371,0.538,49.0,57.0,8.3,9.3,0.511,16.2,26.4,0.205
Stony Brook,2020-2021,23,9,14,0.391,-6.14,-4.73,,7,9,,5,5,,4,8,,1522,1509,,67.7,95.8,0.295,0.398,0.506,48.3,54.4,9.5,7.9,0.474,17.0,27.0,0.206
Syracuse NCAA,2020-2021,28,18,10,0.643,13.27,8.59,,9,7,,13,1,,2,7,,2095,1964,,69.3,100.8,0.241,0.442,0.511,51.7,68.5,8.5,8.9,0.480,16.9,33.5,0.179
Tarleton State,2020-2021,20,10,10,0.500,-7.28,-3.02,,5,7,,6,3,,4,7,,1467,1246,,69.2,90.1,0.415,0.462,0.528,51.3,70.9,5.0,8.9,0.484,24.8,28.5,0.297
TCU,2020-2021,26,12,14,0.462,2.61,6.99,,5,11,,6,7,,3,6,,1738,1852,,67.6,104.9,0.293,0.347,0.534,49.8,58.8,10.3,10.2,0.507,14.8,29.3,0.202
Temple,2020-2021,16,5,11,0.313,2.57,5.57,,4,10,,3,5,,2,5,,1053,1101,,68.3,100.8,0.317,0.380,0.507,50.5,55.3,8.2,10.3,0.473,13.9,28.1,0.220
Tennessee NCAA,2020-2021,27,18,9,0.667,16.87,8.46,,10,7,,13,3,,4,4,,1941,1714,,68.7,92.4,0.306,0.381,0.502,48.6,46.4,9.4,7.2,0.463,19.9,28.8,0.223
Tennessee State,2020-2021,23,4,19,0.174,-14.10,-7.23,,3,17,,4,8,,0,11,,1573,1702,,72.5,101.0,0.433,0.367,0.546,53.1,52.0,8.3,11.1,0.507,19.4,30.9,0.303
Tennessee Tech,2020-2021,27,5,22,0.185,-14.13,-3.84,,5,15,,5,6,,0,16,,1797,2075,,70.2,109.0,0.267,0.384,0.570,50.6,63.1,10.4,9.0,0.548,15.9,27.8,0.188
Tennessee-Martin,2020-2021,24,8,16,0.333,-19.41,-5.89,,6,14,,6,7,,2,9,,1571,1847,,68.7,110.8,0.362,0.419,0.588,53.3,63.5,9.8,8.8,0.562,18.1,33.3,0.254
Texas NCAA,2020-2021,27,19,8,0.704,15.51,9.36,,11,6,,8,5,,6,2,,2008,1842,,69.5,96.8,0.359,0.331,0.498,47.3,41.5,8.9,9.4,0.460,15.5,27.2,0.246
Texas A&M,2020-2021,18,8,10,0.444,2.20,4.86,,2,8,,6,4,,2,4,,1157,1205,,66.1,101.2,0.296,0.474,0.551,49.1,67.8,10.1,11.8,0.531,19.9,30.1,0.194
Texas A&M-Corpus Christi,2020-2021,24,5,19,0.208,-16.77,-6.10,,2,13,,4,8,,1,10,,1554,1716,,71.3,100.3,0.315,0.347,0.532,51.7,58.4,12.0,8.2,0.496,17.3,28.2,0.233
Texas Southern NCAA,2020-2021,26,17,9,0.654,-6.15,-9.03,,10,3,,8,2,,5,6,,1921,1806,,73.9,93.6,0.334,0.390,0.499,46.6,50.2,8.6,8.2,0.461,17.3,25.8,0.234
Texas State,2020-2021,25,18,7,0.720,-3.85,-7.37,,12,3,,8,3,,9,3,,1660,1543,,64.7,94.0,0.327,0.403,0.524,47.5,52.7,9.0,7.2,0.492,20.3,25.4,0.228
Texas Tech NCAA,2020-2021,29,18,11,0.621,16.59,7.28,,9,8,,11,4,,5,4,,2103,1833,,67.1,93.4,0.356,0.382,0.511,48.8,45.0,8.1,7.6,0.477,20.6,29.4,0.242
Texas-Rio Grande Valley,2020-2021,19,9,10,0.474,-9.63,-5.23,,2,5,,8,3,,1,6,,1376,1287,,74.5,90.9,0.422,0.327,0.500,50.5,59.4,8.9,8.0,0.455,21.6,31.5,0.289
The Citadel,2020-2021,25,13,12,0.520,-6.07,-1.45,,5,11,,11,3,,1,8,,2019,1959,,74.9,104.7,0.268,0.346,0.534,49.7,44.6,9.3,8.7,0.501,13.3,25.0,0.203
Toledo,2020-2021,30,21,9,0.700,6.59,-1.88,,15,4,,12,1,,7,5,,2433,2179,,70.2,102.1,0.237,0.402,0.514,49.8,45.4,7.6,8.5,0.486,15.0,30.7,0.173
Towson,2020-2021,18,4,14,0.222,-9.83,-2.33,,3,9,,4,4,,0,6,,1214,1349,,66.8,110.6,0.293,0.409,0.555,48.5,48.5,8.0,7.9,0.526,13.8,30.3,0.212
Troy,2020-2021,28,11,17,0.393,-12.06,-4.06,,4,12,,7,4,,2,11,,1829,1942,,70.2,98.4,0.301,0.382,0.522,48.8,53.4,11.3,11.3,0.496,16.8,25.8,0.202
Tulane,2020-2021,23,10,13,0.435,1.03,3.59,,4,12,,6,6,,3,6,,1470,1529,,67.8,98.1,0.300,0.430,0.522,54.2,68.2,7.8,10.2,0.497,19.0,30.6,0.200
Tulsa,2020-2021,23,11,12,0.478,4.19,5.43,,7,9,,7,5,,4,4,,1573,1509,,68.0,96.4,0.347,0.425,0.509,50.8,55.2,11.0,7.7,0.480,18.6,30.4,0.226
UAB,2020-2021,29,22,7,0.759,5.80,-3.83,,13,5,,15,2,,6,4,,2105,1748,,68.9,87.4,0.277,0.363,0.493,48.3,49.0,6.1,8.3,0.462,21.2,25.1,0.192
UC Davis,2020-2021,18,10,8,0.556,-5.83,-4.24,,7,5,,4,3,,4,3,,1295,1289,,70.7,99.3,0.400,0.350,0.563,51.1,53.1,8.6,8.7,0.527,21.1,27.4,0.286
UC Irvine,2020-2021,27,18,9,0.667,3.46,-0.86,,13,4,,10,1,,6,6,,1950,1712,,69.2,90.8,0.276,0.400,0.485,44.6,55.2,10.1,5.2,0.452,16.9,23.6,0.194
UC Riverside,2020-2021,22,14,8,0.636,4.12,-2.43,,10,5,,5,4,,7,3,,1544,1400,,66.8,94.3,0.286,0.349,0.490,47.5,47.4,7.3,8.1,0.458,14.6,23.8,0.197
UC San Diego,2020-2021,17,7,10,0.412,-6.95,0.98,,4,10,,7,3,,0,7,,1214,1226,,70.2,102.0,0.213,0.335,0.539,56.2,55.6,9.7,9.1,0.517,17.4,29.7,0.152
UC Santa Barbara NCAA,2020-2021,27,22,5,0.815,7.80,-2.08,,15,3,,11,0,,8,4,,2051,1696,,67.2,92.6,0.266,0.321,0.509,45.8,46.2,6.8,5.7,0.474,18.3,22.4,0.198
UCF,2020-2021,23,11,12,0.478,5.94,8.15,,8,10,,6,3,,4,8,,1546,1597,,68.0,101.6,0.336,0.384,0.525,51.1,56.9,10.1,8.1,0.493,16.8,31.5,0.232
UCLA NCAA,2020-2021,32,22,10,0.688,16.30,11.34,,13,6,,11,1,,5,6,,2349,2190,,65.4,101.0,0.282,0.377,0.533,47.4,49.7,7.2,7.3,0.504,15.5,23.9,0.201
UNC Asheville,2020-2021,20,10,10,0.500,-6.99,-7.59,,9,5,,6,4,,4,6,,1468,1456,,69.9,102.3,0.323,0.310,0.530,52.8,44.8,9.1,11.7,0.497,16.9,33.2,0.227
UNC Greensboro NCAA,2020-2021,30,21,9,0.700,3.48,-2.15,,13,5,,7,3,,10,3,,2189,2020,,70.5,95.2,0.365,0.414,0.521,48.2,49.9,6.9,7.0,0.482,18.7,25.1,0.258
UNC Wilmington,2020-2021,17,7,10,0.412,-6.84,-6.47,,1,6,,3,4,,3,4,,1297,1253,,70.7,103.5,0.314,0.296,0.552,52.5,41.0,7.4,8.3,0.516,17.4,30.3,0.237
UT Arlington,2020-2021,26,13,13,0.500,-7.23,-4.57,,9,8,,9,4,,3,8,,1916,1827,,71.6,97.6,0.286,0.354,0.516,51.1,59.6,8.5,8.0,0.486,17.8,30.0,0.200
Utah,2020-2021,25,12,13,0.480,11.86,9.54,,8,11,,8,5,,3,7,,1803,1745,,67.6,102.2,0.273,0.356,0.541,52.1,51.3,9.3,10.6,0.512,17.2,29.5,0.199
Utah State NCAA,2020-2021,29,20,9,0.690,10.99,1.32,,13,4,,10,2,,5,3,,2105,1808,,69.5,89.7,0.252,0.405,0.492,42.7,52.2,9.5,8.8,0.458,17.7,21.3,0.187
Utah Tech,2020-2021,21,8,13,0.381,-14.01,-3.43,,4,10,,5,7,,3,6,,1461,1603,,74.0,103.1,0.349,0.363,0.535,53.0,53.2,10.0,9.3,0.508,17.0,31.3,0.232
Utah Valley,2020-2021,22,11,11,0.500,-3.41,-1.61,,9,4,,8,4,,3,6,,1632,1635,,72.0,102.7,0.346,0.346,0.530,45.5,53.8,9.3,7.5,0.486,13.9,23.9,0.263
UTEP,2020-2021,24,12,12,0.500,1.07,1.26,,8,8,,10,2,,2,9,,1698,1644,,69.6,97.9,0.371,0.325,0.529,50.6,46.4,7.4,7.2,0.489,16.9,23.8,0.265
UTSA,2020-2021,26,15,11,0.577,-1.22,-0.17,,9,7,,12,2,,2,8,,2050,1906,,73.4,99.9,0.355,0.383,0.531,48.7,50.5,7.5,7.3,0.488,16.7,26.3,0.265
Valparaiso,2020-2021,28,10,18,0.357,-4.21,1.14,,7,11,,6,6,,4,11,,1821,1902,,68.3,98.5,0.278,0.357,0.523,52.9,52.8,8.8,7.2,0.496,16.7,25.8,0.192
Vanderbilt,2020-2021,25,9,16,0.360,6.14,6.74,,3,13,,6,7,,2,8,,1794,1809,,69.6,103.9,0.337,0.373,0.553,50.7,52.6,9.8,14.0,0.521,17.4,28.4,0.240
Vermont,2020-2021,15,10,5,0.667,1.99,-7.61,,10,4,,6,3,,4,2,,1095,951,,66.4,93.9,0.335,0.400,0.507,47.1,43.9,7.5,6.7,0.470,17.0,23.2,0.235
Villanova NCAA,2020-2021,25,18,7,0.720,17.47,9.19,,11,4,,9,0,,4,4,,1870,1663,,65.7,100.8,0.256,0.406,0.534,49.1,48.9,6.1,8.6,0.510,16.3,25.2,0.177
Virginia NCAA,2020-2021,25,18,7,0.720,15.27,7.59,,13,4,,10,1,,6,3,,1705,1513,,60.8,99.0,0.248,0.375,0.512,48.3,52.9,8.1,7.6,0.480,13.6,22.4,0.185
Virginia Commonwealth NCAA,2020-2021,26,19,7,0.731,11.30,4.76,,10,4,,12,2,,5,3,,1864,1694,,70.5,92.0,0.354,0.351,0.498,50.4,51.2,9.1,8.5,0.458,20.4,31.0,0.246
VMI,2020-2021,25,13,12,0.520,-0.41,-0.78,,7,7,,11,1,,1,10,,2001,1897,,72.3,103.8,0.233,0.432,0.521,48.7,46.6,9.4,8.1,0.500,12.4,24.7,0.157
Virginia Tech NCAA,2020-2021,22,15,7,0.682,12.59,6.50,,9,4,,10,2,,3,3,,1585,1451,,66.4,97.7,0.319,0.389,0.521,48.2,46.0,8.6,10.0,0.488,16.0,24.3,0.222
Wagner,2020-2021,20,13,7,0.650,-5.35,-7.90,,13,5,,7,3,,6,4,,1425,1374,,66.8,101.0,0.443,0.397,0.548,47.5,58.4,9.2,8.8,0.503,18.5,28.1,0.320
Wake Forest,2020-2021,22,6,16,0.273,1.72,8.06,,3,15,,5,6,,1,9,,1458,1583,,67.4,106.1,0.326,0.364,0.565,51.1,54.0,11.2,15.8,0.538,16.1,25.8,0.229
Washington,2020-2021,26,5,21,0.192,1.88,11.61,,4,16,,4,7,,1,9,,1759,2012,,71.0,109.0,0.347,0.331,0.546,55.5,57.2,8.2,8.6,0.512,14.7,34.4,0.247
Washington State,2020-2021,27,14,13,0.519,8.12,6.93,,7,12,,11,5,,3,6,,1853,1821,,68.6,95.7,0.327,0.328,0.504,47.7,55.9,9.9,10.2,0.466,16.3,26.0,0.231
Weber State,2020-2021,23,17,6,0.739,3.14,-5.22,,12,3,,11,0,,6,5,,1881,1594,,72.5,95.6,0.306,0.356,0.519,48.6,51.1,8.5,6.6,0.485,17.6,24.4,0.219
West Virginia NCAA,2020-2021,29,19,10,0.655,15.36,10.05,,11,6,,8,5,,7,2,,2243,2089,,70.6,100.8,0.279,0.379,0.536,48.2,52.7,8.6,6.8,0.510,18.2,30.7,0.193
Western Carolina,2020-2021,27,11,16,0.407,-7.43,-2.03,,4,13,,6,5,,4,9,,2039,2129,,72.2,106.7,0.272,0.398,0.558,50.4,48.0,9.8,7.8,0.537,14.4,24.5,0.188
Western Illinois,2020-2021,22,7,15,0.318,-12.48,-4.62,,5,9,,2,5,,4,9,,1606,1746,,73.5,108.0,0.382,0.341,0.575,48.9,51.0,7.9,10.6,0.540,14.9,23.0,0.278
Western Kentucky,2020-2021,29,21,8,0.724,5.19,0.50,,11,3,,11,2,,5,3,,2108,1972,,69.1,97.6,0.224,0.394,0.521,45.3,49.9,9.7,10.3,0.494,16.8,24.2,0.165
Western Michigan,2020-2021,21,5,16,0.238,-11.51,-1.21,,4,12,,2,9,,3,7,,1325,1511,,68.3,105.4,0.251,0.384,0.523,51.8,41.6,11.4,7.2,0.494,12.8,28.8,0.182
Wichita State NCAA,2020-2021,22,16,6,0.727,9.36,6.91,,11,2,,10,2,,5,2,,1572,1469,,68.6,96.2,0.280,0.382,0.489,51.0,51.0,7.8,8.0,0.459,16.0,31.7,0.191
William & Mary,2020-2021,17,7,10,0.412,-11.23,-3.99,,4,6,,1,3,,5,6,,1101,1224,,67.2,106.3,0.236,0.347,0.536,51.6,52.7,10.4,14.9,0.509,14.6,31.8,0.171
Winthrop NCAA,2020-2021,25,23,2,0.920,4.69,-7.15,,17,1,,11,1,,10,0,,1972,1676,,72.5,92.5,0.344,0.368,0.520,43.9,43.6,8.1,9.5,0.491,19.8,21.8,0.229
Wisconsin NCAA,2020-2021,31,18,13,0.581,17.22,11.93,,10,10,,11,5,,5,6,,2167,2003,,65.8,97.4,0.284,0.335,0.511,51.0,52.8,6.6,10.8,0.479,15.4,24.8,0.203
Wofford,2020-2021,24,15,9,0.625,1.76,-0.24,,12,5,,9,3,,6,4,,1784,1627,,67.6,99.8,0.248,0.422,0.530,48.4,48.4,9.4,9.8,0.507,16.8,26.0,0.170
Wright State,2020-2021,24,18,6,0.750,6.89,-7.65,,16,4,,9,4,,9,2,,1967,1618,,72.1,93.0,0.218,0.329,0.478,43.8,44.2,9.9,5.2,0.451,14.6,25.0,0.153
Wyoming,2020-2021,25,14,11,0.560,-1.23,-2.31,,5,9,,7,5,,4,5,,1915,1888,,69.9,106.9,0.339,0.311,0.560,53.0,45.5,7.9,11.0,0.529,16.0,27.8,0.242
Xavier,2020-2021,21,13,8,0.619,11.09,6.47,,6,7,,11,2,,2,5,,1571,1474,,69.5,99.8,0.235,0.373,0.506,49.2,56.9,7.9,7.4,0.476,14.2,27.3,0.173
Youngstown State,2020-2021,27,15,12,0.556,-9.78,-8.17,,9,11,,10,5,,5,7,,2010,1950,,69.1,103.1,0.262,0.396,0.553,48.7,52.5,8.2,7.8,0.527,17.9,28.5,0.188
