School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Kansas City,2011-2012,31,10,21,0.323,-8.82,-1.75,,4,14,,6,8,,2,13,,1998,2204,,64.5,109.4,0.405,0.275,0.564,57.8,53.2,9.3,12.3,0.527,16.6,38.6,0.290
Kansas State NCAA,2011-2012,33,22,11,0.667,14.47,7.53,,10,8,,11,4,,6,4,,2343,2114,,67.0,94.6,0.418,0.313,0.504,48.7,52.1,10.7,8.2,0.460,20.1,36.9,0.288
Kennesaw State,2011-2012,31,3,28,0.097,-15.02,-0.49,,0,18,,1,11,,1,16,,1920,2330,,64.4,114.4,0.339,0.351,0.586,57.4,61.7,11.3,10.2,0.565,16.7,40.4,0.231
Kent State,2011-2012,33,21,12,0.636,2.77,-0.95,,10,6,,12,3,,7,7,,2322,2178,,67.6,97.2,0.307,0.334,0.512,52.9,55.4,10.6,9.1,0.482,19.8,38.7,0.210
Kentucky NCAA,2011-2012,40,38,2,0.950,24.73,7.93,,16,0,,18,0,,8,1,,3095,2423,,66.4,91.2,0.258,0.290,0.454,47.1,47.2,8.2,8.0,0.420,14.8,33.4,0.179
La Salle,2011-2012,34,21,13,0.618,8.56,1.83,,9,7,,14,3,,6,8,,2478,2249,,68.6,95.7,0.346,0.271,0.503,55.6,54.9,8.6,10.6,0.460,19.3,37.9,0.252
Lafayette,2011-2012,31,13,18,0.419,-7.20,-4.01,,7,7,,6,7,,7,11,,2161,2260,,66.5,109.6,0.379,0.322,0.564,57.4,48.9,9.2,9.7,0.530,15.9,36.6,0.271
Lamar NCAA,2011-2012,35,23,12,0.657,2.41,-3.77,,11,5,,12,2,,8,9,,2573,2296,,68.7,95.1,0.331,0.259,0.499,48.3,50.1,7.7,8.1,0.466,17.7,32.7,0.223
Lehigh NCAA,2011-2012,35,27,8,0.771,4.27,-5.14,,11,3,,12,1,,12,6,,2648,2288,,68.1,95.3,0.339,0.323,0.505,52.1,55.7,7.9,10.1,0.467,18.2,33.9,0.239
Liberty,2011-2012,32,14,18,0.438,-9.67,-4.81,,9,9,,9,7,,5,9,,2201,2283,,66.4,107.0,0.304,0.346,0.544,51.5,51.8,8.8,7.2,0.518,15.2,34.2,0.209
Lipscomb,2011-2012,31,13,18,0.419,-4.70,-1.23,,8,10,,6,7,,5,11,,2242,2303,,71.1,102.8,0.311,0.363,0.536,54.8,51.2,11.3,11.4,0.510,18.0,38.6,0.209
Little Rock,2011-2012,31,15,16,0.484,-1.94,0.03,,12,4,,9,6,,6,8,,1974,1990,,65.2,96.9,0.445,0.358,0.517,54.5,53.7,7.4,10.7,0.480,18.8,34.2,0.292
Long Beach State NCAA,2011-2012,34,25,9,0.735,9.52,0.87,,15,1,,12,0,,8,7,,2510,2175,,67.2,94.6,0.272,0.323,0.505,49.3,52.5,8.6,7.9,0.475,19.2,33.2,0.189
Long Island University NCAA,2011-2012,34,25,9,0.735,-1.34,-5.10,,16,2,,15,0,,7,8,,2769,2641,,74.8,103.5,0.220,0.275,0.517,51.4,51.2,11.4,9.8,0.494,15.5,37.9,0.153
Longwood,2011-2012,31,10,21,0.323,-20.47,-5.99,,,,,7,5,,2,14,,2276,2617,,73.1,115.0,0.303,0.384,0.577,56.1,57.9,10.1,8.0,0.562,13.5,34.0,0.197
Louisiana,2011-2012,32,16,16,0.500,-3.25,-2.28,,10,6,,10,5,,5,9,,2189,2155,,70.0,94.4,0.397,0.276,0.492,50.0,41.3,9.2,9.5,0.449,17.2,32.9,0.272
Louisiana State,2011-2012,33,18,15,0.545,6.66,5.51,,7,9,,11,4,,4,9,,2157,2119,,66.2,95.6,0.372,0.307,0.507,51.8,45.2,11.2,9.3,0.469,18.8,35.1,0.256
Louisiana Tech,2011-2012,34,18,16,0.529,-2.65,-1.19,,6,8,,11,4,,4,10,,2358,2355,,68.2,100.1,0.418,0.282,0.527,54.8,48.3,8.2,8.9,0.490,18.6,37.9,0.283
Louisiana-Monroe,2011-2012,29,3,26,0.103,-12.56,-0.95,,2,14,,0,13,,3,13,,1750,2078,,64.5,110.7,0.381,0.386,0.563,56.1,62.2,9.6,11.7,0.531,14.7,35.2,0.267
Louisville NCAA,2011-2012,40,30,10,0.750,16.19,9.02,,10,8,,16,4,,6,5,,2727,2440,,67.0,89.9,0.343,0.322,0.470,50.3,52.9,10.5,9.3,0.433,19.3,36.0,0.227
Loyola (IL),2011-2012,30,7,23,0.233,-8.43,-1.77,,1,17,,4,9,,3,14,,1717,1887,,60.5,102.7,0.325,0.340,0.536,52.6,53.6,11.4,14.0,0.506,17.0,35.5,0.225
Loyola (MD) NCAA,2011-2012,33,24,9,0.727,0.37,-2.72,,13,5,,10,2,,11,6,,2222,2120,,65.3,98.4,0.399,0.270,0.517,50.4,50.3,9.4,9.9,0.478,18.7,37.2,0.275
Loyola Marymount,2011-2012,34,21,13,0.618,2.20,1.17,,11,5,,12,8,,9,4,,2402,2301,,67.9,98.2,0.335,0.354,0.508,52.5,53.3,8.9,8.5,0.468,17.8,36.9,0.242
Maine,2011-2012,29,12,17,0.414,-8.57,-6.54,,6,10,,7,6,,5,10,,1989,1982,,66.8,101.0,0.357,0.295,0.506,54.0,57.7,9.0,7.0,0.465,16.2,38.3,0.253
Manhattan,2011-2012,34,21,13,0.618,1.46,-4.13,,12,6,,9,4,,10,8,,2420,2230,,68.3,95.4,0.424,0.346,0.513,50.0,61.3,10.7,11.4,0.467,19.8,35.5,0.298
Marist,2011-2012,32,14,18,0.438,-8.20,-3.29,,7,11,,10,4,,2,12,,2176,2333,,68.8,105.1,0.266,0.289,0.541,54.0,52.1,11.0,11.3,0.515,16.7,37.1,0.190
Marquette NCAA,2011-2012,35,27,8,0.771,16.92,7.50,,14,4,,15,1,,6,5,,2638,2308,,70.7,93.3,0.306,0.326,0.488,52.6,58.1,10.1,10.4,0.454,19.6,38.9,0.210
Marshall,2011-2012,35,21,14,0.600,7.00,4.94,,9,7,,13,3,,5,9,,2472,2383,,65.7,101.9,0.399,0.282,0.524,47.4,53.0,9.8,7.3,0.494,15.9,33.3,0.259
Maryland,2011-2012,32,17,15,0.531,3.95,5.98,,6,10,,13,4,,1,7,,2198,2263,,66.9,104.5,0.331,0.311,0.518,50.7,52.2,8.6,10.6,0.480,13.7,34.7,0.239
Maryland-Baltimore County,2011-2012,30,4,26,0.133,-19.85,-6.02,,3,13,,1,11,,3,14,,1897,2312,,68.9,110.5,0.460,0.345,0.567,55.1,56.8,9.5,10.1,0.530,16.1,38.0,0.321
Maryland-Eastern Shore,2011-2012,30,7,23,0.233,-16.79,-4.72,,4,12,,5,6,,2,14,,1785,2109,,68.0,102.6,0.424,0.353,0.534,52.0,57.5,12.0,10.3,0.496,17.3,36.6,0.291
Massachusetts,2011-2012,37,25,12,0.676,7.49,2.97,,9,7,,15,1,,7,7,,2847,2680,,73.9,96.8,0.383,0.349,0.503,52.7,59.3,9.7,9.8,0.462,18.8,38.4,0.265
McNeese State,2011-2012,33,17,16,0.515,-6.26,-3.76,,10,6,,9,4,,6,11,,2207,2185,,66.5,99.3,0.385,0.315,0.520,51.1,52.9,7.8,7.9,0.480,17.7,33.4,0.270
Memphis NCAA,2011-2012,35,26,9,0.743,16.86,5.26,,13,3,,18,2,,7,4,,2614,2208,,67.1,93.0,0.383,0.310,0.480,51.3,50.6,9.0,8.8,0.434,17.6,35.8,0.266
Mercer,2011-2012,38,27,11,0.711,3.75,-1.44,,13,5,,15,3,,12,8,,2589,2388,,65.4,95.5,0.388,0.361,0.483,51.3,47.6,11.9,9.6,0.442,17.2,37.4,0.262
Miami (FL),2011-2012,33,20,13,0.606,10.75,6.17,,9,7,,14,4,,4,8,,2332,2181,,65.0,99.4,0.330,0.347,0.510,52.5,52.7,9.1,10.2,0.478,16.9,36.2,0.225
Miami (OH),2011-2012,30,9,21,0.300,-2.07,1.93,,5,11,,7,7,,2,13,,1821,1927,,60.9,104.7,0.362,0.304,0.539,54.0,50.3,11.1,10.7,0.502,16.1,34.6,0.258
Michigan NCAA,2011-2012,34,24,10,0.706,13.19,8.98,,13,5,,15,1,,5,6,,2255,2090,,61.2,99.3,0.298,0.333,0.518,52.7,50.8,9.0,8.5,0.485,17.4,32.7,0.212
Michigan State NCAA,2011-2012,37,29,8,0.784,21.32,9.82,,13,5,,17,1,,7,4,,2651,2195,,65.1,90.9,0.344,0.361,0.476,45.9,52.5,9.6,7.5,0.433,16.8,29.2,0.242
Middle Tennessee,2011-2012,34,27,7,0.794,8.69,-0.13,,14,2,,15,2,,11,4,,2459,2128,,66.5,93.4,0.414,0.311,0.488,50.2,45.6,9.8,8.5,0.446,19.0,36.1,0.277
Milwaukee,2011-2012,34,20,14,0.588,0.53,0.06,,11,7,,13,3,,7,10,,2183,2126,,65.1,95.7,0.348,0.287,0.503,52.2,45.3,10.7,10.6,0.461,17.9,33.8,0.250
Minnesota,2011-2012,38,23,15,0.605,10.70,7.89,,6,12,,13,6,,6,6,,2569,2462,,63.3,100.0,0.367,0.350,0.516,50.0,52.9,12.1,10.0,0.475,17.1,36.2,0.262
Mississippi,2011-2012,34,20,14,0.588,6.53,5.80,,8,8,,12,3,,4,8,,2275,2250,,66.3,97.4,0.334,0.364,0.499,50.3,61.7,9.6,6.7,0.469,16.8,35.5,0.218
Mississippi State,2011-2012,33,21,12,0.636,9.13,4.86,,8,8,,15,4,,3,6,,2377,2236,,65.4,101.2,0.237,0.307,0.510,49.9,41.6,9.5,7.4,0.488,13.8,30.6,0.160
Mississippi Valley State NCAA,2011-2012,34,21,13,0.618,-8.03,-7.65,,17,1,,9,0,,8,11,,2332,2345,,70.0,97.5,0.421,0.330,0.528,52.6,53.2,8.7,11.3,0.496,20.2,35.7,0.276
Missouri NCAA,2011-2012,35,30,5,0.857,19.77,5.68,,14,4,,16,1,,7,3,,2814,2321,,66.4,99.6,0.273,0.309,0.525,52.0,51.8,7.8,7.6,0.501,18.5,35.0,0.185
Missouri State,2011-2012,32,16,16,0.500,6.15,3.92,,9,9,,8,7,,8,6,,2110,2015,,63.2,97.7,0.379,0.360,0.507,51.2,55.6,8.1,5.4,0.470,16.0,29.6,0.257
Monmouth,2011-2012,32,12,20,0.375,-11.93,-3.18,,10,8,,7,5,,5,12,,2140,2420,,69.6,107.9,0.425,0.389,0.580,59.3,62.9,9.2,12.6,0.553,20.9,44.2,0.288
Montana NCAA,2011-2012,32,25,7,0.781,4.55,-3.39,,15,1,,16,2,,9,4,,2239,1985,,66.1,93.4,0.383,0.295,0.498,53.0,44.2,8.7,10.2,0.454,19.3,34.3,0.268
Montana State,2011-2012,29,12,17,0.414,-10.29,-4.62,,7,9,,7,6,,5,11,,2030,2088,,68.2,104.6,0.391,0.355,0.564,53.2,52.2,9.7,6.1,0.523,18.3,34.3,0.291
Morehead State,2011-2012,33,18,15,0.545,-4.99,-3.83,,10,6,,9,4,,6,9,,2070,2018,,62.0,98.7,0.419,0.430,0.553,50.3,70.5,11.0,9.8,0.517,22.4,34.7,0.293
Morgan State,2011-2012,29,9,20,0.310,-8.41,-5.54,,6,10,,4,7,,5,10,,1934,2017,,67.5,102.1,0.392,0.325,0.519,53.5,51.8,11.1,10.0,0.482,17.5,41.2,0.267
Mount St. Mary's,2011-2012,29,8,21,0.276,-11.72,-4.90,,6,12,,4,9,,4,12,,1748,1946,,64.4,102.9,0.387,0.328,0.532,52.5,58.0,12.4,8.1,0.496,17.6,38.1,0.268
Murray State NCAA,2011-2012,33,31,2,0.939,8.74,-2.60,,15,1,,13,1,,13,0,,2412,2001,,66.1,91.1,0.347,0.274,0.491,50.8,47.4,9.4,7.6,0.457,21.1,36.7,0.229
Navy,2011-2012,29,3,26,0.103,-14.60,-4.74,,0,14,,2,11,,1,15,,1678,1920,,62.0,105.5,0.408,0.370,0.577,53.8,57.3,9.8,9.4,0.542,19.7,34.2,0.295
NC State NCAA,2011-2012,37,24,13,0.649,12.10,6.80,,9,7,,13,6,,5,4,,2697,2501,,67.7,99.5,0.321,0.332,0.507,49.0,47.8,9.5,8.4,0.471,15.7,33.4,0.228
Nebraska,2011-2012,30,12,18,0.400,3.52,8.25,,4,14,,9,8,,3,9,,1827,1969,,62.1,104.8,0.332,0.389,0.555,53.4,53.6,10.2,8.7,0.525,17.4,31.9,0.234
Nevada,2011-2012,35,28,7,0.800,4.54,-0.37,,13,1,,16,2,,10,3,,2461,2277,,65.7,97.6,0.279,0.342,0.502,49.7,58.5,9.9,8.5,0.470,16.3,33.3,0.196
Nevada-Las Vegas NCAA,2011-2012,35,26,9,0.743,13.55,4.37,,9,5,,17,0,,5,7,,2671,2307,,69.3,93.4,0.341,0.323,0.499,49.8,49.7,8.7,6.7,0.465,18.9,31.9,0.229
New Hampshire,2011-2012,29,13,16,0.448,-10.09,-7.66,,7,9,,9,6,,4,9,,1774,1821,,65.1,96.5,0.404,0.267,0.505,53.9,41.4,8.5,9.2,0.458,17.4,33.1,0.287
New Mexico NCAA,2011-2012,35,28,7,0.800,15.60,3.34,,10,4,,14,2,,7,3,,2545,2076,,66.3,89.1,0.312,0.362,0.475,47.3,52.9,8.7,7.1,0.440,18.6,29.9,0.211
New Mexico State NCAA,2011-2012,36,26,10,0.722,8.73,0.08,,10,4,,14,3,,7,5,,2812,2459,,70.7,96.3,0.323,0.316,0.511,45.4,53.9,8.4,7.3,0.481,17.9,31.4,0.218
Niagara,2011-2012,33,14,19,0.424,-6.67,-2.86,,8,10,,7,7,,5,10,,2322,2448,,68.4,107.6,0.507,0.406,0.580,55.7,63.2,9.4,8.7,0.530,20.1,40.7,0.379
Nicholls State,2011-2012,30,10,20,0.333,-18.55,-3.94,,6,10,,5,6,,3,12,,1989,2338,,68.7,113.0,0.426,0.336,0.571,58.7,53.8,10.7,13.5,0.541,16.2,42.6,0.291
NJIT,2011-2012,32,15,17,0.469,-12.09,-8.27,,5,5,,11,4,,2,12,,2236,2175,,67.8,98.7,0.428,0.365,0.519,53.0,55.6,7.8,10.5,0.476,18.1,33.9,0.297
Norfolk State NCAA,2011-2012,36,26,10,0.722,-3.68,-5.39,,13,3,,10,4,,10,4,,2482,2416,,68.4,97.1,0.381,0.330,0.501,51.1,47.4,9.6,8.5,0.463,17.3,36.0,0.255
North Carolina NCAA,2011-2012,38,32,6,0.842,21.34,7.07,,14,2,,17,1,,8,2,,3091,2549,,72.8,91.8,0.218,0.355,0.475,45.2,46.5,8.6,6.8,0.450,15.9,29.4,0.148
North Carolina A&T,2011-2012,32,12,20,0.375,-12.34,-5.89,,7,9,,8,5,,4,13,,2236,2326,,71.3,100.8,0.370,0.430,0.516,55.5,60.8,10.2,11.6,0.484,18.5,41.1,0.245
North Carolina Central,2011-2012,32,17,15,0.531,-6.12,-6.98,,10,6,,8,3,,6,11,,2263,2020,,67.8,93.1,0.394,0.326,0.506,52.6,49.9,9.9,7.1,0.463,21.2,36.8,0.277
North Dakota,2011-2012,32,17,15,0.531,-8.76,-6.33,,6,4,,13,1,,2,14,,2153,2141,,68.2,97.7,0.356,0.324,0.517,52.3,51.7,10.1,9.0,0.481,17.9,31.7,0.247
North Dakota State,2011-2012,31,17,14,0.548,0.01,-2.50,,9,9,,10,4,,5,9,,2267,2119,,66.4,102.1,0.410,0.293,0.530,51.0,49.0,9.5,7.6,0.488,16.1,30.9,0.291
North Florida,2011-2012,32,16,16,0.500,-3.44,-0.05,,10,8,,11,3,,5,12,,2168,2266,,67.1,103.9,0.353,0.273,0.527,52.1,46.2,10.9,11.0,0.499,16.8,36.9,0.231
North Texas,2011-2012,32,18,14,0.563,-0.39,-2.56,,9,7,,10,4,,5,8,,2250,2080,,68.7,92.8,0.339,0.322,0.493,49.3,45.3,10.9,7.6,0.457,18.2,31.7,0.230
Northeastern,2011-2012,31,14,17,0.452,-3.27,-0.40,,9,9,,7,5,,6,11,,1941,2030,,64.3,101.0,0.402,0.307,0.530,52.9,58.7,13.1,12.8,0.492,18.9,38.2,0.278
Northern Arizona,2011-2012,29,5,24,0.172,-16.72,-3.53,,1,15,,4,9,,1,12,,1804,2068,,66.1,107.4,0.310,0.322,0.573,53.7,59.3,9.9,10.0,0.558,18.4,36.5,0.200
Northern Colorado,2011-2012,28,9,19,0.321,-6.23,-2.19,,5,11,,5,9,,2,10,,2026,2112,,67.0,110.6,0.397,0.430,0.578,49.0,62.9,10.2,8.6,0.539,15.7,31.5,0.296
Northern Illinois,2011-2012,31,5,26,0.161,-15.62,-1.79,,3,13,,4,11,,1,14,,1716,2096,,63.1,107.2,0.448,0.402,0.559,50.7,58.1,12.7,9.4,0.516,16.3,33.0,0.323
Northern Iowa,2011-2012,34,20,14,0.588,6.99,4.74,,9,9,,13,3,,5,10,,2216,2106,,62.9,98.5,0.283,0.338,0.528,52.5,46.8,8.7,8.6,0.499,17.2,27.2,0.198
Northwestern,2011-2012,33,19,14,0.576,8.87,7.84,,8,10,,12,5,,4,8,,2286,2252,,62.8,107.5,0.291,0.358,0.542,58.3,60.8,8.3,10.1,0.515,16.8,41.4,0.203
Northwestern State,2011-2012,32,16,16,0.500,-6.29,-4.15,,8,8,,11,3,,5,11,,2259,2239,,71.0,97.4,0.388,0.270,0.500,54.7,50.4,10.0,8.3,0.472,19.2,41.5,0.240
Notre Dame NCAA,2011-2012,34,22,12,0.647,11.18,6.47,,13,5,,16,1,,5,5,,2257,2097,,61.6,98.8,0.256,0.280,0.489,52.6,53.2,8.8,8.6,0.458,14.6,35.1,0.180
Oakland,2011-2012,36,20,16,0.556,0.29,-0.54,,11,7,,12,5,,8,9,,2875,2831,,70.1,111.0,0.311,0.345,0.583,52.6,52.0,8.2,10.1,0.556,16.3,33.5,0.228
Ohio NCAA,2011-2012,37,29,8,0.784,7.17,0.17,,11,5,,16,1,,8,6,,2597,2311,,66.8,92.9,0.419,0.358,0.513,53.3,53.5,8.9,9.8,0.465,22.2,37.8,0.299
Ohio State NCAA,2011-2012,39,31,8,0.795,23.95,9.07,,13,5,,17,2,,7,4,,2913,2333,,66.9,89.4,0.290,0.350,0.497,46.3,47.3,7.4,7.2,0.464,19.7,26.7,0.203
Oklahoma,2011-2012,31,15,16,0.484,7.28,6.67,,5,13,,11,5,,1,8,,2142,2123,,67.2,101.5,0.322,0.385,0.530,49.7,58.6,9.1,6.0,0.495,17.5,33.9,0.231
Oklahoma State,2011-2012,33,15,18,0.455,7.02,8.95,,7,11,,11,4,,2,8,,2209,2249,,66.3,101.7,0.359,0.310,0.513,56.2,49.5,9.5,9.2,0.476,16.1,36.4,0.248
Old Dominion,2011-2012,36,22,14,0.611,4.08,0.36,,13,5,,12,7,,8,4,,2368,2234,,65.1,93.4,0.395,0.366,0.500,47.9,56.6,10.9,10.0,0.460,19.6,32.8,0.267
Oral Roberts,2011-2012,34,27,7,0.794,5.24,-1.50,,17,1,,15,1,,10,4,,2467,2238,,64.1,101.5,0.324,0.295,0.553,49.6,51.6,10.2,6.6,0.523,18.6,32.0,0.232
Oregon,2011-2012,34,24,10,0.706,10.19,4.72,,13,5,,17,3,,7,5,,2527,2341,,67.9,101.5,0.314,0.303,0.519,50.9,49.9,8.8,8.9,0.490,16.0,34.8,0.213
Oregon State,2011-2012,36,21,15,0.583,8.84,3.38,,7,11,,14,6,,4,7,,2841,2617,,70.9,100.4,0.377,0.298,0.542,51.8,50.4,8.8,7.6,0.513,19.9,36.3,0.252
Pacific,2011-2012,30,11,19,0.367,-8.04,-2.61,,6,10,,8,7,,3,11,,1888,2022,,63.2,105.8,0.342,0.415,0.543,55.5,56.5,9.0,11.0,0.509,17.5,38.4,0.244
Penn State,2011-2012,32,12,20,0.375,3.72,7.75,,4,14,,10,7,,1,10,,1977,2106,,63.6,103.5,0.453,0.438,0.564,50.7,62.7,8.6,13.0,0.517,19.0,30.8,0.335
Pennsylvania,2011-2012,33,20,13,0.606,1.12,-0.10,,11,3,,12,7,,8,5,,2146,2106,,63.2,99.8,0.422,0.340,0.529,55.3,54.9,8.6,10.4,0.485,18.9,36.0,0.302
Pepperdine,2011-2012,29,10,19,0.345,-7.40,-0.23,,4,12,,6,7,,4,10,,1719,1911,,62.8,104.4,0.400,0.347,0.525,50.6,57.0,11.0,11.4,0.487,13.9,32.6,0.275
Pittsburgh,2011-2012,39,22,17,0.564,9.43,5.89,,5,13,,15,7,,5,9,,2692,2554,,62.6,104.2,0.334,0.330,0.531,47.4,56.5,9.6,10.6,0.496,15.2,34.3,0.238
Portland,2011-2012,31,7,24,0.226,-7.88,3.82,,3,13,,3,9,,1,14,,2018,2357,,68.2,111.0,0.456,0.322,0.559,52.8,55.6,13.0,10.2,0.521,14.6,35.8,0.319
Portland State,2011-2012,32,17,15,0.531,-4.04,-4.07,,10,6,,10,3,,5,11,,2438,2345,,68.6,106.4,0.284,0.313,0.539,50.2,51.3,8.6,6.7,0.508,14.4,33.5,0.209
Prairie View,2011-2012,32,14,18,0.438,-16.87,-10.29,,10,8,,8,3,,4,11,,2016,2101,,71.2,92.3,0.410,0.325,0.505,51.7,55.1,10.0,7.9,0.465,19.9,33.2,0.276
Presbyterian,2011-2012,29,14,15,0.483,-6.76,-4.65,,8,10,,7,8,,7,7,,1889,1918,,62.0,106.2,0.314,0.272,0.543,52.2,38.1,9.2,8.4,0.514,14.9,34.1,0.221
Princeton,2011-2012,32,20,12,0.625,2.57,-1.00,,10,4,,10,2,,9,9,,2141,1999,,63.3,97.1,0.345,0.250,0.498,51.7,42.5,9.5,9.8,0.467,16.1,31.5,0.226
Providence,2011-2012,32,15,17,0.469,4.16,4.56,,4,14,,11,6,,4,8,,2203,2216,,65.8,104.8,0.297,0.329,0.509,52.0,57.7,8.8,10.8,0.479,13.9,39.5,0.203
Purdue NCAA,2011-2012,35,22,13,0.629,13.88,8.05,,10,8,,13,4,,5,5,,2514,2310,,64.6,102.2,0.338,0.336,0.532,53.4,52.5,6.1,9.0,0.499,16.9,35.2,0.236
Purdue Fort Wayne,2011-2012,30,11,19,0.367,-8.79,-2.05,,5,13,,8,5,,3,13,,2100,2242,,69.6,106.9,0.416,0.349,0.568,51.7,55.5,10.4,8.6,0.534,17.3,31.7,0.294
Quinnipiac,2011-2012,32,18,14,0.563,-2.01,-5.80,,10,8,,9,4,,9,9,,2271,2150,,67.5,98.7,0.415,0.329,0.507,45.6,55.3,8.0,6.3,0.466,15.9,31.3,0.283
Radford,2011-2012,32,6,26,0.188,-13.14,-3.34,,2,16,,5,11,,1,13,,1959,2195,,66.8,102.6,0.500,0.281,0.547,55.4,50.3,10.2,11.6,0.499,19.4,38.9,0.356
Rhode Island,2011-2012,31,7,24,0.226,-3.78,3.10,,4,12,,4,11,,2,13,,2126,2339,,67.9,108.5,0.357,0.343,0.566,49.8,59.8,11.4,8.8,0.536,16.5,34.8,0.253
Rice,2011-2012,35,19,16,0.543,1.42,1.10,,8,8,,12,6,,7,7,,2438,2322,,69.0,95.8,0.358,0.328,0.505,51.3,50.2,10.0,8.8,0.467,17.0,30.0,0.247
Richmond,2011-2012,32,16,16,0.500,4.71,2.90,,7,9,,11,4,,4,11,,2207,2149,,64.7,103.4,0.356,0.253,0.525,56.3,47.2,8.0,10.3,0.481,16.8,39.4,0.265
Rider,2011-2012,32,13,19,0.406,-5.40,-2.40,,10,8,,8,5,,5,10,,2291,2387,,68.8,107.2,0.334,0.391,0.536,54.8,61.5,10.7,7.8,0.506,15.5,38.4,0.230
Robert Morris,2011-2012,37,26,11,0.703,0.67,-4.30,,13,5,,11,3,,14,8,,2532,2348,,64.8,97.5,0.477,0.374,0.538,48.8,58.0,9.6,9.6,0.496,20.8,34.9,0.330
Rutgers,2011-2012,32,14,18,0.438,5.42,5.76,,6,12,,11,7,,2,8,,2095,2106,,65.8,98.8,0.463,0.365,0.526,52.8,62.0,9.9,10.2,0.482,20.1,40.1,0.321
Sacramento State,2011-2012,28,10,18,0.357,-9.67,-5.71,,5,11,,6,9,,4,9,,1875,1936,,65.8,105.1,0.401,0.328,0.545,51.3,59.0,10.5,8.6,0.508,15.8,32.3,0.282
Sacred Heart,2011-2012,32,14,18,0.438,-6.87,-5.56,,8,10,,7,6,,5,11,,2277,2319,,68.3,104.5,0.350,0.359,0.540,52.2,52.8,11.0,7.5,0.507,17.2,35.8,0.245
Saint Francis (PA),2011-2012,29,6,23,0.207,-13.18,-4.42,,5,13,,5,8,,1,15,,1763,2017,,64.3,108.2,0.338,0.330,0.555,57.3,59.1,11.6,8.5,0.524,17.8,42.0,0.240
Saint Joseph's,2011-2012,34,20,14,0.588,8.25,4.25,,9,7,,13,4,,5,8,,2446,2310,,66.2,100.8,0.275,0.317,0.489,51.4,51.3,9.2,7.9,0.455,13.0,34.6,0.195
Saint Louis NCAA,2011-2012,34,26,8,0.765,15.15,4.06,,12,4,,15,1,,6,5,,2336,1960,,63.2,90.9,0.371,0.255,0.500,51.6,44.3,8.2,10.7,0.454,20.3,32.3,0.266
Saint Mary's (CA) NCAA,2011-2012,33,27,6,0.818,11.26,0.78,,14,2,,16,1,,8,3,,2467,2068,,64.8,96.4,0.290,0.272,0.504,45.8,49.9,8.6,7.2,0.477,16.1,27.8,0.194
Saint Peter's,2011-2012,31,5,26,0.161,-13.37,-2.44,,4,14,,3,10,,2,13,,1799,2138,,65.7,104.9,0.455,0.336,0.550,56.7,57.7,12.6,10.0,0.505,19.2,41.0,0.326
Sam Houston,2011-2012,32,13,19,0.406,-9.09,-3.20,,7,9,,8,7,,5,9,,1875,1941,,64.5,93.7,0.379,0.335,0.498,50.8,66.3,10.8,8.6,0.464,19.1,31.8,0.249
Samford,2011-2012,30,11,19,0.367,-8.68,-2.96,,8,10,,7,8,,4,10,,1984,2092,,63.9,108.3,0.328,0.411,0.536,55.0,57.8,9.7,7.7,0.505,15.8,39.0,0.229
San Diego,2011-2012,31,13,18,0.419,-3.76,0.87,,7,9,,6,8,,4,7,,2079,2179,,67.3,104.0,0.363,0.319,0.546,55.5,55.8,10.1,10.5,0.511,18.0,35.8,0.259
San Diego State NCAA,2011-2012,34,26,8,0.765,9.04,3.79,,10,4,,17,2,,7,4,,2416,2166,,66.6,94.2,0.284,0.361,0.497,48.9,53.2,8.0,8.0,0.466,16.6,28.8,0.196
San Francisco,2011-2012,34,20,14,0.588,1.90,-0.17,,8,8,,12,5,,5,6,,2563,2413,,69.4,101.5,0.315,0.360,0.567,51.2,56.4,8.2,9.7,0.530,20.0,29.4,0.244
San Jose State,2011-2012,31,9,22,0.290,-7.86,-1.19,,1,13,,6,8,,2,13,,2099,2261,,65.7,108.3,0.332,0.360,0.546,55.2,60.0,7.3,9.0,0.514,15.5,37.7,0.235
Santa Clara,2011-2012,30,8,22,0.267,-6.79,0.96,,0,16,,6,9,,0,11,,2085,2245,,67.2,110.5,0.499,0.293,0.566,54.4,52.7,7.6,9.4,0.517,15.7,35.6,0.368
Savannah State,2011-2012,33,21,12,0.636,-3.59,-5.92,,14,2,,14,1,,6,10,,2089,1949,,65.0,90.5,0.451,0.250,0.505,49.1,47.3,10.8,13.3,0.463,21.6,32.7,0.300
Seattle,2011-2012,27,12,15,0.444,-4.18,-2.76,,,,,9,6,,2,9,,2065,2025,,75.4,99.0,0.425,0.385,0.524,50.1,50.9,10.4,7.8,0.485,17.5,32.2,0.289
Seton Hall,2011-2012,34,21,13,0.618,10.23,5.70,,8,10,,14,4,,4,7,,2324,2170,,66.0,95.6,0.352,0.346,0.506,51.0,54.8,8.8,13.3,0.465,18.7,32.8,0.252
Siena,2011-2012,31,14,17,0.452,-5.71,-2.94,,8,10,,10,4,,3,10,,1975,2061,,65.9,100.4,0.251,0.362,0.502,51.3,59.2,11.4,9.4,0.472,15.1,35.4,0.181
