School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
San Francisco,2015-2016,30,15,15,0.500,-2.92,-0.68,,8,10,,10,7,,5,7,,2329,2362,,70.9,109.3,0.349,0.393,0.550,48.1,52.5,7.0,11.8,0.516,13.8,29.8,0.250
San Jose State,2015-2016,31,9,22,0.290,-5.79,1.35,,4,14,,7,7,,1,13,,2186,2290,,71.3,103.1,0.459,0.340,0.532,50.1,52.8,8.7,8.1,0.490,15.2,28.3,0.315
Santa Clara,2015-2016,31,11,20,0.355,-4.67,1.86,,7,11,,7,8,,3,9,,2083,2272,,66.4,108.2,0.364,0.396,0.546,52.2,56.5,7.2,9.4,0.509,14.4,29.7,0.263
Savannah State,2015-2016,32,16,16,0.500,-15.39,-8.59,,9,7,,12,3,,2,12,,1992,2167,,68.2,98.8,0.401,0.346,0.539,53.0,50.8,10.1,11.2,0.496,19.8,30.0,0.291
Seattle,2015-2016,32,15,17,0.469,-9.62,-5.02,,7,7,,10,8,,3,8,,2074,2140,,67.3,99.0,0.335,0.427,0.511,48.2,60.6,12.4,9.8,0.480,16.6,30.3,0.224
Seton Hall NCAA,2015-2016,34,25,9,0.735,14.66,8.28,,12,6,,13,3,,7,4,,2522,2305,,70.7,95.5,0.338,0.330,0.490,47.6,50.9,10.2,9.8,0.454,16.6,30.8,0.229
Siena,2015-2016,34,21,13,0.618,1.73,-3.19,,13,7,,12,3,,7,9,,2659,2492,,71.0,101.3,0.384,0.345,0.516,44.6,45.8,10.3,8.7,0.472,14.9,29.8,0.276
South Alabama,2015-2016,33,14,19,0.424,-8.18,-2.02,,8,12,,8,6,,4,11,,2284,2426,,70.3,102.7,0.378,0.367,0.521,50.7,54.4,8.1,8.9,0.481,15.6,32.4,0.267
South Carolina,2015-2016,34,25,9,0.735,12.01,5.83,,11,7,,16,3,,5,5,,2583,2357,,71.4,96.3,0.383,0.411,0.508,46.0,55.7,8.8,10.9,0.470,17.9,29.7,0.261
South Carolina State,2015-2016,34,19,15,0.559,-9.99,-8.24,,12,4,,10,1,,6,12,,2485,2485,,68.8,106.2,0.386,0.372,0.546,51.0,50.6,6.5,7.0,0.507,15.4,31.1,0.278
South Carolina Upstate,2015-2016,32,10,22,0.313,-13.78,-4.39,,4,10,,7,10,,3,12,,2315,2495,,69.0,112.0,0.332,0.382,0.557,48.9,59.4,9.9,7.2,0.529,14.1,32.0,0.231
South Dakota,2015-2016,32,14,18,0.438,-5.58,-0.88,,5,11,,6,6,,5,10,,2443,2537,,71.7,108.4,0.401,0.383,0.568,52.3,56.0,7.1,10.1,0.529,16.7,29.8,0.295
South Dakota State NCAA,2015-2016,34,26,8,0.765,5.44,-1.22,,12,4,,12,0,,8,7,,2591,2316,,68.8,99.0,0.390,0.329,0.518,46.3,47.7,8.2,9.8,0.473,15.5,25.7,0.281
South Florida,2015-2016,33,8,25,0.242,-2.85,5.24,,4,14,,4,14,,3,9,,2085,2352,,67.1,106.2,0.356,0.372,0.509,48.4,60.6,11.5,7.6,0.472,12.0,32.5,0.244
Southeast Missouri State,2015-2016,29,5,24,0.172,-16.05,-3.43,,2,14,,3,10,,2,14,,1944,2252,,71.5,108.2,0.304,0.384,0.567,52.0,62.6,9.1,9.4,0.542,16.6,29.7,0.214
Southeastern Louisiana,2015-2016,33,12,21,0.364,-13.61,-7.55,,9,9,,9,3,,2,15,,2344,2489,,70.6,106.5,0.425,0.379,0.547,51.1,59.5,9.2,10.5,0.518,16.7,32.6,0.278
Southern NCAA,2015-2016,35,22,13,0.629,-7.68,-9.37,,11,7,,12,1,,6,10,,2534,2406,,69.5,99.0,0.382,0.367,0.509,51.0,49.4,7.5,7.3,0.474,16.9,31.6,0.254
Southern California NCAA,2015-2016,34,21,13,0.618,13.52,7.64,,9,9,,16,2,,3,7,,2737,2537,,72.5,101.4,0.283,0.345,0.505,48.9,50.8,7.8,9.3,0.473,14.1,31.5,0.199
Southern Illinois,2015-2016,32,22,10,0.688,2.79,-1.30,,11,7,,12,4,,9,4,,2360,2229,,69.9,98.9,0.449,0.352,0.544,47.8,49.3,8.4,7.3,0.509,18.9,25.6,0.303
SIU Edwardsville,2015-2016,28,6,22,0.214,-10.78,-2.60,,3,13,,3,11,,3,11,,1839,2068,,67.7,108.1,0.439,0.307,0.557,49.5,53.7,8.4,9.1,0.518,15.3,29.2,0.311
Southern Methodist,2015-2016,30,25,5,0.833,18.42,4.56,,13,5,,16,1,,7,4,,2319,1903,,66.1,96.0,0.304,0.400,0.492,42.6,55.9,11.1,9.3,0.466,15.8,28.5,0.193
Southern Mississippi,2015-2016,29,8,21,0.276,-10.58,-3.66,,5,13,,6,9,,2,12,,1866,2045,,65.0,106.6,0.384,0.444,0.549,52.7,57.5,9.9,11.2,0.515,15.5,28.9,0.268
Southern Utah,2015-2016,30,6,24,0.200,-17.36,-4.22,,3,15,,3,10,,3,13,,2040,2429,,68.9,116.6,0.428,0.329,0.594,54.1,47.9,8.6,10.6,0.561,15.4,30.3,0.306
St. Bonaventure,2015-2016,31,22,9,0.710,6.55,1.87,,14,4,,14,3,,8,5,,2409,2264,,69.1,104.8,0.374,0.377,0.532,50.7,55.8,7.7,8.3,0.496,16.1,33.4,0.260
St. Francis (NY),2015-2016,32,15,17,0.469,-11.24,-9.24,,11,7,,9,5,,6,11,,2095,2131,,66.9,98.8,0.348,0.256,0.505,49.4,48.1,9.5,9.1,0.465,16.1,30.5,0.248
St. John's (NY),2015-2016,32,8,24,0.250,-1.90,7.94,,1,17,,7,10,,0,10,,2174,2472,,73.3,105.4,0.429,0.347,0.554,52.6,55.0,11.6,8.9,0.515,17.2,30.8,0.304
Stanford,2015-2016,30,15,15,0.500,8.06,10.41,,8,10,,12,5,,2,8,,2088,2111,,67.3,103.7,0.392,0.381,0.540,50.6,57.7,7.9,8.3,0.511,17.1,31.2,0.259
Stephen F. Austin NCAA,2015-2016,34,28,6,0.824,9.23,-5.47,,18,0,,14,0,,9,4,,2728,2153,,69.6,90.9,0.390,0.312,0.521,48.1,52.1,7.6,7.4,0.488,23.4,30.0,0.258
Stetson,2015-2016,34,12,22,0.353,-10.78,-4.35,,4,10,,6,8,,5,13,,2729,2807,,73.4,110.0,0.302,0.326,0.553,52.9,49.8,8.2,11.5,0.530,14.0,31.6,0.204
Stony Brook NCAA,2015-2016,33,26,7,0.788,3.75,-5.28,,14,2,,15,1,,11,5,,2515,2115,,67.8,94.2,0.268,0.344,0.497,44.6,47.4,8.3,6.9,0.464,16.4,25.4,0.192
Syracuse NCAA,2015-2016,37,23,14,0.622,14.62,9.75,,9,9,,13,4,,3,8,,2589,2409,,64.9,99.3,0.280,0.397,0.500,50.7,65.0,9.6,9.2,0.473,16.9,35.0,0.186
TCU,2015-2016,33,12,21,0.364,4.07,8.62,,2,16,,9,9,,1,10,,2209,2359,,70.0,102.2,0.414,0.358,0.546,52.0,60.3,10.7,12.1,0.509,18.2,31.6,0.289
Temple NCAA,2015-2016,33,21,12,0.636,7.69,6.57,,14,4,,11,3,,8,4,,2267,2230,,65.8,100.8,0.287,0.322,0.503,50.7,50.4,6.5,9.5,0.465,13.8,29.5,0.213
Tennessee,2015-2016,34,15,19,0.441,7.80,7.86,,6,12,,12,4,,1,11,,2554,2556,,70.9,106.0,0.373,0.349,0.522,51.3,53.2,8.5,8.9,0.485,14.6,34.5,0.258
Tennessee State,2015-2016,31,20,11,0.645,-1.81,-5.30,,11,5,,11,3,,7,7,,2273,2134,,69.4,97.6,0.419,0.417,0.526,48.2,56.9,8.1,6.5,0.488,19.2,28.6,0.287
Tennessee Tech,2015-2016,31,19,12,0.613,-3.21,-3.66,,11,5,,14,1,,5,9,,2416,2340,,70.1,107.3,0.335,0.345,0.534,50.4,54.1,8.8,9.3,0.505,14.0,31.2,0.229
Tennessee-Martin,2015-2016,35,20,15,0.571,-5.57,-4.72,,10,6,,11,2,,8,10,,2554,2494,,67.4,104.2,0.289,0.442,0.535,48.7,56.1,7.9,7.9,0.506,15.2,28.3,0.205
Texas NCAA,2015-2016,33,20,13,0.606,14.80,11.71,,11,7,,14,3,,5,5,,2355,2253,,66.8,101.5,0.383,0.329,0.517,50.9,47.1,6.6,8.9,0.477,15.8,31.8,0.268
Texas A&M NCAA,2015-2016,37,28,9,0.757,18.45,8.45,,13,5,,17,1,,5,5,,2828,2458,,68.6,95.6,0.324,0.401,0.503,47.0,57.1,7.7,9.5,0.474,17.9,28.7,0.213
Texas A&M-Corpus Christi,2015-2016,33,25,8,0.758,-3.18,-5.44,,15,3,,13,1,,10,6,,2428,2308,,70.3,99.5,0.442,0.367,0.528,50.6,54.2,8.9,5.5,0.481,19.4,32.6,0.316
Texas Southern,2015-2016,33,18,15,0.545,-4.64,-6.94,,16,2,,9,0,,7,13,,2403,2327,,68.1,103.6,0.246,0.323,0.523,46.3,51.1,9.1,11.2,0.492,13.8,28.3,0.185
Texas State,2015-2016,31,15,16,0.484,-5.36,-4.29,,8,12,,10,4,,4,11,,2046,1993,,65.2,97.9,0.366,0.344,0.522,50.0,49.2,8.7,7.5,0.484,18.6,30.0,0.256
Texas Tech NCAA,2015-2016,32,19,13,0.594,12.41,10.25,,9,9,,14,3,,3,7,,2305,2236,,66.7,103.5,0.329,0.378,0.529,49.9,46.2,9.6,8.5,0.496,15.9,32.1,0.232
Texas-Rio Grande Valley,2015-2016,30,8,22,0.267,-17.88,-4.25,,4,10,,7,6,,1,13,,1993,2330,,69.3,112.1,0.309,0.317,0.536,55.2,55.6,9.2,7.6,0.508,12.3,34.9,0.211
The Citadel,2015-2016,32,10,22,0.313,-15.95,-4.75,,3,15,,6,8,,3,13,,2753,2962,,81.2,113.6,0.439,0.313,0.598,55.6,52.4,8.4,11.6,0.568,17.8,35.7,0.308
Toledo,2015-2016,32,17,15,0.531,2.96,-2.36,,8,10,,9,6,,6,8,,2482,2286,,70.4,101.5,0.287,0.369,0.537,47.8,50.1,9.0,8.6,0.506,15.5,24.3,0.208
Towson,2015-2016,33,20,13,0.606,-0.06,-1.57,,11,7,,12,3,,7,6,,2358,2227,,66.8,100.2,0.397,0.341,0.525,44.8,48.4,7.7,8.4,0.477,16.3,27.1,0.295
Troy,2015-2016,31,9,22,0.290,-9.21,-2.07,,4,16,,4,10,,4,10,,2145,2329,,70.1,106.4,0.345,0.358,0.538,51.5,53.8,9.1,9.7,0.505,15.2,31.3,0.243
Tulane,2015-2016,34,12,22,0.353,-0.85,3.79,,3,15,,6,10,,2,10,,2240,2398,,67.9,101.7,0.368,0.308,0.523,49.9,48.4,10.2,9.1,0.488,16.2,30.2,0.254
Tulsa NCAA,2015-2016,32,20,12,0.625,9.79,5.76,,12,6,,12,3,,6,5,,2356,2227,,68.8,100.3,0.346,0.369,0.526,51.3,50.9,7.6,9.1,0.482,17.5,30.3,0.259
UAB,2015-2016,33,26,7,0.788,3.50,-3.07,,16,2,,16,0,,10,4,,2606,2323,,69.4,99.9,0.292,0.353,0.506,47.6,51.1,8.8,7.9,0.475,15.4,30.4,0.202
UC Davis,2015-2016,30,11,19,0.367,-5.58,-1.26,,6,10,,8,7,,3,11,,1914,1980,,67.1,96.3,0.302,0.370,0.506,50.6,57.9,10.8,9.0,0.471,17.3,27.6,0.216
UC Irvine,2015-2016,38,28,10,0.737,5.33,0.77,,13,3,,11,2,,13,5,,2706,2512,,67.6,96.8,0.337,0.369,0.490,48.3,62.6,7.9,6.3,0.445,14.7,27.8,0.247
UC Riverside,2015-2016,33,14,19,0.424,-5.66,-3.08,,5,11,,7,9,,7,9,,2299,2300,,68.7,101.5,0.383,0.313,0.523,49.4,53.8,9.2,10.2,0.481,15.1,27.7,0.274
UC Santa Barbara,2015-2016,33,19,14,0.576,3.79,1.44,,11,5,,6,5,,10,6,,2335,2219,,68.3,98.0,0.407,0.415,0.505,48.8,55.7,7.6,7.6,0.462,15.5,27.6,0.281
UCF,2015-2016,30,12,18,0.400,0.18,3.01,,6,12,,8,8,,4,9,,2062,2147,,68.3,103.9,0.250,0.349,0.498,48.3,55.1,10.8,9.1,0.471,11.4,30.5,0.172
UCLA,2015-2016,32,15,17,0.469,10.48,9.69,,6,12,,11,6,,3,7,,2480,2455,,71.6,105.8,0.338,0.378,0.528,48.4,53.7,9.2,6.7,0.497,13.8,30.4,0.233
UNC Asheville NCAA,2015-2016,34,22,12,0.647,1.10,-3.25,,12,6,,11,3,,6,7,,2552,2313,,70.4,95.9,0.321,0.361,0.514,48.5,44.9,9.5,6.1,0.480,19.0,28.9,0.224
UNC Greensboro,2015-2016,34,15,19,0.441,-6.01,-3.23,,10,8,,12,4,,3,14,,2469,2494,,68.7,106.0,0.377,0.398,0.554,50.6,55.4,7.3,8.5,0.512,15.5,27.1,0.282
UNC Wilmington NCAA,2015-2016,33,25,8,0.758,6.25,0.35,,14,4,,12,2,,8,5,,2620,2379,,71.3,99.9,0.542,0.290,0.525,49.4,45.4,6.8,7.9,0.469,17.9,30.8,0.382
UT Arlington,2015-2016,35,24,11,0.686,5.02,-3.42,,13,7,,13,2,,10,8,,2762,2417,,72.8,93.8,0.428,0.414,0.505,44.7,54.6,9.3,12.5,0.466,18.1,25.8,0.284
Utah NCAA,2015-2016,36,27,9,0.750,15.50,8.79,,13,5,,16,1,,5,5,,2778,2502,,67.7,101.3,0.227,0.326,0.507,46.8,42.3,9.6,10.3,0.480,13.3,27.3,0.165
Utah State,2015-2016,31,16,15,0.516,2.68,2.06,,7,11,,10,6,,5,8,,2274,2217,,68.2,104.9,0.319,0.368,0.535,49.1,54.7,9.0,8.9,0.505,14.5,28.5,0.222
Utah Valley,2015-2016,30,12,18,0.400,-9.58,-3.58,,6,8,,7,7,,5,9,,2280,2360,,74.8,104.3,0.360,0.295,0.530,52.3,51.7,8.5,8.4,0.496,14.7,29.3,0.250
UTEP,2015-2016,33,19,14,0.576,-3.81,-4.93,,10,8,,14,4,,2,9,,2554,2471,,72.8,101.8,0.365,0.395,0.523,51.9,56.5,7.2,7.6,0.490,16.6,31.0,0.247
UTSA,2015-2016,32,5,27,0.156,-16.36,-3.36,,3,15,,4,10,,1,14,,2317,2698,,73.1,114.4,0.457,0.376,0.607,52.1,58.5,8.5,13.0,0.583,15.6,26.9,0.309
Valparaiso,2015-2016,37,30,7,0.811,10.71,0.02,,16,2,,17,1,,12,4,,2782,2323,,68.7,90.8,0.380,0.331,0.477,44.1,49.9,8.4,10.0,0.439,16.3,24.6,0.249
Vanderbilt NCAA,2015-2016,33,19,14,0.576,17.20,8.68,,11,7,,14,2,,3,9,,2506,2225,,69.2,96.8,0.344,0.306,0.470,49.2,43.8,8.0,8.7,0.431,12.0,29.2,0.233
Vermont,2015-2016,37,23,14,0.622,-1.51,-4.73,,11,5,,13,3,,9,10,,2774,2611,,69.3,101.8,0.372,0.334,0.522,48.1,51.3,9.8,9.5,0.486,14.7,27.3,0.257
Villanova NCAA,2015-2016,40,35,5,0.875,24.08,9.71,,16,2,,15,1,,10,2,,3118,2543,,67.3,94.2,0.300,0.374,0.495,48.8,56.3,8.6,6.8,0.467,17.7,28.8,0.198
Virginia NCAA,2015-2016,37,29,8,0.784,22.04,11.12,,13,5,,15,0,,5,6,,2626,2222,,61.5,97.3,0.334,0.366,0.519,46.8,47.6,8.7,5.9,0.484,16.7,24.9,0.234
Virginia Commonwealth NCAA,2015-2016,36,25,11,0.694,13.83,4.35,,14,4,,15,2,,7,4,,2781,2440,,69.8,96.5,0.368,0.303,0.525,48.0,52.4,8.1,9.6,0.491,18.7,27.5,0.249
VMI,2015-2016,30,9,21,0.300,-12.96,-3.15,,4,14,,8,6,,1,14,,2081,2264,,69.9,107.6,0.404,0.358,0.553,53.9,48.8,9.7,9.3,0.513,16.0,32.4,0.293
Virginia Tech,2015-2016,35,20,15,0.571,9.93,7.53,,10,8,,14,5,,4,7,,2624,2540,,69.7,102.3,0.335,0.371,0.522,50.4,51.0,8.1,13.3,0.490,15.4,31.8,0.231
Wagner,2015-2016,34,23,11,0.676,-4.79,-9.52,,13,5,,13,4,,10,7,,2389,2209,,67.8,95.4,0.441,0.338,0.510,45.3,51.8,8.2,8.1,0.467,18.2,27.5,0.301
Wake Forest,2015-2016,31,11,20,0.355,5.53,10.53,,2,16,,6,9,,3,9,,2295,2450,,71.9,109.0,0.386,0.326,0.538,49.1,46.0,11.0,10.2,0.495,13.0,31.2,0.284
Washington,2015-2016,34,19,15,0.559,11.21,8.12,,9,9,,13,5,,3,7,,2853,2748,,78.0,101.8,0.446,0.293,0.521,51.4,46.3,7.6,8.7,0.479,17.3,35.6,0.306
Washington State,2015-2016,31,9,22,0.290,0.50,7.97,,1,17,,8,9,,0,10,,2187,2394,,70.4,108.0,0.371,0.311,0.540,51.4,45.5,9.5,7.7,0.499,13.1,29.4,0.271
Weber State NCAA,2015-2016,35,26,9,0.743,0.18,-5.13,,15,3,,13,1,,6,7,,2662,2344,,68.6,96.3,0.270,0.273,0.492,47.4,40.7,8.3,5.2,0.464,13.8,25.2,0.181
West Virginia NCAA,2015-2016,35,26,9,0.743,21.61,9.78,,13,5,,13,2,,7,4,,2749,2335,,70.7,93.7,0.553,0.363,0.540,43.9,51.1,9.8,8.8,0.484,22.4,27.1,0.395
Western Carolina,2015-2016,34,16,18,0.471,-4.98,-1.53,,10,8,,12,2,,3,15,,2479,2490,,70.4,102.2,0.443,0.374,0.540,49.8,53.3,9.6,10.3,0.497,18.1,30.9,0.315
Western Illinois,2015-2016,27,10,17,0.370,-6.20,-1.32,,3,13,,7,6,,3,11,,1904,1914,,68.8,103.1,0.412,0.315,0.531,49.9,49.1,9.2,7.4,0.487,14.4,26.0,0.294
Western Kentucky,2015-2016,34,18,16,0.529,-1.29,-0.89,,8,10,,12,4,,3,9,,2620,2586,,68.8,108.5,0.295,0.355,0.542,46.2,51.9,9.2,7.4,0.521,13.3,28.6,0.195
Western Michigan,2015-2016,32,13,19,0.406,-2.07,0.06,,7,11,,10,5,,2,12,,2342,2352,,68.7,104.5,0.378,0.413,0.547,48.0,53.5,8.3,9.2,0.513,15.3,25.6,0.263
Wichita State NCAA,2015-2016,35,26,9,0.743,17.39,4.24,,16,2,,14,1,,9,3,,2535,2066,,66.1,88.7,0.451,0.367,0.499,46.9,47.8,7.0,8.5,0.446,20.7,23.5,0.320
William & Mary,2015-2016,31,20,11,0.645,5.57,1.30,,11,7,,12,3,,7,7,,2384,2205,,68.5,103.0,0.272,0.406,0.515,48.5,50.5,8.5,9.8,0.487,13.4,26.5,0.189
Winthrop,2015-2016,32,23,9,0.719,-1.42,-5.70,,13,5,,14,1,,7,7,,2631,2429,,72.9,104.1,0.317,0.326,0.515,50.9,42.1,8.4,9.3,0.479,13.7,31.9,0.226
Wisconsin NCAA,2015-2016,35,22,13,0.629,13.40,9.40,,12,6,,13,5,,6,5,,2373,2233,,64.1,98.9,0.337,0.289,0.517,47.7,46.5,8.4,9.2,0.480,16.3,27.4,0.238
Wofford,2015-2016,32,15,17,0.469,-3.75,-2.35,,11,7,,11,2,,4,14,,2296,2295,,66.0,107.4,0.401,0.295,0.567,49.8,45.9,9.0,9.4,0.538,15.5,25.6,0.274
Wright State,2015-2016,35,22,13,0.629,0.18,-1.76,,13,5,,13,2,,5,9,,2399,2303,,67.5,97.2,0.479,0.355,0.531,52.6,50.1,7.4,9.3,0.480,18.4,25.4,0.343
Wyoming,2015-2016,32,14,18,0.438,0.09,2.19,,7,11,,10,6,,4,8,,2193,2302,,65.5,108.5,0.384,0.373,0.533,54.4,47.1,8.8,9.6,0.496,13.8,29.5,0.268
Xavier NCAA,2015-2016,34,28,6,0.824,18.58,8.43,,14,4,,15,1,,8,3,,2737,2392,,72.4,97.1,0.336,0.405,0.513,45.1,54.7,8.4,8.8,0.478,16.9,26.0,0.234
Yale NCAA,2015-2016,30,23,7,0.767,9.08,-1.03,,13,1,,12,0,,9,6,,2248,1914,,66.9,94.9,0.325,0.341,0.501,42.2,50.0,10.0,9.1,0.465,16.0,24.2,0.227
Youngstown State,2015-2016,32,11,21,0.344,-10.86,-0.86,,6,12,,6,8,,3,11,,2437,2682,,74.1,110.9,0.316,0.361,0.557,55.3,56.6,8.6,8.1,0.531,14.5,33.2,0.219
