School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
San Francisco,2017-2018,39,22,17,0.564,1.13,1.63,,9,9,,16,6,,4,9,,2685,2681,,67.3,101.4,0.364,0.315,0.531,49.2,42.3,8.5,12.6,0.486,15.2,24.7,0.275
San Jose State,2017-2018,30,4,26,0.133,-8.74,2.91,,1,17,,3,11,,1,14,,1974,2260,,69.3,107.8,0.304,0.487,0.553,47.3,62.9,10.5,9.0,0.523,13.5,24.7,0.221
Santa Clara,2017-2018,31,11,20,0.355,-7.01,0.61,,8,10,,6,11,,5,5,,2048,2224,,65.4,109.3,0.329,0.306,0.588,53.8,59.6,8.3,10.6,0.563,17.1,27.4,0.233
Savannah State,2017-2018,32,15,17,0.469,-15.36,-5.06,,12,4,,10,2,,4,13,,2754,2991,,83.6,110.5,0.306,0.375,0.584,55.5,58.9,7.6,11.2,0.559,18.4,34.9,0.219
Seattle,2017-2018,34,20,14,0.588,-2.32,-3.09,,8,6,,16,3,,3,10,,2589,2468,,70.3,102.1,0.396,0.359,0.520,47.6,47.5,9.8,9.6,0.470,14.0,27.2,0.295
Seton Hall NCAA,2017-2018,34,22,12,0.647,15.67,10.11,,10,8,,14,3,,5,6,,2701,2512,,71.1,103.2,0.298,0.377,0.535,46.9,48.9,8.3,8.0,0.503,15.5,28.1,0.216
Siena,2017-2018,32,8,24,0.250,-10.46,-2.99,,4,14,,7,8,,1,15,,2166,2405,,67.2,108.0,0.421,0.353,0.547,48.9,50.7,9.7,8.7,0.509,13.7,28.9,0.295
South Alabama,2017-2018,32,14,18,0.438,-5.44,-2.87,,7,11,,11,4,,2,13,,2228,2218,,71.1,97.2,0.375,0.375,0.502,50.7,49.9,8.8,12.2,0.464,16.3,29.1,0.256
South Carolina,2017-2018,33,17,16,0.515,9.45,9.23,,7,11,,10,5,,4,8,,2313,2277,,69.7,98.3,0.436,0.378,0.534,47.6,50.7,10.5,14.5,0.487,18.6,27.2,0.316
South Carolina State,2017-2018,32,10,22,0.313,-20.18,-8.78,,6,10,,8,5,,2,16,,2355,2660,,73.4,112.4,0.338,0.384,0.586,52.4,50.6,7.7,9.1,0.563,16.7,32.8,0.235
South Carolina Upstate,2017-2018,32,7,25,0.219,-17.46,-4.35,,2,12,,6,7,,0,17,,2424,2723,,71.1,118.7,0.351,0.361,0.605,53.6,62.5,6.9,7.0,0.576,14.1,31.3,0.260
South Dakota,2017-2018,35,26,9,0.743,6.17,-2.60,,11,3,,13,2,,9,5,,2832,2404,,72.1,95.3,0.278,0.378,0.507,47.5,46.3,6.7,7.5,0.472,17.5,26.5,0.203
South Dakota State NCAA,2017-2018,35,28,7,0.800,6.84,-0.38,,13,1,,15,0,,8,5,,2958,2599,,72.3,101.6,0.248,0.391,0.520,47.8,42.9,6.7,7.5,0.492,12.9,22.5,0.178
South Florida,2017-2018,32,10,22,0.313,-7.25,0.06,,3,15,,7,11,,3,10,,2026,2260,,65.5,107.5,0.326,0.365,0.539,50.8,55.4,10.3,11.2,0.511,14.2,30.6,0.222
Southeast Missouri State,2017-2018,31,14,17,0.452,-8.12,-4.88,,8,10,,7,7,,6,9,,2355,2413,,69.1,111.7,0.344,0.387,0.578,51.5,50.3,7.1,12.2,0.550,15.5,29.3,0.245
Southeastern Louisiana,2017-2018,34,22,12,0.647,-6.40,-6.20,,15,3,,10,3,,10,7,,2439,2357,,69.1,100.4,0.291,0.330,0.528,50.9,43.3,8.3,10.1,0.496,18.2,32.3,0.210
Southern,2017-2018,33,15,18,0.455,-14.54,-9.57,,10,8,,11,3,,4,14,,2279,2369,,69.8,102.1,0.372,0.364,0.522,48.4,48.9,8.6,9.4,0.484,15.3,29.3,0.262
Southern California,2017-2018,36,24,12,0.667,12.81,6.29,,12,6,,13,5,,6,5,,2798,2563,,68.7,102.3,0.266,0.393,0.536,49.3,53.0,7.5,7.6,0.510,16.8,28.8,0.187
Southern Illinois,2017-2018,33,20,13,0.606,1.37,0.65,,11,7,,13,3,,5,8,,2308,2280,,66.9,101.8,0.337,0.392,0.538,51.1,51.4,9.8,7.4,0.504,17.4,28.8,0.240
SIU Edwardsville,2017-2018,30,9,21,0.300,-12.43,-3.36,,5,13,,4,9,,5,11,,2090,2362,,70.4,111.9,0.459,0.355,0.583,51.2,54.0,9.8,9.6,0.541,15.4,29.4,0.337
Southern Methodist,2017-2018,33,17,16,0.515,9.08,3.66,,6,12,,13,5,,2,8,,2293,2114,,64.4,99.4,0.306,0.434,0.524,49.7,63.8,7.5,10.1,0.495,18.6,31.7,0.208
Southern Mississippi,2017-2018,34,16,18,0.471,-4.26,1.31,,7,11,,11,3,,2,11,,2401,2449,,67.8,105.8,0.318,0.454,0.570,54.1,55.9,6.4,7.1,0.544,18.1,28.0,0.225
Southern Utah,2017-2018,32,13,19,0.406,-7.64,-0.87,,5,13,,9,5,,2,13,,2416,2583,,73.1,109.6,0.411,0.344,0.578,51.5,45.9,7.8,8.9,0.542,15.3,25.4,0.298
St. Bonaventure NCAA,2017-2018,34,26,8,0.765,8.87,2.61,,14,4,,13,1,,9,4,,2620,2407,,69.4,100.6,0.384,0.432,0.531,49.5,57.4,7.6,10.2,0.490,17.7,29.0,0.275
St. Francis (NY),2017-2018,31,13,18,0.419,-12.24,-7.31,,10,8,,10,3,,3,13,,2260,2357,,70.8,105.6,0.447,0.320,0.565,53.0,43.1,8.2,8.7,0.525,18.1,30.6,0.320
St. John's (NY),2017-2018,33,16,17,0.485,10.29,10.69,,4,14,,9,7,,2,7,,2412,2397,,71.1,100.3,0.340,0.429,0.537,54.1,58.5,7.5,6.0,0.499,19.3,31.5,0.249
Stanford,2017-2018,35,19,16,0.543,8.08,7.14,,11,7,,14,5,,4,7,,2655,2622,,72.2,103.1,0.292,0.361,0.523,46.1,47.7,9.3,11.3,0.497,13.9,27.0,0.198
Stephen F. Austin NCAA,2017-2018,35,28,7,0.800,2.66,-6.47,,14,4,,16,1,,9,5,,2819,2386,,73.8,92.4,0.489,0.384,0.539,47.4,58.6,10.1,8.9,0.496,23.8,27.8,0.336
Stetson,2017-2018,32,12,20,0.375,-12.38,-6.45,,4,10,,7,9,,5,11,,2412,2496,,73.1,105.9,0.351,0.380,0.566,52.5,52.4,7.7,8.5,0.537,16.8,26.8,0.246
Stony Brook,2017-2018,32,13,19,0.406,-5.08,-2.28,,7,9,,7,7,,6,11,,2205,2249,,69.6,100.2,0.414,0.360,0.540,49.8,48.8,9.8,11.7,0.501,18.7,28.0,0.291
Syracuse NCAA,2017-2018,37,23,14,0.622,12.89,10.02,,8,10,,14,5,,4,6,,2466,2360,,64.2,98.0,0.314,0.445,0.502,47.4,73.8,9.5,8.7,0.462,16.6,30.0,0.229
TCU NCAA,2017-2018,33,21,12,0.636,16.38,9.68,,9,9,,15,3,,3,7,,2708,2487,,70.0,105.7,0.305,0.356,0.555,45.5,57.2,8.8,11.0,0.523,15.5,25.9,0.223
Temple,2017-2018,33,17,16,0.515,7.25,7.79,,8,10,,8,5,,4,10,,2308,2326,,67.5,103.7,0.315,0.370,0.531,52.9,52.8,7.7,8.2,0.498,16.0,32.4,0.223
Tennessee NCAA,2017-2018,35,26,9,0.743,18.20,10.12,,13,5,,13,2,,8,4,,2584,2301,,67.1,97.3,0.376,0.365,0.509,48.6,48.9,8.2,8.7,0.467,17.6,30.9,0.267
Tennessee State,2017-2018,30,15,15,0.500,-5.34,-2.98,,10,8,,9,5,,6,9,,1997,2010,,67.0,98.4,0.342,0.479,0.545,50.3,63.1,8.1,10.0,0.516,20.4,26.8,0.235
Tennessee Tech,2017-2018,33,19,14,0.576,-5.83,-3.54,,10,8,,11,3,,5,10,,2413,2388,,72.1,99.9,0.352,0.389,0.533,50.7,53.3,8.2,10.5,0.500,18.1,29.3,0.245
Tennessee-Martin,2017-2018,31,10,21,0.323,-10.52,-4.96,,5,13,,5,9,,5,12,,2135,2253,,68.5,104.9,0.329,0.483,0.542,50.5,68.6,9.8,6.7,0.511,16.8,31.2,0.231
Texas NCAA,2017-2018,34,19,15,0.559,13.96,10.67,,8,10,,13,4,,3,7,,2450,2338,,66.9,99.2,0.262,0.352,0.513,50.0,48.8,7.7,8.0,0.483,15.7,29.2,0.187
Texas A&M NCAA,2017-2018,35,22,13,0.629,15.30,10.62,,9,9,,13,3,,4,7,,2631,2467,,70.9,99.5,0.276,0.376,0.499,45.7,57.4,9.2,9.5,0.469,13.3,27.1,0.190
Texas A&M-Corpus Christi,2017-2018,29,11,18,0.379,-12.30,-6.57,,8,10,,7,6,,4,11,,1963,2057,,69.9,100.7,0.454,0.417,0.546,49.3,60.8,10.8,7.5,0.510,19.1,28.6,0.306
Texas Southern NCAA,2017-2018,36,16,20,0.444,-7.53,-5.53,,12,6,,8,2,,5,17,,2787,2859,,72.7,108.5,0.312,0.329,0.537,51.5,54.3,7.2,10.9,0.512,13.8,32.2,0.208
Texas State,2017-2018,33,15,18,0.455,-5.84,-3.45,,7,11,,7,7,,6,9,,2190,2172,,65.4,99.9,0.297,0.393,0.536,47.6,52.3,9.5,12.1,0.506,17.9,26.9,0.211
Texas Tech NCAA,2017-2018,37,27,10,0.730,19.38,9.60,,11,7,,17,1,,4,6,,2759,2397,,68.3,94.2,0.379,0.383,0.506,47.4,46.8,8.7,9.9,0.463,18.9,28.5,0.267
Texas-Rio Grande Valley,2017-2018,33,15,18,0.455,-7.73,-2.86,,6,8,,9,7,,6,10,,2490,2584,,75.8,102.6,0.442,0.331,0.546,51.7,57.1,7.9,8.7,0.506,17.9,29.8,0.309
The Citadel,2017-2018,32,11,21,0.344,-13.64,-2.95,,5,13,,7,8,,3,12,,2639,2819,,79.6,109.8,0.292,0.430,0.583,53.9,60.5,9.6,13.3,0.558,18.3,32.8,0.211
Toledo,2017-2018,34,23,11,0.676,2.65,-1.75,,13,5,,12,4,,9,6,,2687,2532,,69.9,106.5,0.258,0.326,0.523,48.8,38.9,8.7,10.3,0.493,11.8,28.0,0.189
Towson,2017-2018,32,18,14,0.563,-0.12,-3.12,,8,10,,10,4,,4,9,,2446,2279,,68.7,102.0,0.384,0.391,0.535,46.2,54.0,8.1,7.0,0.496,16.6,27.6,0.273
Troy,2017-2018,33,16,17,0.485,-1.50,-2.12,,9,9,,10,4,,4,10,,2475,2408,,69.9,103.6,0.305,0.375,0.528,50.2,46.9,9.0,7.9,0.498,14.5,28.8,0.212
Tulane,2017-2018,31,14,17,0.452,1.21,2.08,,5,13,,9,7,,3,8,,2269,2296,,69.7,105.4,0.346,0.341,0.539,51.0,47.2,9.8,8.2,0.505,14.9,29.9,0.247
Tulsa,2017-2018,31,19,12,0.613,4.96,2.38,,12,6,,13,2,,4,7,,2277,2197,,68.1,102.9,0.253,0.435,0.519,48.0,55.7,9.2,11.5,0.495,15.3,29.6,0.174
UAB,2017-2018,33,20,13,0.606,4.90,-0.65,,10,8,,14,3,,5,6,,2536,2303,,69.4,99.7,0.263,0.437,0.524,45.2,53.2,10.0,7.7,0.498,15.9,24.6,0.183
UC Davis,2017-2018,33,22,11,0.667,0.87,-1.84,,12,4,,10,2,,9,7,,2388,2241,,67.3,97.9,0.364,0.378,0.529,51.6,54.6,9.0,9.3,0.486,19.3,29.3,0.268
UC Irvine,2017-2018,35,18,17,0.514,-0.22,-0.34,,11,5,,7,5,,7,10,,2440,2350,,68.5,97.3,0.400,0.348,0.492,45.0,51.0,7.9,6.8,0.446,13.3,24.5,0.279
UC Riverside,2017-2018,31,9,22,0.290,-8.50,-1.54,,4,12,,6,8,,3,13,,2024,2163,,69.8,99.6,0.373,0.398,0.517,52.3,55.6,9.6,8.8,0.479,17.1,31.1,0.259
UC Santa Barbara,2017-2018,32,23,9,0.719,2.10,-3.37,,11,5,,12,2,,9,6,,2425,2211,,68.1,101.1,0.289,0.355,0.522,47.9,55.2,5.3,6.7,0.492,14.8,25.8,0.202
UCF,2017-2018,32,19,13,0.594,4.76,3.76,,9,9,,12,4,,5,6,,2007,1975,,64.9,94.7,0.262,0.340,0.491,49.5,55.8,9.7,11.2,0.457,16.4,28.6,0.189
UCLA NCAA,2017-2018,33,21,12,0.636,12.07,6.86,,11,7,,14,2,,3,7,,2679,2507,,71.4,104.0,0.297,0.394,0.522,48.2,50.6,8.3,6.7,0.491,12.8,26.8,0.208
UNC Asheville,2017-2018,34,21,13,0.618,-3.92,-3.58,,13,5,,14,2,,7,10,,2557,2499,,69.5,103.8,0.339,0.387,0.548,49.3,53.3,9.0,8.0,0.517,16.4,26.3,0.240
UNC Greensboro NCAA,2017-2018,35,27,8,0.771,4.54,-3.87,,15,3,,16,1,,8,6,,2562,2189,,66.9,91.5,0.386,0.405,0.516,45.0,47.7,10.2,6.9,0.470,19.9,22.9,0.280
UNC Wilmington,2017-2018,32,11,21,0.344,-7.52,-1.15,,7,11,,8,5,,2,11,,2542,2668,,73.4,111.5,0.359,0.391,0.579,46.8,47.6,7.6,6.6,0.553,14.0,24.8,0.249
UT Arlington,2017-2018,34,21,13,0.618,2.20,-1.44,,10,8,,13,2,,4,10,,2640,2500,,74.0,99.0,0.339,0.444,0.520,47.8,53.3,9.6,7.1,0.486,16.9,27.6,0.235
Utah,2017-2018,35,23,12,0.657,11.39,6.39,,11,7,,15,3,,6,6,,2571,2396,,67.2,101.1,0.288,0.385,0.516,50.8,47.5,8.9,10.2,0.483,15.2,28.4,0.207
Utah State,2017-2018,34,17,17,0.500,2.31,2.65,,8,10,,11,4,,2,12,,2489,2466,,68.8,105.0,0.327,0.376,0.552,50.3,52.1,9.3,9.4,0.517,15.6,26.3,0.243
Utah Valley,2017-2018,34,23,11,0.676,5.08,-1.76,,10,4,,16,1,,6,9,,2657,2310,,70.1,96.6,0.271,0.352,0.500,45.3,58.5,10.5,8.7,0.470,15.4,25.9,0.189
UTEP,2017-2018,31,11,20,0.355,-5.31,-0.21,,6,12,,9,8,,2,8,,2094,2197,,69.5,102.0,0.360,0.418,0.531,53.4,52.4,7.9,5.1,0.502,15.5,26.7,0.240
UTSA,2017-2018,35,20,15,0.571,-1.24,-0.93,,11,7,,12,4,,6,8,,2740,2628,,74.0,101.1,0.404,0.399,0.522,48.9,50.5,7.0,9.6,0.485,14.6,25.4,0.275
Valparaiso,2017-2018,32,15,17,0.469,0.63,0.93,,6,12,,8,4,,3,12,,2252,2182,,69.8,97.7,0.426,0.351,0.522,49.1,55.5,9.0,7.9,0.476,17.7,27.3,0.302
Vanderbilt,2017-2018,32,12,20,0.375,8.52,10.14,,6,12,,11,7,,1,10,,2316,2368,,66.5,110.4,0.365,0.311,0.559,49.6,46.7,7.2,13.9,0.524,13.0,27.6,0.264
Vermont,2017-2018,35,27,8,0.771,4.90,-3.16,,15,1,,12,2,,12,5,,2587,2277,,65.3,99.7,0.248,0.377,0.528,46.5,49.4,8.5,9.5,0.502,15.2,22.2,0.177
Villanova NCAA,2017-2018,40,36,4,0.900,26.64,10.24,,14,4,,12,1,,9,3,,3463,2807,,70.1,99.2,0.267,0.357,0.519,47.6,51.8,6.8,8.2,0.485,15.9,26.5,0.200
Virginia NCAA,2017-2018,34,31,3,0.912,22.20,9.05,,17,1,,16,1,,10,1,,2283,1836,,60.6,88.8,0.262,0.408,0.479,48.8,47.6,6.3,7.3,0.443,18.4,25.5,0.192
Virginia Commonwealth,2017-2018,33,18,15,0.545,3.55,2.43,,9,9,,11,7,,5,5,,2507,2470,,71.4,103.7,0.294,0.369,0.544,49.0,52.4,9.7,7.0,0.515,15.8,27.0,0.210
VMI,2017-2018,30,9,21,0.300,-15.43,-4.25,,4,14,,6,8,,3,12,,1954,2214,,70.4,104.8,0.348,0.420,0.549,52.6,54.4,10.1,9.2,0.515,16.9,29.6,0.250
Virginia Tech NCAA,2017-2018,33,21,12,0.636,14.35,6.71,,10,8,,14,4,,6,5,,2634,2382,,69.9,102.2,0.294,0.428,0.532,51.2,54.5,7.5,11.1,0.504,16.2,29.4,0.205
Wagner,2017-2018,33,23,10,0.697,-3.19,-6.90,,14,4,,16,1,,7,9,,2448,2256,,69.6,97.8,0.460,0.366,0.522,46.3,52.0,8.1,10.5,0.477,18.1,28.2,0.317
Wake Forest,2017-2018,31,11,20,0.355,7.76,8.79,,4,14,,7,9,,3,8,,2273,2305,,69.9,106.4,0.390,0.401,0.555,49.0,57.1,9.3,9.5,0.515,15.5,27.7,0.286
Washington,2017-2018,34,21,13,0.618,7.62,6.06,,10,8,,16,4,,4,6,,2535,2481,,70.7,102.1,0.344,0.355,0.538,51.9,60.1,8.5,8.7,0.507,18.2,33.3,0.238
Washington State,2017-2018,31,12,19,0.387,0.67,5.21,,4,14,,8,8,,1,10,,2270,2411,,69.4,111.2,0.285,0.400,0.560,52.9,51.4,8.7,10.3,0.535,14.1,31.2,0.201
Weber State,2017-2018,31,20,11,0.645,0.02,-2.87,,13,5,,12,3,,7,4,,2434,2195,,70.0,99.9,0.317,0.325,0.515,50.7,48.0,8.3,7.0,0.483,14.8,25.8,0.220
West Virginia NCAA,2017-2018,37,26,11,0.703,19.89,9.38,,11,7,,14,3,,5,5,,2964,2575,,70.5,98.3,0.441,0.386,0.542,47.5,55.3,7.8,10.1,0.499,20.5,29.9,0.314
Western Carolina,2017-2018,32,13,19,0.406,-11.90,-1.63,,8,10,,8,5,,3,12,,2190,2419,,71.0,106.4,0.349,0.433,0.569,52.0,58.3,11.0,10.5,0.537,18.7,32.0,0.252
Western Illinois,2017-2018,28,12,16,0.429,-11.07,-2.28,,3,11,,11,5,,1,10,,2012,2009,,69.8,101.4,0.275,0.391,0.522,50.0,48.3,9.1,6.0,0.495,14.2,24.3,0.192
Western Kentucky,2017-2018,38,27,11,0.711,11.08,3.64,,14,4,,14,3,,9,5,,2979,2674,,69.7,100.6,0.237,0.367,0.522,48.5,52.9,7.5,7.8,0.495,16.0,29.0,0.171
Western Michigan,2017-2018,32,17,15,0.531,-2.22,-1.99,,9,9,,10,6,,6,7,,2402,2349,,69.4,105.3,0.324,0.433,0.564,49.2,51.8,7.4,7.5,0.534,17.5,27.0,0.235
Wichita State NCAA,2017-2018,33,25,8,0.758,16.58,5.46,,14,4,,13,3,,9,2,,2731,2364,,70.0,101.6,0.332,0.404,0.531,42.9,44.0,8.6,9.1,0.494,14.6,22.5,0.241
William & Mary,2017-2018,31,19,12,0.613,-1.37,-1.34,,11,7,,11,3,,7,8,,2636,2531,,71.4,112.9,0.313,0.376,0.578,49.6,50.5,8.9,9.4,0.555,13.2,25.4,0.218
Winthrop,2017-2018,31,19,12,0.613,-1.63,-5.85,,12,6,,11,3,,7,9,,2464,2219,,72.4,98.8,0.324,0.373,0.521,48.7,44.9,10.2,8.7,0.480,16.6,27.0,0.241
Wisconsin,2017-2018,33,15,18,0.455,10.38,9.50,,7,11,,11,7,,3,8,,2206,2177,,63.4,103.6,0.302,0.303,0.547,50.3,47.4,8.3,10.8,0.512,16.2,27.6,0.228
Wofford,2017-2018,34,21,13,0.618,-0.97,-2.45,,11,7,,12,5,,7,7,,2578,2405,,67.8,104.4,0.332,0.432,0.559,49.7,56.9,9.1,7.8,0.526,16.9,25.4,0.243
Wright State NCAA,2017-2018,35,25,10,0.714,0.58,-3.64,,14,4,,14,2,,8,7,,2500,2307,,69.9,93.6,0.292,0.394,0.516,48.2,51.5,8.3,7.8,0.483,19.2,25.0,0.207
Wyoming,2017-2018,33,20,13,0.606,4.26,3.54,,10,8,,13,4,,5,7,,2633,2597,,74.7,101.9,0.372,0.346,0.546,52.9,51.3,8.0,7.3,0.508,16.9,25.6,0.268
Xavier NCAA,2017-2018,35,29,6,0.829,19.06,9.43,,15,3,,17,1,,9,2,,2953,2616,,72.3,102.3,0.256,0.411,0.532,44.9,52.1,9.3,9.6,0.499,14.0,22.9,0.195
Yale,2017-2018,31,16,15,0.516,-4.19,-2.83,,9,5,,9,3,,7,11,,2312,2288,,70.1,104.4,0.328,0.352,0.552,50.2,51.9,9.8,7.7,0.519,16.1,26.3,0.238
Youngstown State,2017-2018,32,8,24,0.250,-13.66,-2.56,,6,12,,6,6,,2,13,,2410,2647,,74.2,110.6,0.391,0.347,0.603,49.2,55.6,9.4,10.4,0.579,18.5,29.6,0.272
