School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Samford,2018-2019,33,17,16,0.515,0.69,-2.03,,6,12,,11,6,,5,9,,2583,2487,,71.2,103.1,0.284,0.442,0.525,49.7,54.0,9.2,7.9,0.496,15.7,30.7,0.200
San Diego,2018-2019,36,21,15,0.583,6.12,3.61,,7,9,,12,4,,5,9,,2591,2455,,68.0,98.9,0.368,0.324,0.532,48.1,44.4,9.6,9.8,0.492,16.0,21.8,0.266
San Diego State,2018-2019,34,21,13,0.618,5.29,2.47,,11,7,,14,3,,4,7,,2437,2291,,68.9,97.9,0.330,0.420,0.512,48.8,54.2,8.5,7.5,0.478,16.6,27.8,0.230
San Francisco,2018-2019,31,21,10,0.677,8.56,1.13,,9,7,,13,3,,6,5,,2358,2101,,67.3,99.8,0.303,0.332,0.520,47.8,43.5,7.1,10.6,0.486,15.3,25.7,0.219
San Jose State,2018-2019,31,4,27,0.129,-16.37,0.59,,1,17,,4,11,,0,12,,2042,2534,,71.3,113.8,0.272,0.478,0.576,50.3,58.9,10.9,8.1,0.562,13.6,27.7,0.178
Santa Clara,2018-2019,31,16,15,0.516,-1.91,0.92,,8,8,,11,6,,4,6,,2115,2172,,67.4,102.7,0.354,0.343,0.523,50.8,54.3,9.5,8.3,0.486,14.2,28.0,0.249
Savannah State,2018-2019,31,11,20,0.355,-20.51,-9.04,,8,8,,6,5,,4,14,,2360,2694,,78.1,110.8,0.326,0.410,0.565,53.8,62.5,9.1,10.6,0.536,16.3,33.7,0.234
Seattle,2018-2019,33,18,15,0.545,-1.47,-3.85,,6,10,,12,6,,4,8,,2420,2283,,69.7,98.5,0.377,0.331,0.509,47.7,41.0,8.4,7.1,0.464,14.3,25.9,0.274
Seton Hall NCAA,2018-2019,34,20,14,0.588,10.25,8.34,,9,9,,11,4,,3,8,,2508,2443,,70.1,101.4,0.328,0.402,0.535,50.0,53.1,8.1,11.7,0.496,17.3,29.2,0.244
Siena,2018-2019,33,17,16,0.515,-7.90,-6.47,,11,7,,7,7,,8,7,,2131,2178,,61.5,105.4,0.273,0.359,0.549,53.2,43.5,7.5,8.2,0.526,15.8,28.1,0.188
South Alabama,2018-2019,34,17,17,0.500,-4.46,-2.71,,8,10,,13,6,,3,10,,2478,2465,,68.9,104.1,0.368,0.363,0.545,52.4,53.7,8.2,13.6,0.514,17.2,31.3,0.252
South Carolina,2018-2019,32,16,16,0.500,8.34,9.63,,11,7,,11,6,,4,8,,2327,2316,,71.2,101.3,0.392,0.395,0.535,50.1,50.5,9.4,10.2,0.490,18.0,31.2,0.290
South Carolina State,2018-2019,34,8,26,0.235,-16.86,-8.30,,5,11,,5,6,,2,19,,2388,2593,,69.2,109.0,0.395,0.398,0.586,49.4,50.8,7.9,8.6,0.558,18.3,29.6,0.277
South Carolina Upstate,2018-2019,32,6,26,0.188,-15.30,-4.27,,1,16,,5,9,,1,15,,2169,2395,,69.4,107.0,0.385,0.358,0.557,53.3,51.5,8.9,10.0,0.523,16.6,31.4,0.273
South Dakota,2018-2019,30,13,17,0.433,-5.52,-3.06,,7,9,,8,6,,4,8,,2118,2136,,68.1,104.2,0.334,0.366,0.552,52.1,45.1,7.4,10.9,0.515,15.9,25.5,0.249
South Dakota State,2018-2019,33,24,9,0.727,5.92,-4.74,,14,2,,14,1,,7,6,,2789,2425,,72.8,100.9,0.240,0.477,0.524,46.7,48.3,7.5,8.7,0.501,14.2,22.6,0.165
South Florida,2018-2019,38,24,14,0.632,5.96,1.69,,8,10,,18,5,,5,7,,2752,2553,,69.5,94.5,0.426,0.374,0.522,45.3,57.9,9.8,12.8,0.481,19.2,25.3,0.293
Southeast Missouri State,2018-2019,31,10,21,0.323,-11.32,-4.39,,5,13,,6,8,,2,13,,2216,2378,,70.2,107.1,0.333,0.417,0.554,51.2,54.4,8.4,10.5,0.521,15.4,28.3,0.241
Southeastern Louisiana,2018-2019,33,17,16,0.515,-7.59,-6.30,,12,6,,9,5,,7,9,,2224,2228,,67.6,99.8,0.385,0.351,0.542,47.8,46.5,10.4,11.6,0.500,19.0,28.2,0.283
Southern,2018-2019,32,7,25,0.219,-16.79,-7.37,,6,12,,6,5,,1,18,,2077,2360,,68.3,107.5,0.490,0.359,0.581,52.1,51.8,9.2,9.1,0.547,19.4,32.2,0.338
Southern California,2018-2019,33,16,17,0.485,8.23,4.96,,8,10,,12,5,,2,9,,2518,2410,,71.0,101.3,0.300,0.387,0.519,51.3,55.0,8.1,7.6,0.491,15.7,29.9,0.204
Southern Illinois,2018-2019,32,17,15,0.531,1.39,-0.17,,10,8,,9,6,,7,7,,2194,2144,,66.8,100.3,0.256,0.396,0.522,49.2,51.0,9.5,8.6,0.496,16.5,29.1,0.179
SIU Edwardsville,2018-2019,31,10,21,0.323,-14.47,-5.06,,6,12,,7,8,,2,11,,2265,2520,,71.9,109.5,0.381,0.372,0.588,51.8,52.5,9.6,7.5,0.561,17.1,28.2,0.267
Southern Methodist,2018-2019,32,15,17,0.469,5.81,4.12,,6,12,,10,8,,3,7,,2303,2249,,66.5,105.7,0.295,0.411,0.532,49.1,62.2,7.3,7.7,0.500,14.9,30.8,0.214
Southern Mississippi,2018-2019,33,20,13,0.606,2.58,-0.83,,11,7,,11,3,,7,7,,2392,2160,,67.4,96.4,0.286,0.468,0.506,49.9,54.2,8.0,7.6,0.482,16.9,26.2,0.185
Southern Utah,2018-2019,34,17,17,0.500,-8.91,-6.22,,9,11,,11,4,,4,12,,2573,2566,,73.5,101.2,0.377,0.383,0.537,49.8,49.1,8.8,10.4,0.498,15.7,24.0,0.270
St. Bonaventure,2018-2019,34,18,16,0.529,3.34,0.25,,12,6,,9,5,,6,7,,2250,2145,,65.1,95.1,0.315,0.430,0.501,49.4,51.5,8.7,7.6,0.472,17.2,28.3,0.207
St. Francis (NY),2018-2019,33,17,16,0.515,-10.19,-8.45,,9,9,,11,3,,6,12,,2345,2320,,70.6,99.3,0.384,0.315,0.526,50.9,44.8,7.2,10.6,0.481,17.1,27.4,0.281
St. John's (NY) NCAA,2018-2019,34,21,13,0.618,7.88,5.50,,8,10,,13,4,,4,7,,2623,2542,,72.6,101.8,0.397,0.422,0.545,54.2,54.2,7.0,6.4,0.507,18.5,29.2,0.282
Stanford,2018-2019,31,15,16,0.484,6.03,5.13,,8,10,,10,4,,4,9,,2255,2227,,71.8,99.6,0.329,0.273,0.511,48.6,40.9,8.9,8.8,0.479,15.0,28.3,0.223
Stephen F. Austin,2018-2019,30,14,16,0.467,-10.99,-5.92,,7,11,,10,6,,3,9,,2105,2161,,69.8,102.3,0.352,0.439,0.548,51.0,64.2,9.7,7.8,0.516,19.3,32.2,0.249
Stetson,2018-2019,31,7,24,0.226,-15.01,-3.46,,3,13,,7,8,,0,16,,2151,2429,,71.6,109.0,0.322,0.408,0.565,52.2,57.1,9.0,8.8,0.540,16.0,30.8,0.224
Stony Brook,2018-2019,33,24,9,0.727,-2.10,-6.48,,12,4,,10,4,,13,4,,2364,2188,,69.9,93.8,0.361,0.420,0.494,45.8,52.0,9.0,10.6,0.458,16.6,25.6,0.242
Syracuse NCAA,2018-2019,34,20,14,0.588,13.73,10.09,,10,8,,13,6,,6,4,,2370,2246,,67.2,98.0,0.343,0.481,0.520,51.6,67.8,9.8,9.9,0.480,19.6,33.3,0.247
TCU,2018-2019,37,23,14,0.622,13.81,9.60,,7,11,,15,5,,3,7,,2730,2574,,69.4,98.9,0.277,0.360,0.515,48.3,59.8,8.6,10.6,0.484,16.2,28.3,0.197
Temple NCAA,2018-2019,33,23,10,0.697,8.17,4.93,,13,5,,13,2,,8,5,,2465,2358,,70.5,99.9,0.339,0.383,0.535,51.8,50.1,7.7,6.8,0.506,18.0,28.4,0.230
Tennessee NCAA,2018-2019,37,31,6,0.838,21.55,10.16,,15,3,,18,0,,7,3,,3035,2580,,69.4,98.7,0.343,0.406,0.504,47.7,51.2,8.8,6.3,0.475,15.6,29.4,0.224
Tennessee State,2018-2019,30,9,21,0.300,-11.62,-3.15,,6,12,,6,7,,3,14,,2182,2332,,73.1,105.4,0.532,0.355,0.576,50.0,45.7,8.7,10.8,0.532,18.3,27.4,0.380
Tennessee Tech,2018-2019,31,8,23,0.258,-14.76,-3.00,,4,14,,5,10,,3,13,,2104,2350,,72.9,103.2,0.320,0.366,0.536,51.7,59.9,11.5,9.1,0.503,17.0,31.7,0.228
Tennessee-Martin,2018-2019,31,12,19,0.387,-10.94,-4.32,,6,12,,10,4,,1,14,,2356,2486,,71.2,111.8,0.268,0.415,0.582,51.4,59.2,9.6,8.3,0.562,16.8,33.2,0.187
Texas,2018-2019,37,21,16,0.568,16.06,11.46,,8,10,,15,6,,2,8,,2628,2458,,66.4,99.0,0.297,0.358,0.517,50.7,48.0,7.6,10.1,0.487,16.5,29.2,0.206
Texas A&M,2018-2019,32,14,18,0.438,7.21,8.59,,6,12,,9,8,,3,7,,2253,2297,,69.4,103.5,0.270,0.428,0.519,49.3,58.3,10.3,12.6,0.493,15.6,32.4,0.185
Texas A&M-Corpus Christi,2018-2019,32,14,18,0.438,-9.11,-5.68,,9,9,,9,7,,5,9,,2126,2124,,67.3,97.8,0.397,0.408,0.527,47.4,57.5,9.7,9.3,0.480,18.1,25.8,0.293
Texas Southern,2018-2019,38,24,14,0.632,-5.55,-6.99,,14,4,,10,2,,13,11,,3102,3008,,76.3,101.7,0.316,0.357,0.536,49.3,55.0,9.4,9.0,0.513,17.3,30.3,0.206
Texas State,2018-2019,34,24,10,0.706,1.54,-3.00,,12,6,,11,4,,10,5,,2470,2204,,68.5,93.9,0.389,0.393,0.518,45.7,48.6,9.2,10.8,0.473,19.0,24.1,0.282
Texas Tech NCAA,2018-2019,38,31,7,0.816,22.79,9.53,,14,4,,17,1,,6,3,,2765,2261,,67.6,87.4,0.367,0.403,0.475,49.2,49.5,9.2,7.0,0.430,19.8,27.5,0.255
Texas-Rio Grande Valley,2018-2019,37,20,17,0.541,-2.04,-1.61,,9,7,,11,9,,8,7,,2634,2623,,71.9,97.9,0.429,0.345,0.541,54.2,57.0,8.4,8.7,0.503,21.3,32.4,0.298
The Citadel,2018-2019,30,12,18,0.400,-7.94,0.03,,4,14,,8,7,,4,10,,2553,2584,,76.7,111.4,0.304,0.474,0.573,52.3,60.6,8.7,11.3,0.550,15.3,30.5,0.213
Toledo,2018-2019,33,25,8,0.758,8.21,0.71,,13,5,,14,2,,8,5,,2537,2256,,69.7,97.3,0.266,0.349,0.494,47.5,41.1,9.2,8.0,0.466,13.8,25.5,0.182
Towson,2018-2019,32,10,22,0.313,-8.44,-3.57,,6,12,,5,8,,4,8,,2170,2294,,64.5,108.6,0.329,0.461,0.554,46.3,59.7,8.3,5.7,0.518,13.6,26.5,0.245
Troy,2018-2019,30,12,18,0.400,-6.12,-1.01,,5,13,,8,8,,4,10,,2179,2242,,69.6,106.5,0.321,0.380,0.548,51.2,48.9,8.7,5.8,0.519,15.5,30.3,0.225
Tulane,2018-2019,31,4,27,0.129,-6.72,3.63,,0,18,,3,12,,0,11,,2082,2403,,72.0,107.7,0.316,0.387,0.533,51.4,51.8,10.4,9.7,0.506,12.9,30.0,0.215
Tulsa,2018-2019,32,18,14,0.563,4.65,3.86,,8,10,,14,3,,3,8,,2296,2271,,69.9,100.8,0.304,0.440,0.513,51.3,55.7,9.5,9.3,0.482,15.1,28.8,0.210
UAB,2018-2019,35,20,15,0.571,0.36,-1.52,,10,8,,11,5,,6,6,,2470,2370,,66.6,100.9,0.314,0.445,0.526,47.3,54.7,7.6,8.4,0.490,15.7,25.4,0.230
UC Davis,2018-2019,31,11,20,0.355,-6.26,-1.50,,7,9,,7,6,,3,12,,2038,2128,,67.0,100.8,0.380,0.377,0.551,53.5,52.3,9.4,9.4,0.520,19.0,27.7,0.261
UC Irvine NCAA,2018-2019,37,31,6,0.838,5.70,-2.30,,15,1,,12,2,,13,2,,2675,2353,,66.2,94.8,0.330,0.338,0.480,45.2,43.9,7.8,7.1,0.439,14.6,26.7,0.233
UC Riverside,2018-2019,33,10,23,0.303,-11.12,-3.19,,4,12,,7,7,,2,14,,2153,2279,,64.3,107.0,0.333,0.364,0.560,49.5,54.2,8.5,6.7,0.532,14.7,24.9,0.232
UC Santa Barbara,2018-2019,32,22,10,0.688,-1.62,-5.55,,10,6,,12,3,,7,6,,2350,2114,,66.0,99.3,0.313,0.360,0.513,45.2,46.8,6.6,7.8,0.482,14.7,25.5,0.215
UCF NCAA,2018-2019,33,24,9,0.727,13.37,5.58,,13,5,,15,2,,5,5,,2385,2128,,67.3,95.5,0.292,0.384,0.482,48.5,53.5,8.5,8.1,0.454,15.3,29.2,0.189
UCLA,2018-2019,33,17,16,0.515,7.17,6.78,,9,9,,13,5,,3,7,,2580,2567,,73.7,104.4,0.276,0.414,0.524,47.2,60.5,9.4,8.6,0.496,13.1,27.1,0.194
UNC Asheville,2018-2019,31,4,27,0.129,-19.81,-2.35,,2,14,,3,10,,1,15,,1857,2313,,64.2,115.8,0.348,0.437,0.583,53.5,66.2,10.6,11.1,0.556,15.6,35.3,0.248
UNC Greensboro,2018-2019,36,29,7,0.806,4.08,-0.90,,15,3,,15,2,,11,4,,2738,2443,,69.9,96.8,0.317,0.387,0.536,49.3,47.2,8.2,7.7,0.505,20.6,29.0,0.224
UNC Wilmington,2018-2019,33,10,23,0.303,-8.10,-2.04,,5,13,,5,9,,2,12,,2515,2670,,70.2,113.9,0.320,0.430,0.584,47.6,48.5,8.8,6.1,0.556,13.0,26.0,0.234
UT Arlington,2018-2019,33,17,16,0.515,-0.50,0.84,,12,6,,9,5,,7,10,,2284,2303,,69.0,99.3,0.374,0.384,0.518,48.4,52.1,8.8,11.4,0.480,16.1,27.7,0.260
Utah,2018-2019,31,17,14,0.548,6.13,5.10,,11,7,,10,5,,6,5,,2343,2311,,67.9,109.4,0.325,0.364,0.555,47.7,47.8,8.7,13.2,0.523,12.9,26.9,0.234
Utah State NCAA,2018-2019,35,28,7,0.800,11.98,0.89,,15,3,,14,1,,9,4,,2753,2349,,70.0,95.2,0.340,0.398,0.504,43.8,51.0,8.7,9.5,0.464,15.6,22.2,0.243
Utah Valley,2018-2019,35,25,10,0.714,3.00,-2.30,,12,4,,14,1,,8,8,,2697,2474,,70.4,100.4,0.290,0.362,0.521,46.9,52.0,10.4,8.1,0.489,14.7,25.1,0.208
UTEP,2018-2019,29,8,21,0.276,-8.23,-1.71,,3,15,,8,8,,0,13,,1859,2001,,70.0,97.8,0.329,0.367,0.513,49.6,48.1,9.6,10.4,0.485,16.7,27.3,0.216
UTSA,2018-2019,32,17,15,0.531,0.69,0.05,,11,7,,11,4,,5,7,,2481,2407,,74.0,100.5,0.336,0.399,0.527,50.8,48.6,7.8,8.5,0.492,16.0,26.8,0.238
Valparaiso,2018-2019,33,15,18,0.455,-3.38,-1.00,,7,11,,8,7,,5,8,,2205,2187,,66.4,98.6,0.310,0.354,0.523,49.2,50.6,10.2,7.9,0.491,16.7,25.8,0.218
Vanderbilt,2018-2019,32,9,23,0.281,3.57,7.79,,0,18,,8,10,,1,10,,2180,2315,,68.9,104.6,0.333,0.356,0.531,49.9,47.2,9.4,11.3,0.495,14.2,29.2,0.238
Vermont NCAA,2018-2019,34,27,7,0.794,4.88,-4.18,,14,2,,16,2,,11,4,,2508,2143,,66.5,94.1,0.274,0.378,0.517,46.8,46.0,8.2,8.3,0.484,17.5,21.3,0.200
Villanova NCAA,2018-2019,36,26,10,0.722,14.33,7.97,,13,5,,13,2,,5,7,,2654,2425,,65.0,102.5,0.282,0.397,0.531,48.7,56.1,7.9,8.8,0.504,15.4,27.4,0.197
Virginia NCAA,2018-2019,38,35,3,0.921,25.46,10.15,,16,2,,15,1,,10,1,,2714,2132,,60.8,91.3,0.263,0.425,0.475,46.1,43.4,8.1,8.3,0.447,15.4,24.7,0.175
Virginia Commonwealth NCAA,2018-2019,33,25,8,0.758,11.96,2.87,,16,2,,16,1,,8,4,,2344,2044,,69.0,89.1,0.366,0.332,0.478,49.2,50.7,9.2,7.9,0.435,20.0,30.6,0.252
VMI,2018-2019,32,11,21,0.344,-10.50,0.09,,4,14,,8,7,,2,13,,2433,2617,,73.5,110.3,0.311,0.394,0.574,52.8,52.1,8.1,11.2,0.548,15.2,27.0,0.221
Virginia Tech NCAA,2018-2019,35,26,9,0.743,19.28,7.79,,12,6,,14,2,,5,5,,2574,2172,,64.4,95.6,0.263,0.499,0.520,48.1,56.5,7.7,10.0,0.490,19.0,27.0,0.190
Wagner,2018-2019,30,13,17,0.433,-12.99,-7.63,,8,10,,7,7,,6,10,,1974,2044,,66.4,102.2,0.464,0.414,0.546,48.0,54.3,8.8,9.4,0.502,17.5,27.6,0.329
Wake Forest,2018-2019,31,11,20,0.355,1.21,8.47,,4,14,,8,8,,1,10,,2119,2344,,68.8,109.1,0.352,0.403,0.562,47.8,56.6,10.2,11.7,0.533,14.2,27.1,0.245
Washington NCAA,2018-2019,36,27,9,0.750,12.01,7.01,,15,3,,15,1,,7,4,,2511,2331,,67.4,95.8,0.340,0.353,0.513,52.4,58.6,8.9,7.6,0.475,20.5,34.5,0.241
Washington State,2018-2019,32,11,21,0.344,-1.67,2.20,,4,14,,9,7,,2,8,,2393,2517,,71.6,109.8,0.284,0.417,0.564,51.8,53.2,10.2,7.9,0.547,15.0,29.5,0.186
Weber State,2018-2019,33,18,15,0.545,-4.37,-6.12,,11,9,,10,5,,5,7,,2617,2454,,73.4,100.5,0.307,0.327,0.512,51.1,45.1,7.8,7.4,0.480,13.9,25.8,0.215
West Virginia,2018-2019,36,15,21,0.417,6.94,10.57,,4,14,,11,7,,0,10,,2655,2786,,71.7,106.5,0.380,0.362,0.560,46.9,50.3,11.4,10.0,0.524,16.3,28.5,0.273
Western Carolina,2018-2019,32,7,25,0.219,-9.28,0.34,,4,14,,4,8,,3,14,,2304,2563,,71.3,111.0,0.404,0.382,0.571,47.6,46.5,12.2,14.1,0.544,13.1,25.1,0.273
Western Illinois,2018-2019,31,10,21,0.323,-10.04,-5.18,,4,12,,7,6,,2,14,,2198,2272,,69.5,105.0,0.269,0.383,0.538,51.1,46.5,8.4,7.2,0.516,13.6,25.1,0.182
Western Kentucky,2018-2019,34,20,14,0.588,3.14,0.96,,11,7,,10,4,,6,8,,2429,2355,,69.0,98.9,0.256,0.408,0.515,48.4,52.0,8.4,9.5,0.489,16.1,27.5,0.175
Western Michigan,2018-2019,32,8,24,0.250,-6.26,1.48,,2,16,,5,9,,2,14,,2246,2439,,70.2,107.0,0.296,0.386,0.544,48.5,50.6,11.1,9.8,0.518,13.6,27.4,0.206
Wichita State,2018-2019,37,22,15,0.595,7.72,5.91,,10,8,,10,4,,7,7,,2609,2542,,69.3,98.8,0.388,0.373,0.515,47.9,49.8,7.4,10.6,0.476,15.4,26.6,0.269
William & Mary,2018-2019,31,14,17,0.452,-4.78,-2.08,,10,8,,9,5,,5,11,,2321,2385,,69.2,109.0,0.300,0.366,0.561,50.1,48.5,9.6,8.2,0.526,13.7,25.5,0.229
Winthrop,2018-2019,30,18,12,0.600,-2.89,-3.74,,10,6,,11,3,,7,8,,2499,2358,,75.1,103.8,0.294,0.407,0.532,46.6,47.7,9.7,10.8,0.501,13.6,24.6,0.210
Wisconsin NCAA,2018-2019,34,23,11,0.676,17.90,11.01,,14,6,,12,3,,8,5,,2333,2099,,64.8,93.5,0.258,0.350,0.479,50.2,45.5,7.8,10.8,0.452,15.0,26.3,0.172
Wofford NCAA,2018-2019,35,30,5,0.857,13.92,0.80,,18,0,,15,1,,11,3,,2879,2295,,68.5,95.0,0.304,0.402,0.521,45.5,48.5,7.9,7.3,0.490,18.0,23.8,0.214
Wright State,2018-2019,35,21,14,0.600,3.29,-0.89,,13,5,,15,2,,5,8,,2561,2365,,67.4,99.8,0.280,0.381,0.548,47.7,44.5,8.0,10.3,0.523,18.3,25.0,0.195
Wyoming,2018-2019,32,8,24,0.250,-9.75,0.19,,4,14,,6,10,,1,11,,2105,2411,,70.2,106.9,0.345,0.407,0.551,55.3,56.8,9.7,9.4,0.514,15.1,28.0,0.254
Xavier,2018-2019,35,19,16,0.543,9.61,8.06,,9,9,,13,5,,4,8,,2526,2472,,66.5,104.8,0.249,0.422,0.531,46.6,55.7,10.2,8.9,0.507,13.7,27.2,0.174
Yale NCAA,2018-2019,30,22,8,0.733,5.52,-1.24,,10,4,,11,2,,8,5,,2427,2202,,72.9,99.5,0.305,0.380,0.509,47.1,48.9,9.4,7.9,0.471,13.5,24.1,0.223
Youngstown State,2018-2019,32,12,20,0.375,-7.78,-2.05,,8,10,,6,7,,5,11,,2415,2526,,70.6,109.6,0.370,0.386,0.566,48.5,51.3,8.2,9.2,0.530,14.9,28.6,0.272
