School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Loyola (IL),2004-2005,30,13,17,0.433,-1.68,1.01,,8,8,,7,6,,5,11,,2018,2081,,,,0.350,0.335,0.536,47.1,51.5,,6.5,0.504,19.8,,0.242
Loyola (MD),2004-2005,28,6,22,0.214,-14.01,-4.41,,5,13,,5,8,,1,12,,1846,2115,,,,0.424,0.244,0.497,50.3,52.1,,4.7,0.456,21.0,,0.282
Loyola Marymount,2004-2005,28,11,17,0.393,-1.18,2.86,,3,11,,6,6,,4,10,,1899,1976,,,,0.296,0.260,0.494,48.0,61.7,,5.8,0.455,16.6,,0.217
Maine,2004-2005,29,14,15,0.483,-7.03,-4.21,,8,10,,7,4,,6,9,,1844,1886,,,,0.291,0.350,0.512,51.6,53.6,,7.3,0.479,22.4,,0.208
Manhattan,2004-2005,29,15,14,0.517,-1.12,-2.41,,9,9,,11,2,,3,11,,2118,2037,,,,0.385,0.278,0.526,48.3,50.1,,9.2,0.490,14.9,,0.264
Marist,2004-2005,28,11,17,0.393,-7.02,-4.31,,8,10,,7,6,,4,11,,1961,2037,,,,0.360,0.393,0.546,48.7,63.0,,3.9,0.517,17.4,,0.244
Marquette,2004-2005,31,19,12,0.613,6.57,4.70,,7,9,,15,6,,4,5,,2080,2008,,,,0.388,0.401,0.537,54.3,61.1,,5.2,0.498,18.8,,0.276
Marshall,2004-2005,28,6,22,0.214,-3.47,3.64,,3,15,,4,8,,1,13,,1869,2068,,,,0.371,0.392,0.522,48.7,53.6,,5.6,0.482,18.6,,0.263
Maryland,2004-2005,32,19,13,0.594,13.76,7.88,,7,9,,15,4,,2,7,,2620,2432,,,,0.394,0.259,0.527,52.0,54.2,,9.5,0.482,17.1,,0.287
Maryland-Baltimore County,2004-2005,29,11,18,0.379,-11.66,-5.48,,5,13,,8,5,,2,12,,1777,1924,,65.1,94.1,0.347,0.295,0.474,49.8,59.8,9.3,8.4,0.443,16.9,34.4,0.218
Maryland-Eastern Shore,2004-2005,28,2,26,0.071,-33.11,-10.04,,1,17,,1,11,,1,14,,1581,2227,,,,0.391,0.350,0.461,47.1,49.7,,3.5,0.427,26.7,,0.238
Massachusetts,2004-2005,28,16,12,0.571,0.12,1.51,,9,7,,12,5,,4,6,,1802,1841,,,,0.353,0.333,0.519,49.7,64.3,,9.0,0.487,20.0,,0.238
McNeese State,2004-2005,28,13,15,0.464,-8.41,-4.28,,8,8,,10,4,,3,11,,2090,2070,,,,0.372,0.298,0.527,50.7,52.6,,5.9,0.492,19.7,,0.257
Memphis,2004-2005,38,22,16,0.579,11.29,5.40,,9,7,,16,7,,5,5,,2714,2490,,,,0.440,0.349,0.525,52.0,50.4,,9.5,0.484,17.8,,0.301
Mercer,2004-2005,28,16,12,0.571,-8.54,-9.77,,11,9,,10,4,,6,7,,2242,2173,,,,0.346,0.369,0.538,50.3,59.3,,5.1,0.513,17.6,,0.227
Miami (FL),2004-2005,29,16,13,0.552,9.53,7.77,,7,9,,11,6,,5,6,,2071,2020,,,,0.296,0.317,0.514,52.8,44.3,,8.2,0.486,15.7,,0.199
Miami (OH),2004-2005,30,19,11,0.633,7.75,3.65,,12,6,,13,2,,5,8,,1970,1838,,,,0.353,0.359,0.549,54.9,55.4,,4.4,0.521,18.7,,0.240
Michigan,2004-2005,31,13,18,0.419,4.80,7.12,,4,12,,11,7,,2,9,,1911,1983,,,,0.334,0.322,0.529,49.1,54.9,,8.1,0.493,21.2,,0.241
Michigan State NCAA,2004-2005,33,26,7,0.788,20.47,7.41,,13,3,,14,1,,6,4,,2590,2159,,,,0.373,0.328,0.587,55.2,61.8,,5.0,0.546,17.0,,0.290
Middle Tennessee,2004-2005,31,19,12,0.613,2.29,-1.44,,7,7,,11,3,,5,7,,2212,2028,,,,0.383,0.319,0.530,53.9,46.5,,4.2,0.492,17.5,,0.268
Milwaukee NCAA,2004-2005,32,26,6,0.813,10.42,1.45,,14,2,,13,1,,11,3,,2400,2059,,,,0.364,0.395,0.550,50.7,54.2,,6.5,0.517,16.6,,0.256
Minnesota NCAA,2004-2005,32,21,11,0.656,12.10,7.00,,10,6,,14,3,,5,4,,2175,2012,,,,0.384,0.285,0.539,52.0,58.8,,8.5,0.501,20.4,,0.271
Mississippi,2004-2005,31,14,17,0.452,5.43,5.72,,4,12,,8,6,,3,8,,1979,1988,,,,0.290,0.351,0.527,49.1,61.6,,4.3,0.511,18.8,,0.176
Mississippi State NCAA,2004-2005,34,23,11,0.676,12.55,6.05,,9,7,,11,2,,5,5,,2466,2245,,,,0.404,0.301,0.528,55.8,54.6,,5.7,0.495,17.7,,0.269
Mississippi Valley State,2004-2005,28,13,15,0.464,-10.88,-11.95,,11,7,,8,2,,4,11,,1875,1845,,,,0.259,0.377,0.495,49.4,47.8,,8.8,0.468,17.3,,0.176
Missouri,2004-2005,33,16,17,0.485,7.30,9.24,,7,9,,14,5,,1,8,,2124,2188,,,,0.394,0.396,0.509,50.8,56.7,,4.1,0.470,18.6,,0.269
Missouri State,2004-2005,32,19,13,0.594,9.89,4.52,,10,8,,13,4,,4,8,,2339,2167,,,,0.450,0.243,0.540,54.3,58.6,,11.2,0.490,18.1,,0.330
Monmouth,2004-2005,29,16,13,0.552,-6.58,-7.03,,14,4,,9,5,,7,8,,1845,1832,,,,0.386,0.402,0.552,46.6,66.5,,4.3,0.505,19.2,,0.298
Montana NCAA,2004-2005,31,18,13,0.581,-3.64,-3.50,,9,5,,12,2,,4,10,,2152,2132,,,,0.460,0.320,0.550,52.6,57.7,,5.1,0.514,21.2,,0.311
Montana State,2004-2005,28,14,14,0.500,-6.73,-4.78,,9,5,,11,3,,3,9,,1893,1888,,,,0.284,0.413,0.529,47.6,56.9,,7.3,0.505,19.3,,0.189
Morehead State,2004-2005,27,11,16,0.407,-14.37,-4.54,,5,11,,7,6,,3,10,,1706,1885,,,,0.386,0.277,0.549,47.9,62.4,,3.0,0.503,22.4,,0.294
Morgan State,2004-2005,30,14,16,0.467,-13.15,-10.92,,11,7,,10,1,,3,12,,1962,2029,,,,0.337,0.280,0.498,48.9,54.3,,4.4,0.474,19.8,,0.208
Mount St. Mary's,2004-2005,27,7,20,0.259,-15.70,-8.24,,5,13,,3,8,,3,11,,1765,1936,,,,0.312,0.373,0.508,47.5,53.3,,2.4,0.480,18.7,,0.207
Murray State,2004-2005,28,17,11,0.607,0.30,-3.46,,11,5,,10,4,,6,7,,1997,1841,,,,0.317,0.342,0.537,52.7,56.2,,5.9,0.515,16.1,,0.205
Navy,2004-2005,28,9,19,0.321,-12.31,-7.08,,5,9,,6,7,,3,11,,1951,2084,,,,0.422,0.330,0.487,53.3,51.1,,4.2,0.448,21.4,,0.275
NC State NCAA,2004-2005,35,21,14,0.600,16.15,9.15,,7,9,,11,6,,5,6,,2559,2314,,,,0.387,0.415,0.564,48.3,60.7,,8.4,0.532,16.1,,0.273
Nebraska,2004-2005,28,14,14,0.500,9.39,6.39,,7,9,,10,6,,4,7,,1905,1790,,,,0.398,0.353,0.515,53.7,57.5,,7.4,0.481,17.7,,0.263
Nevada NCAA,2004-2005,32,25,7,0.781,9.25,3.02,,16,2,,13,4,,11,2,,2225,1974,,,,0.454,0.186,0.529,55.3,60.7,,8.9,0.482,18.1,,0.321
Nevada-Las Vegas,2004-2005,31,17,14,0.548,6.11,5.61,,7,7,,10,6,,6,7,,2272,2245,,,,0.349,0.328,0.540,49.9,54.0,,6.4,0.507,17.6,,0.244
New Hampshire,2004-2005,28,9,19,0.321,-10.06,-3.95,,5,13,,6,6,,3,12,,1816,1947,,,,0.342,0.350,0.527,47.9,57.7,,4.5,0.497,20.8,,0.231
New Mexico NCAA,2004-2005,33,26,7,0.788,11.08,1.50,,10,4,,18,1,,5,5,,2492,2121,,,,0.436,0.397,0.596,51.6,57.4,,6.2,0.571,17.8,,0.296
New Mexico State,2004-2005,30,6,24,0.200,-9.19,0.71,,1,14,,3,11,,1,11,,2024,2265,,,,0.326,0.362,0.520,46.6,49.0,,4.9,0.492,19.9,,0.217
New Orleans,2004-2005,30,13,17,0.433,-3.22,0.09,,7,8,,9,3,,3,10,,2001,2078,,,,0.359,0.270,0.499,49.7,54.9,,4.1,0.470,15.9,,0.228
Niagara NCAA,2004-2005,30,20,10,0.667,3.12,-3.09,,13,5,,13,0,,5,9,,2537,2351,,,,0.413,0.393,0.554,54.7,56.8,,5.4,0.505,14.5,,0.314
Nicholls State,2004-2005,27,6,21,0.222,-16.68,-5.64,,1,15,,6,7,,0,14,,1936,2119,,,,0.356,0.392,0.506,47.6,54.3,,2.0,0.462,17.5,,0.258
Norfolk State,2004-2005,27,13,14,0.481,-11.27,-11.71,,11,7,,6,4,,7,9,,1677,1665,,,,0.424,0.289,0.497,52.0,51.3,,7.2,0.463,21.6,,0.267
North Carolina NCAA,2004-2005,37,33,4,0.892,28.42,10.66,,14,2,,15,0,,8,2,,3257,2600,,,,0.442,0.304,0.596,55.1,62.6,,6.2,0.560,17.8,,0.320
North Carolina A&T,2004-2005,30,6,24,0.200,-17.11,-7.68,,5,13,,5,7,,1,14,,1936,2219,,,,0.346,0.374,0.466,44.9,49.6,,6.1,0.436,22.7,,0.213
North Texas,2004-2005,28,14,14,0.500,-4.27,-1.01,,6,9,,9,7,,4,7,,2072,2064,,,,0.374,0.291,0.516,50.9,45.1,,7.1,0.476,18.2,,0.263
Northeastern,2004-2005,31,21,10,0.677,0.51,-2.97,,15,3,,10,2,,8,7,,2277,2169,,,,0.314,0.390,0.534,45.9,49.8,,10.3,0.503,16.4,,0.223
Northern Arizona,2004-2005,28,11,17,0.393,-6.62,-5.38,,4,10,,8,4,,1,11,,2139,2114,,,,0.386,0.359,0.557,50.6,56.0,,2.4,0.522,18.5,,0.275
Northern Colorado,2004-2005,29,8,21,0.276,,,,,,,2,3,,0,13,,1933,2166,,69.2,95.6,0.338,0.341,0.528,49.3,59.5,10.0,6.2,0.502,21.6,32.4,0.222
Northern Illinois,2004-2005,28,11,17,0.393,1.31,2.10,,7,11,,7,4,,3,13,,1916,1938,,,,0.336,0.339,0.556,49.5,61.0,,7.9,0.518,18.7,,0.252
Northern Iowa NCAA,2004-2005,32,21,11,0.656,10.12,5.29,,11,7,,13,2,,6,7,,2311,2127,,,,0.318,0.336,0.569,50.8,58.0,,7.9,0.545,15.5,,0.222
Northwestern,2004-2005,31,15,16,0.484,4.32,7.38,,6,10,,13,5,,1,9,,1828,1923,,,,0.323,0.381,0.531,45.4,70.3,,5.2,0.514,19.0,,0.197
Northwestern State,2004-2005,33,21,12,0.636,-1.67,-2.47,,13,3,,15,2,,6,8,,2466,2317,,,,0.427,0.283,0.538,53.7,60.8,,6.2,0.498,19.4,,0.299
Notre Dame,2004-2005,29,17,12,0.586,9.39,6.18,,9,7,,13,5,,4,6,,1951,1858,,,,0.303,0.399,0.522,49.8,61.8,,7.6,0.487,15.4,,0.219
Oakland NCAA,2004-2005,32,13,19,0.406,-2.66,0.86,,7,9,,6,5,,3,13,,2269,2352,,,,0.372,0.329,0.534,48.9,58.4,,4.4,0.505,15.5,,0.247
Ohio NCAA,2004-2005,32,21,11,0.656,5.39,1.82,,11,7,,13,1,,4,9,,2288,2174,,,,0.479,0.331,0.556,49.6,48.4,,4.9,0.516,17.1,,0.334
Ohio State,2004-2005,32,20,12,0.625,13.15,6.21,,8,8,,15,2,,2,8,,2273,2051,,,,0.263,0.389,0.549,48.8,58.0,,3.5,0.531,15.3,,0.173
Oklahoma NCAA,2004-2005,33,25,8,0.758,19.96,8.84,,12,4,,14,1,,6,3,,2480,2088,,,,0.342,0.302,0.559,53.0,56.3,,7.7,0.532,16.8,,0.236
Oklahoma State NCAA,2004-2005,33,26,7,0.788,21.39,9.67,,11,5,,13,1,,7,4,,2583,2151,,,,0.364,0.308,0.601,54.0,61.0,,4.9,0.562,17.4,,0.284
Old Dominion NCAA,2004-2005,34,28,6,0.824,5.97,-2.59,,15,3,,14,1,,11,4,,2430,2079,,,,0.352,0.319,0.532,51.4,63.5,,8.2,0.497,15.4,,0.246
Oral Roberts,2004-2005,33,25,8,0.758,5.22,-2.06,,13,3,,11,1,,11,5,,2552,2231,,,,0.393,0.276,0.569,53.1,63.5,,5.3,0.533,17.2,,0.285
Oregon,2004-2005,27,14,13,0.519,6.45,6.67,,6,12,,9,5,,3,7,,1915,1921,,,,0.406,0.345,0.549,51.9,53.4,,5.0,0.522,19.1,,0.266
Oregon State,2004-2005,32,17,15,0.531,2.92,4.01,,8,10,,12,2,,2,11,,2328,2363,,,,0.389,0.279,0.538,47.9,53.0,,6.4,0.497,17.9,,0.281
Pacific NCAA,2004-2005,31,27,4,0.871,8.94,1.15,,18,0,,12,1,,13,1,,2258,2011,,,,0.395,0.329,0.595,54.6,58.2,,5.3,0.560,18.3,,0.293
Penn State,2004-2005,30,7,23,0.233,-1.85,7.32,,1,15,,4,10,,1,9,,1903,2121,,,,0.398,0.348,0.508,51.6,58.5,,3.8,0.465,20.3,,0.277
Pennsylvania NCAA,2004-2005,29,20,9,0.690,4.71,-1.98,,13,1,,12,1,,8,7,,1982,1788,,,,0.405,0.356,0.526,53.2,61.4,,6.1,0.494,19.5,,0.267
Pepperdine,2004-2005,31,17,14,0.548,1.67,1.51,,6,8,,9,3,,3,8,,2324,2300,,,,0.396,0.319,0.532,49.6,51.9,,6.1,0.501,16.8,,0.262
Pittsburgh NCAA,2004-2005,29,20,9,0.690,14.53,5.73,,10,6,,13,4,,6,3,,2097,1842,,,,0.432,0.295,0.555,56.3,59.5,,7.5,0.527,18.2,,0.285
Portland,2004-2005,30,15,15,0.500,0.77,0.50,,4,10,,8,5,,5,8,,2069,2042,,,,0.417,0.301,0.539,48.2,53.0,,5.7,0.501,18.3,,0.288
Portland State,2004-2005,28,19,9,0.679,-4.61,-8.19,,11,3,,13,2,,6,7,,2047,1921,,,,0.517,0.304,0.571,51.1,66.5,,7.1,0.544,21.1,,0.334
Prairie View,2004-2005,28,5,23,0.179,-24.74,-9.88,,5,13,,2,9,,3,13,,1594,2010,,,,0.330,0.281,0.436,43.7,39.8,,3.8,0.408,21.1,,0.192
Princeton,2004-2005,28,15,13,0.536,-0.86,-1.90,,6,8,,8,3,,5,10,,1576,1521,,,,0.423,0.492,0.587,46.6,65.7,,7.9,0.547,21.9,,0.316
Providence,2004-2005,31,14,17,0.452,10.04,8.87,,4,12,,9,8,,4,6,,2308,2242,,,,0.302,0.321,0.545,49.6,60.3,,10.1,0.516,18.1,,0.214
Purdue,2004-2005,28,7,21,0.250,5.93,11.08,,3,13,,6,9,,0,10,,1762,1906,,,,0.338,0.296,0.500,50.2,56.1,,9.2,0.465,18.8,,0.230
Purdue Fort Wayne,2004-2005,29,7,22,0.241,-11.57,-1.77,,,,,6,5,,0,16,,1789,2046,,65.6,93.3,0.326,0.365,0.500,49.3,53.1,9.2,9.5,0.472,20.3,32.9,0.210
Quinnipiac,2004-2005,27,10,17,0.370,-14.55,-7.47,,6,12,,7,5,,3,12,,2021,2131,,,,0.353,0.376,0.545,48.9,57.7,,3.9,0.508,18.6,,0.258
Radford,2004-2005,28,12,16,0.429,-12.94,-7.81,,7,9,,7,5,,4,10,,1943,2011,,,,0.338,0.297,0.514,48.2,46.3,,5.1,0.477,16.8,,0.239
Rhode Island,2004-2005,28,6,22,0.214,-5.70,0.52,,4,12,,5,9,,1,12,,1620,1794,,,,0.344,0.311,0.455,53.1,52.6,,7.3,0.418,18.2,,0.223
Rice,2004-2005,31,19,12,0.613,6.21,3.07,,12,6,,13,3,,5,8,,2301,2170,,,,0.364,0.236,0.556,50.9,58.1,,6.5,0.520,17.8,,0.264
Richmond,2004-2005,29,14,15,0.483,0.47,3.06,,8,8,,8,4,,4,10,,1934,2009,,,,0.373,0.307,0.525,47.4,59.7,,7.1,0.500,17.9,,0.237
Rider,2004-2005,30,19,11,0.633,-1.92,-4.33,,13,5,,8,3,,8,6,,2248,2157,,,,0.315,0.373,0.545,49.7,58.1,,4.9,0.508,14.9,,0.238
Robert Morris,2004-2005,29,14,15,0.483,-9.88,-7.13,,11,7,,7,6,,6,9,,2018,2035,,,,0.361,0.357,0.547,47.2,52.5,,4.5,0.515,17.2,,0.252
Rutgers,2004-2005,29,10,19,0.345,3.32,8.75,,2,14,,7,8,,2,10,,1883,2026,,,,0.304,0.323,0.496,46.9,56.5,,5.7,0.460,14.8,,0.215
Sacramento State,2004-2005,28,12,16,0.429,-11.33,-5.08,,8,6,,10,4,,2,12,,1934,2040,,,,0.377,0.344,0.484,48.1,51.1,,8.5,0.443,17.4,,0.255
Sacred Heart,2004-2005,27,4,23,0.148,-16.74,-7.37,,3,15,,3,8,,1,15,,1756,2009,,,,0.359,0.270,0.502,49.9,50.8,,4.6,0.474,21.8,,0.227
Saint Francis (PA),2004-2005,28,15,13,0.536,-9.55,-7.55,,10,8,,11,2,,4,11,,1947,1975,,,,0.327,0.280,0.561,49.6,64.3,,4.3,0.528,18.7,,0.241
Saint Joseph's,2004-2005,36,24,12,0.667,7.77,3.31,,14,2,,12,1,,7,7,,2294,2110,,,,0.440,0.419,0.536,52.1,67.9,,13.7,0.503,18.9,,0.290
Saint Louis,2004-2005,30,9,21,0.300,0.67,5.03,,6,10,,5,10,,3,9,,1693,1824,,,,0.338,0.280,0.485,49.2,62.0,,3.5,0.450,18.5,,0.226
Saint Mary's (CA) NCAA,2004-2005,34,25,9,0.735,6.68,2.40,,11,3,,15,1,,9,4,,2373,2178,,,,0.420,0.369,0.544,53.0,47.9,,5.9,0.501,19.7,,0.304
Saint Peter's,2004-2005,28,15,13,0.536,-2.94,-4.26,,10,8,,9,2,,5,10,,2200,2163,,,,0.354,0.354,0.519,48.4,52.4,,4.3,0.484,15.1,,0.245
Sam Houston,2004-2005,30,18,12,0.600,-2.14,-3.87,,11,5,,12,2,,5,8,,2210,2018,,,,0.425,0.303,0.536,52.1,68.3,,8.7,0.511,20.2,,0.266
Samford,2004-2005,28,15,13,0.536,-5.00,-5.42,,10,6,,10,3,,4,10,,1804,1740,,57.6,110.0,0.356,0.482,0.630,45.0,58.8,12.5,3.0,0.604,19.4,21.2,0.266
San Diego,2004-2005,29,16,13,0.552,2.87,2.24,,7,7,,11,3,,4,8,,2222,2130,,,,0.383,0.318,0.576,51.5,60.4,,4.0,0.537,20.3,,0.288
San Diego State,2004-2005,29,11,18,0.379,1.05,5.61,,4,10,,7,9,,3,8,,1989,2062,,,,0.386,0.304,0.516,48.2,49.7,,5.4,0.477,17.5,,0.268
San Francisco,2004-2005,31,17,14,0.548,2.29,3.32,,6,8,,12,4,,4,9,,2138,2136,,,,0.328,0.353,0.499,47.8,48.1,,4.2,0.464,16.0,,0.226
San Jose State,2004-2005,29,6,23,0.207,-7.70,2.41,,3,15,,5,9,,1,13,,1769,2062,,,,0.237,0.327,0.490,45.5,54.8,,2.7,0.459,17.6,,0.172
Santa Clara,2004-2005,31,15,16,0.484,2.57,2.17,,7,7,,8,7,,4,9,,2308,2283,,,,0.379,0.333,0.520,50.6,56.9,,3.6,0.477,16.0,,0.273
Savannah State,2004-2005,28,0,28,0.000,-31.18,-7.93,,,,,0,12,,0,15,,1623,2274,,73.9,78.4,0.355,0.288,0.421,46.2,37.1,9.4,8.1,0.389,22.1,34.8,0.205
Seton Hall,2004-2005,28,12,16,0.429,5.01,6.04,,4,12,,9,7,,3,8,,1756,1785,,,,0.302,0.266,0.485,52.1,55.2,,6.6,0.447,17.8,,0.215
Siena,2004-2005,30,6,24,0.200,-11.41,-2.47,,4,14,,3,10,,3,10,,1922,2190,,,,0.340,0.353,0.469,49.6,53.8,,3.8,0.426,18.3,,0.238
South Alabama,2004-2005,28,10,18,0.357,-5.92,0.04,,6,9,,7,7,,3,10,,1744,1849,,,,0.412,0.420,0.521,47.7,52.9,,5.6,0.490,21.1,,0.266
South Carolina,2004-2005,33,20,13,0.606,11.82,7.85,,7,9,,16,3,,1,9,,2263,2132,,,,0.349,0.261,0.527,49.9,51.4,,7.8,0.507,16.2,,0.214
South Carolina State,2004-2005,31,19,12,0.613,-5.03,-10.93,,11,7,,6,3,,9,6,,2086,1903,,,,0.439,0.286,0.538,54.2,48.6,,4.0,0.497,21.5,,0.308
South Florida,2004-2005,30,14,16,0.467,2.78,2.03,,5,11,,8,5,,2,10,,2029,1996,,,,0.417,0.304,0.535,49.9,55.9,,6.6,0.496,19.5,,0.291
Southeast Missouri State,2004-2005,29,15,14,0.517,-3.02,-3.78,,9,7,,10,4,,5,9,,2042,1972,,,,0.337,0.321,0.556,48.4,56.6,,7.5,0.528,17.1,,0.235
Southeastern Louisiana NCAA,2004-2005,33,24,9,0.727,-0.87,-5.23,,13,3,,13,1,,8,6,,2085,1842,,,,0.402,0.227,0.527,50.2,50.5,,7.9,0.498,18.9,,0.260
Southern,2004-2005,29,14,15,0.483,-15.53,-13.39,,10,8,,11,2,,2,12,,1877,1909,,,,0.374,0.292,0.481,51.1,52.3,,5.6,0.449,21.0,,0.235
Southern California,2004-2005,29,12,17,0.414,4.49,6.87,,5,13,,7,7,,2,10,,2159,2228,,,,0.293,0.353,0.526,50.3,54.0,,4.6,0.512,18.9,,0.175
Southern Illinois NCAA,2004-2005,35,27,8,0.771,11.54,5.13,,15,3,,15,0,,8,6,,2365,2123,,,,0.270,0.283,0.536,50.3,53.4,,5.8,0.503,16.9,,0.202
Southern Methodist,2004-2005,28,14,14,0.500,3.59,2.11,,9,9,,10,4,,4,9,,1946,1891,,,,0.352,0.211,0.524,50.8,52.4,,6.5,0.488,17.6,,0.246
Southern Mississippi,2004-2005,28,11,17,0.393,-4.81,1.51,,2,14,,7,6,,1,9,,1897,1981,,,,0.402,0.279,0.528,50.5,50.5,,2.4,0.482,17.4,,0.294
Southern Utah,2004-2005,28,13,15,0.464,-9.34,-4.07,,6,10,,10,3,,3,11,,1954,2047,,,,0.296,0.338,0.541,46.0,62.4,,4.0,0.522,17.5,,0.189
St. Bonaventure,2004-2005,28,2,26,0.071,-15.69,0.38,,1,15,,1,11,,0,12,,1718,2168,,,,0.313,0.300,0.469,46.6,55.1,,2.7,0.436,18.9,,0.204
St. Francis (NY),2004-2005,28,13,15,0.464,-8.77,-8.66,,9,9,,8,4,,5,11,,1961,1964,,,,0.362,0.378,0.539,45.5,56.4,,7.5,0.517,18.7,,0.230
St. John's (NY),2004-2005,27,9,18,0.333,4.98,7.42,,3,13,,9,7,,0,11,,1738,1804,,,,0.327,0.238,0.500,51.3,51.2,,7.5,0.467,20.2,,0.219
Stanford NCAA,2004-2005,31,18,13,0.581,9.09,8.12,,11,7,,10,2,,5,5,,2173,2134,,,,0.382,0.204,0.517,50.4,48.2,,4.8,0.470,16.9,,0.282
Stephen F. Austin,2004-2005,27,12,15,0.444,-10.15,-7.54,,6,10,,8,5,,3,9,,1751,1676,,,,0.362,0.238,0.520,53.4,49.9,,3.3,0.480,19.4,,0.258
Stetson,2004-2005,27,10,17,0.370,-12.96,-6.23,,8,12,,6,5,,4,12,,1791,1954,,,,0.382,0.257,0.507,50.5,45.2,,3.2,0.464,19.2,,0.270
Stony Brook,2004-2005,29,12,17,0.414,-8.59,-4.66,,6,12,,8,5,,3,11,,1793,1907,,,,0.354,0.295,0.495,49.7,49.3,,4.5,0.454,18.2,,0.250
Syracuse NCAA,2004-2005,34,27,7,0.794,15.95,6.83,,11,5,,16,2,,6,3,,2548,2197,,,,0.383,0.255,0.551,52.8,55.5,,8.1,0.524,16.7,,0.256
TCU,2004-2005,35,21,14,0.600,5.39,3.51,,8,8,,14,3,,5,10,,2463,2385,,,,0.433,0.393,0.507,49.1,55.0,,3.3,0.483,17.1,,0.257
Temple,2004-2005,30,16,14,0.533,6.68,4.31,,11,5,,8,5,,6,7,,1914,1843,,,,0.351,0.389,0.479,50.0,44.0,,6.0,0.442,12.1,,0.233
Tennessee,2004-2005,31,14,17,0.452,8.47,8.38,,6,10,,10,6,,2,8,,2138,2135,,,,0.338,0.345,0.549,49.6,54.9,,5.8,0.521,18.2,,0.233
Tennessee State,2004-2005,31,14,17,0.452,-4.50,-1.25,,9,7,,10,2,,2,15,,2337,2420,,,,0.324,0.346,0.538,50.0,55.8,,7.6,0.509,18.5,,0.223
Tennessee Tech,2004-2005,29,18,11,0.621,-2.85,-5.01,,12,4,,13,0,,4,9,,2150,1996,,,,0.402,0.310,0.555,53.7,55.0,,6.5,0.517,20.3,,0.287
Tennessee-Martin,2004-2005,27,6,21,0.222,-15.30,-3.38,,3,13,,3,7,,3,11,,1814,2066,,,,0.400,0.266,0.495,48.2,47.3,,4.7,0.455,18.7,,0.268
Texas NCAA,2004-2005,31,20,11,0.645,15.49,7.56,,9,7,,14,2,,4,6,,2384,2124,,,,0.408,0.350,0.558,53.4,49.8,,7.1,0.524,16.9,,0.285
Texas A&M,2004-2005,31,21,10,0.677,13.15,5.18,,8,8,,17,3,,4,6,,2282,1970,,,,0.469,0.309,0.578,52.8,64.6,,6.7,0.547,18.0,,0.320
Texas A&M-Corpus Christi,2004-2005,28,20,8,0.714,-0.08,-5.48,,,,,12,2,,8,6,,2102,1818,,69.0,108.8,0.344,0.270,0.582,54.3,66.9,10.2,13.2,0.548,20.2,38.1,0.258
Texas Southern,2004-2005,26,11,15,0.423,-16.79,-13.23,,9,9,,7,5,,4,10,,1711,1785,,,,0.449,0.294,0.497,52.5,52.2,,5.2,0.456,20.5,,0.295
Texas State,2004-2005,28,14,14,0.500,-9.75,-5.53,,8,8,,10,3,,4,11,,1914,1936,,,,0.383,0.330,0.544,49.5,50.6,,3.7,0.507,19.2,,0.271
Texas Tech NCAA,2004-2005,33,22,11,0.667,16.23,9.11,,10,6,,13,2,,5,5,,2535,2287,,,,0.356,0.187,0.554,49.6,59.3,,6.3,0.513,15.6,,0.269
Texas-Rio Grande Valley,2004-2005,28,12,16,0.429,-9.21,-1.61,,,,,11,3,,1,13,,1915,2009,,69.7,98.1,0.432,0.379,0.522,52.4,55.5,9.2,6.6,0.478,20.5,37.0,0.303
The Citadel,2004-2005,28,12,16,0.429,-13.98,-6.65,,4,12,,8,6,,4,9,,1868,1953,,,,0.396,0.356,0.498,50.4,45.2,,7.1,0.464,20.8,,0.256
Toledo,2004-2005,29,16,13,0.552,4.89,3.25,,11,7,,11,1,,3,10,,2055,1990,,,,0.341,0.348,0.544,47.2,56.3,,5.3,0.512,17.8,,0.240
Towson,2004-2005,29,5,24,0.172,-11.43,-3.43,,2,16,,3,10,,1,13,,1803,2035,,,,0.359,0.360,0.485,48.9,60.6,,5.6,0.450,18.5,,0.236
Troy,2004-2005,30,12,18,0.400,-10.80,-6.42,,10,10,,6,5,,5,9,,2244,2324,,,,0.247,0.499,0.543,42.4,59.3,,4.9,0.523,15.7,,0.168
Tulane,2004-2005,28,10,18,0.357,-6.79,0.55,,4,12,,8,5,,1,10,,1864,2039,,,,0.318,0.339,0.519,50.4,63.5,,6.8,0.483,21.1,,0.229
Tulsa,2004-2005,29,9,20,0.310,0.76,1.65,,5,13,,8,8,,1,10,,2070,2096,,,,0.339,0.277,0.526,48.5,54.3,,10.0,0.494,18.2,,0.234
UAB NCAA,2004-2005,33,22,11,0.667,10.41,4.77,,10,6,,11,3,,7,5,,2557,2371,,,,0.389,0.313,0.541,46.6,57.3,,5.4,0.505,15.8,,0.271
UC Davis,2004-2005,28,11,17,0.393,,,,,,,4,7,,3,8,,1903,2011,,65.5,101.5,0.334,0.400,0.555,45.8,54.4,9.0,3.3,0.518,18.9,25.6,0.249
