School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jackson State,2023-2024,32,15,17,0.469,-11.50,-7.15,,11,7,,6,2,,7,13,,2279,2418,,70.0,101.4,0.347,0.338,0.509,50.7,48.1,10.6,9.9,0.470,16.0,34.9,0.244
Jacksonville,2023-2024,33,16,17,0.485,-9.84,-4.87,,5,11,,11,3,,4,14,,2371,2389,,68.6,104.4,0.359,0.339,0.528,53.3,42.5,11.2,9.0,0.491,16.1,36.3,0.253
Jacksonville State,2023-2024,32,14,18,0.438,-3.55,-3.14,,6,10,,8,7,,5,10,,2240,2126,,67.1,104.0,0.372,0.285,0.535,54.5,44.1,10.0,11.3,0.499,17.1,33.9,0.261
James Madison NCAA,2023-2024,36,32,4,0.889,8.19,-3.75,,15,3,,14,1,,12,2,,2995,2506,,71.6,115.0,0.342,0.378,0.572,53.2,53.8,12.5,8.3,0.544,13.0,32.5,0.240
Kansas NCAA,2023-2024,34,23,11,0.676,16.35,11.32,,10,8,,15,1,,3,7,,2569,2376,,69.9,107.7,0.320,0.298,0.567,51.7,67.4,10.2,11.0,0.538,14.9,25.7,0.231
Kansas City,2023-2024,32,16,16,0.500,-5.32,-4.50,,10,6,,10,3,,6,9,,2300,2217,,67.3,105.2,0.298,0.426,0.529,52.9,50.6,8.7,11.2,0.498,15.1,32.6,0.213
Kansas State,2023-2024,34,19,15,0.559,11.06,9.97,,8,10,,15,3,,2,9,,2454,2417,,68.4,102.8,0.383,0.412,0.541,51.9,56.8,8.5,10.6,0.502,18.2,32.4,0.276
Kennesaw State,2023-2024,31,15,16,0.484,-8.02,-5.84,,6,10,,9,5,,4,11,,2568,2504,,75.4,109.0,0.335,0.436,0.544,50.1,50.7,9.7,10.7,0.518,13.7,30.7,0.226
Kent State,2023-2024,34,17,17,0.500,-0.76,-2.54,,8,10,,9,6,,4,9,,2544,2424,,67.7,108.5,0.320,0.391,0.548,51.0,49.0,10.0,7.8,0.511,14.8,31.8,0.239
Kentucky NCAA,2023-2024,33,23,10,0.697,16.79,7.46,,13,5,,14,4,,7,3,,2938,2630,,73.9,119.2,0.304,0.375,0.602,50.5,54.9,10.1,16.2,0.572,12.6,28.9,0.235
La Salle,2023-2024,33,16,17,0.485,-1.62,0.85,,6,12,,11,6,,3,10,,2398,2411,,67.3,106.4,0.246,0.397,0.526,48.0,55.2,9.3,8.4,0.499,12.2,27.5,0.178
Lafayette,2023-2024,32,11,21,0.344,-11.17,-6.01,,10,8,,5,10,,6,9,,2010,2154,,65.3,94.7,0.240,0.399,0.495,47.3,56.6,9.9,12.5,0.470,15.5,24.5,0.162
Lamar,2023-2024,33,19,14,0.576,-5.47,-8.28,,12,6,,11,3,,5,11,,2568,2406,,70.5,108.7,0.335,0.354,0.547,52.0,59.6,9.9,10.7,0.512,15.4,34.4,0.245
Le Moyne,2023-2024,32,15,17,0.469,-11.07,-9.55,,9,7,,10,3,,5,14,,2318,2245,,69.2,104.3,0.246,0.477,0.544,47.2,61.1,11.5,9.5,0.514,14.7,23.7,0.187
Lehigh,2023-2024,32,14,18,0.438,-7.47,-6.60,,9,9,,6,7,,8,11,,2326,2272,,69.9,101.6,0.316,0.378,0.536,49.7,50.9,10.1,6.2,0.500,15.1,22.8,0.232
Liberty,2023-2024,32,18,14,0.563,1.58,-1.56,,7,9,,12,3,,2,8,,2362,2096,,66.0,111.0,0.255,0.476,0.570,51.1,58.9,7.8,6.2,0.555,13.9,26.1,0.169
Lindenwood,2023-2024,31,9,22,0.290,-18.73,-7.23,,3,15,,4,10,,3,12,,2019,2266,,68.1,95.3,0.378,0.305,0.496,46.8,35.8,9.0,7.4,0.446,15.5,24.5,0.277
Lipscomb,2023-2024,32,20,12,0.625,-1.94,-5.04,,11,5,,12,2,,6,9,,2626,2448,,71.2,115.3,0.274,0.401,0.597,48.8,48.4,8.6,8.7,0.570,12.7,23.6,0.210
Little Rock,2023-2024,34,21,13,0.618,-3.42,-8.24,,14,4,,14,4,,6,6,,2628,2464,,69.9,109.8,0.328,0.311,0.562,51.6,52.5,8.5,12.9,0.526,15.1,31.9,0.246
Long Beach State NCAA,2023-2024,36,21,15,0.583,-1.19,-1.19,,10,10,,8,5,,9,7,,2786,2735,,72.9,105.4,0.382,0.285,0.527,52.0,55.4,10.8,12.2,0.487,14.7,33.3,0.271
Long Island University,2023-2024,29,7,22,0.241,-17.86,-7.58,,6,10,,5,5,,1,17,,1929,2227,,71.3,92.5,0.315,0.299,0.496,48.0,51.4,9.0,7.8,0.464,17.8,25.4,0.213
Longwood NCAA,2023-2024,35,21,14,0.600,-2.04,-4.76,,6,10,,13,3,,6,10,,2615,2396,,67.9,108.5,0.392,0.287,0.537,56.3,47.9,10.1,7.7,0.502,15.4,38.3,0.269
Louisiana,2023-2024,33,19,14,0.576,-0.60,-2.67,,10,8,,11,3,,5,9,,2504,2365,,70.4,107.8,0.281,0.367,0.545,49.2,44.5,12.2,9.8,0.516,14.5,31.5,0.205
Louisiana State,2023-2024,33,17,16,0.515,8.14,6.75,,9,9,,12,6,,3,7,,2520,2474,,70.7,107.5,0.383,0.376,0.559,50.4,44.7,11.3,10.8,0.522,16.1,30.7,0.277
Louisiana Tech,2023-2024,32,22,10,0.688,4.83,-1.69,,12,4,,14,2,,8,7,,2392,2065,,67.5,109.9,0.410,0.351,0.556,54.2,49.1,11.0,13.8,0.520,15.6,34.5,0.287
Louisiana-Monroe,2023-2024,30,11,19,0.367,-10.05,-2.44,,6,12,,8,6,,3,12,,2096,2233,,69.1,100.7,0.372,0.287,0.498,52.0,50.7,10.5,7.0,0.463,15.1,34.8,0.247
Louisville,2023-2024,32,8,24,0.250,0.45,7.51,,3,17,,7,11,,1,10,,2304,2530,,70.4,101.8,0.388,0.312,0.531,49.8,44.6,7.7,7.2,0.484,15.9,28.1,0.290
Loyola (IL),2023-2024,33,23,10,0.697,6.57,2.42,,15,3,,15,2,,7,5,,2412,2228,,69.3,104.7,0.331,0.408,0.548,52.3,64.0,10.1,13.9,0.522,16.1,28.1,0.225
Loyola (MD),2023-2024,32,7,25,0.219,-16.17,-6.94,,5,13,,2,11,,5,13,,2049,2301,,65.7,96.4,0.303,0.388,0.507,51.1,55.6,8.9,6.1,0.482,17.7,29.5,0.195
Loyola Marymount,2023-2024,31,12,19,0.387,-0.06,0.31,,5,11,,8,8,,3,7,,2244,2214,,66.4,109.0,0.290,0.396,0.551,51.7,46.0,5.5,6.5,0.521,14.0,29.7,0.212
Maine,2023-2024,32,15,17,0.469,-6.39,-4.87,,7,9,,8,4,,5,13,,2164,2159,,68.1,98.6,0.295,0.321,0.518,48.0,49.6,12.3,8.7,0.485,14.9,23.4,0.212
Manhattan,2023-2024,30,7,23,0.233,-15.28,-4.86,,4,16,,3,10,,4,12,,1985,2275,,69.2,94.4,0.221,0.388,0.501,46.5,58.4,10.7,7.3,0.474,16.9,25.0,0.160
Marist,2023-2024,31,18,13,0.581,-5.64,-8.09,,12,8,,9,4,,8,8,,2004,1928,,65.5,98.6,0.298,0.364,0.536,49.2,52.5,10.4,8.6,0.508,16.8,23.0,0.208
Marquette NCAA,2023-2024,37,27,10,0.730,19.27,11.02,,14,6,,14,2,,7,5,,2888,2583,,69.4,112.0,0.255,0.411,0.571,47.8,54.5,12.3,10.6,0.550,12.7,25.7,0.180
Marshall,2023-2024,33,13,20,0.394,-5.42,-1.39,,7,11,,8,7,,3,9,,2435,2531,,72.5,101.7,0.291,0.411,0.505,50.3,56.9,9.6,10.7,0.472,14.0,30.1,0.206
Maryland,2023-2024,33,16,17,0.485,10.60,7.44,,7,13,,11,6,,4,8,,2278,2174,,66.3,103.0,0.408,0.375,0.515,50.7,47.0,9.8,11.7,0.467,14.9,31.7,0.294
Maryland-Baltimore County,2023-2024,32,11,21,0.344,-8.67,-5.93,,6,10,,6,9,,5,12,,2517,2583,,74.7,104.8,0.246,0.348,0.550,48.3,43.7,6.8,9.3,0.528,15.4,25.8,0.172
Maryland-Eastern Shore,2023-2024,29,9,20,0.310,-17.33,-6.33,,4,10,,9,4,,0,15,,1890,2046,,68.3,94.2,0.325,0.343,0.492,48.4,46.7,10.1,7.6,0.452,17.2,29.4,0.232
Massachusetts,2023-2024,31,20,11,0.645,7.59,0.88,,11,7,,13,3,,4,6,,2401,2193,,69.2,111.5,0.358,0.351,0.539,53.0,56.3,11.0,8.6,0.506,13.4,36.6,0.250
Massachusetts-Lowell,2023-2024,32,22,10,0.688,-1.28,-6.07,,11,5,,12,3,,10,7,,2561,2261,,72.6,109.4,0.388,0.294,0.562,55.1,44.5,9.5,11.6,0.523,15.7,33.4,0.285
McNeese State NCAA,2023-2024,34,30,4,0.882,6.42,-6.81,,17,1,,18,0,,11,3,,2719,2116,,67.6,118.3,0.373,0.336,0.578,52.2,52.0,15.2,12.1,0.552,12.3,33.5,0.258
Memphis,2023-2024,32,22,10,0.688,9.00,4.25,,11,7,,13,2,,7,6,,2576,2424,,72.0,110.9,0.363,0.389,0.563,50.3,48.8,11.8,12.6,0.528,15.5,33.4,0.263
Mercer,2023-2024,33,16,17,0.485,-4.65,-2.55,,8,10,,10,6,,4,9,,2348,2371,,67.5,105.4,0.288,0.310,0.527,49.5,49.3,10.3,9.7,0.502,14.1,31.2,0.193
Merrimack,2023-2024,33,21,12,0.636,-5.24,-8.43,,13,3,,13,2,,7,9,,2283,2159,,68.6,100.0,0.342,0.429,0.541,45.2,51.4,14.2,9.4,0.505,17.1,23.5,0.249
Miami (FL),2023-2024,32,15,17,0.469,9.59,7.46,,6,14,,11,6,,2,9,,2424,2356,,69.9,107.9,0.246,0.404,0.554,50.6,51.1,10.2,9.3,0.527,15.0,28.7,0.184
Miami (OH),2023-2024,32,15,17,0.469,-6.45,-4.08,,9,9,,9,6,,6,10,,2259,2241,,68.5,102.6,0.317,0.398,0.545,47.6,57.9,9.2,8.3,0.515,15.3,23.7,0.224
Michigan,2023-2024,32,8,24,0.250,5.28,11.34,,3,17,,5,10,,2,10,,2334,2528,,68.9,104.6,0.320,0.380,0.542,50.4,48.3,6.0,8.5,0.512,16.1,30.6,0.225
Michigan State NCAA,2023-2024,35,20,15,0.571,17.72,10.89,,10,10,,14,4,,3,7,,2551,2312,,66.4,109.4,0.293,0.304,0.544,50.8,58.8,10.6,11.7,0.516,13.0,29.8,0.207
Middle Tennessee,2023-2024,33,14,19,0.424,-7.45,-0.52,,7,9,,11,6,,1,10,,2167,2319,,66.8,96.5,0.342,0.420,0.506,49.0,44.4,7.8,10.2,0.467,17.7,29.1,0.241
Milwaukee,2023-2024,35,20,15,0.571,-5.01,-4.47,,12,8,,12,4,,6,9,,2782,2753,,70.9,110.2,0.341,0.392,0.545,52.0,50.8,8.2,11.4,0.509,14.7,35.9,0.248
Minnesota,2023-2024,34,19,15,0.559,9.51,6.40,,9,11,,16,4,,3,9,,2550,2444,,67.7,110.3,0.347,0.391,0.567,51.5,64.6,9.3,10.8,0.541,15.4,30.7,0.239
Mississippi,2023-2024,32,20,12,0.625,8.30,7.27,,7,11,,14,4,,4,7,,2398,2365,,68.6,109.3,0.351,0.352,0.548,47.5,57.7,11.4,15.2,0.511,13.6,30.3,0.255
Mississippi State NCAA,2023-2024,35,21,14,0.600,14.19,9.16,,8,10,,11,4,,2,8,,2593,2417,,68.7,107.5,0.374,0.385,0.543,53.9,53.5,11.8,9.0,0.514,16.0,35.4,0.251
Mississippi Valley State,2023-2024,31,1,30,0.032,-26.17,-3.91,,1,17,,1,8,,0,22,,1719,2409,,66.2,83.4,0.330,0.304,0.461,45.1,44.2,9.9,6.5,0.425,21.0,27.9,0.217
Missouri,2023-2024,32,8,24,0.250,3.27,7.30,,0,18,,6,11,,2,10,,2309,2438,,68.4,105.0,0.317,0.397,0.546,45.5,48.3,11.1,14.1,0.502,14.9,26.8,0.251
Missouri State,2023-2024,33,17,16,0.515,0.98,1.01,,8,12,,9,5,,4,10,,2351,2352,,68.4,102.6,0.315,0.368,0.530,53.3,47.1,6.2,11.8,0.497,15.2,29.1,0.224
Monmouth,2023-2024,33,18,15,0.545,-3.17,-2.98,,10,8,,13,1,,2,13,,2390,2396,,68.1,106.4,0.293,0.363,0.525,48.9,50.2,10.5,10.5,0.493,13.2,30.6,0.209
Montana,2023-2024,36,24,12,0.667,-1.41,-4.11,,12,6,,13,3,,8,7,,2768,2586,,67.2,113.6,0.290,0.373,0.586,51.1,53.3,7.1,7.6,0.552,13.6,26.2,0.230
Montana State NCAA,2023-2024,35,17,18,0.486,-5.34,-4.46,,9,9,,10,7,,4,10,,2635,2606,,69.7,106.4,0.296,0.429,0.574,46.4,49.2,11.7,6.4,0.547,15.1,20.8,0.216
Morehead State NCAA,2023-2024,35,26,9,0.743,0.51,-5.52,,14,4,,14,1,,9,7,,2635,2220,,66.2,113.7,0.293,0.451,0.572,56.1,55.7,8.9,11.9,0.548,15.2,35.3,0.207
Morgan State,2023-2024,31,11,20,0.355,-16.07,-5.90,,7,7,,8,5,,3,12,,2253,2402,,71.7,100.6,0.301,0.271,0.529,48.7,46.2,8.6,8.6,0.491,17.5,31.2,0.228
Mount St. Mary's,2023-2024,32,13,19,0.406,-6.54,-7.45,,9,11,,8,5,,5,13,,2327,2298,,69.3,103.7,0.267,0.332,0.558,52.0,48.3,9.8,10.1,0.532,18.2,30.2,0.193
Murray State,2023-2024,32,12,20,0.375,0.36,1.59,,9,11,,8,8,,4,9,,2232,2237,,65.5,106.1,0.297,0.354,0.531,49.6,44.9,9.1,8.7,0.503,12.6,27.0,0.207
Navy,2023-2024,31,13,18,0.419,-11.70,-9.54,,8,10,,10,5,,3,13,,2060,2067,,65.4,100.8,0.349,0.333,0.488,49.7,52.5,10.1,6.4,0.446,13.1,32.4,0.247
NC State NCAA,2023-2024,41,26,15,0.634,12.81,8.93,,9,11,,12,5,,4,7,,3101,2942,,68.5,109.1,0.320,0.333,0.542,49.4,48.0,10.5,9.7,0.507,12.1,28.1,0.234
Nebraska NCAA,2023-2024,34,23,11,0.676,14.36,7.53,,12,8,,18,1,,3,8,,2643,2411,,69.4,110.8,0.326,0.443,0.567,50.2,57.1,9.0,7.1,0.531,13.9,27.6,0.248
Nevada NCAA,2023-2024,34,26,8,0.765,12.85,4.58,,13,5,,15,2,,8,3,,2582,2276,,66.9,113.0,0.443,0.336,0.573,51.3,58.0,9.4,11.0,0.535,13.2,27.6,0.319
Nevada-Las Vegas,2023-2024,34,21,13,0.618,8.38,6.25,,12,6,,13,6,,8,4,,2501,2341,,66.2,109.5,0.323,0.350,0.553,50.3,49.7,9.1,12.9,0.521,14.3,30.8,0.234
New Hampshire,2023-2024,31,16,15,0.516,-6.15,-3.61,,7,9,,9,5,,7,10,,2298,2297,,73.3,100.7,0.292,0.438,0.522,49.0,45.6,9.9,5.4,0.485,14.5,23.7,0.218
New Mexico NCAA,2023-2024,36,26,10,0.722,15.04,5.38,,10,8,,13,3,,5,6,,2916,2545,,72.5,111.7,0.331,0.303,0.538,52.8,49.1,12.0,13.2,0.505,11.7,33.4,0.234
New Mexico State,2023-2024,32,13,19,0.406,-8.62,0.74,,7,9,,12,3,,1,13,,2166,2318,,68.6,97.5,0.339,0.344,0.512,48.9,46.6,8.8,9.4,0.480,15.3,26.0,0.229
New Orleans,2023-2024,33,10,23,0.303,-16.80,-5.90,,4,14,,7,6,,2,15,,2427,2622,,73.2,100.1,0.382,0.291,0.508,46.4,46.2,10.5,8.6,0.462,14.6,29.3,0.275
Niagara,2023-2024,32,16,16,0.500,-8.40,-7.21,,11,9,,5,9,,10,6,,2319,2307,,67.9,105.5,0.362,0.314,0.566,49.2,49.8,8.2,5.3,0.527,15.6,24.0,0.272
Nicholls State,2023-2024,34,20,14,0.588,-7.14,-5.37,,13,5,,10,2,,8,10,,2512,2514,,67.8,105.5,0.383,0.408,0.557,48.9,45.6,9.6,10.8,0.519,16.6,27.7,0.278
NJIT,2023-2024,28,7,21,0.250,-14.65,-4.46,,3,13,,5,8,,2,13,,1902,2101,,68.6,99.0,0.315,0.396,0.492,47.9,44.3,10.5,8.9,0.454,13.9,29.9,0.223
Norfolk State,2023-2024,35,24,11,0.686,-5.76,-7.76,,11,3,,15,0,,6,8,,2608,2364,,68.3,108.7,0.398,0.332,0.554,51.0,48.0,12.8,10.5,0.515,15.3,32.6,0.288
North Alabama,2023-2024,32,15,17,0.469,-7.17,-5.00,,8,8,,10,4,,5,13,,2447,2435,,68.9,109.2,0.328,0.352,0.548,49.9,41.9,7.6,8.3,0.508,12.7,27.8,0.252
North Carolina NCAA,2023-2024,37,29,8,0.784,21.36,9.90,,17,3,,14,1,,8,2,,3032,2608,,71.3,114.6,0.362,0.361,0.557,54.9,51.2,8.1,10.3,0.515,12.0,33.0,0.275
North Carolina A&T,2023-2024,32,7,25,0.219,-16.31,-3.94,,5,13,,4,7,,2,14,,2098,2494,,68.0,96.4,0.340,0.357,0.482,43.9,44.9,8.3,8.6,0.439,12.1,24.3,0.242
North Carolina Central,2023-2024,31,18,13,0.581,-7.88,-8.84,,9,5,,11,2,,6,9,,2375,2139,,69.2,109.9,0.394,0.376,0.552,50.0,48.4,11.0,7.4,0.518,14.7,32.2,0.274
North Dakota,2023-2024,32,18,14,0.563,-6.24,-6.10,,10,6,,9,5,,7,8,,2408,2300,,67.9,110.4,0.310,0.418,0.543,52.1,43.2,9.3,7.8,0.512,12.7,31.4,0.221
North Dakota State,2023-2024,32,15,17,0.469,-7.57,-3.15,,8,8,,10,4,,5,11,,2388,2366,,66.6,109.1,0.296,0.364,0.571,51.7,42.4,6.4,3.4,0.545,14.5,26.0,0.213
North Florida,2023-2024,32,16,16,0.500,-6.95,-4.84,,9,7,,11,5,,5,11,,2496,2427,,69.4,111.1,0.283,0.555,0.574,48.5,46.9,8.0,8.6,0.543,14.3,25.5,0.216
North Texas,2023-2024,34,19,15,0.559,8.41,4.28,,10,8,,11,4,,6,6,,2353,2169,,63.2,108.7,0.297,0.395,0.541,51.5,45.8,11.1,8.8,0.508,14.8,34.1,0.219
Northeastern,2023-2024,32,12,20,0.375,-6.09,-3.15,,7,11,,7,5,,4,13,,2221,2315,,65.8,105.5,0.298,0.361,0.546,52.0,53.7,9.5,9.8,0.512,16.4,31.8,0.223
Northern Arizona,2023-2024,33,14,19,0.424,-12.17,-4.17,,7,11,,7,5,,6,12,,2265,2529,,69.0,98.7,0.311,0.352,0.524,46.1,53.8,8.1,8.1,0.493,16.1,24.1,0.217
Northern Colorado,2023-2024,33,19,14,0.576,-4.44,-5.25,,12,6,,11,3,,7,8,,2617,2542,,69.9,110.1,0.292,0.366,0.575,50.5,49.7,8.7,6.5,0.549,13.9,24.4,0.213
Northern Illinois,2023-2024,31,11,20,0.355,-9.16,-1.37,,5,13,,5,9,,5,11,,2269,2399,,69.7,103.7,0.365,0.386,0.537,49.3,39.6,7.5,12.6,0.507,15.7,29.0,0.245
Northern Iowa,2023-2024,33,19,14,0.576,3.83,2.86,,12,8,,11,3,,6,8,,2417,2346,,67.7,107.3,0.377,0.373,0.554,50.6,49.1,9.1,7.8,0.520,13.5,23.9,0.267
Northern Kentucky,2023-2024,33,18,15,0.545,-3.66,-3.73,,12,8,,12,3,,6,11,,2470,2416,,69.7,105.8,0.357,0.339,0.546,49.0,51.7,12.2,7.5,0.510,15.2,29.9,0.257
Northwestern NCAA,2023-2024,34,22,12,0.647,12.77,8.50,,12,8,,15,2,,4,7,,2493,2348,,64.8,111.2,0.292,0.364,0.558,48.4,59.4,10.7,9.5,0.526,11.8,25.7,0.220
Northwestern State,2023-2024,32,9,23,0.281,-14.42,-6.32,,7,11,,6,7,,3,13,,2257,2429,,69.3,100.2,0.354,0.343,0.516,47.7,45.5,9.9,9.0,0.486,16.3,30.7,0.233
Notre Dame,2023-2024,33,13,20,0.394,4.94,8.06,,7,13,,9,8,,2,10,,2113,2216,,64.8,97.6,0.279,0.433,0.512,51.2,45.1,8.7,6.6,0.476,16.7,28.4,0.207
Oakland NCAA,2023-2024,36,24,12,0.667,2.02,-1.24,,15,5,,10,3,,9,7,,2751,2634,,68.0,110.5,0.308,0.413,0.554,50.9,54.0,9.5,7.8,0.519,13.8,30.4,0.231
Ohio,2023-2024,33,20,13,0.606,0.48,-4.58,,13,5,,12,3,,5,7,,2551,2309,,68.3,111.9,0.314,0.416,0.559,49.0,51.5,10.3,9.9,0.527,12.3,28.8,0.229
Ohio State,2023-2024,36,22,14,0.611,13.64,8.37,,9,11,,15,5,,2,8,,2718,2528,,67.4,110.9,0.337,0.346,0.551,51.9,53.0,8.2,11.7,0.510,13.4,31.4,0.259
Oklahoma,2023-2024,32,20,12,0.625,14.66,8.07,,8,10,,14,4,,3,6,,2412,2201,,68.4,109.4,0.377,0.385,0.569,52.7,51.1,8.6,8.7,0.531,15.8,30.1,0.280
Oklahoma State,2023-2024,32,12,20,0.375,6.25,7.97,,4,14,,10,8,,1,9,,2272,2327,,68.0,103.2,0.340,0.432,0.544,49.8,54.0,9.1,7.3,0.513,16.5,27.5,0.237
Old Dominion,2023-2024,32,7,25,0.219,-8.35,-1.58,,3,15,,5,10,,1,12,,2268,2464,,71.2,98.8,0.275,0.347,0.501,46.7,39.2,10.9,11.2,0.476,13.4,25.5,0.182
Omaha,2023-2024,33,15,18,0.455,-7.38,-5.07,,7,9,,11,3,,2,13,,2441,2404,,68.0,108.0,0.392,0.337,0.549,49.9,39.8,8.8,6.9,0.506,12.8,25.0,0.291
Oral Roberts,2023-2024,31,12,19,0.387,-7.43,-2.60,,5,11,,9,5,,2,13,,2275,2334,,68.6,106.2,0.267,0.428,0.547,46.2,42.0,8.2,9.1,0.517,12.6,21.8,0.198
Oregon NCAA,2023-2024,36,24,12,0.667,12.22,8.91,,12,8,,13,3,,6,5,,2721,2602,,68.3,109.6,0.320,0.363,0.551,50.3,50.6,10.4,10.1,0.519,12.9,28.6,0.230
Oregon State,2023-2024,32,13,19,0.406,3.28,8.38,,5,15,,12,6,,1,9,,2204,2326,,66.2,101.7,0.361,0.342,0.539,48.8,46.0,8.9,10.5,0.499,16.2,26.8,0.266
Pacific,2023-2024,32,6,26,0.188,-17.42,-0.15,,0,16,,5,12,,1,13,,2071,2553,,69.3,92.7,0.369,0.365,0.500,41.9,58.2,8.7,5.7,0.469,15.4,19.0,0.237
Penn State,2023-2024,33,16,17,0.485,9.22,7.52,,9,11,,13,4,,2,8,,2478,2422,,70.2,106.1,0.353,0.392,0.544,46.6,48.8,11.8,8.8,0.503,13.8,26.8,0.264
Pennsylvania,2023-2024,29,11,18,0.379,-3.33,0.26,,3,11,,9,6,,2,10,,2159,2157,,66.5,110.1,0.272,0.436,0.555,51.7,54.8,8.8,6.9,0.534,14.3,30.0,0.187
Pepperdine,2023-2024,33,13,20,0.394,-2.14,0.70,,5,11,,9,8,,3,8,,2403,2443,,68.4,106.4,0.326,0.324,0.541,50.8,50.5,7.5,7.1,0.510,14.3,29.1,0.230
Pittsburgh,2023-2024,33,22,11,0.667,14.89,6.92,,12,8,,13,5,,7,4,,2495,2232,,67.0,112.9,0.305,0.444,0.545,52.6,51.8,9.4,13.0,0.516,11.5,31.0,0.216
Portland,2023-2024,33,12,21,0.364,-8.20,1.54,,5,11,,9,6,,2,11,,2360,2622,,69.0,103.3,0.307,0.445,0.545,48.2,54.0,6.0,6.2,0.514,15.4,24.1,0.220
Portland State,2023-2024,32,17,15,0.531,-7.15,-4.94,,8,10,,11,2,,5,11,,2302,2299,,69.4,102.8,0.335,0.375,0.510,50.0,46.8,10.1,9.4,0.476,13.8,30.2,0.229
Prairie View,2023-2024,31,10,21,0.323,-15.41,-6.92,,5,13,,5,6,,4,15,,2176,2368,,72.8,96.4,0.369,0.267,0.506,45.2,48.4,12.5,7.6,0.461,15.5,26.9,0.266
Presbyterian,2023-2024,33,14,19,0.424,-8.13,-5.57,,6,10,,8,7,,5,9,,2469,2413,,68.9,107.7,0.369,0.331,0.553,49.6,47.5,10.1,9.1,0.527,14.4,27.6,0.245
Princeton,2023-2024,29,24,5,0.828,6.55,-1.60,,12,2,,12,1,,11,3,,2235,1932,,65.8,117.1,0.276,0.504,0.583,51.0,54.3,9.1,5.6,0.548,11.0,25.7,0.222
Providence,2023-2024,35,21,14,0.600,12.56,8.93,,10,10,,14,5,,4,7,,2534,2407,,68.4,104.7,0.318,0.443,0.547,50.5,53.5,9.3,11.7,0.515,15.5,27.0,0.230
Purdue NCAA,2023-2024,39,34,5,0.872,24.93,11.60,,17,3,,16,0,,7,3,,3211,2691,,68.3,119.5,0.413,0.347,0.591,58.0,64.9,7.9,9.3,0.558,14.0,37.7,0.297
Purdue Fort Wayne,2023-2024,36,23,13,0.639,-0.74,-6.09,,11,9,,11,5,,10,8,,2886,2577,,72.3,110.1,0.293,0.422,0.568,46.9,47.0,12.7,8.5,0.544,12.9,23.6,0.206
Queens (NC),2023-2024,33,14,19,0.424,-8.75,-3.49,,7,9,,11,3,,2,16,,2643,2693,,73.6,108.7,0.331,0.412,0.545,49.6,46.9,9.5,7.0,0.513,13.5,29.2,0.235
Quinnipiac,2023-2024,34,24,10,0.706,-3.08,-7.32,,15,5,,13,3,,10,5,,2630,2422,,71.9,107.2,0.309,0.346,0.549,52.5,51.1,10.6,9.6,0.510,15.0,31.6,0.239
Radford,2023-2024,33,16,17,0.485,-5.66,-3.47,,5,11,,8,5,,4,12,,2377,2361,,65.3,109.1,0.282,0.343,0.550,49.7,42.0,8.4,10.0,0.519,14.2,30.9,0.208
Rhode Island,2023-2024,32,12,20,0.375,-2.26,2.87,,6,12,,9,8,,3,8,,2322,2443,,69.0,105.2,0.396,0.333,0.543,51.7,49.4,6.8,8.3,0.517,15.9,30.0,0.256
Rice,2023-2024,32,11,21,0.344,-3.22,1.97,,5,13,,6,10,,5,7,,2304,2421,,67.5,105.4,0.296,0.396,0.537,49.9,55.3,8.1,9.8,0.510,14.8,29.1,0.206
Richmond,2023-2024,33,23,10,0.697,7.67,2.09,,15,3,,15,1,,7,6,,2372,2188,,67.4,106.2,0.276,0.354,0.555,46.9,49.9,9.8,8.5,0.527,11.8,17.3,0.202
Rider,2023-2024,32,15,17,0.469,-5.73,-4.28,,12,8,,9,4,,6,12,,2309,2308,,69.1,103.2,0.317,0.281,0.522,51.9,51.1,9.4,10.7,0.483,15.3,31.9,0.237
Robert Morris,2023-2024,32,10,22,0.313,-9.57,-4.31,,6,14,,7,9,,3,13,,2326,2425,,68.7,104.1,0.280,0.421,0.533,52.0,51.7,7.0,7.5,0.503,16.9,33.8,0.201
Rutgers,2023-2024,32,15,17,0.469,7.41,8.57,,7,13,,12,5,,3,9,,2092,2129,,68.6,95.0,0.329,0.317,0.469,48.4,50.3,11.2,15.3,0.435,14.1,30.2,0.216
Sacramento State,2023-2024,34,10,24,0.294,-10.87,-3.71,,4,14,,6,8,,2,13,,2282,2394,,65.5,102.4,0.322,0.420,0.533,55.0,55.6,8.0,8.2,0.500,18.8,35.4,0.231
Sacred Heart,2023-2024,32,16,16,0.500,-9.91,-9.45,,10,6,,11,5,,4,11,,2372,2313,,70.3,105.4,0.309,0.342,0.545,47.6,50.9,12.4,14.4,0.518,14.6,27.1,0.214
Saint Francis (PA),2023-2024,30,8,22,0.267,-18.60,-8.14,,3,13,,6,8,,2,14,,1955,2181,,66.7,97.3,0.328,0.342,0.503,50.3,51.5,8.9,10.2,0.481,17.5,33.3,0.200
Saint Joseph's,2023-2024,35,21,14,0.600,6.59,1.67,,9,9,,14,3,,3,10,,2641,2469,,68.6,109.2,0.287,0.478,0.558,50.5,55.3,10.2,11.1,0.530,14.5,29.1,0.208
