School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Tulane,2005-2006,29,12,17,0.414,-5.44,-0.67,,6,8,,7,4,,2,11,,1833,1924,,,,0.450,0.249,0.521,51.9,61.9,,9.0,0.481,23.2,,0.303
Tulsa,2005-2006,28,11,17,0.393,-4.66,-0.07,,6,8,,8,5,,3,11,,1714,1833,,,,0.416,0.318,0.516,50.9,57.4,,6.7,0.474,23.7,,0.289
UAB NCAA,2005-2006,31,24,7,0.774,9.64,1.57,,12,2,,14,1,,7,5,,2306,2035,,,,0.374,0.356,0.539,44.2,58.6,,6.6,0.514,15.6,,0.242
UC Davis,2005-2006,28,8,20,0.286,,,,,,,3,8,,2,11,,1843,2052,,65.5,97.9,0.381,0.327,0.526,44.6,53.6,10.0,4.8,0.487,18.2,27.3,0.269
UC Irvine,2005-2006,29,16,13,0.552,2.45,-1.87,,10,4,,7,6,,8,4,,2068,1967,,,,0.324,0.388,0.586,51.5,60.6,,4.8,0.556,18.5,,0.240
UC Riverside,2005-2006,28,5,23,0.179,-13.83,-0.75,,3,11,,3,10,,2,11,,1885,2215,,,,0.296,0.301,0.479,48.4,46.7,,4.8,0.444,20.2,,0.204
UC Santa Barbara,2005-2006,29,15,14,0.517,-2.07,-1.34,,6,8,,9,4,,5,9,,1930,1915,,,,0.375,0.313,0.533,49.7,52.9,,5.9,0.495,17.7,,0.266
UCF,2005-2006,29,14,15,0.483,-2.25,-0.69,,7,7,,10,5,,3,7,,1836,1839,,,,0.330,0.374,0.526,51.5,64.1,,7.1,0.502,20.7,,0.212
UCLA NCAA,2005-2006,39,32,7,0.821,17.34,8.27,,14,4,,14,3,,8,2,,2642,2288,,,,0.384,0.343,0.562,53.6,57.6,,5.5,0.532,19.3,,0.266
UNC Asheville,2005-2006,28,9,19,0.321,-14.27,-4.00,,6,10,,5,6,,4,13,,1885,2121,,,,0.374,0.314,0.516,50.8,59.5,,4.0,0.473,20.4,,0.269
UNC Greensboro,2005-2006,31,12,19,0.387,-10.69,-4.72,,4,10,,8,3,,1,13,,2132,2239,,,,0.415,0.334,0.528,48.3,54.6,,8.6,0.497,20.1,,0.270
UNC Wilmington NCAA,2005-2006,33,25,8,0.758,8.90,0.57,,15,3,,12,1,,8,6,,2250,1975,,,,0.322,0.342,0.523,51.4,62.7,,3.3,0.490,16.1,,0.225
UT Arlington,2005-2006,30,14,16,0.467,-3.93,-2.46,,7,9,,9,3,,3,11,,2184,2169,,,,0.431,0.325,0.548,52.1,59.7,,4.7,0.513,20.9,,0.293
Utah,2005-2006,29,14,15,0.483,3.28,3.39,,6,10,,10,5,,3,8,,1879,1865,,,,0.377,0.331,0.556,53.7,58.4,,4.0,0.530,21.6,,0.252
Utah State NCAA,2005-2006,32,23,9,0.719,7.76,1.79,,11,5,,14,2,,7,6,,2307,2070,,,,0.298,0.338,0.590,52.0,64.7,,5.0,0.565,17.7,,0.215
Utah Valley,2005-2006,29,16,13,0.552,,,,,,,7,2,,2,7,,1923,1854,,63.3,103.4,0.368,0.295,0.536,48.1,59.4,10.7,7.2,0.501,15.9,29.5,0.259
UTEP,2005-2006,31,21,10,0.677,5.93,0.38,,11,3,,15,2,,5,7,,2074,1843,,,,0.432,0.301,0.535,53.5,66.1,,5.4,0.502,17.4,,0.285
UTSA,2005-2006,28,11,17,0.393,-5.76,-3.38,,6,10,,7,7,,2,10,,2054,2096,,,,0.342,0.332,0.542,52.1,57.4,,6.6,0.517,21.9,,0.225
Valparaiso,2005-2006,29,17,12,0.586,-2.47,-4.05,,8,8,,10,2,,5,9,,2284,2138,,,,0.347,0.323,0.564,53.0,61.8,,5.3,0.539,17.2,,0.236
Vanderbilt,2005-2006,30,17,13,0.567,10.63,7.53,,7,9,,10,6,,6,6,,2104,2011,,,,0.306,0.381,0.559,49.0,61.4,,5.4,0.534,17.0,,0.213
Vermont,2005-2006,30,13,17,0.433,-4.34,-4.07,,7,9,,8,5,,4,12,,1936,1944,,,,0.415,0.320,0.517,52.4,59.9,,6.1,0.482,19.9,,0.273
Villanova NCAA,2005-2006,33,28,5,0.848,19.51,9.23,,14,2,,12,1,,9,2,,2449,2107,,,,0.369,0.396,0.536,50.7,49.8,,9.0,0.491,13.9,,0.280
Virginia,2005-2006,30,15,15,0.500,6.71,7.71,,7,9,,11,3,,2,12,,2038,2032,,,,0.356,0.322,0.515,53.3,48.4,,6.5,0.469,18.0,,0.267
Virginia Commonwealth,2005-2006,29,19,10,0.655,4.55,-0.53,,11,7,,13,3,,6,7,,1964,1811,,,,0.312,0.379,0.538,48.6,51.6,,5.5,0.505,16.6,,0.226
VMI,2005-2006,27,7,20,0.259,-16.22,-6.72,,2,14,,5,9,,2,11,,1924,2053,,,,0.363,0.338,0.529,50.3,56.1,,3.0,0.495,21.3,,0.250
Virginia Tech,2005-2006,30,14,16,0.467,8.17,4.67,,4,12,,10,7,,3,8,,2060,1955,,,,0.355,0.256,0.522,47.7,50.7,,8.1,0.496,14.6,,0.229
Wagner,2005-2006,27,13,14,0.481,-7.42,-6.35,,6,12,,7,6,,6,8,,1812,1798,,,,0.351,0.282,0.515,53.3,52.0,,6.0,0.489,18.2,,0.223
Wake Forest,2005-2006,34,17,17,0.500,8.16,6.89,,3,13,,13,6,,2,9,,2482,2439,,,,0.445,0.322,0.545,54.4,55.3,,7.4,0.511,19.6,,0.299
Washington NCAA,2005-2006,33,26,7,0.788,18.08,5.96,,13,5,,17,2,,6,3,,2706,2306,,,,0.334,0.288,0.560,54.3,53.9,,6.1,0.523,16.7,,0.250
Washington State,2005-2006,28,11,17,0.393,8.25,7.79,,4,14,,8,5,,2,9,,1629,1616,,,,0.285,0.275,0.509,48.4,58.3,,9.0,0.476,19.7,,0.204
Weber State,2005-2006,27,10,17,0.370,-6.19,-1.10,,4,10,,7,7,,3,10,,1789,1876,,,,0.408,0.274,0.529,51.2,52.0,,4.0,0.488,18.8,,0.287
West Virginia NCAA,2005-2006,33,22,11,0.667,14.51,8.54,,11,5,,13,2,,5,4,,2334,2093,,,,0.234,0.516,0.560,42.4,69.0,,5.1,0.535,12.1,,0.174
Western Carolina,2005-2006,30,13,17,0.433,-8.32,-4.62,,7,7,,9,4,,3,10,,2048,2013,,,,0.389,0.391,0.541,49.7,52.1,,3.2,0.508,18.9,,0.267
Western Illinois,2005-2006,28,7,21,0.250,-12.02,-3.10,,3,13,,5,7,,1,12,,1897,2053,,,,0.415,0.319,0.517,49.7,55.3,,4.4,0.472,18.7,,0.293
Western Kentucky,2005-2006,31,23,8,0.742,5.38,-0.35,,12,2,,13,2,,7,5,,2408,2220,,,,0.338,0.362,0.568,53.6,46.9,,6.6,0.543,20.3,,0.232
Western Michigan,2005-2006,31,14,17,0.452,-5.67,0.23,,10,8,,10,4,,3,10,,1970,2127,,,,0.411,0.261,0.489,50.6,45.9,,4.1,0.448,18.2,,0.273
Wichita State NCAA,2005-2006,35,26,9,0.743,11.45,4.72,,14,4,,14,2,,8,3,,2422,2165,,,,0.368,0.341,0.542,54.0,62.2,,3.3,0.503,16.7,,0.266
William & Mary,2005-2006,28,8,20,0.286,-5.67,-0.41,,3,15,,5,8,,3,12,,1815,1944,,,,0.357,0.297,0.508,50.5,59.2,,3.1,0.471,19.8,,0.247
Winthrop NCAA,2005-2006,31,23,8,0.742,6.28,-4.93,,13,3,,15,1,,7,6,,2276,1897,,,,0.402,0.379,0.551,54.0,63.0,,6.3,0.517,17.5,,0.278
Wisconsin NCAA,2005-2006,31,19,12,0.613,13.14,7.24,,9,7,,14,2,,2,8,,2205,2035,,,,0.381,0.319,0.520,51.2,54.3,,6.0,0.487,14.5,,0.253
Wofford,2005-2006,29,11,18,0.379,-7.90,-2.98,,6,9,,8,5,,2,12,,1947,1909,,,,0.332,0.395,0.541,46.5,54.8,,4.2,0.514,17.9,,0.224
Wright State,2005-2006,28,13,15,0.464,-3.59,-1.40,,8,8,,10,3,,3,12,,1780,1798,,,,0.411,0.271,0.523,50.8,55.5,,3.6,0.485,18.2,,0.280
Wyoming,2005-2006,32,14,18,0.438,2.15,3.82,,5,11,,9,8,,2,9,,2151,2150,,,,0.508,0.258,0.510,52.7,47.6,,12.0,0.466,20.5,,0.334
Xavier NCAA,2005-2006,32,21,11,0.656,10.11,1.99,,8,8,,15,4,,5,5,,2290,2030,,,,0.423,0.349,0.566,51.8,64.5,,8.5,0.526,16.8,,0.306
Yale,2005-2006,29,15,14,0.517,-7.31,-5.71,,7,7,,8,3,,4,10,,1939,1981,,,,0.392,0.284,0.529,51.1,62.2,,5.4,0.497,21.6,,0.261
Youngstown State,2005-2006,28,7,21,0.250,-7.59,-2.33,,4,12,,5,7,,2,14,,1908,2008,,,,0.307,0.366,0.527,50.1,53.9,,5.2,0.495,16.9,,0.217
