School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Loyola Marymount,2003-2004,29,15,14,0.517,-2.14,0.04,,5,9,,8,6,,5,7,,1962,2005,,,,0.298,0.220,0.505,48.2,56.4,,7.2,0.474,18.2,,0.206
Maine,2003-2004,30,20,10,0.667,-5.07,-8.39,,12,6,,9,4,,8,6,,2056,1881,,,,0.410,0.401,0.550,51.3,57.7,,6.8,0.511,19.5,,0.293
Manhattan NCAA,2003-2004,31,25,6,0.806,9.30,-1.25,,16,2,,13,2,,8,3,,2311,1984,,,,0.463,0.284,0.549,50.9,44.4,,7.8,0.494,15.8,,0.352
Marist,2003-2004,28,6,22,0.214,-11.67,-2.67,,4,14,,5,9,,0,12,,1722,1974,,,,0.268,0.321,0.470,48.0,59.9,,5.2,0.443,17.7,,0.174
Marquette,2003-2004,31,19,12,0.613,6.48,4.12,,8,8,,15,3,,4,7,,2207,2124,,,,0.398,0.335,0.541,53.0,54.2,,4.4,0.495,18.0,,0.298
Marshall,2003-2004,29,12,17,0.414,-2.21,2.21,,8,10,,8,5,,4,8,,2022,2150,,,,0.440,0.326,0.526,50.5,54.4,,4.7,0.483,20.4,,0.306
Maryland NCAA,2003-2004,32,20,12,0.625,16.96,11.68,,7,9,,12,4,,6,5,,2477,2308,,,,0.416,0.242,0.512,51.7,50.6,,11.3,0.482,16.7,,0.262
Maryland-Baltimore County,2003-2004,28,7,21,0.250,-10.29,-6.61,,4,14,,2,9,,4,11,,1684,1787,,,,0.315,0.230,0.477,49.4,57.4,,6.8,0.450,18.4,,0.197
Maryland-Eastern Shore,2003-2004,29,8,21,0.276,-20.86,-10.10,,6,12,,3,9,,4,11,,1704,2016,,,,0.368,0.377,0.483,47.4,40.4,,4.3,0.439,20.0,,0.257
Massachusetts,2003-2004,29,10,19,0.345,-2.31,2.59,,4,12,,8,7,,2,10,,1975,2117,,,,0.324,0.346,0.517,49.4,61.8,,8.9,0.494,18.9,,0.205
McNeese State,2003-2004,27,11,16,0.407,-7.95,-4.66,,7,9,,10,3,,1,13,,2000,2027,,,,0.418,0.292,0.529,50.0,49.1,,7.3,0.484,20.9,,0.299
Memphis NCAA,2003-2004,30,22,8,0.733,13.06,5.96,,12,4,,15,0,,6,5,,2172,1959,,,,0.383,0.412,0.525,52.3,57.7,,9.1,0.494,15.6,,0.252
Mercer,2003-2004,30,12,18,0.400,-8.52,-3.11,,9,11,,10,2,,1,15,,2153,2293,,,,0.354,0.352,0.531,51.1,54.5,,5.3,0.498,20.1,,0.244
Miami (FL),2003-2004,30,14,16,0.467,5.38,3.28,,4,12,,11,8,,3,6,,2148,2067,,,,0.309,0.296,0.531,51.0,51.2,,6.4,0.499,18.6,,0.218
Miami (OH),2003-2004,29,18,11,0.621,2.46,1.60,,12,6,,10,3,,6,6,,1823,1791,,,,0.421,0.404,0.513,51.0,58.9,,3.5,0.467,16.7,,0.296
Michigan,2003-2004,34,23,11,0.676,11.79,6.17,,8,8,,16,3,,3,7,,2341,2150,,,,0.395,0.314,0.538,53.2,54.1,,8.5,0.502,18.9,,0.275
Michigan State NCAA,2003-2004,30,18,12,0.600,12.15,8.38,,12,4,,12,2,,5,6,,2138,2025,,,,0.386,0.312,0.595,51.4,59.0,,3.6,0.555,19.6,,0.298
Middle Tennessee,2003-2004,29,17,12,0.586,-0.68,-1.71,,8,6,,10,3,,6,8,,2034,1930,,,,0.429,0.306,0.536,51.3,47.4,,4.9,0.498,17.4,,0.294
Milwaukee,2003-2004,31,20,11,0.645,6.43,1.26,,13,3,,11,3,,8,8,,2395,2212,,,,0.408,0.327,0.571,52.0,62.2,,6.8,0.538,18.7,,0.287
Minnesota,2003-2004,30,12,18,0.400,3.73,5.36,,3,13,,10,7,,1,10,,2102,2151,,,,0.338,0.306,0.515,51.7,59.7,,8.4,0.477,16.8,,0.242
Mississippi,2003-2004,28,13,15,0.464,4.18,6.36,,5,11,,12,5,,1,9,,1770,1831,,,,0.333,0.335,0.518,47.6,58.3,,4.4,0.491,17.7,,0.217
Mississippi State NCAA,2003-2004,30,26,4,0.867,16.78,6.08,,14,2,,12,2,,12,0,,2318,1997,,,,0.406,0.317,0.550,55.4,50.6,,7.5,0.522,17.9,,0.270
Mississippi Valley State,2003-2004,29,22,7,0.759,-4.39,-12.91,,16,2,,14,1,,7,5,,1979,1750,,,,0.296,0.395,0.480,50.2,51.1,,6.4,0.452,15.1,,0.190
Missouri,2003-2004,30,16,14,0.533,10.67,9.04,,9,7,,10,4,,5,8,,2226,2177,,,,0.375,0.340,0.542,53.1,53.8,,7.5,0.505,17.4,,0.266
Missouri State,2003-2004,33,19,14,0.576,5.07,2.01,,9,9,,12,4,,4,8,,2209,2108,,,,0.498,0.241,0.527,53.9,51.5,,8.1,0.480,18.9,,0.342
Monmouth NCAA,2003-2004,33,21,12,0.636,-4.84,-5.65,,12,6,,13,0,,5,10,,2253,2226,,,,0.385,0.375,0.529,47.2,60.4,,4.5,0.483,17.3,,0.285
Montana,2003-2004,28,10,18,0.357,-6.10,-0.91,,6,8,,7,7,,3,11,,1955,2001,,,,0.386,0.332,0.542,50.2,50.1,,6.3,0.506,20.8,,0.271
Montana State,2003-2004,27,14,13,0.519,-4.43,-3.59,,6,8,,10,5,,2,7,,1852,1826,,,,0.373,0.325,0.532,48.5,58.8,,5.1,0.507,18.9,,0.238
Morehead State,2003-2004,29,16,13,0.552,-5.71,-2.90,,10,6,,12,2,,4,10,,2181,2162,,,,0.409,0.307,0.570,50.0,56.9,,2.9,0.528,17.1,,0.305
Morgan State,2003-2004,27,11,16,0.407,-13.22,-10.15,,9,9,,8,2,,2,11,,1854,1937,,,,0.436,0.313,0.523,47.3,51.8,,3.2,0.496,20.2,,0.270
Mount St. Mary's,2003-2004,29,10,19,0.345,-10.77,-6.91,,8,10,,6,6,,4,12,,1958,2070,,,,0.318,0.341,0.503,49.0,50.4,,3.5,0.470,17.5,,0.219
Murray State NCAA,2003-2004,34,28,6,0.824,7.22,-3.20,,14,2,,15,1,,10,4,,2730,2342,,,,0.363,0.328,0.579,53.2,64.0,,7.4,0.551,16.8,,0.258
Navy,2003-2004,28,5,23,0.179,-21.66,-5.04,,2,12,,3,12,,2,10,,1575,1977,,,,0.303,0.261,0.455,50.9,59.6,,5.4,0.433,24.5,,0.175
NC State NCAA,2003-2004,31,21,10,0.677,18.45,10.61,,11,5,,15,3,,5,6,,2261,2018,,,,0.357,0.446,0.573,50.5,59.7,,4.1,0.527,17.5,,0.285
Nebraska,2003-2004,31,18,13,0.581,12.66,5.08,,6,10,,15,3,,3,9,,2184,1949,,,,0.377,0.329,0.564,53.0,56.9,,7.0,0.530,17.8,,0.271
Nevada NCAA,2003-2004,34,25,9,0.735,14.91,5.82,,13,5,,15,0,,5,8,,2579,2257,,,,0.417,0.252,0.541,53.9,53.1,,7.8,0.496,15.7,,0.304
Nevada-Las Vegas,2003-2004,31,18,13,0.581,7.49,5.19,,7,7,,12,4,,4,8,,2294,2210,,,,0.424,0.307,0.565,48.7,56.3,,6.0,0.529,18.9,,0.299
New Hampshire,2003-2004,30,10,20,0.333,-11.42,-6.79,,5,13,,3,9,,5,10,,1811,1950,,,,0.340,0.335,0.502,50.1,55.3,,4.6,0.471,21.5,,0.224
New Mexico,2003-2004,28,14,14,0.500,4.87,3.76,,5,9,,14,4,,0,9,,1948,1839,,,,0.418,0.442,0.569,50.9,61.4,,5.9,0.531,17.7,,0.302
New Mexico State,2003-2004,27,13,14,0.481,-3.34,-1.58,,6,9,,8,7,,4,7,,1784,1774,,,,0.352,0.331,0.513,50.6,51.7,,7.9,0.475,18.7,,0.247
New Orleans,2003-2004,31,17,14,0.548,-2.36,-0.53,,9,6,,9,3,,4,9,,2160,2195,,,,0.388,0.286,0.500,49.3,47.8,,6.2,0.467,15.7,,0.249
Niagara,2003-2004,32,22,10,0.688,3.27,-3.14,,13,5,,10,4,,10,5,,2611,2406,,,,0.466,0.342,0.553,52.5,57.1,,7.8,0.502,16.3,,0.346
Nicholls State,2003-2004,27,6,21,0.222,-20.47,-6.25,,1,15,,6,8,,0,13,,1774,2040,,,,0.368,0.354,0.494,49.4,50.1,,2.8,0.454,20.7,,0.253
Norfolk State,2003-2004,29,12,17,0.414,-15.02,-11.66,,10,8,,8,4,,3,11,,1794,1901,,,,0.435,0.328,0.498,48.1,45.7,,4.8,0.444,20.7,,0.313
North Carolina NCAA,2003-2004,30,19,11,0.633,19.40,12.04,,8,8,,12,3,,4,7,,2464,2243,,,,0.392,0.290,0.543,52.8,61.3,,6.7,0.510,16.9,,0.269
North Carolina A&T,2003-2004,28,3,25,0.107,-24.41,-7.84,,3,15,,3,7,,0,16,,1617,2082,,,,0.371,0.317,0.430,45.3,45.3,,6.6,0.402,24.9,,0.209
North Texas,2003-2004,28,13,15,0.464,-6.23,-2.92,,8,7,,9,3,,4,11,,2029,2045,,,,0.390,0.315,0.516,51.9,45.1,,8.1,0.487,19.1,,0.250
Northeastern,2003-2004,30,19,11,0.633,-4.62,-6.19,,13,5,,10,3,,8,7,,2281,2166,,,,0.402,0.413,0.519,48.2,51.9,,6.5,0.487,16.7,,0.260
Northern Arizona,2003-2004,29,15,14,0.517,-4.34,-3.12,,7,7,,8,4,,6,10,,2202,2150,,,,0.357,0.370,0.561,49.9,61.5,,7.6,0.527,19.4,,0.257
Northern Illinois,2003-2004,30,10,20,0.333,-4.31,0.09,,5,13,,8,5,,1,13,,2030,2099,,,,0.413,0.365,0.537,51.5,56.8,,8.0,0.507,20.5,,0.271
Northern Iowa NCAA,2003-2004,31,21,10,0.677,6.87,3.21,,12,6,,13,3,,5,6,,2147,2015,,,,0.394,0.383,0.550,49.9,56.7,,3.6,0.508,16.6,,0.291
Northwestern,2003-2004,29,14,15,0.483,4.64,5.91,,8,8,,10,3,,3,9,,1787,1824,,,,0.327,0.448,0.534,42.8,68.6,,2.9,0.508,16.4,,0.218
Northwestern State,2003-2004,28,11,17,0.393,-9.87,-5.23,,8,8,,7,4,,4,11,,2078,2150,,75.8,97.5,0.385,0.270,0.504,51.1,57.5,10.2,10.3,0.467,18.6,35.5,0.258
Notre Dame,2003-2004,32,19,13,0.594,10.70,7.39,,9,7,,12,7,,6,5,,2257,2151,,,,0.346,0.406,0.532,48.7,56.7,,7.4,0.493,13.4,,0.252
Oakland,2003-2004,30,13,17,0.433,-1.01,-0.30,,6,10,,8,5,,3,11,,2236,2219,,,,0.377,0.316,0.515,48.3,54.0,,5.9,0.484,15.8,,0.245
Ohio,2003-2004,30,10,20,0.333,-3.19,-0.19,,7,11,,8,4,,1,14,,2000,2090,,,,0.432,0.381,0.518,50.1,52.7,,3.9,0.468,18.9,,0.311
Ohio State,2003-2004,30,14,16,0.467,1.54,5.04,,6,10,,9,7,,3,7,,1950,2055,,,,0.432,0.279,0.524,52.3,51.1,,4.6,0.491,19.0,,0.280
Oklahoma,2003-2004,31,20,11,0.645,10.53,6.27,,8,8,,14,3,,3,7,,2057,1925,,,,0.361,0.354,0.502,48.4,52.7,,10.0,0.467,16.5,,0.242
Oklahoma State NCAA,2003-2004,35,31,4,0.886,20.85,7.23,,14,2,,15,0,,7,2,,2698,2188,,,,0.389,0.226,0.583,53.9,56.0,,6.7,0.556,16.8,,0.270
Old Dominion,2003-2004,29,17,12,0.586,3.93,0.45,,11,7,,11,4,,5,8,,2136,2035,,,,0.340,0.332,0.535,51.8,64.7,,5.9,0.499,18.4,,0.245
Oral Roberts,2003-2004,28,17,11,0.607,-0.06,-1.79,,10,6,,10,3,,6,7,,2265,2133,,,,0.397,0.348,0.585,51.2,61.7,,3.4,0.544,17.6,,0.302
Oregon,2003-2004,31,18,13,0.581,8.64,6.90,,9,9,,11,3,,5,6,,2323,2269,,,,0.377,0.411,0.573,49.5,63.7,,3.3,0.539,18.7,,0.273
Oregon State,2003-2004,28,12,16,0.429,1.49,4.60,,6,12,,11,6,,1,10,,2018,2071,,,,0.331,0.273,0.502,49.0,54.8,,3.9,0.465,16.4,,0.230
Pacific NCAA,2003-2004,33,25,8,0.758,5.76,0.95,,17,1,,12,1,,9,4,,2272,2097,,,,0.457,0.334,0.572,50.5,62.6,,5.5,0.528,19.2,,0.336
Penn State,2003-2004,28,9,19,0.321,-2.97,5.67,,3,13,,7,7,,1,11,,1632,1874,,,,0.328,0.288,0.480,51.7,57.8,,4.4,0.447,20.7,,0.217
Pennsylvania,2003-2004,27,17,10,0.630,5.76,-2.09,,10,4,,7,6,,10,4,,1929,1717,,,,0.349,0.402,0.560,51.4,64.6,,4.9,0.532,17.6,,0.240
Pepperdine,2003-2004,31,15,16,0.484,1.95,2.11,,9,5,,8,4,,5,8,,2446,2451,,,,0.368,0.324,0.551,48.8,50.9,,4.3,0.515,14.9,,0.263
Pittsburgh NCAA,2003-2004,36,31,5,0.861,18.20,6.49,,13,3,,19,1,,7,2,,2446,2031,,,,0.389,0.255,0.537,53.9,57.9,,8.5,0.510,16.7,,0.254
Portland,2003-2004,28,11,17,0.393,-0.96,2.83,,5,9,,6,6,,5,10,,1953,2059,,,,0.350,0.335,0.530,44.5,59.3,,5.9,0.492,16.3,,0.252
Portland State,2003-2004,27,11,16,0.407,-5.24,-3.12,,5,9,,7,4,,4,12,,1810,1823,,,,0.429,0.262,0.525,54.0,49.4,,6.5,0.490,21.0,,0.284
Prairie View,2003-2004,27,7,20,0.259,-20.55,-9.55,,7,11,,4,6,,3,12,,1673,1970,,,,0.453,0.223,0.468,49.1,46.1,,4.3,0.427,19.9,,0.283
Princeton NCAA,2003-2004,28,20,8,0.714,1.54,-3.31,,13,1,,10,2,,10,3,,1760,1591,,,,0.344,0.379,0.573,52.4,59.3,,6.8,0.545,19.5,,0.245
Providence NCAA,2003-2004,29,20,9,0.690,14.87,8.21,,11,5,,11,4,,8,3,,2060,1867,,,,0.347,0.395,0.555,50.5,63.5,,8.8,0.522,18.9,,0.250
Purdue,2003-2004,31,17,14,0.548,9.74,5.48,,7,9,,9,5,,4,8,,2012,1880,,,,0.379,0.280,0.519,50.7,61.6,,9.2,0.473,17.6,,0.279
Purdue Fort Wayne,2003-2004,28,3,25,0.107,-10.60,0.98,,,,,3,7,,0,16,,1736,2028,,,,0.334,0.335,0.502,50.3,57.1,,5.7,0.473,20.1,,0.218
Quinnipiac,2003-2004,29,9,20,0.310,-12.70,-7.40,,5,13,,7,6,,2,11,,2119,2214,,,,0.300,0.351,0.521,48.8,62.2,,3.2,0.490,17.2,,0.211
Radford,2003-2004,28,12,16,0.429,-11.05,-7.78,,7,9,,9,5,,3,11,,1911,1951,,,,0.382,0.317,0.502,47.7,46.9,,5.4,0.475,16.9,,0.235
Rhode Island,2003-2004,34,20,14,0.588,7.19,2.80,,7,9,,11,6,,6,7,,2342,2203,,,,0.347,0.259,0.501,55.1,50.2,,5.6,0.467,17.2,,0.235
Rice,2003-2004,33,22,11,0.667,7.52,3.99,,12,6,,12,3,,6,7,,2446,2310,,,,0.417,0.267,0.558,50.5,56.7,,6.0,0.521,19.4,,0.296
Richmond NCAA,2003-2004,33,20,13,0.606,10.07,5.07,,10,6,,9,4,,8,7,,2129,1964,,,,0.361,0.339,0.507,50.0,55.1,,8.3,0.463,17.1,,0.260
Rider,2003-2004,31,17,14,0.548,-5.61,-4.94,,10,8,,9,4,,5,9,,2112,2134,,,,0.318,0.374,0.515,49.0,55.9,,4.6,0.481,16.8,,0.223
Robert Morris,2003-2004,29,14,15,0.483,-10.38,-7.52,,10,8,,9,3,,4,11,,1989,2039,,,,0.334,0.378,0.563,48.7,49.4,,3.5,0.527,18.2,,0.252
Rutgers,2003-2004,33,20,13,0.606,8.53,6.88,,7,9,,16,2,,2,9,,2266,2163,,,,0.378,0.356,0.520,50.9,56.3,,10.4,0.481,17.8,,0.266
Sacramento State,2003-2004,28,13,15,0.464,-4.20,-2.39,,7,7,,10,4,,3,11,,1989,1981,,,,0.377,0.373,0.508,48.3,56.3,,5.3,0.472,17.5,,0.253
Sacred Heart,2003-2004,27,12,15,0.444,-11.66,-7.66,,8,10,,8,4,,4,11,,1986,2094,,,,0.311,0.255,0.511,49.5,52.6,,6.9,0.482,18.3,,0.209
Saint Francis (PA),2003-2004,28,13,15,0.464,-10.66,-7.70,,10,8,,10,1,,3,13,,1873,1956,,,,0.385,0.263,0.531,48.9,49.8,,3.7,0.488,17.9,,0.282
Saint Joseph's NCAA,2003-2004,32,30,2,0.938,20.03,4.97,,16,0,,9,0,,13,0,,2476,1994,,,,0.337,0.425,0.586,47.3,60.0,,6.2,0.561,14.9,,0.237
Saint Louis,2003-2004,32,19,13,0.594,7.75,5.03,,9,7,,13,3,,4,9,,2005,1918,,,,0.378,0.347,0.526,47.9,61.7,,3.0,0.488,17.5,,0.266
Saint Mary's (CA),2003-2004,31,19,12,0.613,8.04,1.79,,9,5,,10,3,,6,7,,2377,2082,,,,0.433,0.343,0.569,53.5,48.8,,5.5,0.530,19.5,,0.312
Saint Peter's,2003-2004,29,17,12,0.586,-2.43,-2.81,,12,6,,9,2,,6,8,,2196,2185,,,,0.385,0.412,0.526,47.1,50.7,,5.9,0.487,15.3,,0.270
Sam Houston,2003-2004,28,13,15,0.464,-12.48,-6.81,,8,8,,10,3,,3,11,,2100,2133,,,,0.410,0.293,0.533,48.5,71.9,,6.8,0.494,20.0,,0.285
Samford,2003-2004,28,12,16,0.429,-8.67,-2.55,,7,9,,9,3,,3,12,,1838,1828,,,,0.303,0.511,0.610,48.8,71.3,,3.7,0.589,21.4,,0.217
San Diego,2003-2004,30,4,26,0.133,-10.28,2.52,,1,13,,4,7,,0,16,,2042,2398,,,,0.357,0.321,0.546,48.5,65.5,,2.4,0.518,22.8,,0.241
San Diego State,2003-2004,30,14,16,0.467,4.92,5.81,,5,9,,11,4,,1,10,,2125,2117,,,,0.290,0.307,0.507,50.6,53.8,,5.0,0.476,16.0,,0.202
San Francisco,2003-2004,31,17,14,0.548,-1.95,1.86,,7,7,,10,3,,5,9,,2016,2102,,,,0.332,0.294,0.509,50.6,56.0,,4.6,0.481,19.9,,0.216
San Jose State,2003-2004,29,6,23,0.207,-4.34,3.59,,1,17,,4,10,,0,12,,1779,1957,,,,0.303,0.297,0.509,47.6,55.4,,3.3,0.483,18.1,,0.200
Santa Clara,2003-2004,32,16,16,0.500,0.82,2.62,,6,8,,12,6,,3,8,,2103,2131,,,,0.348,0.377,0.514,50.9,54.6,,5.2,0.479,17.9,,0.240
Savannah State,2003-2004,28,4,24,0.143,-22.30,-3.53,,,,,3,6,,1,16,,1691,2217,,,,0.276,0.248,0.429,47.1,42.3,,6.7,0.406,20.0,,0.158
Seton Hall NCAA,2003-2004,31,21,10,0.677,14.28,7.78,,10,6,,13,2,,6,5,,2228,2028,,,,0.346,0.296,0.544,51.7,50.4,,5.3,0.510,16.4,,0.247
Siena,2003-2004,30,14,16,0.467,-4.65,-2.32,,9,9,,9,7,,5,9,,2071,2141,,,,0.352,0.258,0.485,54.0,58.8,,5.7,0.447,17.4,,0.239
South Alabama,2003-2004,28,12,16,0.429,-4.37,-1.21,,6,9,,8,5,,3,10,,1845,1886,,,,0.286,0.401,0.510,47.3,47.0,,3.7,0.486,17.6,,0.187
South Carolina NCAA,2003-2004,34,23,11,0.676,12.77,5.33,,8,8,,14,3,,5,6,,2383,2130,,,,0.354,0.355,0.524,49.3,59.0,,9.3,0.492,16.4,,0.239
South Carolina State,2003-2004,29,18,11,0.621,-6.82,-10.14,,14,4,,10,1,,6,6,,2003,1888,,,,0.430,0.288,0.543,53.5,47.4,,3.8,0.498,20.3,,0.311
South Florida,2003-2004,27,7,20,0.259,-2.30,4.92,,1,15,,6,9,,1,11,,1654,1849,,,,0.387,0.279,0.507,48.7,59.2,,9.2,0.473,20.2,,0.253
Southeast Missouri State,2003-2004,27,11,16,0.407,-5.49,-3.25,,4,12,,8,5,,2,11,,1918,1930,,,,0.316,0.350,0.547,48.8,53.4,,4.0,0.516,15.8,,0.225
Southeastern Louisiana,2003-2004,29,20,9,0.690,-5.07,-7.95,,11,5,,14,1,,5,7,,2132,1982,,,,0.429,0.309,0.541,51.2,54.2,,5.8,0.505,17.0,,0.293
Southern,2003-2004,28,12,16,0.429,-13.00,-12.78,,9,9,,8,4,,4,11,,1947,1930,,,,0.372,0.258,0.506,48.5,46.0,,7.0,0.479,19.2,,0.233
Southern California,2003-2004,28,13,15,0.464,3.12,6.51,,8,10,,7,7,,6,6,,2111,2206,,,,0.374,0.360,0.519,49.6,51.3,,5.7,0.487,17.4,,0.248
Southern Illinois NCAA,2003-2004,30,25,5,0.833,10.71,2.64,,17,1,,13,1,,11,2,,2131,1889,,,,0.304,0.309,0.524,50.5,53.9,,5.9,0.495,15.1,,0.210
Southern Methodist,2003-2004,30,12,18,0.400,0.69,4.79,,5,13,,4,8,,5,8,,1937,2060,,,,0.337,0.360,0.519,47.1,54.0,,5.2,0.489,19.0,,0.227
Southern Mississippi,2003-2004,28,13,15,0.464,-1.70,3.00,,6,10,,8,4,,2,10,,1817,1912,,,,0.381,0.246,0.498,52.1,52.9,,4.7,0.461,18.4,,0.254
Southern Utah,2003-2004,28,10,18,0.357,-8.38,-0.61,,6,10,,7,6,,3,11,,1804,1947,,,,0.399,0.317,0.573,46.1,52.0,,4.4,0.548,21.3,,0.267
St. Bonaventure,2003-2004,28,7,21,0.250,-7.09,4.19,,3,13,,7,6,,0,12,,1904,2220,,,,0.254,0.398,0.488,44.3,51.7,,3.3,0.457,15.9,,0.182
St. Francis (NY),2003-2004,28,15,13,0.536,-7.22,-8.76,,12,6,,8,4,,6,7,,1997,1954,,,,0.307,0.438,0.530,48.5,53.7,,7.5,0.505,18.5,,0.204
St. John's (NY),2003-2004,27,6,21,0.222,-1.07,7.85,,1,15,,5,11,,1,10,,1673,1914,,,,0.269,0.237,0.461,49.7,45.5,,7.7,0.434,18.6,,0.172
Stanford NCAA,2003-2004,32,30,2,0.938,17.46,4.33,,17,1,,14,0,,10,1,,2356,1936,,,,0.368,0.262,0.566,55.0,60.4,,8.0,0.527,17.9,,0.276
Stephen F. Austin,2003-2004,30,21,9,0.700,-2.10,-9.33,,10,6,,16,0,,5,9,,2138,1821,,,,0.320,0.280,0.541,50.7,48.5,,3.1,0.510,17.4,,0.226
Stetson,2003-2004,27,12,15,0.444,-10.23,-3.87,,10,10,,8,6,,4,8,,1835,1958,,,,0.374,0.254,0.489,50.3,46.2,,3.8,0.446,17.9,,0.261
Stony Brook,2003-2004,30,10,20,0.333,-11.54,-6.48,,5,13,,5,9,,4,10,,1877,2029,,,,0.385,0.268,0.506,49.6,48.2,,4.7,0.466,19.7,,0.265
Syracuse NCAA,2003-2004,31,23,8,0.742,13.06,7.61,,11,5,,14,3,,6,3,,2265,2096,,,,0.366,0.235,0.528,50.6,54.9,,11.1,0.502,15.6,,0.235
TCU,2003-2004,29,12,17,0.414,1.39,4.97,,7,9,,8,9,,3,7,,1941,2045,,,,0.405,0.348,0.511,48.9,55.5,,4.2,0.472,18.4,,0.274
Temple,2003-2004,29,15,14,0.517,5.58,5.16,,9,7,,8,5,,6,6,,1889,1877,,,,0.333,0.420,0.475,50.0,38.4,,5.5,0.441,11.6,,0.217
Tennessee,2003-2004,29,15,14,0.517,7.38,7.18,,7,9,,14,3,,1,10,,2063,2057,,,,0.432,0.290,0.538,52.2,61.8,,5.7,0.491,18.5,,0.313
Tennessee State,2003-2004,28,7,21,0.250,-11.41,-1.91,,6,10,,5,7,,2,14,,1932,2179,,,,0.262,0.379,0.507,44.4,56.3,,3.2,0.482,15.0,,0.177
Tennessee Tech,2003-2004,28,13,15,0.464,-6.23,-2.75,,7,9,,11,4,,2,11,,2150,2126,,,,0.296,0.366,0.550,51.4,55.5,,3.8,0.521,17.3,,0.212
Tennessee-Martin,2003-2004,28,10,18,0.357,-8.57,-2.72,,5,11,,8,4,,1,13,,2037,2138,,,,0.339,0.335,0.521,49.8,59.6,,4.5,0.491,18.4,,0.228
Texas NCAA,2003-2004,33,25,8,0.758,18.52,8.40,,12,4,,15,1,,6,3,,2529,2195,,,,0.355,0.298,0.529,54.5,49.4,,6.7,0.497,14.0,,0.241
Texas A&M,2003-2004,28,7,21,0.250,-1.51,3.03,,0,16,,5,9,,2,11,,2013,2140,,,,0.377,0.311,0.505,53.3,59.0,,2.3,0.467,17.3,,0.258
Texas A&M-Corpus Christi,2003-2004,26,15,11,0.577,-5.73,-4.64,,,,,10,3,,5,8,,1901,1840,,,,0.383,0.241,0.543,55.1,59.7,,3.0,0.505,20.4,,0.273
Texas Southern,2003-2004,29,14,15,0.483,-13.84,-12.98,,10,8,,11,1,,2,13,,1918,1923,,,,0.532,0.260,0.495,51.9,47.3,,4.4,0.447,22.0,,0.348
Texas State,2003-2004,28,13,15,0.464,-9.19,-7.01,,8,8,,9,3,,3,9,,1933,1933,,,,0.343,0.390,0.542,50.3,60.5,,3.8,0.505,19.0,,0.251
Texas Tech NCAA,2003-2004,34,23,11,0.676,14.71,8.21,,9,7,,15,1,,4,7,,2490,2269,,,,0.354,0.187,0.537,48.7,54.8,,6.1,0.496,15.5,,0.262
Texas-Rio Grande Valley,2003-2004,28,14,14,0.500,-8.91,-3.00,,,,,10,3,,4,10,,2005,1996,,,,0.402,0.390,0.510,51.2,57.5,,5.3,0.467,18.8,,0.282
The Citadel,2003-2004,28,6,22,0.214,-19.91,-3.37,,2,14,,5,11,,1,10,,1640,2003,,,,0.266,0.390,0.462,47.1,51.9,,6.1,0.431,21.1,,0.180
Toledo,2003-2004,31,20,11,0.645,2.23,0.97,,12,6,,11,1,,8,9,,2379,2340,,,,0.374,0.321,0.563,48.8,54.8,,4.4,0.529,17.9,,0.269
Towson,2003-2004,29,8,21,0.276,-10.09,-1.71,,4,14,,5,8,,2,13,,1772,2015,,,,0.365,0.300,0.482,47.5,62.5,,7.3,0.444,19.6,,0.242
Troy,2003-2004,31,24,7,0.774,4.57,-5.70,,18,2,,10,2,,10,4,,2624,2253,,,,0.259,0.482,0.555,48.9,58.6,,6.3,0.530,12.9,,0.186
Tulane,2003-2004,28,11,17,0.393,-3.16,1.91,,4,12,,11,7,,0,9,,1830,1947,,,,0.356,0.310,0.491,50.4,61.3,,7.2,0.459,19.9,,0.230
Tulsa,2003-2004,29,9,20,0.310,1.28,4.62,,5,13,,7,7,,2,11,,1982,2079,,,,0.329,0.313,0.518,46.1,46.4,,6.5,0.490,17.0,,0.219
UAB NCAA,2003-2004,32,22,10,0.688,11.75,5.62,,12,4,,14,1,,5,5,,2414,2218,,,,0.327,0.322,0.521,46.6,63.9,,6.5,0.493,15.7,,0.218
UC Irvine,2003-2004,28,11,17,0.393,-3.33,-0.10,,6,12,,7,5,,1,11,,1782,1852,,,,0.439,0.304,0.548,51.8,62.5,,4.7,0.512,21.6,,0.301
UC Riverside,2003-2004,28,11,17,0.393,-3.62,-0.21,,7,11,,8,4,,2,12,,1932,1973,,,,0.353,0.370,0.538,47.2,51.0,,5.7,0.502,17.8,,0.252
UC Santa Barbara,2003-2004,28,16,12,0.571,2.40,-0.63,,10,8,,10,2,,5,6,,1847,1735,,,,0.396,0.293,0.535,52.9,59.1,,4.1,0.504,19.3,,0.262
UCF NCAA,2003-2004,31,25,6,0.806,1.86,-5.87,,17,3,,12,1,,11,3,,2181,1916,,,,0.294,0.380,0.552,53.3,65.7,,8.6,0.524,19.3,,0.211
UCLA,2003-2004,28,11,17,0.393,3.35,6.82,,7,11,,9,6,,1,9,,1863,1960,,,,0.351,0.256,0.529,51.1,57.9,,4.5,0.504,20.1,,0.225
