School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Louisiana Tech,2006-2007,30,6,24,0.200,-15.42,-4.35,,3,13,,5,9,,0,12,,1824,2155,,,,0.318,0.321,0.490,42.5,40.1,,3.9,0.447,17.2,,0.235
Louisiana-Monroe,2006-2007,31,10,21,0.323,-8.28,-0.39,,4,14,,5,7,,4,14,,2108,2243,,,,0.392,0.438,0.540,47.7,49.6,,4.4,0.499,19.8,,0.281
Louisville NCAA,2006-2007,36,27,9,0.750,19.00,8.00,,14,4,,15,2,,8,3,,2611,2215,,,,0.365,0.387,0.553,52.0,58.2,,8.9,0.531,17.2,,0.236
Loyola (IL),2006-2007,31,12,19,0.387,-4.14,0.55,,6,12,,8,6,,4,12,,1900,1976,,,,0.336,0.306,0.490,49.7,46.5,,5.6,0.448,16.5,,0.240
Loyola (MD),2006-2007,33,19,14,0.576,-2.85,-3.20,,12,6,,11,2,,6,12,,2365,2336,,,,0.389,0.398,0.552,51.4,59.8,,5.6,0.504,18.6,,0.299
Loyola Marymount,2006-2007,31,5,26,0.161,-16.94,-0.05,,2,12,,2,11,,2,13,,1918,2435,,,,0.371,0.338,0.485,46.1,59.4,,4.0,0.451,22.3,,0.238
Maine,2006-2007,30,7,23,0.233,-16.25,-4.89,,3,13,,3,10,,4,10,,1912,2157,,,,0.387,0.300,0.502,50.8,53.7,,5.1,0.463,22.8,,0.262
Manhattan,2006-2007,31,12,19,0.387,-7.98,-4.61,,5,13,,6,8,,5,11,,2147,2206,,,,0.388,0.327,0.518,48.6,46.3,,6.0,0.484,17.4,,0.258
Marist,2006-2007,32,18,14,0.563,-0.68,-1.83,,11,7,,10,2,,6,7,,2237,2200,,,,0.358,0.383,0.544,50.8,48.3,,4.9,0.521,17.9,,0.232
Marquette NCAA,2006-2007,35,25,10,0.714,18.62,8.09,,11,7,,15,2,,5,5,,2658,2269,,,,0.377,0.335,0.541,51.9,55.4,,7.0,0.505,15.5,,0.266
Marshall,2006-2007,30,16,14,0.533,2.17,2.17,,8,8,,13,4,,3,8,,2018,1971,,,,0.437,0.336,0.519,51.3,54.5,,5.2,0.478,17.0,,0.298
Maryland,2006-2007,34,19,15,0.559,9.74,7.28,,8,8,,13,6,,6,5,,2483,2373,,,,0.375,0.278,0.543,51.3,62.8,,10.5,0.509,20.1,,0.264
Maryland-Baltimore County NCAA,2006-2007,33,24,9,0.727,0.06,-4.53,,13,3,,13,1,,9,7,,2450,2258,,,,0.332,0.330,0.549,49.2,57.5,,6.0,0.515,12.5,,0.241
Maryland-Eastern Shore,2006-2007,32,4,28,0.125,-23.75,-7.82,,2,14,,4,7,,0,18,,1878,2394,,,,0.378,0.284,0.433,46.4,40.8,,4.6,0.394,18.4,,0.233
Massachusetts,2006-2007,36,25,11,0.694,9.60,3.77,,10,6,,13,3,,8,6,,2934,2724,,,,0.386,0.407,0.544,49.1,56.3,,11.7,0.514,15.2,,0.259
McNeese State,2006-2007,29,13,16,0.448,-9.43,-3.59,,7,9,,8,4,,5,11,,1875,1931,,,,0.335,0.288,0.502,53.9,52.9,,11.0,0.467,21.7,,0.230
Memphis NCAA,2006-2007,40,38,2,0.950,23.73,5.76,,16,0,,19,1,,10,0,,3196,2477,,,,0.404,0.352,0.546,54.1,55.7,,10.7,0.527,13.8,,0.248
Mercer,2006-2007,30,11,19,0.367,-9.81,-5.68,,6,10,,6,7,,4,11,,2285,2354,,,,0.354,0.297,0.512,49.7,47.0,,8.2,0.479,17.2,,0.236
Miami (FL) NCAA,2006-2007,34,23,11,0.676,12.38,7.13,,8,8,,14,2,,4,6,,2542,2309,,,,0.386,0.309,0.541,51.4,52.0,,8.0,0.496,16.2,,0.288
Miami (OH),2006-2007,33,17,16,0.515,5.73,3.82,,9,7,,9,3,,4,11,,2062,1999,,,,0.309,0.318,0.543,49.8,54.4,,6.5,0.515,17.4,,0.217
Michigan,2006-2007,32,10,22,0.313,3.05,7.99,,5,13,,6,9,,2,10,,2006,2164,,,,0.284,0.407,0.492,48.7,55.0,,9.0,0.458,16.8,,0.200
Michigan State NCAA,2006-2007,36,27,9,0.750,16.32,7.68,,12,6,,17,0,,4,6,,2564,2253,,,,0.335,0.244,0.560,55.0,66.5,,7.7,0.526,17.6,,0.246
Middle Tennessee,2006-2007,32,17,15,0.531,-2.78,-0.23,,11,7,,11,6,,5,8,,2180,2216,,,,0.408,0.298,0.557,49.9,50.7,,4.3,0.520,19.1,,0.290
Milwaukee,2006-2007,30,14,16,0.467,-0.99,2.19,,9,9,,9,8,,5,8,,2007,2062,,,,0.357,0.357,0.488,50.1,52.7,,5.7,0.450,15.7,,0.242
Minnesota,2006-2007,34,20,14,0.588,10.27,6.50,,8,10,,12,5,,4,8,,2322,2150,,,,0.350,0.356,0.532,50.5,63.0,,8.0,0.502,18.1,,0.237
Mississippi,2006-2007,35,24,11,0.686,12.29,5.88,,7,9,,16,2,,3,7,,2781,2552,,,,0.300,0.330,0.540,53.7,54.0,,5.6,0.520,15.4,,0.195
Mississippi State NCAA,2006-2007,34,23,11,0.676,13.42,5.74,,12,4,,12,3,,7,4,,2489,2228,,,,0.390,0.366,0.546,52.7,50.6,,12.5,0.522,18.3,,0.252
Mississippi Valley State NCAA,2006-2007,33,17,16,0.515,-15.28,-9.50,,12,6,,8,4,,6,8,,2036,2174,,,,0.414,0.248,0.485,48.4,54.3,,5.1,0.440,18.4,,0.281
Missouri,2006-2007,32,16,16,0.500,11.75,6.87,,6,10,,13,4,,2,9,,2468,2312,,,,0.308,0.319,0.535,47.8,58.5,,5.4,0.507,15.2,,0.213
Missouri State,2006-2007,33,17,16,0.515,5.65,3.43,,8,10,,14,2,,2,11,,2236,2146,,,,0.362,0.335,0.546,51.6,59.4,,12.1,0.510,19.1,,0.259
Monmouth,2006-2007,31,7,24,0.226,-13.13,-5.22,,4,14,,2,11,,3,12,,1834,2079,,,,0.308,0.436,0.502,43.4,58.4,,4.1,0.470,19.6,,0.211
Montana,2006-2007,30,14,16,0.467,-4.23,-4.00,,8,8,,7,6,,5,9,,2081,1998,,,,0.335,0.386,0.567,49.6,61.2,,6.4,0.544,16.7,,0.226
Montana State,2006-2007,30,15,15,0.500,-6.82,-4.85,,7,9,,11,3,,3,12,,2180,2167,,,,0.384,0.364,0.553,51.2,52.1,,5.8,0.511,17.7,,0.286
Morehead State,2006-2007,30,15,15,0.500,-11.27,-6.31,,12,8,,11,3,,4,12,,1945,2028,,,,0.393,0.348,0.528,52.4,62.7,,3.9,0.487,19.7,,0.279
Morgan State,2006-2007,33,22,11,0.667,-4.25,-8.60,,14,2,,12,0,,7,8,,2227,2059,,,,0.375,0.262,0.509,53.1,44.2,,8.9,0.476,16.4,,0.248
Mount St. Mary's NCAA,2006-2007,34,19,15,0.559,-3.59,-5.12,,11,7,,8,7,,10,7,,2353,2301,,,,0.387,0.304,0.535,48.7,53.2,,9.1,0.498,18.1,,0.272
Murray State,2006-2007,31,18,13,0.581,-4.42,-6.97,,13,7,,14,2,,4,10,,2262,2141,,,,0.377,0.292,0.578,52.0,57.8,,6.0,0.545,18.7,,0.274
Navy,2006-2007,30,16,14,0.533,-5.88,-7.68,,9,5,,8,6,,8,7,,2289,2208,,,,0.345,0.439,0.526,48.2,55.5,,4.4,0.483,18.5,,0.258
NC State,2006-2007,31,15,16,0.484,5.41,9.06,,4,12,,10,6,,2,9,,2086,2160,,,,0.466,0.329,0.557,49.2,58.9,,7.6,0.512,20.4,,0.335
Nebraska,2006-2007,33,20,13,0.606,11.31,6.34,,7,9,,16,3,,2,9,,2214,2002,,,,0.386,0.321,0.541,51.5,60.1,,5.6,0.512,17.8,,0.257
Nevada,2006-2007,33,21,12,0.636,3.92,-0.11,,12,4,,13,3,,7,9,,2488,2330,,,,0.368,0.287,0.565,52.0,52.8,,9.6,0.532,17.3,,0.263
Nevada-Las Vegas NCAA,2006-2007,35,27,8,0.771,10.23,4.02,,12,4,,20,2,,6,5,,2440,2181,,,,0.327,0.398,0.528,48.8,60.4,,5.6,0.488,14.1,,0.244
New Hampshire,2006-2007,29,9,20,0.310,-9.86,-6.11,,6,10,,6,9,,3,10,,1961,2017,,,,0.342,0.449,0.512,48.8,55.3,,4.4,0.475,17.1,,0.240
New Mexico,2006-2007,33,24,9,0.727,12.53,1.72,,11,5,,16,2,,8,6,,2446,2069,,,,0.402,0.356,0.565,51.8,63.4,,5.3,0.541,15.7,,0.265
New Mexico State,2006-2007,35,21,14,0.600,5.43,-1.31,,12,4,,16,4,,5,8,,2793,2528,,,,0.392,0.286,0.547,56.0,51.5,,5.3,0.525,18.0,,0.248
New Orleans,2006-2007,32,19,13,0.594,-3.06,-3.56,,8,10,,8,7,,9,5,,2352,2287,,,,0.367,0.277,0.542,48.3,45.9,,3.3,0.503,15.1,,0.268
Niagara,2006-2007,29,19,10,0.655,-0.16,-3.61,,12,6,,10,2,,8,7,,2219,2119,,,,0.443,0.401,0.520,49.9,51.0,,6.1,0.468,15.5,,0.323
Nicholls State,2006-2007,31,10,21,0.323,-9.17,-1.13,,5,11,,6,5,,3,15,,2007,2164,,,,0.349,0.447,0.516,47.0,60.4,,3.8,0.485,21.9,,0.231
NJIT,2006-2007,29,0,29,0.000,,,,,,,0,11,,0,14,,1622,2233,,71.3,78.4,0.401,0.323,0.441,47.7,50.5,9.0,9.1,0.402,23.9,30.6,0.246
Norfolk State,2006-2007,31,16,15,0.516,-13.65,-11.97,,11,5,,9,1,,6,13,,2158,2189,,,,0.298,0.280,0.510,49.9,41.7,,6.3,0.482,18.5,,0.198
North Carolina NCAA,2006-2007,39,36,3,0.923,24.17,8.12,,14,2,,14,2,,13,0,,3454,2828,,,,0.380,0.226,0.571,57.2,52.5,,7.0,0.530,15.6,,0.288
North Carolina A&T,2006-2007,31,15,16,0.484,-14.56,-6.48,,9,7,,9,3,,5,11,,2165,2230,,,,0.401,0.364,0.539,50.9,49.7,,5.5,0.515,21.4,,0.254
North Carolina Central,2006-2007,30,4,26,0.133,,,,,,,1,1,,1,18,,1686,2348,,71.4,78.7,0.312,0.334,0.459,44.1,61.2,11.0,6.5,0.429,25.2,28.2,0.198
North Dakota State,2006-2007,29,16,13,0.552,,,,10,8,,7,2,,3,11,,2238,2066,,70.1,109.7,0.407,0.287,0.571,53.3,55.1,8.5,6.1,0.530,17.3,34.2,0.302
North Florida,2006-2007,29,3,26,0.103,,,,1,15,,2,6,,0,14,,1723,2110,,69.3,84.6,0.365,0.320,0.458,47.4,51.3,9.3,9.4,0.426,21.2,31.7,0.223
North Texas,2006-2007,31,20,11,0.645,1.53,-2.72,,10,8,,15,2,,4,8,,2385,2184,,,,0.408,0.286,0.556,54.4,40.6,,5.4,0.517,17.9,,0.293
Northeastern,2006-2007,31,14,17,0.452,-1.36,-1.10,,9,9,,7,3,,6,13,,1965,1973,,,,0.364,0.316,0.511,50.3,53.1,,5.7,0.467,17.6,,0.266
Northern Arizona,2006-2007,32,21,11,0.656,-0.71,-3.81,,11,5,,13,3,,6,8,,2333,2194,,,,0.459,0.330,0.584,53.3,64.4,,4.0,0.548,19.7,,0.328
Northern Colorado,2006-2007,29,13,16,0.448,-7.05,-4.71,,6,10,,9,4,,3,12,,2004,2037,,,,0.415,0.336,0.532,52.8,54.0,,3.0,0.490,21.5,,0.294
Northern Illinois,2006-2007,28,6,22,0.214,-9.30,0.38,,3,12,,5,7,,1,12,,1840,2111,,,,0.365,0.305,0.502,50.2,49.9,,6.5,0.464,21.7,,0.248
Northern Iowa,2006-2007,32,18,14,0.563,4.28,3.61,,9,9,,11,6,,6,7,,1996,1931,,,,0.434,0.351,0.549,50.9,55.8,,6.2,0.504,17.3,,0.318
Northwestern,2006-2007,30,8,22,0.267,-1.30,6.15,,1,17,,5,11,,3,10,,1854,2038,,,,0.241,0.435,0.540,40.8,72.2,,4.0,0.522,16.6,,0.160
Northwestern State,2006-2007,33,15,18,0.455,-11.11,-2.70,,9,7,,9,5,,4,10,,2437,2624,,,,0.357,0.334,0.524,49.9,58.8,,7.3,0.486,21.2,,0.253
Notre Dame NCAA,2006-2007,33,25,8,0.758,16.15,7.03,,14,4,,17,0,,5,4,,2608,2297,,,,0.340,0.336,0.557,53.7,66.5,,5.9,0.522,15.5,,0.251
Oakland,2006-2007,31,17,14,0.548,-0.17,-0.81,,11,7,,10,4,,5,9,,2369,2283,,,,0.406,0.280,0.532,52.9,49.7,,6.9,0.493,15.8,,0.284
Ohio,2006-2007,33,20,13,0.606,3.94,1.30,,9,7,,13,1,,5,9,,2234,2147,,,,0.394,0.380,0.552,52.4,62.4,,3.9,0.515,19.0,,0.282
Ohio State,2006-2007,37,24,13,0.649,13.72,7.97,,10,8,,17,3,,4,8,,2551,2300,,,,0.282,0.365,0.548,50.2,57.2,,8.6,0.525,17.5,,0.193
Oklahoma NCAA,2006-2007,35,23,12,0.657,11.97,7.85,,9,7,,14,3,,4,6,,2378,2234,,,,0.387,0.336,0.534,51.9,52.5,,7.0,0.501,16.8,,0.264
Oklahoma State,2006-2007,33,17,16,0.515,9.39,7.67,,7,9,,13,3,,2,9,,2257,2193,,,,0.386,0.398,0.536,48.8,46.4,,6.3,0.496,18.6,,0.276
Old Dominion,2006-2007,34,18,16,0.529,2.45,0.28,,11,7,,13,4,,5,9,,2263,2189,,,,0.272,0.320,0.508,51.7,59.6,,8.9,0.483,16.6,,0.181
Oral Roberts NCAA,2006-2007,33,24,9,0.727,5.71,-0.26,,16,2,,12,1,,8,6,,2282,2047,,,,0.409,0.339,0.536,51.4,56.7,,7.2,0.503,16.8,,0.274
Oregon NCAA,2006-2007,32,18,14,0.563,11.68,7.65,,9,9,,12,3,,5,7,,2450,2321,,,,0.367,0.398,0.583,51.3,55.4,,4.3,0.558,16.1,,0.254
Oregon State,2006-2007,31,6,25,0.194,-6.20,7.34,,0,18,,3,12,,2,11,,1858,2196,,,,0.271,0.317,0.449,48.0,47.8,,5.5,0.419,15.9,,0.176
Pacific,2006-2007,31,21,10,0.677,0.09,-4.22,,11,5,,11,3,,8,6,,2237,2058,,,,0.430,0.370,0.592,53.7,56.1,,3.7,0.567,19.6,,0.293
Penn State,2006-2007,31,15,16,0.484,4.57,6.12,,7,11,,13,4,,2,8,,2019,2067,,,,0.321,0.386,0.506,51.0,57.0,,4.0,0.483,16.4,,0.200
Pennsylvania,2006-2007,31,13,18,0.419,-10.40,-3.75,,8,6,,9,8,,4,10,,2096,2308,,,,0.400,0.285,0.513,49.4,57.7,,7.2,0.475,19.4,,0.271
Pepperdine,2006-2007,32,11,21,0.344,-8.00,-0.06,,4,10,,4,6,,5,13,,2365,2551,,,,0.344,0.377,0.510,47.1,48.4,,6.6,0.475,19.0,,0.238
Pittsburgh NCAA,2006-2007,37,27,10,0.730,15.62,7.84,,10,8,,16,2,,5,7,,2731,2410,,,,0.351,0.307,0.536,53.0,58.0,,6.0,0.508,14.9,,0.234
Portland,2006-2007,31,9,22,0.290,-8.62,-1.24,,3,11,,5,8,,2,12,,1957,2135,,,,0.294,0.352,0.517,52.5,53.9,,4.3,0.485,20.4,,0.208
Portland State NCAA,2006-2007,33,23,10,0.697,1.72,-3.01,,14,2,,13,1,,8,7,,2438,2245,,,,0.367,0.411,0.570,51.6,61.6,,6.0,0.545,18.5,,0.248
Prairie View,2006-2007,30,8,22,0.267,-21.36,-9.70,,6,12,,5,7,,3,15,,1977,2286,,,,0.388,0.302,0.503,48.6,49.8,,7.3,0.479,22.1,,0.234
Presbyterian,2006-2007,30,5,25,0.167,,,,,,,2,0,,0,23,,1787,1987,,61.7,96.5,0.278,0.506,0.537,46.6,60.3,10.7,4.6,0.517,21.3,28.4,0.182
Princeton,2006-2007,29,6,23,0.207,-11.42,-4.05,,3,11,,6,7,,0,13,,1673,1862,,,,0.269,0.440,0.524,47.8,58.6,,4.2,0.497,20.7,,0.188
Providence,2006-2007,31,15,16,0.484,8.38,7.86,,6,12,,10,5,,2,8,,2253,2237,,,,0.323,0.350,0.542,49.9,55.9,,6.0,0.515,17.8,,0.220
Purdue NCAA,2006-2007,34,25,9,0.735,13.10,5.90,,15,3,,16,1,,6,5,,2367,2122,,,,0.371,0.357,0.530,50.2,56.0,,12.8,0.491,16.3,,0.264
Purdue Fort Wayne,2006-2007,31,13,18,0.419,-5.25,0.96,,9,9,,10,3,,2,14,,2135,2171,,,,0.380,0.340,0.558,46.4,56.4,,6.5,0.520,18.1,,0.278
Quinnipiac,2006-2007,30,15,15,0.500,-8.01,-7.08,,11,7,,7,7,,8,8,,2226,2254,,,,0.334,0.257,0.543,53.5,54.3,,4.3,0.512,18.0,,0.235
Radford,2006-2007,30,10,20,0.333,-14.72,-3.15,,5,9,,8,5,,2,15,,2128,2378,,,,0.416,0.300,0.527,51.2,52.7,,5.5,0.489,20.7,,0.283
Rhode Island,2006-2007,33,21,12,0.636,8.42,2.29,,7,9,,11,4,,5,7,,2658,2456,,,,0.392,0.320,0.562,51.7,52.3,,6.6,0.531,16.3,,0.271
Rice,2006-2007,30,3,27,0.100,-10.29,2.78,,0,16,,1,12,,1,13,,1678,2070,,,,0.390,0.245,0.454,49.0,50.5,,5.7,0.412,23.5,,0.253
Richmond,2006-2007,31,16,15,0.516,0.22,2.55,,9,7,,9,6,,6,8,,1974,2046,,,,0.301,0.383,0.535,45.5,58.8,,7.1,0.505,19.4,,0.212
Rider,2006-2007,34,23,11,0.676,1.86,-3.72,,13,5,,11,2,,9,7,,2610,2400,,,,0.386,0.313,0.567,52.7,55.7,,7.7,0.547,17.7,,0.248
Robert Morris,2006-2007,34,26,8,0.765,-0.07,-6.57,,16,2,,11,4,,14,4,,2550,2329,,,,0.277,0.370,0.558,51.5,64.1,,4.2,0.530,20.0,,0.201
Rutgers,2006-2007,31,11,20,0.355,-1.57,7.07,,3,15,,8,10,,3,10,,1928,2123,,,,0.347,0.313,0.481,48.9,42.8,,8.5,0.448,19.2,,0.225
Sacramento State,2006-2007,28,4,24,0.143,-17.50,-1.90,,2,14,,4,9,,0,15,,1805,2156,,,,0.334,0.308,0.474,44.4,50.8,,8.1,0.448,17.8,,0.204
Sacred Heart,2006-2007,32,18,14,0.563,-5.90,-6.30,,13,5,,9,6,,9,8,,2300,2287,,,,0.279,0.357,0.534,47.2,56.0,,5.2,0.502,17.6,,0.205
Saint Francis (PA),2006-2007,29,6,23,0.207,-13.52,-5.27,,4,14,,3,12,,3,11,,1848,2066,,,,0.382,0.369,0.513,49.4,53.9,,4.5,0.470,19.5,,0.273
Saint Joseph's NCAA,2006-2007,34,21,13,0.618,9.63,3.98,,9,7,,8,5,,9,6,,2484,2292,,,,0.397,0.356,0.580,50.0,58.4,,13.3,0.546,16.8,,0.288
Saint Louis,2006-2007,31,16,15,0.516,0.31,3.05,,7,9,,11,5,,3,9,,1862,1909,,,,0.365,0.335,0.535,49.2,60.6,,5.3,0.495,18.1,,0.264
Saint Mary's (CA) NCAA,2006-2007,32,25,7,0.781,11.39,0.36,,12,2,,15,1,,6,5,,2421,2037,,,,0.392,0.383,0.554,52.2,55.4,,9.1,0.527,16.7,,0.259
Saint Peter's,2006-2007,30,6,24,0.200,-10.01,-4.11,,3,15,,5,9,,1,14,,2002,2179,,,,0.302,0.341,0.497,49.6,43.3,,7.7,0.468,19.4,,0.201
Sam Houston,2006-2007,31,23,8,0.742,-0.25,-5.25,,10,6,,14,2,,8,5,,2192,1909,,,,0.386,0.334,0.518,54.5,72.8,,5.8,0.486,19.2,,0.254
Samford,2006-2007,30,14,16,0.467,-11.97,-7.19,,10,10,,7,7,,7,9,,1792,1855,,,,0.322,0.536,0.578,47.3,71.4,,3.6,0.557,20.4,,0.219
San Diego NCAA,2006-2007,36,22,14,0.611,3.39,1.45,,11,3,,13,5,,7,6,,2365,2296,,,,0.350,0.270,0.527,51.0,54.8,,6.0,0.497,19.3,,0.235
San Diego State,2006-2007,33,20,13,0.606,5.21,2.15,,9,7,,11,3,,6,8,,2204,2090,,,,0.360,0.307,0.526,52.0,53.0,,4.9,0.494,17.6,,0.244
San Francisco,2006-2007,31,10,21,0.323,-7.02,-0.95,,5,9,,6,7,,2,13,,2069,2229,,,,0.319,0.273,0.519,48.9,50.1,,5.3,0.485,19.3,,0.225
San Jose State,2006-2007,32,13,19,0.406,-9.20,-1.66,,4,12,,7,6,,4,11,,2137,2308,,,,0.375,0.224,0.502,53.1,48.3,,4.7,0.465,18.7,,0.252
Santa Clara,2006-2007,31,15,16,0.484,-0.77,-0.98,,6,8,,7,6,,7,9,,1953,1903,,,,0.369,0.329,0.573,53.0,63.1,,7.1,0.543,22.9,,0.260
Savannah State,2006-2007,31,13,18,0.419,-16.24,-2.76,,,,,8,4,,4,13,,1846,2073,,,,0.377,0.243,0.490,49.9,51.0,,6.0,0.452,24.5,,0.252
Seton Hall,2006-2007,32,17,15,0.531,4.84,5.47,,7,11,,11,6,,4,8,,2452,2472,,,,0.367,0.337,0.520,47.3,49.2,,8.2,0.480,14.3,,0.263
Siena NCAA,2006-2007,34,23,11,0.676,4.06,-1.62,,13,5,,13,4,,8,6,,2613,2420,,,,0.365,0.304,0.541,47.0,52.7,,5.9,0.509,13.7,,0.252
South Alabama NCAA,2006-2007,33,26,7,0.788,7.76,-1.21,,16,2,,17,1,,7,4,,2478,2158,,,,0.463,0.342,0.573,54.6,60.6,,5.4,0.536,17.4,,0.326
South Carolina,2006-2007,32,14,18,0.438,7.30,6.11,,5,11,,8,9,,3,6,,2314,2276,,,,0.226,0.347,0.524,46.1,47.9,,6.1,0.504,13.2,,0.154
South Carolina State,2006-2007,33,13,20,0.394,-15.90,-9.23,,7,9,,8,5,,3,11,,2331,2501,,,,0.369,0.305,0.505,51.1,55.0,,6.6,0.482,20.6,,0.223
South Carolina Upstate,2006-2007,30,7,23,0.233,,,,5,11,,2,5,,2,12,,1895,2132,,68.7,91.2,0.373,0.368,0.493,46.0,59.1,11.1,7.4,0.465,19.8,28.5,0.232
South Dakota State,2006-2007,29,8,21,0.276,,,,3,15,,6,7,,1,11,,1904,2059,,66.5,98.3,0.380,0.295,0.523,52.2,52.5,6.6,5.9,0.483,20.1,35.6,0.268
South Florida,2006-2007,31,12,19,0.387,5.17,6.57,,3,15,,7,7,,3,10,,2132,2135,,,,0.430,0.295,0.519,51.2,62.8,,6.2,0.488,17.0,,0.274
Southeast Missouri State,2006-2007,31,12,19,0.387,-13.78,-6.99,,7,13,,7,6,,4,12,,2374,2549,,,,0.402,0.321,0.538,49.7,51.0,,6.5,0.507,20.2,,0.267
Southeastern Louisiana,2006-2007,30,17,13,0.567,-5.78,-5.53,,9,7,,11,4,,6,8,,2030,1872,,,,0.407,0.258,0.546,52.9,56.2,,7.4,0.517,21.4,,0.270
Southern,2006-2007,30,11,19,0.367,-16.05,-11.16,,9,9,,7,5,,4,12,,1884,2005,,,,0.411,0.317,0.502,48.4,49.2,,6.0,0.462,20.1,,0.275
Southern California NCAA,2006-2007,33,21,12,0.636,13.89,8.59,,11,7,,10,5,,7,4,,2277,2102,,,,0.387,0.278,0.563,50.0,49.9,,7.5,0.533,19.2,,0.265
Southern Illinois,2006-2007,33,18,15,0.545,8.73,5.88,,11,7,,13,3,,3,10,,2065,1971,,,,0.407,0.355,0.528,51.5,57.1,,5.1,0.484,18.9,,0.291
Southern Methodist,2006-2007,30,10,20,0.333,-8.41,0.92,,4,12,,8,10,,2,9,,1916,2141,,,,0.355,0.357,0.512,48.4,57.4,,6.9,0.481,20.7,,0.235
Southern Mississippi,2006-2007,33,19,14,0.576,3.77,1.81,,9,7,,11,3,,3,9,,2388,2202,,,,0.473,0.213,0.532,54.6,45.7,,5.8,0.488,15.9,,0.326
Southern Utah,2006-2007,30,11,19,0.367,-6.35,-2.02,,9,9,,7,7,,4,11,,2072,2194,,,,0.458,0.231,0.544,52.2,63.6,,3.5,0.502,20.5,,0.320
St. Bonaventure,2006-2007,30,8,22,0.267,-5.33,1.08,,2,14,,5,8,,1,14,,1992,2171,,,,0.349,0.377,0.528,48.8,57.4,,3.8,0.485,18.5,,0.262
St. Francis (NY),2006-2007,29,7,22,0.241,-12.64,-6.29,,4,14,,4,10,,3,12,,1953,2137,,,,0.324,0.330,0.489,50.6,51.5,,3.4,0.461,19.1,,0.206
St. John's (NY),2006-2007,30,11,19,0.367,2.94,7.30,,5,13,,8,8,,3,9,,1864,1995,,,,0.350,0.290,0.492,50.3,52.8,,6.0,0.458,19.5,,0.232
Stanford NCAA,2006-2007,36,28,8,0.778,16.31,6.95,,13,5,,16,1,,7,5,,2553,2216,,,,0.396,0.271,0.535,55.5,58.3,,9.3,0.498,15.6,,0.275
Stephen F. Austin,2006-2007,32,26,6,0.813,1.42,-6.17,,13,3,,13,1,,11,4,,2151,1805,,,,0.395,0.342,0.547,52.4,56.7,,7.0,0.517,16.7,,0.266
Stetson,2006-2007,32,16,16,0.500,-11.42,-5.67,,11,5,,11,2,,5,10,,2090,2184,,,,0.409,0.356,0.506,49.9,39.7,,4.7,0.467,20.2,,0.275
Stony Brook,2006-2007,30,7,23,0.233,-12.36,-6.50,,3,13,,4,9,,2,13,,1837,1998,,,,0.312,0.273,0.472,49.3,39.4,,4.0,0.435,17.4,,0.214
Syracuse,2006-2007,35,21,14,0.600,12.65,7.96,,9,9,,16,6,,4,6,,2765,2601,,,,0.420,0.269,0.557,53.9,58.0,,9.6,0.527,18.3,,0.281
TCU,2006-2007,30,14,16,0.467,-0.92,-0.37,,6,10,,13,4,,1,12,,2037,2034,,,,0.350,0.361,0.501,50.4,53.8,,4.6,0.466,17.4,,0.237
Temple NCAA,2006-2007,34,21,13,0.618,8.16,4.57,,11,5,,10,4,,7,5,,2457,2335,,,,0.353,0.394,0.575,49.2,59.5,,7.7,0.541,16.8,,0.261
Tennessee NCAA,2006-2007,36,31,5,0.861,18.41,7.84,,14,2,,16,0,,9,2,,2946,2519,,,,0.379,0.388,0.553,50.4,61.5,,5.8,0.527,15.1,,0.250
Tennessee State,2006-2007,32,15,17,0.469,-6.95,-5.65,,10,10,,8,6,,7,9,,2404,2419,,,,0.331,0.375,0.557,48.6,55.2,,6.4,0.533,17.3,,0.223
Tennessee Tech,2006-2007,32,13,19,0.406,-7.95,-6.87,,10,10,,7,6,,6,13,,2411,2390,,,,0.467,0.296,0.537,52.4,53.7,,6.7,0.503,19.2,,0.307
Tennessee-Martin,2006-2007,33,17,16,0.515,-8.24,-6.37,,11,9,,8,6,,8,9,,2560,2551,,,,0.333,0.442,0.544,50.2,51.7,,3.9,0.515,16.3,,0.230
Texas NCAA,2006-2007,38,31,7,0.816,18.13,8.59,,13,3,,17,1,,7,3,,2868,2467,,,,0.317,0.350,0.545,51.8,48.5,,8.9,0.519,12.0,,0.217
Texas A&M NCAA,2006-2007,36,25,11,0.694,16.20,7.46,,8,8,,16,4,,4,5,,2548,2216,,,,0.422,0.302,0.546,55.0,53.5,,7.0,0.522,16.4,,0.267
Texas A&M-Corpus Christi,2006-2007,29,9,20,0.310,-9.21,-2.82,,6,10,,5,9,,3,10,,1857,2030,,,,0.408,0.322,0.500,52.6,50.8,,7.8,0.465,22.3,,0.266
Texas Southern,2006-2007,32,7,25,0.219,-20.91,-9.03,,6,12,,4,7,,3,15,,2010,2390,,,,0.303,0.373,0.475,43.4,50.4,,3.4,0.445,19.2,,0.197
Texas State,2006-2007,29,13,16,0.448,-9.80,-5.35,,6,10,,7,7,,5,8,,2423,2459,,,,0.433,0.336,0.512,50.4,55.4,,3.0,0.476,18.1,,0.282
