School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
UCLA,2002-2003,29,10,19,0.345,6.33,9.75,,6,12,,5,10,,4,7,,2181,2280,,72.9,101.4,0.330,0.256,0.538,50.3,52.6,7.5,5.2,0.507,18.7,33.6,0.230
UNC Asheville NCAA,2002-2003,32,15,17,0.469,-13.19,-5.60,,7,7,,10,2,,2,14,,2320,2514,,,,0.360,0.317,0.536,49.0,53.7,,5.0,0.491,19.2,,0.274
UNC Greensboro,2002-2003,29,7,22,0.241,-8.60,-2.78,,3,13,,6,8,,1,13,,2042,2193,,,,0.273,0.306,0.529,47.8,53.8,,5.9,0.499,19.7,,0.197
UNC Wilmington NCAA,2002-2003,31,24,7,0.774,8.52,-2.80,,15,3,,11,1,,10,5,,2214,1863,,,,0.327,0.333,0.548,48.5,56.9,,3.6,0.520,14.8,,0.227
UT Arlington,2002-2003,29,16,13,0.552,-6.13,-6.17,,13,7,,9,4,,6,9,,1859,1819,,,,0.367,0.187,0.506,53.6,59.2,,5.4,0.471,19.6,,0.248
Utah NCAA,2002-2003,33,25,8,0.758,11.00,5.25,,11,3,,15,1,,7,4,,2191,1991,,,,0.369,0.369,0.555,51.9,56.4,,7.6,0.521,17.8,,0.263
Utah State NCAA,2002-2003,33,24,9,0.727,4.16,-1.43,,12,6,,12,2,,7,6,,2197,1979,,,,0.377,0.264,0.539,55.6,58.9,,4.1,0.501,16.6,,0.269
UTEP,2002-2003,30,6,24,0.200,-10.72,0.04,,3,15,,5,12,,0,12,,1892,2195,,,,0.348,0.294,0.523,50.0,53.4,,6.7,0.493,22.6,,0.235
UTSA,2002-2003,27,10,17,0.370,-11.18,-5.30,,7,13,,5,7,,4,10,,1801,1940,,,,0.432,0.376,0.517,47.6,55.7,,4.1,0.470,20.5,,0.306
Valparaiso,2002-2003,31,20,11,0.645,3.83,-1.14,,12,2,,12,1,,6,8,,2194,2040,,,,0.446,0.300,0.548,52.7,68.5,,7.2,0.518,19.0,,0.292
Vanderbilt,2002-2003,29,11,18,0.379,6.15,9.36,,3,13,,10,6,,0,11,,1998,2091,,,,0.336,0.336,0.525,48.1,57.6,,6.8,0.492,19.6,,0.234
Vermont NCAA,2002-2003,33,21,12,0.636,-1.32,-4.85,,11,5,,11,1,,7,8,,2275,2111,,,,0.342,0.278,0.523,55.2,57.1,,5.5,0.494,18.1,,0.228
Villanova,2002-2003,31,15,16,0.484,9.11,7.57,,8,8,,9,4,,4,8,,2225,2177,,,,0.380,0.322,0.519,52.6,53.0,,6.2,0.477,18.9,,0.271
Virginia,2002-2003,32,16,16,0.500,7.51,8.64,,6,10,,12,3,,2,11,,2366,2387,,,,0.353,0.343,0.541,51.8,54.5,,7.1,0.515,19.4,,0.232
Virginia Commonwealth,2002-2003,28,18,10,0.643,2.78,-3.29,,12,6,,13,4,,5,6,,2073,1903,,,,0.331,0.293,0.536,50.3,45.4,,8.2,0.503,16.8,,0.234
VMI,2002-2003,30,10,20,0.333,-13.36,-4.29,,3,13,,5,7,,2,11,,1952,2147,,,,0.311,0.305,0.488,48.6,61.5,,6.5,0.461,18.5,,0.199
Virginia Tech,2002-2003,29,11,18,0.379,2.30,5.34,,4,12,,8,7,,1,10,,2036,2124,,,,0.374,0.302,0.510,50.8,52.1,,7.4,0.477,17.6,,0.249
Wagner NCAA,2002-2003,32,21,11,0.656,-3.32,-6.48,,14,4,,14,1,,7,9,,2403,2302,,,,0.335,0.320,0.563,51.5,59.4,,4.9,0.531,18.4,,0.243
Wake Forest NCAA,2002-2003,31,25,6,0.806,16.96,6.96,,13,3,,17,0,,7,4,,2412,2102,,,,0.457,0.315,0.557,56.5,54.8,,7.7,0.506,18.0,,0.344
Washington,2002-2003,27,10,17,0.370,4.65,7.28,,5,13,,8,7,,2,10,,1955,2026,,,,0.350,0.258,0.510,47.9,51.3,,5.0,0.478,18.1,,0.232
Washington State,2002-2003,27,7,20,0.259,-1.45,6.73,,2,16,,6,8,,0,12,,1906,2127,,,,0.295,0.390,0.508,48.2,56.2,,5.1,0.475,18.8,,0.208
Weber State NCAA,2002-2003,32,26,6,0.813,4.56,-2.01,,14,0,,13,0,,9,4,,2385,2164,,,,0.477,0.337,0.569,51.5,56.9,,1.4,0.523,16.1,,0.349
West Virginia,2002-2003,29,14,15,0.483,4.08,6.84,,5,11,,9,5,,2,9,,1937,2017,,,,0.310,0.376,0.535,44.2,61.4,,6.2,0.515,17.5,,0.199
Western Carolina,2002-2003,28,9,19,0.321,-11.80,-4.38,,6,10,,7,6,,2,12,,2044,2108,,,,0.355,0.341,0.533,49.5,51.4,,7.2,0.489,19.1,,0.268
Western Illinois,2002-2003,28,7,21,0.250,-14.01,-2.97,,3,11,,5,6,,2,13,,1882,2123,,,,0.324,0.346,0.524,48.4,66.3,,3.9,0.497,19.5,,0.217
Western Kentucky NCAA,2002-2003,33,24,9,0.727,7.71,1.40,,12,2,,16,0,,5,7,,2430,2194,,,,0.371,0.372,0.554,52.1,55.0,,6.5,0.529,18.5,,0.245
Western Michigan,2002-2003,31,20,11,0.645,6.67,0.76,,10,8,,12,2,,7,7,,2151,1968,,,,0.385,0.308,0.517,51.5,51.9,,5.3,0.478,16.8,,0.266
Wichita State,2002-2003,30,18,12,0.600,2.39,0.99,,12,6,,12,4,,5,7,,2157,2115,,,,0.394,0.339,0.560,53.0,62.0,,3.6,0.522,19.6,,0.287
William & Mary,2002-2003,28,12,16,0.429,-9.32,-5.07,,7,11,,7,7,,5,8,,1799,1918,,,,0.325,0.352,0.509,50.8,58.8,,4.4,0.475,16.5,,0.225
Winthrop,2002-2003,30,20,10,0.667,-7.74,-10.58,,11,3,,11,3,,9,4,,2104,1942,,,,0.398,0.354,0.521,51.1,52.2,,9.4,0.491,17.8,,0.257
Wisconsin NCAA,2002-2003,32,24,8,0.750,17.48,6.51,,12,4,,16,1,,6,5,,2250,1899,,,,0.359,0.327,0.558,51.5,53.0,,5.3,0.521,14.2,,0.263
Wofford,2002-2003,29,14,15,0.483,-4.99,-1.83,,8,8,,8,4,,5,10,,2209,2142,,,,0.292,0.373,0.552,48.4,57.2,,5.8,0.528,17.5,,0.201
Wright State,2002-2003,28,10,18,0.357,-4.70,0.49,,4,12,,10,5,,0,12,,1907,2026,,,,0.365,0.343,0.527,45.7,51.3,,4.6,0.490,16.0,,0.257
Wyoming,2002-2003,32,21,11,0.656,5.76,3.50,,8,6,,13,3,,6,6,,2343,2265,,,,0.530,0.266,0.549,53.4,55.5,,5.2,0.501,17.1,,0.372
Xavier NCAA,2002-2003,32,26,6,0.813,16.08,4.62,,15,1,,14,1,,10,2,,2482,2115,,,,0.407,0.301,0.548,53.8,61.5,,4.9,0.502,15.2,,0.304
Yale,2002-2003,27,14,13,0.519,-1.06,-2.45,,8,6,,5,4,,6,9,,1872,1785,,,,0.353,0.347,0.552,50.5,62.2,,4.1,0.515,19.9,,0.260
Youngstown State,2002-2003,29,9,20,0.310,-8.76,-0.76,,4,12,,8,5,,1,14,,1813,1993,,,,0.375,0.215,0.489,50.7,56.0,,5.7,0.453,20.2,,0.246
