School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Texas Southern,2008-2009,32,7,25,0.219,-16.56,-7.46,,7,11,,4,6,,3,16,,2063,2354,,,,0.400,0.228,0.518,47.3,49.5,,6.3,0.493,22.1,,0.246
Texas State,2008-2009,30,14,16,0.467,-4.73,-3.93,,7,9,,11,4,,2,10,,2445,2319,,,,0.377,0.332,0.540,51.9,53.6,,7.2,0.512,18.0,,0.250
Texas Tech,2008-2009,33,14,19,0.424,5.04,8.04,,3,13,,12,6,,0,11,,2563,2607,,,,0.369,0.318,0.550,48.5,56.3,,6.9,0.511,17.0,,0.270
Texas-Rio Grande Valley,2008-2009,27,10,17,0.370,-13.68,-3.01,,,,,7,4,,2,10,,1763,1871,,,,0.412,0.284,0.525,49.6,66.0,,5.2,0.500,20.1,,0.256
The Citadel,2008-2009,33,20,13,0.606,-4.48,-5.98,,15,5,,10,5,,9,6,,2206,2134,,,,0.348,0.361,0.545,51.3,48.2,,4.8,0.510,17.1,,0.249
Toledo,2008-2009,32,7,25,0.219,-10.48,-0.96,,5,11,,6,7,,0,16,,1893,2173,,,,0.336,0.303,0.497,48.8,50.1,,9.0,0.467,22.4,,0.219
Towson,2008-2009,34,12,22,0.353,-7.30,-1.27,,5,13,,6,8,,4,12,,2213,2399,,,,0.348,0.355,0.492,47.8,57.0,,11.8,0.457,16.4,,0.232
Troy,2008-2009,32,19,13,0.594,-3.64,-4.22,,14,4,,11,3,,6,8,,2500,2470,,,,0.305,0.373,0.556,48.7,49.9,,10.3,0.531,15.0,,0.213
Tulane,2008-2009,31,14,17,0.452,-1.30,0.90,,7,9,,10,6,,2,11,,2017,2055,,,,0.372,0.268,0.504,48.9,57.4,,8.6,0.467,17.5,,0.252
Tulsa,2008-2009,36,25,11,0.694,8.41,4.84,,12,4,,15,2,,7,7,,2405,2210,,,,0.405,0.306,0.536,54.3,46.9,,12.4,0.499,18.5,,0.282
UAB,2008-2009,34,22,12,0.647,10.05,3.67,,11,5,,13,1,,7,8,,2461,2244,,,,0.346,0.349,0.546,50.0,48.9,,5.3,0.514,14.7,,0.244
UC Davis,2008-2009,32,13,19,0.406,-4.13,-3.40,,7,9,,5,8,,6,9,,2338,2372,,,,0.379,0.392,0.576,48.2,62.8,,5.7,0.532,18.3,,0.295
UC Irvine,2008-2009,31,12,19,0.387,-5.80,-1.80,,8,8,,6,7,,5,10,,2028,2134,,,,0.316,0.322,0.532,47.5,54.9,,5.2,0.492,15.8,,0.239
UC Riverside,2008-2009,30,17,13,0.567,-5.22,-3.76,,8,8,,11,2,,6,10,,1806,1818,,,,0.309,0.301,0.511,52.7,55.7,,5.8,0.481,18.7,,0.211
UC Santa Barbara,2008-2009,31,16,15,0.516,-1.74,-1.10,,8,8,,10,4,,3,10,,2030,2021,,,,0.400,0.306,0.535,50.9,55.2,,7.7,0.497,20.4,,0.278
UCF,2008-2009,31,17,14,0.548,1.73,1.26,,7,9,,13,3,,3,8,,2222,2166,,,,0.329,0.363,0.547,51.4,61.0,,8.5,0.510,18.0,,0.246
UCLA NCAA,2008-2009,35,26,9,0.743,18.64,7.19,,13,5,,16,2,,6,4,,2642,2241,,,,0.312,0.332,0.583,52.6,55.9,,8.6,0.557,16.3,,0.226
UNC Asheville,2008-2009,31,15,16,0.484,-11.34,-4.19,,10,8,,11,3,,4,13,,2261,2410,,,,0.364,0.327,0.536,47.9,62.1,,10.2,0.504,19.4,,0.250
UNC Greensboro,2008-2009,30,5,25,0.167,-16.01,-4.33,,4,16,,2,10,,3,14,,1888,2216,,,,0.369,0.334,0.485,48.5,48.0,,10.1,0.450,19.0,,0.239
UNC Wilmington,2008-2009,32,7,25,0.219,-13.82,-0.66,,3,15,,5,9,,1,15,,2280,2673,,,,0.295,0.414,0.512,45.1,55.1,,2.9,0.483,16.8,,0.201
UT Arlington,2008-2009,30,16,14,0.533,-2.37,-3.37,,9,7,,9,2,,7,10,,2341,2223,,,,0.362,0.341,0.567,50.9,54.8,,6.8,0.529,16.6,,0.271
Utah NCAA,2008-2009,34,24,10,0.706,12.59,5.72,,12,4,,13,2,,6,7,,2421,2195,,,,0.401,0.379,0.589,53.7,55.9,,12.1,0.544,18.6,,0.313
Utah State NCAA,2008-2009,35,30,5,0.857,9.33,0.07,,14,2,,17,0,,11,3,,2534,2169,,,,0.383,0.311,0.591,55.4,63.0,,6.8,0.557,15.5,,0.284
Utah Valley,2008-2009,28,17,11,0.607,,,,,,,8,3,,3,5,,1981,1787,,62.7,110.4,0.393,0.351,0.579,53.2,55.0,6.6,7.3,0.536,17.2,32.2,0.302
UTEP,2008-2009,37,23,14,0.622,6.67,3.21,,10,6,,13,5,,8,6,,2788,2660,,,,0.464,0.284,0.519,50.8,54.1,,10.6,0.468,14.6,,0.332
UTSA,2008-2009,32,19,13,0.594,-4.67,-4.17,,8,8,,11,3,,6,9,,2404,2285,,,,0.390,0.408,0.532,48.8,46.7,,5.5,0.493,16.6,,0.276
Valparaiso,2008-2009,31,9,22,0.290,-4.43,2.22,,5,13,,8,6,,1,12,,1900,2031,,,,0.344,0.387,0.507,48.7,59.4,,5.7,0.484,19.9,,0.210
Vanderbilt,2008-2009,31,19,12,0.613,8.18,3.81,,8,8,,14,4,,3,7,,2185,2033,,,,0.438,0.342,0.551,53.4,52.6,,11.5,0.509,19.0,,0.314
Vermont,2008-2009,33,24,9,0.727,4.64,-4.27,,13,3,,12,3,,10,5,,2533,2222,,,,0.453,0.275,0.568,50.3,58.7,,12.7,0.532,17.8,,0.317
Villanova NCAA,2008-2009,38,30,8,0.789,17.45,8.72,,13,5,,16,2,,8,3,,2919,2560,,,,0.419,0.320,0.555,53.5,55.7,,10.3,0.508,16.1,,0.316
Virginia,2008-2009,28,10,18,0.357,5.87,8.34,,4,12,,9,8,,1,9,,1960,2029,,,,0.323,0.294,0.505,51.0,49.6,,9.9,0.463,17.6,,0.239
Virginia Commonwealth NCAA,2008-2009,34,24,10,0.706,7.70,-0.65,,14,4,,16,1,,7,6,,2440,2156,,,,0.367,0.320,0.553,49.5,54.2,,12.2,0.520,16.3,,0.259
VMI,2008-2009,32,24,8,0.750,-3.30,-7.49,,13,5,,13,3,,10,5,,3002,2737,,,,0.326,0.537,0.570,42.3,57.6,,6.9,0.539,14.6,,0.240
Virginia Tech,2008-2009,34,19,15,0.559,8.79,6.88,,7,9,,10,6,,5,6,,2470,2405,,,,0.409,0.318,0.535,52.2,53.7,,12.0,0.490,16.5,,0.296
Wagner,2008-2009,30,16,14,0.533,-10.39,-8.60,,8,10,,8,6,,8,8,,2021,2049,,,,0.364,0.358,0.536,49.3,58.2,,8.7,0.515,19.3,,0.228
Wake Forest NCAA,2008-2009,31,24,7,0.774,15.63,7.36,,11,5,,14,1,,7,4,,2510,2193,,,,0.435,0.213,0.563,53.9,44.7,,14.1,0.524,18.1,,0.309
Washington NCAA,2008-2009,35,26,9,0.743,16.78,8.19,,14,4,,18,1,,6,4,,2750,2431,,,,0.435,0.203,0.534,55.5,46.9,,6.3,0.492,16.7,,0.304
Washington State,2008-2009,33,17,16,0.515,11.29,7.50,,8,10,,9,7,,5,7,,1954,1829,,,,0.270,0.318,0.525,52.3,57.3,,13.1,0.488,16.8,,0.208
Weber State,2008-2009,31,21,10,0.677,1.11,-2.39,,15,1,,10,3,,9,6,,2175,2055,,,,0.402,0.403,0.583,50.0,50.7,,10.5,0.548,19.3,,0.294
West Virginia NCAA,2008-2009,35,23,12,0.657,18.57,8.34,,10,8,,11,3,,7,5,,2521,2163,,,,0.359,0.340,0.521,54.1,59.8,,12.5,0.485,14.8,,0.251
Western Carolina,2008-2009,31,16,15,0.516,-7.17,-5.13,,11,9,,11,2,,3,11,,2293,2251,,,,0.314,0.348,0.524,51.4,45.8,,8.3,0.502,16.9,,0.199
Western Illinois,2008-2009,29,9,20,0.310,-10.86,-4.04,,6,12,,5,6,,3,12,,1701,1889,,,,0.306,0.288,0.524,47.3,58.0,,5.2,0.492,18.5,,0.218
Western Kentucky NCAA,2008-2009,34,25,9,0.735,3.68,-1.23,,15,3,,13,0,,7,7,,2454,2278,,,,0.335,0.370,0.549,53.4,52.1,,8.6,0.520,16.8,,0.231
Western Michigan,2008-2009,31,10,21,0.323,-5.69,-3.19,,7,9,,7,7,,3,10,,1918,2004,,,,0.400,0.395,0.500,49.3,53.3,,8.7,0.455,17.7,,0.280
Wichita State,2008-2009,34,17,17,0.500,2.05,2.08,,8,10,,14,3,,1,11,,2138,2124,,,,0.338,0.331,0.523,53.8,58.8,,10.3,0.491,18.8,,0.232
William & Mary,2008-2009,30,10,20,0.333,-5.97,-2.79,,5,13,,7,8,,2,11,,1844,1903,,,,0.315,0.410,0.504,50.2,62.2,,6.7,0.477,18.8,,0.205
Winston-Salem,2008-2009,30,8,22,0.267,,,,,,,1,8,,4,11,,1741,2022,,,,0.351,0.291,0.453,47.3,44.3,,7.6,0.429,21.5,,0.200
Winthrop,2008-2009,30,11,19,0.367,-11.46,-4.54,,9,9,,7,6,,4,12,,1833,1991,,,,0.262,0.292,0.476,49.0,47.8,,12.0,0.447,17.3,,0.176
Wisconsin NCAA,2008-2009,33,20,13,0.606,12.43,8.43,,10,8,,13,3,,4,7,,2106,1948,,,,0.346,0.351,0.536,52.0,53.5,,7.8,0.499,14.4,,0.251
Wofford,2008-2009,30,16,14,0.533,-7.04,-5.45,,12,8,,8,4,,8,9,,2065,2070,,,,0.383,0.323,0.545,51.4,54.7,,4.2,0.512,17.6,,0.264
Wright State,2008-2009,33,20,13,0.606,3.20,0.23,,12,6,,11,4,,5,9,,1995,1897,,,,0.406,0.354,0.509,47.8,55.4,,7.7,0.467,17.2,,0.280
Wyoming,2008-2009,33,19,14,0.576,0.67,3.53,,7,9,,12,4,,3,9,,2471,2450,,,,0.534,0.340,0.573,51.0,51.9,,9.0,0.524,17.9,,0.388
Xavier NCAA,2008-2009,35,27,8,0.771,14.45,4.65,,12,4,,14,1,,7,4,,2508,2165,,,,0.461,0.329,0.557,55.9,54.8,,13.0,0.524,18.5,,0.311
Yale,2008-2009,28,13,15,0.464,-7.29,-5.17,,8,6,,8,3,,5,12,,1772,1784,,,,0.396,0.233,0.515,51.1,57.9,,8.9,0.481,20.1,,0.262
Youngstown State,2008-2009,30,11,19,0.367,-5.25,-0.11,,7,11,,7,9,,4,10,,1981,2067,,,,0.357,0.286,0.495,50.5,55.0,,9.0,0.462,16.7,,0.232
