School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Siena,2020-2021,17,12,5,0.706,-3.99,-8.58,,12,4,,6,2,,6,2,,1149,1071,,66.2,102.2,0.372,0.351,0.546,51.7,52.3,8.4,8.4,0.520,17.2,28.0,0.245
South Alabama,2020-2021,28,17,11,0.607,-6.03,-5.86,,10,7,,10,5,,6,5,,2075,1985,,68.4,106.9,0.334,0.436,0.552,48.4,43.9,10.3,11.0,0.520,15.1,27.2,0.240
South Carolina,2020-2021,21,6,15,0.286,3.39,10.01,,4,12,,3,6,,2,7,,1523,1662,,75.4,96.2,0.279,0.342,0.493,48.7,49.5,11.1,10.0,0.467,16.8,31.7,0.183
South Carolina State,2020-2021,18,1,17,0.056,-24.90,-7.56,,1,7,,1,6,,0,11,,1102,1414,,72.5,84.4,0.276,0.376,0.472,44.6,44.4,8.1,7.6,0.448,21.1,25.8,0.171
South Carolina Upstate,2020-2021,23,5,18,0.217,-13.70,-5.20,,5,11,,3,8,,2,10,,1515,1712,,68.9,95.6,0.293,0.400,0.524,46.5,51.3,9.0,7.1,0.491,18.4,23.7,0.211
South Dakota,2020-2021,25,14,11,0.560,-1.25,-3.50,,11,4,,7,2,,5,4,,1899,1805,,70.2,108.2,0.325,0.332,0.572,50.5,51.8,6.5,6.9,0.533,13.9,22.1,0.254
South Dakota State,2020-2021,23,16,7,0.696,3.27,-2.05,,9,3,,8,1,,4,2,,1850,1690,,71.9,111.9,0.377,0.348,0.597,53.5,49.9,7.7,8.5,0.568,15.4,24.4,0.270
South Florida,2020-2021,22,9,13,0.409,-0.02,6.27,,4,10,,4,6,,3,4,,1449,1571,,68.3,95.9,0.343,0.330,0.488,52.8,48.6,7.7,8.6,0.458,17.2,33.2,0.218
Southeast Missouri State,2020-2021,27,11,16,0.407,-10.18,-7.51,,9,11,,7,6,,3,9,,1864,1936,,68.9,97.5,0.405,0.396,0.532,51.6,59.4,9.7,6.7,0.499,19.2,27.6,0.272
Southeastern Louisiana,2020-2021,26,8,18,0.308,-17.40,-8.02,,5,11,,3,4,,4,13,,1775,2019,,71.6,94.0,0.410,0.405,0.496,48.5,44.2,9.5,7.3,0.454,18.8,31.2,0.278
Southern,2020-2021,19,8,11,0.421,-13.49,-13.07,,8,6,,5,2,,3,7,,1327,1335,,72.9,94.0,0.405,0.299,0.517,51.5,57.4,11.0,6.6,0.480,19.4,27.9,0.272
Southern California NCAA,2020-2021,33,25,8,0.758,20.50,10.65,,15,5,,13,2,,7,3,,2473,2148,,67.7,109.0,0.363,0.310,0.551,54.4,50.7,6.9,12.9,0.528,15.4,34.4,0.235
Southern Illinois,2020-2021,26,12,14,0.462,-3.56,0.72,,5,13,,8,5,,3,8,,1704,1770,,65.8,98.7,0.294,0.411,0.549,46.5,57.3,9.3,5.6,0.528,16.7,17.0,0.195
SIU Edwardsville,2020-2021,26,9,17,0.346,-14.94,-6.02,,7,12,,2,8,,6,7,,1709,1897,,69.8,94.2,0.330,0.349,0.527,48.4,54.4,8.4,13.1,0.497,20.3,26.5,0.225
Southern Methodist,2020-2021,17,11,6,0.647,10.97,4.44,,7,4,,6,2,,5,2,,1269,1158,,70.8,105.5,0.312,0.371,0.553,51.2,57.0,8.6,12.9,0.522,17.2,30.1,0.227
Southern Mississippi,2020-2021,25,8,17,0.320,-6.88,-2.10,,4,13,,6,7,,2,9,,1605,1668,,68.5,93.2,0.281,0.302,0.507,50.8,50.2,8.6,6.7,0.480,18.2,24.4,0.190
Southern Utah,2020-2021,24,20,4,0.833,0.63,-5.69,,12,2,,14,0,,5,3,,2021,1669,,73.1,114.7,0.374,0.419,0.582,55.5,48.4,9.5,7.2,0.545,14.3,31.7,0.279
St. Bonaventure NCAA,2020-2021,21,16,5,0.762,13.44,4.49,,11,4,,8,1,,4,3,,1471,1283,,65.3,107.3,0.280,0.319,0.530,52.3,56.5,9.0,12.5,0.498,14.0,32.7,0.207
St. Francis (NY),2020-2021,19,9,10,0.474,-10.23,-8.38,,9,9,,4,6,,5,4,,1476,1511,,73.6,104.9,0.307,0.293,0.530,49.4,50.0,10.9,8.9,0.495,14.1,30.2,0.226
St. John's (NY),2020-2021,27,16,11,0.593,9.41,7.19,,10,9,,11,3,,4,6,,2132,2072,,74.1,105.1,0.286,0.333,0.538,48.7,56.5,12.1,10.2,0.504,14.6,29.1,0.214
Stanford,2020-2021,27,14,13,0.519,10.15,10.01,,10,10,,5,4,,6,6,,1883,1879,,69.7,98.3,0.365,0.309,0.549,50.0,49.0,10.0,9.5,0.514,19.0,25.1,0.261
Stephen F. Austin,2020-2021,21,16,5,0.762,-1.63,-8.46,,13,3,,10,1,,6,4,,1686,1484,,72.7,109.2,0.421,0.249,0.588,55.4,53.2,12.9,10.0,0.562,19.5,36.8,0.286
Stetson,2020-2021,27,12,15,0.444,-7.26,-4.51,,7,9,,7,5,,3,8,,1925,1896,,68.4,103.2,0.276,0.420,0.536,51.0,53.9,10.1,7.6,0.510,16.6,29.4,0.192
Stony Brook,2020-2021,23,9,14,0.391,-6.14,-4.73,,7,9,,5,5,,4,8,,1522,1509,,67.7,96.7,0.329,0.359,0.499,51.7,51.2,8.2,14.5,0.465,17.3,30.8,0.225
Syracuse NCAA,2020-2021,28,18,10,0.643,13.27,8.59,,9,7,,13,1,,2,7,,2095,1964,,69.3,107.5,0.283,0.403,0.549,48.3,56.4,11.7,14.7,0.512,14.3,28.8,0.221
Tarleton State,2020-2021,20,10,10,0.500,-7.28,-3.02,,5,7,,6,3,,4,7,,1467,1246,,69.2,106.0,0.365,0.258,0.554,48.7,55.5,15.1,10.0,0.518,14.8,26.0,0.263
TCU,2020-2021,26,12,14,0.462,2.61,6.99,,5,11,,6,7,,3,6,,1738,1852,,67.6,98.4,0.324,0.363,0.527,50.2,54.1,8.9,9.0,0.499,18.3,28.9,0.218
Temple,2020-2021,16,5,11,0.313,2.57,5.57,,4,10,,3,5,,2,5,,1053,1101,,68.3,96.4,0.389,0.387,0.512,49.5,61.5,6.1,6.7,0.467,17.2,25.9,0.279
Tennessee NCAA,2020-2021,27,18,9,0.667,16.87,8.46,,10,7,,13,3,,4,4,,1941,1714,,68.7,104.6,0.344,0.346,0.537,51.4,58.8,10.6,14.1,0.496,15.7,31.3,0.257
Tennessee State,2020-2021,23,4,19,0.174,-14.10,-7.23,,3,17,,4,8,,0,11,,1573,1702,,72.5,93.4,0.326,0.358,0.507,46.9,47.2,10.1,8.9,0.475,18.5,25.5,0.223
Tennessee Tech,2020-2021,27,5,22,0.185,-14.13,-3.84,,5,15,,5,6,,0,16,,1797,2075,,70.2,94.4,0.270,0.427,0.525,49.4,58.2,9.2,6.2,0.501,20.1,26.6,0.183
Tennessee-Martin,2020-2021,24,8,16,0.333,-19.41,-5.89,,6,14,,6,7,,2,9,,1571,1847,,68.7,94.3,0.294,0.355,0.495,46.7,52.0,10.3,8.0,0.458,17.8,29.2,0.211
Texas NCAA,2020-2021,27,19,8,0.704,15.51,9.36,,11,6,,8,5,,6,2,,2008,1842,,69.5,105.5,0.339,0.421,0.559,52.7,50.9,9.2,10.4,0.529,18.0,30.9,0.240
Texas A&M,2020-2021,18,8,10,0.444,2.20,4.86,,2,8,,6,4,,2,4,,1157,1205,,66.1,97.2,0.340,0.405,0.516,50.9,54.4,10.4,6.7,0.476,19.2,32.8,0.246
Texas A&M-Corpus Christi,2020-2021,24,5,19,0.208,-16.77,-6.10,,2,13,,4,8,,1,10,,1554,1716,,71.3,90.9,0.356,0.357,0.513,48.3,56.8,9.6,8.1,0.477,20.9,24.6,0.245
Texas Southern NCAA,2020-2021,26,17,9,0.654,-6.15,-9.03,,10,3,,8,2,,5,6,,1921,1806,,73.9,99.6,0.379,0.271,0.521,53.4,45.2,9.4,12.1,0.482,17.8,31.9,0.265
Texas State,2020-2021,25,18,7,0.720,-3.85,-7.37,,12,3,,8,3,,9,3,,1660,1543,,64.7,101.1,0.273,0.269,0.540,52.5,53.9,10.5,9.6,0.513,17.8,29.8,0.193
Texas Tech NCAA,2020-2021,29,18,11,0.621,16.59,7.28,,9,8,,11,4,,5,4,,2103,1833,,67.1,107.1,0.379,0.313,0.533,51.2,51.4,10.5,12.2,0.494,13.7,32.8,0.269
Texas-Rio Grande Valley,2020-2021,19,9,10,0.474,-9.63,-5.23,,2,5,,8,3,,1,6,,1376,1287,,74.5,97.2,0.402,0.369,0.496,49.5,60.7,11.9,11.2,0.463,16.9,32.4,0.256
The Citadel,2020-2021,25,13,12,0.520,-6.07,-1.45,,5,11,,11,3,,1,8,,2019,1959,,74.9,107.9,0.316,0.460,0.560,50.3,54.9,7.3,10.2,0.534,14.4,25.4,0.222
Toledo,2020-2021,30,21,9,0.700,6.59,-1.88,,15,4,,12,1,,7,5,,2433,2179,,70.2,114.0,0.285,0.451,0.573,50.2,56.3,8.6,6.5,0.540,13.5,29.7,0.222
Towson,2020-2021,18,4,14,0.222,-9.83,-2.33,,3,9,,4,4,,0,6,,1214,1349,,66.8,99.5,0.334,0.295,0.497,51.5,39.2,7.4,7.9,0.454,15.5,34.1,0.243
Troy,2020-2021,28,11,17,0.393,-12.06,-4.06,,4,12,,7,4,,2,11,,1829,1942,,70.2,92.7,0.348,0.388,0.492,51.2,50.3,8.9,8.7,0.452,18.3,28.8,0.242
Tulane,2020-2021,23,10,13,0.435,1.03,3.59,,4,12,,6,6,,3,6,,1470,1529,,67.8,94.3,0.366,0.400,0.493,45.8,55.3,11.0,9.7,0.442,14.8,22.9,0.273
Tulsa,2020-2021,23,11,12,0.478,4.19,5.43,,7,9,,7,5,,4,4,,1573,1509,,68.0,100.5,0.330,0.399,0.539,49.2,57.8,9.3,6.3,0.511,17.4,26.9,0.223
UAB,2020-2021,29,22,7,0.759,5.80,-3.83,,13,5,,15,2,,6,4,,2105,1748,,68.9,105.3,0.314,0.272,0.524,51.7,39.1,11.6,12.1,0.493,13.2,29.5,0.219
UC Davis,2020-2021,18,10,8,0.556,-5.83,-4.24,,7,5,,4,3,,4,3,,1295,1289,,70.7,99.8,0.369,0.309,0.540,48.9,43.4,10.4,8.0,0.490,17.9,26.6,0.289
UC Irvine,2020-2021,27,18,9,0.667,3.46,-0.86,,13,4,,10,1,,6,6,,1950,1712,,69.2,103.4,0.293,0.241,0.530,55.4,43.8,10.8,11.6,0.492,16.0,32.6,0.223
UC Riverside,2020-2021,22,14,8,0.636,4.12,-2.43,,10,5,,5,4,,7,3,,1544,1400,,66.8,104.0,0.220,0.423,0.546,52.5,53.8,7.8,6.2,0.525,15.7,26.2,0.155
UC San Diego,2020-2021,17,7,10,0.412,-6.95,0.98,,4,10,,7,3,,0,7,,1214,1226,,70.2,101.0,0.213,0.514,0.567,43.8,65.8,9.7,5.4,0.556,17.4,17.3,0.136
UC Santa Barbara NCAA,2020-2021,27,22,5,0.815,7.80,-2.08,,15,3,,11,0,,8,4,,2051,1696,,67.2,112.0,0.340,0.340,0.575,54.2,59.3,10.9,7.5,0.541,14.2,29.5,0.256
UCF,2020-2021,23,11,12,0.478,5.94,8.15,,8,10,,6,3,,4,8,,1546,1597,,68.0,98.3,0.307,0.402,0.535,48.9,52.6,10.0,9.8,0.501,19.0,28.2,0.223
UCLA NCAA,2020-2021,32,22,10,0.688,16.30,11.34,,13,6,,11,1,,5,6,,2349,2190,,65.4,108.4,0.316,0.316,0.551,52.6,51.1,7.3,7.9,0.520,13.6,29.2,0.226
UNC Asheville,2020-2021,20,10,10,0.500,-6.99,-7.59,,9,5,,6,4,,4,6,,1468,1456,,69.9,103.1,0.302,0.391,0.557,47.2,46.4,9.8,10.6,0.546,18.6,26.8,0.183
UNC Greensboro NCAA,2020-2021,30,21,9,0.700,3.48,-2.15,,13,5,,7,3,,10,3,,2189,2020,,70.5,103.1,0.237,0.390,0.503,51.8,45.0,10.6,11.9,0.479,13.1,31.4,0.162
UNC Wilmington,2020-2021,17,7,10,0.412,-6.84,-6.47,,1,6,,3,4,,3,4,,1297,1253,,70.7,107.1,0.368,0.367,0.546,47.5,46.6,8.5,8.6,0.500,13.8,27.0,0.282
UT Arlington,2020-2021,26,13,13,0.500,-7.23,-4.57,,9,8,,9,4,,3,8,,1916,1827,,71.6,102.4,0.268,0.397,0.512,48.9,52.6,11.5,12.3,0.479,14.3,29.3,0.197
Utah,2020-2021,25,12,13,0.480,11.86,9.54,,8,11,,8,5,,3,7,,1803,1745,,67.6,105.6,0.288,0.346,0.567,47.9,57.6,8.0,9.2,0.531,16.5,23.6,0.228
Utah State NCAA,2020-2021,29,20,9,0.690,10.99,1.32,,13,4,,10,2,,5,3,,2105,1808,,69.5,104.4,0.299,0.322,0.532,57.3,60.7,9.6,14.9,0.500,16.9,35.4,0.216
Utah Tech,2020-2021,21,8,13,0.381,-14.01,-3.43,,4,10,,5,7,,3,6,,1461,1603,,74.0,94.0,0.348,0.341,0.511,47.0,62.5,9.2,5.3,0.471,18.3,25.3,0.249
Utah Valley,2020-2021,22,11,11,0.500,-3.41,-1.61,,9,4,,8,4,,3,6,,1632,1635,,72.0,102.5,0.422,0.269,0.546,54.5,62.5,7.2,11.6,0.522,18.0,31.5,0.266
UTEP,2020-2021,24,12,12,0.500,1.07,1.26,,8,8,,10,2,,2,9,,1698,1644,,69.6,101.1,0.291,0.366,0.521,49.4,46.9,8.9,7.5,0.484,13.9,24.2,0.217
UTSA,2020-2021,26,15,11,0.577,-1.22,-0.17,,9,7,,12,2,,2,8,,2050,1906,,73.4,107.4,0.234,0.364,0.537,51.3,49.9,8.4,8.8,0.508,13.7,29.9,0.178
Valparaiso,2020-2021,28,10,18,0.357,-4.21,1.14,,7,11,,6,6,,4,11,,1821,1902,,68.3,94.3,0.272,0.403,0.512,47.1,53.9,9.5,9.4,0.479,16.3,20.1,0.198
Vanderbilt,2020-2021,25,9,16,0.360,6.14,6.74,,3,13,,6,7,,2,8,,1794,1809,,69.6,103.0,0.329,0.471,0.548,49.3,52.2,10.1,7.3,0.512,17.4,28.1,0.242
Vermont,2020-2021,15,10,5,0.667,1.99,-7.61,,10,4,,6,3,,4,2,,1095,951,,66.4,108.1,0.330,0.407,0.572,52.9,55.1,7.4,8.0,0.533,16.0,26.6,0.257
Villanova NCAA,2020-2021,25,18,7,0.720,17.47,9.19,,11,4,,9,0,,4,4,,1870,1663,,65.7,113.3,0.300,0.448,0.566,50.9,57.1,7.7,5.7,0.532,12.1,27.5,0.229
Virginia NCAA,2020-2021,25,18,7,0.720,15.27,7.59,,13,4,,10,1,,6,3,,1705,1513,,60.8,111.5,0.217,0.427,0.583,51.7,54.8,8.0,13.4,0.554,13.5,22.6,0.177
Virginia Commonwealth NCAA,2020-2021,26,19,7,0.731,11.30,4.76,,10,4,,12,2,,5,3,,1864,1694,,70.5,101.2,0.340,0.349,0.550,49.6,52.7,13.0,14.8,0.509,18.3,28.0,0.259
VMI,2020-2021,25,13,12,0.520,-0.41,-0.78,,7,7,,11,1,,1,10,,2001,1897,,72.3,109.5,0.272,0.469,0.584,51.3,55.7,7.3,8.0,0.554,15.5,23.4,0.210
Virginia Tech NCAA,2020-2021,22,15,7,0.682,12.59,6.50,,9,4,,10,2,,3,3,,1585,1451,,66.4,106.7,0.334,0.410,0.552,51.8,56.1,7.1,11.5,0.523,15.1,27.8,0.233
Wagner,2020-2021,20,13,7,0.650,-5.35,-7.90,,13,5,,7,3,,6,4,,1425,1374,,66.8,104.8,0.280,0.305,0.522,52.5,48.4,10.8,8.2,0.491,15.3,34.8,0.201
Wake Forest,2020-2021,22,6,16,0.273,1.72,8.06,,3,15,,5,6,,1,9,,1458,1583,,67.4,97.7,0.294,0.460,0.524,48.9,50.3,9.1,6.2,0.490,17.7,25.8,0.214
Washington,2020-2021,26,5,21,0.192,1.88,11.61,,4,16,,4,7,,1,9,,1759,2012,,71.0,95.3,0.262,0.392,0.517,44.5,43.7,8.6,9.0,0.489,17.3,23.4,0.185
Washington State,2020-2021,27,14,13,0.519,8.12,6.93,,7,12,,11,5,,3,6,,1853,1821,,68.6,97.4,0.347,0.396,0.517,52.3,51.8,8.8,9.0,0.479,18.7,30.8,0.246
Weber State,2020-2021,23,17,6,0.739,3.14,-5.22,,12,3,,11,0,,6,5,,1881,1594,,72.5,112.8,0.368,0.382,0.616,51.4,52.6,9.2,8.0,0.579,15.9,22.2,0.289
West Virginia NCAA,2020-2021,29,19,10,0.655,15.36,10.05,,11,6,,8,5,,7,2,,2243,2089,,70.6,108.2,0.379,0.331,0.530,51.8,52.9,10.6,7.7,0.489,14.1,35.5,0.273
Western Carolina,2020-2021,27,11,16,0.407,-7.43,-2.03,,4,13,,6,5,,4,9,,2039,2129,,72.2,102.2,0.333,0.420,0.558,49.6,50.1,6.7,7.4,0.526,17.3,22.9,0.242
Western Illinois,2020-2021,22,7,15,0.318,-12.48,-4.62,,5,9,,2,5,,4,9,,1606,1746,,73.5,99.3,0.358,0.365,0.504,51.1,40.9,7.2,7.9,0.461,15.2,29.1,0.256
Western Kentucky,2020-2021,29,21,8,0.724,5.19,0.50,,11,3,,11,2,,5,3,,2108,1972,,69.1,104.4,0.355,0.328,0.552,54.7,53.9,9.3,12.9,0.505,17.8,31.8,0.280
Western Michigan,2020-2021,21,5,16,0.238,-11.51,-1.21,,4,12,,2,9,,3,7,,1325,1511,,68.3,92.4,0.252,0.370,0.513,48.2,49.1,6.5,5.3,0.494,19.1,23.6,0.161
Wichita State NCAA,2020-2021,22,16,6,0.727,9.36,6.91,,11,2,,10,2,,5,2,,1572,1469,,68.6,103.0,0.366,0.402,0.508,49.0,53.7,8.8,10.0,0.472,13.7,30.2,0.249
William & Mary,2020-2021,17,7,10,0.412,-11.23,-3.99,,4,6,,1,3,,5,6,,1101,1224,,67.2,95.6,0.320,0.361,0.504,48.4,47.2,7.8,8.3,0.461,17.5,28.6,0.239
Winthrop NCAA,2020-2021,25,23,2,0.920,4.69,-7.15,,17,1,,11,1,,10,0,,1972,1676,,72.5,108.8,0.356,0.393,0.555,56.1,53.8,10.3,6.5,0.526,16.4,35.0,0.245
Wisconsin NCAA,2020-2021,31,18,13,0.581,17.22,11.93,,10,10,,11,5,,5,6,,2167,2003,,65.8,105.4,0.262,0.409,0.533,49.0,54.0,8.5,10.7,0.499,12.1,23.6,0.202
Wofford,2020-2021,24,15,9,0.625,1.76,-0.24,,12,5,,9,3,,6,4,,1784,1627,,67.6,109.4,0.254,0.504,0.579,51.6,54.3,9.8,6.1,0.560,16.6,27.7,0.179
Wright State,2020-2021,24,18,6,0.750,6.89,-7.65,,16,4,,9,4,,9,2,,1967,1618,,72.1,113.0,0.345,0.329,0.574,56.2,52.0,8.2,8.4,0.544,15.5,34.2,0.250
Wyoming,2020-2021,25,14,11,0.560,-1.23,-2.31,,5,9,,7,5,,4,5,,1915,1888,,69.9,108.5,0.353,0.488,0.569,47.0,54.1,8.2,5.4,0.537,14.3,22.9,0.254
Xavier,2020-2021,21,13,8,0.619,11.09,6.47,,6,7,,11,2,,2,5,,1571,1474,,69.5,106.3,0.259,0.388,0.544,50.8,62.6,9.8,10.3,0.521,14.0,26.8,0.180
Youngstown State,2020-2021,27,15,12,0.556,-9.78,-8.17,,9,11,,10,5,,5,7,,2010,1950,,69.1,106.3,0.321,0.362,0.522,51.3,48.7,8.6,4.6,0.484,13.9,33.6,0.233
