School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Kansas City,2009-2010,30,12,18,0.400,-13.88,-4.75,,6,12,,7,7,,5,10,,2002,2106,,67.1,99.5,0.401,0.316,0.516,48.6,50.4,8.9,4.9,0.474,16.5,29.6,0.281
Kansas State NCAA,2009-2010,37,29,8,0.784,19.88,10.28,,11,5,,13,3,,7,2,,2949,2584,,71.2,110.5,0.503,0.322,0.545,52.9,55.1,10.3,13.2,0.508,16.4,40.4,0.336
Kennesaw State,2009-2010,33,13,20,0.394,-10.08,-3.69,,7,13,,8,6,,3,12,,2182,2314,,66.7,98.5,0.290,0.372,0.498,48.5,53.2,9.8,9.3,0.469,18.0,36.5,0.197
Kent State,2009-2010,34,24,10,0.706,5.28,0.74,,13,3,,14,2,,9,6,,2382,2213,,67.1,103.7,0.394,0.308,0.517,50.5,52.1,12.4,7.7,0.481,15.0,33.0,0.265
Kentucky NCAA,2009-2010,38,35,3,0.921,21.13,6.82,,14,2,,18,0,,7,2,,3012,2468,,70.0,112.1,0.436,0.313,0.560,55.4,53.8,10.4,17.8,0.530,16.7,40.5,0.291
La Salle,2009-2010,30,12,18,0.400,-0.28,2.46,,4,12,,6,7,,4,8,,2111,2193,,69.1,101.8,0.380,0.283,0.521,53.0,54.9,9.0,11.7,0.488,18.8,38.9,0.253
Lafayette,2009-2010,32,19,13,0.594,-7.96,-8.99,,8,6,,13,3,,6,10,,2320,2287,,67.7,106.7,0.392,0.404,0.572,46.6,62.2,10.8,7.5,0.529,17.2,26.9,0.299
Lamar,2009-2010,32,14,18,0.438,-11.11,-4.22,,5,11,,13,5,,1,13,,2200,2288,,70.0,97.9,0.471,0.254,0.504,53.6,58.1,9.0,8.9,0.458,19.0,38.1,0.319
Lehigh NCAA,2009-2010,33,22,11,0.667,-3.33,-7.79,,10,4,,15,2,,7,8,,2478,2331,,70.0,106.5,0.431,0.297,0.555,50.9,58.8,8.7,6.7,0.514,16.1,29.8,0.310
Liberty,2009-2010,31,15,16,0.484,-13.22,-7.25,,10,8,,8,6,,5,9,,2093,2114,,68.6,98.3,0.404,0.308,0.530,51.4,52.7,9.6,8.1,0.491,19.7,31.8,0.283
Lipscomb,2009-2010,30,17,13,0.567,-2.07,-3.07,,14,6,,9,5,,8,7,,2373,2255,,70.8,110.7,0.381,0.375,0.565,52.0,62.8,9.4,6.5,0.533,17.3,36.0,0.269
Little Rock,2009-2010,30,8,22,0.267,-10.06,-2.23,,4,14,,8,6,,0,14,,2028,2194,,67.2,99.8,0.457,0.318,0.529,49.0,54.2,6.9,7.7,0.484,17.3,29.0,0.319
Long Beach State,2009-2010,33,17,16,0.515,-0.42,1.55,,8,8,,8,3,,6,10,,2344,2347,,70.2,100.1,0.390,0.321,0.517,48.7,53.1,10.9,6.8,0.486,17.3,32.1,0.254
Long Island University,2009-2010,31,14,17,0.452,-11.56,-8.25,,11,7,,10,3,,4,13,,2162,2225,,68.2,100.3,0.393,0.367,0.505,51.2,46.5,8.3,9.9,0.464,17.0,35.3,0.272
Longwood,2009-2010,31,12,19,0.387,-14.69,-3.74,,,,,9,3,,3,14,,2297,2437,,74.6,99.3,0.282,0.322,0.516,47.9,61.0,9.6,5.2,0.493,17.6,32.0,0.184
Louisiana,2009-2010,30,13,17,0.433,-4.74,-4.74,,10,8,,10,4,,3,12,,2043,2025,,67.0,101.7,0.345,0.314,0.530,47.9,47.2,10.3,12.2,0.499,16.9,31.1,0.235
Louisiana State,2009-2010,31,11,20,0.355,0.97,5.93,,2,14,,11,7,,0,9,,1905,2059,,64.0,95.6,0.320,0.284,0.479,50.7,51.3,9.5,10.7,0.440,16.6,35.3,0.222
Louisiana Tech,2009-2010,35,24,11,0.686,2.89,-0.40,,9,7,,12,2,,9,8,,2557,2442,,68.6,105.8,0.374,0.294,0.534,51.7,45.5,9.7,8.3,0.500,16.2,35.2,0.256
Louisiana-Monroe,2009-2010,31,12,19,0.387,-10.75,-5.30,,6,12,,8,6,,3,12,,2108,2224,,68.0,100.0,0.467,0.339,0.532,51.3,43.6,10.2,8.2,0.481,20.3,35.9,0.338
Louisville NCAA,2009-2010,33,20,13,0.606,14.08,7.99,,11,7,,15,4,,4,7,,2505,2304,,67.9,110.6,0.357,0.396,0.546,51.3,58.3,11.4,10.9,0.514,16.5,39.8,0.251
Loyola (IL),2009-2010,30,14,16,0.467,-4.85,0.56,,5,13,,9,6,,5,10,,1945,2017,,64.1,100.7,0.369,0.336,0.518,51.9,58.4,7.7,9.0,0.482,18.1,35.4,0.253
Loyola (MD),2009-2010,30,13,17,0.433,-5.23,-4.09,,6,12,,6,7,,7,9,,1949,1983,,66.3,97.6,0.392,0.287,0.513,50.0,51.0,9.7,11.2,0.472,19.2,34.7,0.274
Loyola Marymount,2009-2010,34,18,16,0.529,-1.47,1.32,,7,7,,9,6,,6,8,,2578,2581,,70.4,106.9,0.404,0.267,0.541,49.6,51.9,10.6,10.1,0.506,15.6,34.2,0.279
Maine,2009-2010,30,19,11,0.633,-6.53,-6.26,,11,5,,9,3,,10,7,,1931,1864,,66.2,96.8,0.397,0.365,0.509,50.5,61.1,11.0,9.1,0.469,18.5,31.9,0.273
Manhattan,2009-2010,31,11,20,0.355,-4.68,-2.97,,4,14,,6,8,,4,12,,2031,2084,,67.7,96.4,0.361,0.241,0.482,47.7,42.2,11.4,10.0,0.442,14.6,30.8,0.247
Marist,2009-2010,30,1,29,0.033,-17.21,-2.85,,1,17,,1,12,,0,16,,1684,2115,,63.7,87.7,0.284,0.376,0.480,45.2,49.3,8.1,3.7,0.454,19.5,26.1,0.181
Marquette NCAA,2009-2010,34,22,12,0.647,15.17,8.23,,11,7,,13,4,,6,5,,2485,2198,,64.4,111.9,0.349,0.351,0.564,49.0,59.9,12.1,5.5,0.528,13.8,31.2,0.259
Marshall,2009-2010,34,24,10,0.706,7.80,1.57,,11,5,,15,4,,8,5,,2717,2347,,70.6,112.0,0.440,0.298,0.566,51.7,57.9,8.9,17.9,0.534,15.3,34.6,0.301
Maryland NCAA,2009-2010,33,24,9,0.727,17.75,7.95,,13,3,,15,1,,7,3,,2629,2254,,70.2,112.2,0.336,0.249,0.552,50.4,56.4,10.9,11.0,0.518,13.9,35.6,0.245
Maryland-Baltimore County,2009-2010,30,4,26,0.133,-16.92,-6.19,,3,13,,0,13,,4,12,,1893,2215,,66.5,94.1,0.329,0.280,0.494,43.2,48.5,8.9,8.1,0.458,15.1,23.8,0.226
Maryland-Eastern Shore,2009-2010,32,11,21,0.344,-16.18,-7.38,,8,8,,6,6,,4,12,,1945,2216,,66.0,91.8,0.362,0.307,0.482,50.3,52.0,8.2,5.6,0.448,19.4,34.2,0.233
Massachusetts,2009-2010,32,12,20,0.375,-1.76,3.40,,5,11,,7,6,,3,11,,2262,2396,,70.3,99.8,0.339,0.382,0.493,51.8,47.8,7.8,9.5,0.460,16.3,36.9,0.225
McNeese State,2009-2010,30,10,20,0.333,-11.82,-4.34,,5,11,,7,5,,3,13,,2032,2106,,66.8,101.4,0.303,0.301,0.510,50.5,47.2,11.0,10.7,0.486,17.7,37.7,0.194
Memphis,2009-2010,34,24,10,0.706,11.74,3.65,,13,3,,17,3,,6,4,,2565,2233,,67.1,112.5,0.444,0.394,0.570,48.3,54.8,12.1,13.8,0.536,14.8,32.1,0.308
Mercer,2009-2010,33,16,17,0.485,-5.05,-1.20,,10,10,,10,6,,4,11,,2514,2478,,70.7,107.3,0.433,0.421,0.559,51.6,53.3,8.5,6.2,0.521,17.8,35.1,0.304
Miami (FL),2009-2010,33,20,13,0.606,11.35,7.01,,4,12,,12,4,,2,8,,2390,2136,,66.9,108.2,0.372,0.368,0.558,52.3,54.7,10.4,12.4,0.530,17.8,35.1,0.252
Miami (OH),2009-2010,32,14,18,0.438,0.56,1.43,,9,7,,10,3,,2,13,,1996,2024,,61.0,101.0,0.374,0.376,0.540,49.1,48.8,8.0,10.3,0.500,18.2,28.3,0.272
Michigan,2009-2010,32,15,17,0.469,10.04,9.37,,7,11,,10,6,,3,8,,2059,1970,,62.2,102.7,0.290,0.432,0.515,47.1,62.3,11.1,5.9,0.481,14.0,29.5,0.209
Michigan State NCAA,2009-2010,37,28,9,0.757,15.33,8.17,,14,4,,15,2,,8,4,,2658,2361,,65.9,108.7,0.369,0.263,0.547,56.3,62.2,9.9,9.5,0.516,17.5,39.8,0.253
Middle Tennessee,2009-2010,33,19,14,0.576,-1.99,-3.33,,13,5,,12,4,,7,8,,2282,2135,,66.5,103.9,0.379,0.298,0.543,51.5,46.1,9.1,7.7,0.501,17.2,30.7,0.279
Milwaukee,2009-2010,34,20,14,0.588,1.23,0.52,,10,8,,10,4,,7,8,,2370,2314,,66.8,103.6,0.431,0.407,0.536,52.5,53.6,8.3,6.3,0.498,17.4,31.9,0.296
Minnesota NCAA,2009-2010,35,21,14,0.600,15.64,7.32,,9,9,,14,3,,3,7,,2533,2242,,65.7,109.0,0.339,0.317,0.560,51.2,63.9,11.7,16.4,0.531,15.9,32.9,0.238
Mississippi,2009-2010,35,24,11,0.686,13.46,5.77,,9,7,,15,4,,6,4,,2743,2474,,70.4,109.8,0.335,0.364,0.542,51.1,49.3,10.4,13.1,0.517,14.3,34.7,0.222
Mississippi State,2009-2010,36,24,12,0.667,12.55,4.60,,9,7,,13,4,,5,6,,2622,2336,,67.8,106.3,0.353,0.445,0.544,51.3,51.5,8.5,17.8,0.514,15.5,29.9,0.242
Mississippi Valley State,2009-2010,32,9,23,0.281,-19.69,-9.88,,8,10,,6,3,,3,15,,2057,2315,,69.9,91.3,0.364,0.358,0.497,48.7,53.9,11.1,7.1,0.467,21.0,31.1,0.231
Missouri NCAA,2009-2010,34,23,11,0.676,17.39,6.36,,10,6,,16,2,,4,6,,2627,2252,,71.0,108.0,0.339,0.333,0.538,48.0,56.4,15.3,12.3,0.501,15.0,34.7,0.246
Missouri State,2009-2010,36,24,12,0.667,7.57,1.40,,8,10,,19,2,,4,9,,2572,2350,,64.5,109.6,0.363,0.345,0.550,52.6,56.4,8.9,8.6,0.512,14.8,33.4,0.266
Monmouth,2009-2010,31,12,19,0.387,-11.20,-7.82,,8,10,,8,6,,4,11,,1976,2065,,66.9,95.2,0.359,0.373,0.500,48.3,59.4,10.9,6.6,0.462,18.4,30.3,0.246
Montana NCAA,2009-2010,32,22,10,0.688,3.93,-2.35,,10,6,,14,2,,7,7,,2228,1960,,63.4,109.8,0.369,0.322,0.579,52.2,50.1,10.2,9.2,0.548,16.9,30.6,0.267
Montana State,2009-2010,29,15,14,0.517,-3.18,-2.45,,10,6,,9,5,,6,9,,1992,1962,,65.1,105.5,0.377,0.378,0.546,47.0,53.0,9.5,8.7,0.514,15.3,27.8,0.260
Morehead State,2009-2010,35,24,11,0.686,3.51,-3.07,,15,3,,15,2,,7,7,,2505,2216,,66.2,107.4,0.362,0.342,0.545,55.8,57.0,13.5,10.8,0.514,18.5,40.4,0.248
Morgan State NCAA,2009-2010,37,27,10,0.730,-1.18,-6.15,,15,1,,11,1,,12,7,,2813,2606,,70.0,107.2,0.439,0.276,0.520,52.4,48.0,9.3,9.6,0.475,15.6,39.7,0.307
Mount St. Mary's,2009-2010,31,16,15,0.516,-4.38,-6.28,,12,6,,10,3,,6,12,,2045,1959,,67.1,97.5,0.402,0.309,0.507,48.5,49.3,11.2,11.3,0.476,17.1,30.8,0.257
Murray State NCAA,2009-2010,36,31,5,0.861,8.69,-3.89,,17,1,,15,0,,11,4,,2753,2175,,68.0,112.4,0.419,0.305,0.586,54.7,56.9,14.2,14.2,0.556,18.3,39.7,0.291
Navy,2009-2010,30,13,17,0.433,-12.01,-7.91,,7,7,,10,4,,3,12,,2138,2261,,72.0,97.8,0.383,0.406,0.521,45.6,55.6,9.6,7.2,0.479,17.8,27.5,0.273
NC State,2009-2010,36,20,16,0.556,8.47,7.30,,5,11,,10,7,,5,8,,2398,2322,,65.7,101.1,0.366,0.294,0.517,49.6,56.4,9.9,10.5,0.483,16.9,33.0,0.249
Nebraska,2009-2010,33,15,18,0.455,6.60,6.66,,2,14,,12,6,,1,10,,2194,2169,,64.9,101.7,0.375,0.313,0.534,49.7,61.3,10.3,8.9,0.502,16.8,29.5,0.253
Nevada,2009-2010,34,21,13,0.618,6.50,2.56,,11,5,,15,1,,5,10,,2703,2551,,70.4,112.1,0.345,0.300,0.569,51.3,48.8,7.2,9.6,0.536,14.6,32.2,0.252
Nevada-Las Vegas NCAA,2009-2010,34,25,9,0.735,12.57,4.82,,11,5,,15,4,,9,3,,2485,2168,,67.4,107.7,0.327,0.356,0.552,49.5,61.3,11.5,10.2,0.520,14.9,29.3,0.234
New Hampshire,2009-2010,30,13,17,0.433,-9.54,-6.29,,6,10,,9,4,,3,12,,1825,1873,,64.7,93.3,0.401,0.377,0.471,50.6,51.1,7.3,6.3,0.431,16.9,33.4,0.259
New Mexico NCAA,2009-2010,35,30,5,0.857,12.49,3.84,,14,2,,17,1,,10,2,,2655,2352,,67.7,111.3,0.449,0.365,0.541,53.6,56.0,9.7,10.4,0.506,13.6,35.4,0.301
New Mexico State NCAA,2009-2010,34,22,12,0.647,2.06,1.66,,11,5,,12,3,,7,8,,2662,2639,,72.1,108.6,0.384,0.388,0.564,48.6,52.7,8.3,8.0,0.532,15.6,29.9,0.269
New Orleans,2009-2010,30,8,22,0.267,-13.50,-4.50,,3,15,,6,7,,2,11,,1778,1986,,65.4,90.3,0.420,0.338,0.504,49.2,54.1,9.6,5.8,0.460,21.3,28.4,0.288
Niagara,2009-2010,33,18,15,0.545,0.32,-2.50,,9,9,,8,3,,6,8,,2382,2289,,69.2,102.7,0.373,0.397,0.508,48.0,54.2,11.6,10.6,0.472,14.8,33.2,0.253
Nicholls State,2009-2010,30,11,19,0.367,-10.99,-2.61,,7,9,,9,2,,2,12,,1967,2114,,64.7,100.0,0.408,0.398,0.538,46.2,60.6,13.1,3.3,0.502,17.9,27.8,0.282
NJIT,2009-2010,31,10,21,0.323,-19.59,-8.24,,4,8,,8,5,,1,15,,1905,2070,,69.1,88.9,0.332,0.355,0.468,47.6,56.5,10.7,8.7,0.434,18.5,29.1,0.216
Norfolk State,2009-2010,30,11,19,0.367,-11.89,-6.42,,9,7,,6,4,,5,11,,2119,2260,,72.6,95.7,0.404,0.258,0.525,50.1,44.0,11.3,8.0,0.498,21.2,33.5,0.257
North Carolina,2009-2010,37,20,17,0.541,10.14,9.83,,5,11,,14,5,,4,8,,2758,2661,,72.4,102.2,0.373,0.234,0.511,53.4,57.0,9.3,13.5,0.480,17.2,39.0,0.243
North Carolina A&T,2009-2010,33,11,22,0.333,-12.02,-5.66,,6,10,,7,6,,3,15,,2241,2376,,71.1,95.2,0.355,0.447,0.496,47.7,53.0,9.3,13.2,0.469,18.2,30.9,0.222
North Carolina Central,2009-2010,29,7,22,0.241,,,,,,,3,3,,0,16,,1748,2043,,68.5,87.6,0.299,0.278,0.472,46.2,57.7,11.9,8.4,0.439,20.8,32.6,0.201
North Dakota,2009-2010,31,8,23,0.258,,,,5,7,,3,5,,2,8,,1941,2225,,66.0,94.1,0.451,0.419,0.535,48.8,56.7,8.4,8.8,0.496,21.8,26.9,0.307
North Dakota State,2009-2010,29,11,18,0.379,-8.53,-5.76,,8,10,,6,8,,5,9,,2047,2087,,69.2,99.9,0.350,0.248,0.514,51.0,55.9,7.4,7.7,0.472,16.1,30.7,0.255
North Florida,2009-2010,31,13,18,0.419,-9.53,-2.11,,8,12,,5,7,,5,10,,1830,2019,,64.3,91.4,0.393,0.338,0.504,46.7,58.9,9.2,8.3,0.474,20.9,29.2,0.248
North Texas NCAA,2009-2010,33,24,9,0.727,-2.49,-4.72,,13,5,,12,2,,9,6,,2437,2303,,68.8,105.7,0.527,0.308,0.558,52.7,49.4,6.2,6.6,0.508,18.2,33.3,0.379
Northeastern,2009-2010,33,20,13,0.606,6.48,2.21,,14,4,,9,4,,8,6,,2124,1983,,61.4,103.6,0.347,0.300,0.537,47.7,51.0,11.5,9.5,0.500,16.3,30.7,0.250
Northern Arizona,2009-2010,28,14,14,0.500,-7.54,-2.35,,8,8,,8,4,,6,10,,1965,2003,,67.7,101.5,0.384,0.311,0.556,50.7,64.5,9.8,9.0,0.528,19.6,28.8,0.258
Northern Colorado,2009-2010,33,25,8,0.758,2.06,-4.26,,12,4,,13,2,,9,4,,2426,2202,,67.5,108.5,0.471,0.372,0.566,50.6,49.1,10.7,7.0,0.517,16.3,30.6,0.351
Northern Illinois,2009-2010,30,10,20,0.333,-7.64,-2.05,,6,10,,7,7,,3,13,,2017,2158,,69.6,96.2,0.396,0.338,0.488,51.5,57.2,9.4,9.4,0.452,18.2,35.8,0.256
Northern Iowa NCAA,2009-2010,35,30,5,0.857,12.03,4.27,,15,3,,14,0,,9,3,,2216,1929,,59.4,106.6,0.370,0.379,0.541,52.0,49.1,9.5,6.4,0.496,15.4,30.7,0.281
Northwestern,2009-2010,34,20,14,0.588,8.32,4.99,,7,11,,15,4,,2,9,,2351,2238,,62.8,108.8,0.351,0.487,0.554,48.3,71.6,10.2,12.2,0.521,15.0,30.8,0.251
Northwestern State,2009-2010,29,10,19,0.345,-14.98,-4.70,,5,11,,7,7,,3,12,,2186,2333,,75.4,98.7,0.487,0.305,0.516,47.6,48.6,10.3,11.8,0.487,18.7,33.0,0.297
Notre Dame NCAA,2009-2010,35,23,12,0.657,13.14,6.22,,10,8,,17,3,,3,6,,2635,2393,,64.0,116.4,0.381,0.345,0.571,52.6,63.7,8.6,7.8,0.537,13.6,34.7,0.275
Oakland NCAA,2009-2010,35,26,9,0.743,-0.64,-2.96,,17,1,,13,1,,10,7,,2676,2504,,70.5,108.4,0.427,0.312,0.542,53.4,50.1,9.6,11.2,0.498,16.4,37.6,0.307
Ohio NCAA,2009-2010,37,22,15,0.595,4.56,-0.03,,7,9,,13,4,,5,9,,2763,2569,,69.2,105.7,0.410,0.353,0.537,49.5,56.6,10.6,6.7,0.494,15.5,32.4,0.295
Ohio State NCAA,2009-2010,37,29,8,0.784,19.49,7.37,,14,4,,17,1,,6,5,,2740,2274,,65.1,113.0,0.358,0.354,0.586,51.2,55.4,10.8,12.2,0.561,15.0,28.9,0.249
Oklahoma,2009-2010,31,13,18,0.419,6.24,7.79,,4,12,,11,4,,1,10,,2235,2283,,67.9,105.3,0.340,0.405,0.540,49.2,51.0,8.5,6.9,0.501,15.6,29.5,0.253
Oklahoma State NCAA,2009-2010,33,22,11,0.667,12.34,6.97,,9,7,,15,1,,3,7,,2437,2243,,68.6,107.2,0.365,0.421,0.558,51.0,49.2,9.4,7.0,0.524,16.1,29.1,0.261
Old Dominion NCAA,2009-2010,36,27,9,0.750,11.39,1.78,,15,3,,15,0,,9,6,,2415,2069,,62.9,106.3,0.303,0.254,0.512,55.8,60.1,12.4,8.6,0.488,16.2,42.4,0.197
Oral Roberts,2009-2010,33,20,13,0.606,-0.88,-3.85,,13,5,,10,3,,8,8,,2313,2182,,67.6,102.5,0.399,0.260,0.521,53.6,47.9,9.1,10.9,0.484,16.9,34.9,0.272
Oregon,2009-2010,32,16,16,0.500,4.00,5.96,,7,11,,11,8,,4,7,,2237,2247,,67.0,102.7,0.334,0.292,0.517,51.0,44.2,10.1,8.7,0.479,15.9,35.4,0.239
Oregon State,2009-2010,32,14,18,0.438,3.76,5.79,,8,10,,9,7,,4,9,,1929,1989,,63.6,94.8,0.427,0.305,0.515,50.4,54.5,12.8,6.1,0.476,20.4,32.0,0.289
Pacific,2009-2010,35,23,12,0.657,2.90,-1.19,,12,4,,11,4,,12,7,,2297,2133,,62.0,105.1,0.356,0.353,0.528,51.9,53.0,8.8,7.3,0.501,15.3,32.6,0.231
Penn State,2009-2010,31,11,20,0.355,6.58,6.32,,3,15,,7,9,,3,8,,2013,2005,,62.5,103.5,0.332,0.372,0.533,52.4,57.7,7.4,5.3,0.499,16.0,30.1,0.235
Pennsylvania,2009-2010,28,6,22,0.214,-13.31,-3.31,,5,9,,3,10,,3,12,,1751,2031,,64.9,95.5,0.349,0.401,0.522,48.2,63.1,8.0,5.6,0.477,20.0,29.1,0.261
Pepperdine,2009-2010,31,7,24,0.226,-8.44,0.94,,3,11,,5,11,,0,12,,2044,2316,,66.8,97.6,0.374,0.323,0.493,50.3,49.4,7.3,7.2,0.449,16.9,33.6,0.264
Pittsburgh NCAA,2009-2010,34,25,9,0.735,14.30,7.39,,13,5,,17,1,,5,4,,2336,2101,,62.6,107.5,0.428,0.290,0.536,53.6,66.3,8.1,10.4,0.497,16.2,37.0,0.297
Portland,2009-2010,32,21,11,0.656,6.35,2.04,,10,4,,13,2,,5,7,,2306,2117,,65.2,109.6,0.362,0.362,0.572,52.1,59.1,9.8,5.0,0.538,17.2,34.0,0.266
Portland State,2009-2010,32,13,19,0.406,-3.49,-1.21,,7,9,,8,4,,5,12,,2496,2536,,69.1,111.6,0.346,0.371,0.576,47.9,47.7,9.0,9.8,0.546,16.6,33.1,0.248
Prairie View,2009-2010,30,16,14,0.533,-15.79,-12.11,,11,7,,11,3,,5,10,,1930,1865,,68.5,93.1,0.365,0.351,0.477,49.4,57.5,11.6,12.6,0.448,17.4,31.4,0.224
Presbyterian,2009-2010,31,5,26,0.161,,,,2,16,,2,7,,1,18,,1873,2267,,66.1,89.6,0.276,0.320,0.508,44.2,49.7,8.5,5.7,0.478,20.7,23.5,0.192
Princeton,2009-2010,31,22,9,0.710,-0.02,-5.56,,11,3,,11,3,,11,6,,1871,1652,,59.6,100.4,0.323,0.379,0.542,51.0,55.0,12.8,9.5,0.509,19.1,29.9,0.232
Providence,2009-2010,31,12,19,0.387,7.04,8.24,,4,14,,8,9,,4,9,,2554,2547,,74.0,111.0,0.339,0.358,0.523,51.5,48.5,10.8,9.7,0.493,13.9,41.5,0.228
Purdue NCAA,2009-2010,35,29,6,0.829,17.52,8.81,,14,4,,14,2,,8,2,,2467,2144,,66.7,105.3,0.386,0.300,0.533,48.9,56.9,10.6,12.2,0.491,14.1,29.4,0.279
Purdue Fort Wayne,2009-2010,31,16,15,0.516,-9.42,-4.73,,9,9,,10,4,,5,10,,2129,2112,,67.9,99.9,0.332,0.326,0.514,49.3,50.3,8.6,11.6,0.479,16.1,29.3,0.231
Quinnipiac,2009-2010,33,23,10,0.697,-3.50,-9.37,,15,3,,14,1,,8,9,,2415,2194,,68.9,106.3,0.402,0.204,0.526,55.9,51.4,10.2,5.7,0.482,16.5,40.8,0.290
Radford,2009-2010,31,19,12,0.613,-6.42,-6.90,,13,5,,13,3,,6,8,,2217,2127,,71.0,99.6,0.403,0.249,0.504,54.6,61.4,8.2,9.2,0.481,17.5,36.9,0.239
Rhode Island,2009-2010,36,26,10,0.722,9.16,3.33,,9,7,,15,2,,9,6,,2737,2528,,68.8,109.7,0.335,0.317,0.530,48.9,53.8,11.8,11.9,0.498,13.2,35.3,0.233
Rice,2009-2010,31,8,23,0.258,-5.72,1.15,,1,15,,7,10,,1,13,,1983,2161,,67.4,94.5,0.367,0.306,0.486,50.0,52.5,10.9,8.1,0.451,17.6,32.9,0.237
Richmond NCAA,2009-2010,35,26,9,0.743,10.03,3.43,,13,3,,14,1,,7,6,,2427,2196,,65.0,104.5,0.324,0.362,0.541,46.2,50.9,12.4,11.9,0.511,14.6,26.0,0.227
Rider,2009-2010,33,17,16,0.515,-3.71,-1.68,,9,9,,7,6,,8,9,,2295,2362,,69.1,99.5,0.345,0.338,0.515,47.9,50.7,9.8,8.1,0.481,16.0,28.2,0.238
Robert Morris NCAA,2009-2010,35,23,12,0.657,-3.71,-6.15,,15,3,,12,3,,10,7,,2399,2306,,67.6,101.0,0.460,0.292,0.527,51.1,53.1,11.2,7.2,0.489,18.6,34.6,0.306
Rutgers,2009-2010,32,15,17,0.469,1.29,5.91,,5,13,,13,6,,1,9,,2160,2295,,68.1,98.7,0.344,0.351,0.513,48.0,57.1,8.5,16.0,0.482,18.1,33.2,0.229
Sacramento State,2009-2010,30,9,21,0.300,-12.41,-2.65,,3,13,,5,8,,4,12,,1935,2140,,68.6,94.1,0.357,0.311,0.507,46.9,57.4,10.5,7.9,0.465,17.8,25.5,0.256
Sacred Heart,2009-2010,29,14,15,0.483,-11.39,-8.72,,7,11,,9,4,,4,11,,2087,2123,,70.3,102.0,0.274,0.364,0.530,52.3,55.3,9.8,8.4,0.514,19.0,36.2,0.169
Saint Francis (PA),2009-2010,30,11,19,0.367,-15.87,-7.08,,9,9,,9,5,,2,14,,1875,2104,,65.2,95.5,0.364,0.362,0.525,47.5,61.0,8.9,7.5,0.482,21.0,30.4,0.267
Saint Joseph's,2009-2010,31,11,20,0.355,-2.13,3.97,,5,11,,8,5,,2,12,,2141,2330,,70.7,96.9,0.387,0.359,0.509,44.5,55.5,10.2,8.6,0.466,16.2,26.5,0.275
Saint Louis,2009-2010,36,23,13,0.639,5.46,2.55,,11,5,,18,4,,5,6,,2283,2168,,63.4,97.3,0.357,0.358,0.519,48.5,55.0,8.7,11.4,0.496,17.8,28.0,0.221
Saint Mary's (CA) NCAA,2009-2010,34,28,6,0.824,13.38,2.20,,11,3,,14,2,,9,2,,2668,2258,,67.0,116.7,0.334,0.358,0.590,53.2,57.5,7.3,11.4,0.557,14.8,34.4,0.254
Saint Peter's,2009-2010,30,16,14,0.533,-2.73,-4.57,,11,7,,7,7,,9,6,,1863,1808,,65.6,93.1,0.353,0.289,0.481,52.9,47.0,11.3,12.2,0.444,20.1,38.6,0.234
Sam Houston NCAA,2009-2010,33,25,8,0.758,3.71,-3.37,,14,2,,13,1,,7,6,,2616,2284,,70.6,111.5,0.370,0.395,0.567,53.0,74.0,11.0,7.0,0.536,16.1,34.9,0.260
Samford,2009-2010,31,11,20,0.355,-7.32,-2.54,,5,13,,7,7,,4,10,,1789,1881,,57.8,99.9,0.332,0.510,0.566,46.9,65.3,9.0,6.0,0.545,20.2,23.2,0.221
San Diego,2009-2010,32,11,21,0.344,-2.60,1.98,,3,11,,5,9,,3,8,,1996,2119,,63.8,97.0,0.354,0.373,0.517,47.8,54.0,10.4,8.8,0.478,18.2,28.3,0.252
San Diego State NCAA,2009-2010,34,25,9,0.735,11.34,4.21,,11,5,,14,1,,9,7,,2389,2101,,63.9,108.8,0.401,0.306,0.543,54.8,52.3,11.4,13.0,0.522,17.1,40.2,0.249
San Francisco,2009-2010,30,12,18,0.400,-3.48,2.82,,7,7,,9,4,,3,10,,2116,2186,,68.1,101.5,0.449,0.299,0.539,52.7,51.0,7.7,5.1,0.500,18.3,32.3,0.308
San Jose State,2009-2010,31,14,17,0.452,-2.06,0.83,,6,10,,10,4,,4,12,,2289,2342,,67.7,108.6,0.389,0.291,0.553,50.3,52.3,6.9,6.3,0.513,15.9,34.6,0.283
Santa Clara,2009-2010,32,11,21,0.344,-5.84,1.66,,3,11,,6,12,,5,8,,2049,2225,,67.3,94.8,0.439,0.294,0.501,50.0,45.4,10.7,10.5,0.455,19.4,33.9,0.300
Savannah State,2009-2010,26,11,15,0.423,-12.90,-5.75,,,,,8,3,,2,11,,1528,1604,,64.2,91.1,0.333,0.278,0.496,51.4,53.7,11.6,7.9,0.467,21.4,34.4,0.217
Seattle,2009-2010,31,17,14,0.548,,,,,,,9,3,,6,10,,2489,2488,,79.9,100.1,0.439,0.248,0.518,52.7,42.7,11.6,4.6,0.485,18.6,36.6,0.283
Seton Hall,2009-2010,32,19,13,0.594,10.43,5.78,,9,9,,13,5,,5,6,,2563,2414,,71.6,110.2,0.333,0.298,0.525,49.3,51.9,10.1,11.9,0.495,12.3,36.0,0.227
