School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Jackson State,2021-2022,30,11,19,0.367,-10.10,-5.60,,9,9,,6,3,,5,15,,1829,1964,,65.9,92.1,0.265,0.304,0.477,51.0,46.8,9.2,10.2,0.453,17.1,31.4,0.168
Jacksonville,2021-2022,31,21,10,0.677,-2.06,-5.21,,11,5,,15,0,,6,10,,2081,1839,,63.1,106.0,0.297,0.316,0.535,55.7,50.4,10.3,6.8,0.505,15.3,33.6,0.210
Jacksonville State NCAA,2021-2022,32,21,11,0.656,-0.19,-3.79,,13,3,,11,4,,9,5,,2353,2151,,66.9,108.6,0.308,0.428,0.571,52.9,54.7,9.2,8.8,0.549,16.9,29.5,0.212
James Madison,2021-2022,29,15,14,0.517,-4.13,-1.10,,6,12,,9,6,,5,6,,2178,2123,,70.5,105.1,0.293,0.359,0.550,48.2,48.3,11.9,6.5,0.525,15.4,26.9,0.204
Kansas NCAA,2021-2022,40,34,6,0.850,22.28,11.30,,14,4,,16,1,,6,4,,3129,2690,,69.5,111.5,0.323,0.331,0.567,53.4,53.6,8.9,10.9,0.538,14.9,32.9,0.232
Kansas City,2021-2022,31,19,12,0.613,-5.49,-5.23,,12,6,,11,3,,8,7,,2311,2085,,70.2,106.2,0.311,0.344,0.563,48.5,48.0,10.6,8.3,0.541,13.7,20.4,0.210
Kansas State,2021-2022,31,14,17,0.452,10.61,9.06,,6,12,,9,7,,5,7,,2139,2091,,67.4,101.5,0.296,0.424,0.527,48.1,51.6,10.8,4.9,0.494,14.9,25.3,0.215
Kennesaw State,2021-2022,31,13,18,0.419,-4.51,-2.62,,7,9,,10,6,,3,12,,2319,2206,,68.3,107.7,0.297,0.385,0.553,51.7,52.5,10.3,8.3,0.533,15.5,30.9,0.197
Kent State,2021-2022,34,23,11,0.676,-0.13,-3.07,,16,4,,11,4,,8,5,,2423,2217,,67.5,105.6,0.320,0.400,0.544,53.1,49.6,10.5,11.4,0.508,15.7,31.2,0.239
Kentucky NCAA,2021-2022,34,26,8,0.765,20.90,8.02,,14,4,,18,0,,6,5,,2701,2263,,69.2,114.0,0.280,0.279,0.559,56.9,53.3,9.7,11.1,0.531,14.0,37.7,0.203
La Salle,2021-2022,30,11,19,0.367,-3.50,0.54,,5,13,,8,7,,2,10,,2025,2146,,68.4,97.4,0.251,0.399,0.504,50.0,54.0,8.5,11.5,0.477,16.4,28.9,0.173
Lafayette,2021-2022,30,10,20,0.333,-12.60,-6.67,,7,11,,6,9,,4,11,,2034,2185,,66.0,100.7,0.215,0.458,0.527,46.2,64.1,9.3,9.0,0.508,14.6,22.9,0.147
Lamar,2021-2022,29,2,27,0.069,-15.86,-2.60,,0,16,,2,9,,0,18,,1778,2116,,67.5,90.8,0.262,0.307,0.478,49.1,48.3,8.6,9.1,0.447,18.5,30.2,0.180
Lehigh,2021-2022,32,13,19,0.406,-10.82,-7.56,,10,8,,9,7,,4,12,,2190,2284,,68.8,99.1,0.256,0.382,0.548,48.8,56.9,6.4,8.1,0.520,17.6,21.1,0.190
Liberty,2021-2022,33,22,11,0.667,1.86,-4.01,,12,4,,13,3,,6,3,,2421,2094,,66.0,110.3,0.278,0.495,0.594,52.2,57.1,8.1,5.9,0.567,15.8,23.0,0.210
Lipscomb,2021-2022,33,14,19,0.424,-8.42,-3.29,,6,10,,9,6,,3,13,,2442,2536,,71.2,104.0,0.351,0.417,0.563,49.8,59.1,6.2,7.0,0.529,16.4,23.1,0.255
Little Rock,2021-2022,28,9,19,0.321,-12.05,-0.73,,3,11,,6,7,,1,10,,1868,2047,,68.0,96.4,0.325,0.379,0.524,47.3,55.9,10.0,6.3,0.485,17.8,24.6,0.239
Long Beach State,2021-2022,33,20,13,0.606,-0.65,0.35,,14,3,,11,3,,6,7,,2437,2409,,71.7,101.9,0.386,0.319,0.535,50.5,48.9,9.7,8.6,0.492,16.1,27.8,0.281
Long Island University,2021-2022,30,16,14,0.533,-7.62,-7.03,,12,6,,12,1,,4,13,,2245,2204,,73.3,101.2,0.297,0.400,0.519,50.6,62.6,10.4,13.4,0.491,15.9,30.4,0.202
Longwood NCAA,2021-2022,33,26,7,0.788,-0.35,-6.11,,15,1,,16,1,,7,5,,2499,2170,,67.8,110.8,0.345,0.369,0.556,54.8,53.2,11.4,7.7,0.521,15.1,34.2,0.251
Louisiana,2021-2022,31,16,15,0.516,-2.71,-2.91,,8,9,,7,6,,6,8,,2203,2151,,70.5,100.0,0.352,0.368,0.527,53.4,50.1,9.6,11.1,0.491,18.5,33.3,0.247
Louisiana State NCAA,2021-2022,34,22,12,0.647,17.45,8.30,,9,9,,15,2,,3,8,,2467,2156,,70.4,102.3,0.334,0.348,0.531,51.5,49.0,15.5,14.6,0.493,17.7,33.9,0.244
Louisiana Tech,2021-2022,34,24,10,0.706,5.23,0.11,,12,6,,13,3,,8,5,,2558,2312,,70.0,107.4,0.314,0.413,0.556,50.3,51.0,9.3,6.0,0.525,14.6,26.5,0.227
Louisiana-Monroe,2021-2022,31,13,18,0.419,-8.70,-2.59,,5,13,,8,7,,5,10,,2246,2304,,69.7,102.6,0.261,0.351,0.541,46.7,55.5,10.2,7.9,0.514,16.0,25.8,0.189
Louisville,2021-2022,32,13,19,0.406,4.23,7.01,,6,14,,8,8,,2,10,,2154,2243,,67.5,98.9,0.251,0.422,0.511,50.8,48.1,9.0,6.8,0.488,15.7,27.3,0.169
Loyola (IL) NCAA,2021-2022,33,25,8,0.758,13.39,2.93,,13,5,,12,2,,8,3,,2403,2029,,65.7,109.2,0.313,0.431,0.583,52.1,57.5,10.4,7.3,0.558,16.4,25.1,0.223
Loyola (MD),2021-2022,30,14,16,0.467,-8.40,-7.95,,8,10,,10,3,,3,12,,1984,1970,,66.7,98.3,0.245,0.384,0.526,49.0,60.0,11.6,8.0,0.504,17.2,24.7,0.168
Loyola Marymount,2021-2022,29,11,18,0.379,-1.93,3.25,,3,12,,6,7,,3,9,,2010,2148,,67.5,101.8,0.320,0.385,0.552,47.9,45.0,8.0,4.9,0.521,17.5,24.7,0.230
Maine,2021-2022,29,6,23,0.207,-18.38,-5.34,,3,15,,5,9,,1,14,,1811,2063,,66.6,93.8,0.209,0.385,0.498,46.9,56.4,10.8,7.9,0.473,16.8,25.0,0.148
Manhattan,2021-2022,30,15,15,0.500,-7.64,-3.85,,8,12,,8,5,,4,9,,2126,2179,,69.5,100.8,0.407,0.332,0.537,49.7,47.4,10.2,8.8,0.491,18.0,30.2,0.300
Marist,2021-2022,30,14,16,0.467,-4.26,-4.86,,9,11,,7,6,,7,9,,2063,2045,,66.9,101.5,0.250,0.377,0.531,50.0,35.3,8.6,9.8,0.504,16.0,26.4,0.180
Marquette NCAA,2021-2022,32,19,13,0.594,11.36,8.96,,11,8,,13,3,,4,7,,2369,2292,,71.6,102.7,0.262,0.418,0.550,46.9,59.3,10.8,12.9,0.521,15.5,22.5,0.194
Marshall,2021-2022,33,12,21,0.364,-4.57,0.14,,4,14,,8,9,,3,11,,2442,2523,,73.3,100.9,0.238,0.394,0.521,49.3,51.3,9.2,11.9,0.495,15.6,27.8,0.168
Maryland,2021-2022,32,15,17,0.469,9.34,9.12,,7,13,,10,8,,3,7,,2270,2263,,67.4,104.4,0.339,0.372,0.536,50.1,47.1,9.4,8.7,0.494,14.7,27.3,0.257
Maryland-Baltimore County,2021-2022,32,18,14,0.563,-6.06,-6.51,,11,7,,11,4,,6,10,,2359,2307,,68.8,106.7,0.306,0.425,0.562,47.5,48.7,6.9,5.3,0.524,14.3,21.9,0.240
Maryland-Eastern Shore,2021-2022,27,11,16,0.407,-13.10,-7.14,,6,8,,6,4,,5,11,,1778,1792,,70.1,93.1,0.305,0.426,0.497,49.4,53.2,14.2,6.8,0.471,18.9,29.4,0.197
Massachusetts,2021-2022,32,15,17,0.469,-0.67,1.70,,7,11,,10,5,,3,8,,2422,2498,,69.2,108.1,0.328,0.431,0.551,49.0,53.1,9.2,6.8,0.513,14.4,29.3,0.248
Massachusetts-Lowell,2021-2022,31,15,16,0.484,-7.08,-6.65,,7,11,,8,6,,6,9,,2191,2040,,68.9,101.8,0.264,0.320,0.521,50.8,43.6,10.5,11.0,0.494,15.5,29.5,0.185
McNeese State,2021-2022,33,11,22,0.333,-11.76,-5.04,,4,10,,6,5,,2,13,,2579,2555,,74.2,103.0,0.366,0.329,0.530,53.9,44.8,10.3,9.0,0.502,18.1,36.1,0.241
Memphis NCAA,2021-2022,33,22,11,0.667,14.67,7.86,,13,5,,13,2,,5,6,,2480,2255,,71.0,105.8,0.378,0.304,0.555,54.3,58.7,11.8,16.2,0.523,19.1,37.4,0.262
Mercer,2021-2022,33,16,17,0.485,-3.41,-1.15,,8,10,,10,4,,4,11,,2325,2328,,66.3,105.5,0.288,0.422,0.565,50.6,57.1,9.2,8.9,0.531,16.5,25.3,0.221
Merrimack,2021-2022,30,14,16,0.467,-10.86,-6.82,,9,8,,7,7,,7,9,,1843,1931,,64.0,95.2,0.262,0.404,0.512,42.9,51.4,14.0,11.4,0.488,16.4,22.2,0.177
Miami (FL) NCAA,2021-2022,37,26,11,0.703,11.22,7.62,,14,6,,10,5,,10,2,,2736,2603,,67.8,108.6,0.288,0.355,0.563,46.4,51.7,13.0,9.0,0.533,12.7,22.4,0.214
Miami (OH),2021-2022,32,14,18,0.438,-6.35,-4.14,,8,12,,9,8,,5,9,,2408,2351,,68.9,108.3,0.241,0.426,0.546,48.7,50.6,8.0,9.1,0.513,13.1,27.2,0.190
Michigan NCAA,2021-2022,34,19,15,0.559,14.26,11.02,,11,9,,10,5,,5,7,,2470,2360,,67.5,107.7,0.294,0.321,0.554,54.1,52.6,7.0,8.6,0.521,15.1,31.0,0.219
Michigan State NCAA,2021-2022,36,23,13,0.639,13.18,9.96,,11,9,,12,3,,5,6,,2601,2485,,67.9,106.4,0.299,0.337,0.553,53.0,60.2,8.4,13.6,0.520,16.3,30.7,0.224
Middle Tennessee,2021-2022,37,26,11,0.703,4.50,-1.16,,13,5,,15,0,,5,9,,2771,2486,,68.2,107.6,0.336,0.427,0.558,51.0,47.8,11.5,12.0,0.521,16.1,30.3,0.254
Milwaukee,2021-2022,32,10,22,0.313,-13.19,-6.32,,8,14,,6,10,,4,10,,2073,2264,,68.0,95.3,0.270,0.348,0.509,49.3,48.0,7.2,10.4,0.477,17.2,25.9,0.194
Minnesota,2021-2022,30,13,17,0.433,5.93,8.13,,4,16,,8,7,,3,9,,2010,2076,,65.5,101.5,0.236,0.374,0.532,45.0,50.9,8.1,7.3,0.507,12.7,17.5,0.170
Mississippi,2021-2022,32,13,19,0.406,6.72,7.25,,4,14,,10,8,,2,7,,2180,2197,,67.0,100.5,0.287,0.373,0.526,49.4,53.2,10.5,7.8,0.496,15.9,26.7,0.204
Mississippi State,2021-2022,34,18,16,0.529,11.83,7.60,,8,10,,14,3,,1,10,,2396,2252,,66.6,104.6,0.381,0.281,0.536,54.3,52.9,11.7,10.3,0.496,16.7,34.1,0.274
Mississippi Valley State,2021-2022,28,2,26,0.071,-22.15,-6.40,,2,16,,0,11,,2,15,,1882,2323,,72.6,90.5,0.313,0.379,0.476,42.4,48.7,10.0,6.0,0.444,15.9,23.3,0.205
Missouri,2021-2022,33,12,21,0.364,2.94,9.10,,5,13,,8,8,,2,10,,2160,2325,,67.4,96.8,0.300,0.328,0.510,51.2,50.5,9.6,11.2,0.472,18.3,32.0,0.221
Missouri State,2021-2022,34,23,11,0.676,8.29,1.05,,13,5,,12,4,,8,5,,2628,2342,,68.1,112.7,0.277,0.382,0.587,52.2,43.3,7.8,9.2,0.553,13.9,25.1,0.221
Monmouth,2021-2022,34,21,13,0.618,-0.39,-1.68,,11,9,,9,5,,10,7,,2333,2289,,67.1,101.5,0.369,0.340,0.518,50.9,49.6,9.3,9.9,0.475,15.0,29.4,0.269
Montana,2021-2022,32,18,14,0.563,-6.48,-6.21,,11,9,,14,3,,4,10,,2310,2141,,67.5,106.5,0.362,0.366,0.563,47.5,52.9,8.1,7.7,0.517,13.8,19.5,0.284
Montana State NCAA,2021-2022,35,27,8,0.771,-0.26,-5.54,,16,4,,13,1,,9,6,,2679,2425,,69.5,108.9,0.384,0.373,0.580,53.1,50.1,7.4,10.1,0.541,16.3,27.3,0.289
Morehead State,2021-2022,34,23,11,0.676,0.79,-3.43,,13,5,,12,2,,8,8,,2379,2158,,66.6,104.7,0.284,0.413,0.551,52.6,62.9,8.8,14.7,0.530,17.5,31.2,0.189
Morgan State,2021-2022,28,13,15,0.464,-12.62,-8.12,,7,6,,8,3,,3,10,,2100,2025,,75.7,98.6,0.323,0.311,0.516,50.4,53.7,11.1,9.9,0.486,17.5,31.4,0.219
Mount St. Mary's,2021-2022,30,14,16,0.467,-8.20,-7.20,,9,7,,8,5,,6,11,,1984,1958,,65.3,100.5,0.263,0.305,0.521,51.5,53.1,8.7,10.8,0.496,16.9,31.4,0.181
Murray State NCAA,2021-2022,34,31,3,0.912,9.87,-3.07,,18,0,,15,0,,11,1,,2690,2150,,68.3,115.5,0.325,0.377,0.567,55.5,51.2,11.4,9.5,0.542,14.1,35.8,0.225
Navy,2021-2022,32,21,11,0.656,-2.94,-6.36,,12,6,,9,6,,11,5,,2079,1924,,64.7,99.7,0.302,0.315,0.507,54.3,50.9,10.8,10.4,0.481,16.7,33.7,0.198
NC State,2021-2022,32,11,21,0.344,3.77,6.37,,4,16,,7,10,,3,7,,2336,2419,,67.9,105.4,0.291,0.392,0.514,48.1,43.9,10.2,9.6,0.479,12.4,30.2,0.211
Nebraska,2021-2022,32,10,22,0.313,3.00,8.25,,4,16,,7,12,,3,8,,2345,2513,,72.0,99.8,0.333,0.374,0.540,45.2,49.0,9.8,7.2,0.503,15.6,20.5,0.244
Nevada,2021-2022,31,13,18,0.419,3.71,6.07,,6,12,,7,7,,3,9,,2249,2284,,71.2,101.8,0.321,0.363,0.546,50.2,56.5,9.0,10.0,0.510,16.6,24.5,0.240
Nevada-Las Vegas,2021-2022,32,18,14,0.563,7.20,4.58,,10,8,,14,4,,4,7,,2236,2099,,67.0,104.3,0.301,0.425,0.531,50.8,56.5,9.1,8.6,0.496,14.5,27.1,0.222
New Hampshire,2021-2022,28,15,13,0.536,-6.32,-7.21,,10,8,,10,4,,5,9,,1925,1819,,63.6,108.2,0.252,0.412,0.536,53.1,48.2,7.3,8.6,0.515,12.4,28.8,0.169
New Mexico,2021-2022,32,13,19,0.406,1.25,4.32,,5,12,,11,7,,2,9,,2376,2411,,71.5,103.0,0.319,0.377,0.537,47.4,45.1,8.7,11.2,0.499,14.5,23.8,0.239
New Mexico State NCAA,2021-2022,34,27,7,0.794,7.11,1.24,,13,4,,13,2,,9,3,,2464,2197,,68.3,105.7,0.341,0.424,0.554,55.1,53.5,7.3,12.2,0.524,17.7,33.0,0.239
New Orleans,2021-2022,32,18,14,0.563,-7.88,-7.16,,10,4,,12,2,,3,10,,2469,2385,,74.9,102.2,0.399,0.225,0.544,49.3,46.7,10.5,7.3,0.501,16.8,26.8,0.292
Niagara,2021-2022,30,14,16,0.467,-3.09,-2.98,,9,11,,7,4,,5,10,,2022,1965,,65.7,101.3,0.277,0.361,0.533,48.7,49.8,8.5,7.5,0.501,14.7,23.2,0.202
Nicholls State,2021-2022,33,21,12,0.636,-3.62,-5.90,,11,3,,11,1,,7,8,,2590,2352,,72.5,107.5,0.210,0.379,0.542,50.9,44.0,11.3,10.6,0.531,14.5,31.5,0.131
NJIT,2021-2022,29,11,18,0.379,-14.63,-6.17,,6,12,,6,8,,5,10,,1826,2030,,67.3,92.4,0.311,0.355,0.496,47.9,44.7,8.9,10.4,0.467,16.8,23.0,0.205
Norfolk State NCAA,2021-2022,31,24,7,0.774,-3.91,-9.30,,12,2,,11,0,,7,6,,2302,1997,,70.7,105.0,0.371,0.356,0.554,53.4,47.4,9.4,11.2,0.522,17.3,30.7,0.259
North Alabama,2021-2022,30,9,21,0.300,-11.33,-3.21,,2,14,,6,7,,3,12,,2081,2056,,70.6,97.4,0.230,0.413,0.493,48.2,40.4,9.6,9.4,0.460,14.5,27.5,0.173
North Carolina NCAA,2021-2022,39,29,10,0.744,15.50,8.89,,15,5,,15,2,,8,3,,3038,2780,,70.3,109.7,0.303,0.381,0.551,55.8,54.1,7.3,9.7,0.515,14.2,31.8,0.232
North Carolina A&T,2021-2022,32,12,20,0.375,-9.91,-4.46,,6,10,,7,4,,3,13,,2167,2250,,68.5,98.1,0.284,0.341,0.503,49.3,48.6,11.3,9.8,0.478,15.9,29.9,0.186
North Carolina Central,2021-2022,31,16,15,0.516,-11.39,-7.47,,8,5,,9,2,,5,11,,2256,2120,,70.9,101.5,0.363,0.336,0.534,52.3,47.5,12.2,7.0,0.505,18.8,33.5,0.243
North Dakota,2021-2022,31,6,25,0.194,-16.57,-5.26,,2,16,,4,11,,1,13,,2178,2444,,69.4,100.9,0.315,0.441,0.519,49.4,50.5,5.7,4.9,0.481,15.0,26.6,0.231
North Dakota State,2021-2022,33,23,10,0.697,-1.60,-4.66,,13,5,,12,3,,9,6,,2469,2267,,68.2,108.0,0.339,0.373,0.566,53.4,42.3,5.6,8.4,0.528,15.0,25.3,0.258
North Florida,2021-2022,31,11,20,0.355,-8.35,0.08,,7,9,,7,5,,4,15,,2124,2206,,69.1,98.4,0.298,0.501,0.534,46.2,54.3,8.0,10.8,0.501,18.5,26.2,0.217
North Texas,2021-2022,32,25,7,0.781,8.98,1.28,,16,2,,13,3,,9,1,,2083,1783,,60.6,106.5,0.369,0.423,0.543,53.6,48.6,10.7,8.0,0.518,16.0,32.3,0.240
Northeastern,2021-2022,31,9,22,0.290,-6.00,-1.19,,2,16,,6,8,,0,12,,1993,2142,,65.4,97.5,0.306,0.405,0.536,51.6,49.6,7.1,7.7,0.501,18.9,26.3,0.225
Northern Arizona,2021-2022,32,9,23,0.281,-13.50,-4.10,,5,15,,5,11,,3,11,,2161,2347,,67.8,98.8,0.281,0.419,0.517,52.2,52.3,6.6,6.9,0.492,17.1,28.6,0.186
Northern Colorado,2021-2022,38,22,16,0.579,-4.53,-3.67,,13,7,,9,4,,8,9,,2962,2924,,70.7,109.2,0.303,0.462,0.586,50.5,44.5,5.6,7.1,0.563,15.7,22.9,0.215
Northern Illinois,2021-2022,30,9,21,0.300,-10.50,-3.07,,6,14,,3,8,,6,11,,1923,2146,,68.6,93.1,0.331,0.335,0.505,47.1,48.8,9.1,7.9,0.472,17.7,24.3,0.224
Northern Iowa,2021-2022,32,20,12,0.625,5.79,3.43,,14,4,,10,4,,9,5,,2383,2273,,67.6,108.0,0.325,0.436,0.576,50.1,45.8,8.3,4.8,0.537,14.7,21.0,0.256
Northern Kentucky,2021-2022,32,20,12,0.625,-3.19,-6.19,,14,6,,12,4,,7,7,,2237,2083,,65.6,104.9,0.259,0.432,0.531,51.9,54.7,13.6,7.4,0.503,16.6,35.3,0.185
Northwestern,2021-2022,31,15,16,0.484,8.91,7.11,,7,13,,10,6,,3,8,,2262,2168,,68.8,104.4,0.256,0.387,0.523,49.3,59.5,9.3,10.7,0.495,12.3,25.4,0.184
Northwestern State,2021-2022,32,9,23,0.281,-14.06,-3.20,,5,9,,6,6,,2,14,,2363,2573,,73.2,100.9,0.244,0.338,0.526,48.5,53.7,8.7,8.6,0.503,16.6,29.3,0.169
Notre Dame NCAA,2021-2022,35,24,11,0.686,11.87,7.01,,15,5,,14,1,,7,5,,2540,2349,,65.9,108.6,0.267,0.423,0.571,50.2,53.8,7.8,4.8,0.543,14.1,22.4,0.201
Oakland,2021-2022,32,20,12,0.625,-1.52,-4.06,,12,7,,10,3,,7,8,,2381,2194,,69.0,107.3,0.334,0.415,0.548,49.4,51.9,13.0,6.9,0.502,15.3,31.4,0.265
Ohio,2021-2022,35,25,10,0.714,1.50,-4.17,,14,6,,15,2,,8,6,,2591,2378,,69.0,107.3,0.315,0.452,0.541,49.4,49.1,10.9,7.4,0.507,13.3,27.4,0.230
Ohio State NCAA,2021-2022,32,20,12,0.625,14.17,9.08,,12,8,,13,3,,5,6,,2329,2166,,65.1,110.9,0.334,0.395,0.578,52.0,48.8,6.9,12.8,0.543,15.1,29.3,0.253
Oklahoma,2021-2022,35,19,16,0.543,14.12,10.10,,7,11,,12,6,,3,8,,2417,2276,,66.1,103.0,0.274,0.413,0.575,51.0,55.5,11.0,5.2,0.548,19.7,25.8,0.205
Oklahoma State,2021-2022,30,15,15,0.500,13.28,10.58,,8,10,,10,6,,3,8,,2051,1970,,68.8,96.9,0.330,0.314,0.510,50.8,50.4,12.1,15.7,0.480,18.4,32.3,0.220
Old Dominion,2021-2022,32,13,19,0.406,-1.32,-0.09,,8,10,,10,4,,3,11,,2127,2145,,65.7,100.8,0.340,0.265,0.506,52.5,50.3,9.7,10.6,0.473,15.3,32.2,0.229
Omaha,2021-2022,30,5,25,0.167,-16.99,-2.27,,4,14,,5,9,,0,15,,2088,2505,,71.4,97.4,0.286,0.341,0.525,46.9,43.4,6.7,6.9,0.492,17.1,24.2,0.209
Oral Roberts,2021-2022,31,19,12,0.613,-0.84,-4.49,,12,6,,10,5,,8,6,,2582,2306,,72.2,114.4,0.232,0.462,0.567,52.8,38.8,7.6,10.2,0.544,11.9,28.4,0.170
Oregon,2021-2022,35,20,15,0.571,10.05,8.05,,11,9,,12,5,,6,6,,2532,2440,,68.4,105.0,0.292,0.360,0.536,49.7,45.5,9.9,9.4,0.511,14.8,30.0,0.198
Oregon State,2021-2022,31,3,28,0.097,-1.44,8.40,,1,19,,3,13,,0,12,,2117,2422,,67.8,99.1,0.276,0.308,0.521,45.7,47.3,8.7,8.5,0.492,16.1,26.2,0.196
Pacific,2021-2022,30,8,22,0.267,-8.02,0.41,,3,11,,7,7,,0,13,,1976,2182,,69.5,94.3,0.319,0.335,0.502,48.8,48.3,9.2,7.9,0.468,15.8,22.7,0.219
Penn State,2021-2022,31,14,17,0.452,8.72,9.10,,7,13,,10,5,,1,10,,2003,2015,,62.8,101.6,0.218,0.426,0.530,53.0,49.7,8.3,6.2,0.505,16.2,28.6,0.160
Pennsylvania,2021-2022,28,12,16,0.429,-3.93,-0.50,,9,5,,6,3,,5,10,,2017,2113,,69.0,103.4,0.242,0.403,0.539,48.8,47.3,7.9,6.0,0.513,15.0,25.2,0.176
Pepperdine,2021-2022,32,7,25,0.219,-7.04,3.42,,1,15,,7,9,,0,13,,2183,2480,,71.7,94.4,0.238,0.352,0.506,47.6,58.4,7.8,6.1,0.478,17.9,26.6,0.171
Pittsburgh,2021-2022,32,11,21,0.344,0.45,6.98,,6,14,,8,11,,3,9,,1969,2178,,64.2,95.8,0.394,0.336,0.509,52.1,52.1,8.4,12.4,0.467,18.4,30.5,0.274
Portland,2021-2022,34,19,15,0.559,-1.71,-1.11,,7,7,,11,4,,6,9,,2524,2454,,72.0,102.7,0.350,0.384,0.551,50.2,56.8,7.0,6.8,0.504,16.4,23.9,0.277
Portland State,2021-2022,31,14,17,0.452,-7.70,-5.67,,10,10,,7,7,,5,9,,2280,2237,,72.2,101.0,0.318,0.336,0.520,47.1,42.9,12.8,9.4,0.481,14.9,27.3,0.236
Prairie View,2021-2022,27,8,19,0.296,-10.47,-3.66,,8,8,,5,4,,3,13,,1877,2061,,71.8,95.5,0.385,0.327,0.524,49.1,47.7,11.7,8.2,0.484,20.8,31.7,0.271
Presbyterian,2021-2022,32,12,20,0.375,-8.47,-3.65,,4,12,,7,7,,3,12,,2170,2174,,66.5,98.5,0.315,0.360,0.502,53.1,50.8,11.5,8.4,0.471,16.7,33.9,0.212
Princeton,2021-2022,30,23,7,0.767,2.65,-3.95,,12,2,,13,1,,8,4,,2395,2103,,68.7,114.7,0.208,0.453,0.584,51.4,51.0,8.9,4.4,0.575,12.9,25.8,0.133
Providence NCAA,2021-2022,33,27,6,0.818,13.08,7.75,,14,3,,16,1,,7,2,,2360,2184,,65.9,106.4,0.370,0.380,0.540,52.2,54.1,7.5,9.7,0.500,14.7,30.3,0.269
Purdue NCAA,2021-2022,37,29,8,0.784,19.15,8.23,,14,6,,16,1,,5,5,,2936,2532,,66.7,117.8,0.382,0.392,0.593,57.1,58.6,6.9,9.7,0.565,15.0,35.2,0.272
Purdue Fort Wayne,2021-2022,33,21,12,0.636,-5.59,-6.69,,15,6,,14,2,,6,7,,2424,2298,,69.4,104.3,0.273,0.444,0.568,48.1,53.8,12.4,7.4,0.540,17.2,23.2,0.204
Quinnipiac,2021-2022,31,14,17,0.452,-5.56,-4.20,,7,13,,8,7,,4,9,,2226,2216,,69.3,103.2,0.266,0.438,0.540,50.7,56.5,9.1,5.7,0.507,16.3,28.7,0.203
Radford,2021-2022,29,11,18,0.379,-9.23,-3.90,,7,9,,8,4,,3,12,,1832,1955,,65.4,95.3,0.278,0.408,0.503,50.3,47.4,10.0,4.7,0.477,18.0,28.9,0.186
Rhode Island,2021-2022,31,15,16,0.484,2.92,1.22,,5,12,,10,5,,3,9,,2081,2015,,68.2,98.5,0.360,0.292,0.527,51.5,54.2,10.8,18.2,0.505,18.3,28.6,0.223
Rice,2021-2022,33,16,17,0.485,-2.74,-1.19,,7,11,,10,5,,4,8,,2446,2421,,68.4,106.8,0.305,0.424,0.564,50.8,59.1,7.4,4.5,0.537,16.0,26.6,0.218
Richmond NCAA,2021-2022,37,24,13,0.649,7.07,4.48,,10,8,,11,4,,7,5,,2628,2532,,67.4,104.8,0.310,0.417,0.542,47.6,57.4,11.2,6.3,0.511,13.0,22.4,0.223
Rider,2021-2022,33,14,19,0.424,-5.87,-3.56,,8,12,,7,6,,4,11,,2237,2286,,68.3,98.2,0.273,0.286,0.496,50.5,50.8,9.9,7.7,0.460,14.8,29.3,0.201
Robert Morris,2021-2022,32,8,24,0.250,-12.50,-5.47,,5,16,,4,10,,4,14,,2220,2390,,67.7,101.7,0.283,0.319,0.551,49.3,49.2,8.8,10.1,0.517,18.4,28.5,0.215
Rutgers NCAA,2021-2022,32,18,14,0.563,8.78,6.81,,12,8,,14,3,,4,9,,2192,2129,,65.5,102.9,0.262,0.316,0.525,51.4,58.8,10.6,11.7,0.499,15.0,29.6,0.184
Sacramento State,2021-2022,29,11,18,0.379,-12.06,-5.36,,6,14,,5,8,,4,9,,1898,2035,,66.4,98.1,0.283,0.338,0.518,46.5,45.8,8.9,8.1,0.492,14.9,22.4,0.192
Sacred Heart,2021-2022,30,10,20,0.333,-13.41,-8.79,,6,10,,6,7,,4,13,,2180,2254,,69.3,104.0,0.247,0.390,0.538,50.9,54.0,7.8,5.7,0.512,17.0,31.8,0.179
Saint Francis (PA),2021-2022,30,9,21,0.300,-14.57,-7.91,,5,13,,4,8,,5,13,,2058,2205,,68.9,98.4,0.301,0.311,0.498,49.3,50.9,9.4,7.3,0.472,15.5,31.0,0.195
Saint Joseph's,2021-2022,30,11,19,0.367,1.00,2.46,,5,13,,9,7,,1,10,,2028,2072,,68.5,97.9,0.229,0.449,0.515,51.7,54.4,7.1,5.9,0.497,17.1,27.0,0.150
Saint Louis,2021-2022,35,23,12,0.657,9.83,3.45,,12,6,,14,5,,5,6,,2666,2376,,69.0,109.2,0.322,0.306,0.553,54.5,54.0,9.2,8.4,0.515,15.7,34.4,0.246
Saint Mary's (CA) NCAA,2021-2022,34,26,8,0.765,14.82,6.58,,12,3,,16,0,,6,4,,2370,2061,,65.5,106.5,0.240,0.363,0.556,53.4,51.6,10.6,6.6,0.528,15.2,27.8,0.182
Saint Peter's NCAA,2021-2022,34,22,12,0.647,2.96,-0.47,,14,6,,9,4,,7,7,,2277,2125,,66.7,99.7,0.371,0.303,0.519,51.5,52.4,10.5,14.8,0.480,17.2,31.3,0.260
