School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Utah State,2001-2002,31,23,8,0.742,5.63,-1.70,,13,5,,14,2,,7,5,,2076,1800,,,,0.375,0.260,0.552,55.0,59.0,,5.6,0.516,18.4,,0.269
UTEP,2001-2002,32,10,22,0.313,-1.91,3.12,,3,15,,9,7,,0,12,,2213,2305,,,,0.422,0.281,0.537,48.5,61.9,,6.0,0.492,19.6,,0.304
UTSA,2001-2002,29,19,10,0.655,-3.25,-7.83,,13,7,,10,2,,7,8,,2229,2096,,,,0.507,0.335,0.513,52.5,57.2,,4.8,0.474,16.4,,0.326
Valparaiso NCAA,2001-2002,33,25,8,0.758,9.39,-1.24,,12,2,,11,1,,8,5,,2564,2180,,,,0.379,0.395,0.546,50.8,63.8,,7.3,0.518,15.7,,0.253
Vanderbilt,2001-2002,32,17,15,0.531,6.66,7.56,,6,10,,13,4,,2,9,,2290,2318,,,,0.327,0.428,0.557,47.9,62.1,,3.3,0.523,19.8,,0.239
Vermont,2001-2002,29,21,8,0.724,-3.74,-10.81,,13,3,,10,1,,7,5,,2186,1981,,,,0.327,0.297,0.535,54.1,51.5,,4.4,0.498,16.5,,0.239
Villanova,2001-2002,32,19,13,0.594,10.70,6.17,,7,9,,15,4,,2,8,,2266,2121,,,,0.404,0.281,0.560,53.9,58.5,,6.7,0.517,22.3,,0.300
Virginia,2001-2002,29,17,12,0.586,13.24,7.93,,7,9,,13,4,,3,7,,2308,2154,,,,0.399,0.275,0.548,52.7,50.8,,7.5,0.508,17.7,,0.287
Virginia Commonwealth,2001-2002,32,21,11,0.656,1.21,-2.37,,11,7,,15,2,,4,8,,2326,2208,,,,0.388,0.330,0.520,49.1,48.5,,8.6,0.485,18.0,,0.261
VMI,2001-2002,28,10,18,0.357,-9.10,0.34,,5,11,,7,5,,3,11,,2141,2300,,,,0.300,0.349,0.507,46.5,56.3,,4.6,0.475,19.8,,0.209
Virginia Tech,2001-2002,28,10,18,0.357,3.35,3.54,,4,12,,9,6,,1,9,,1943,1983,,,,0.353,0.353,0.520,54.6,52.1,,8.6,0.486,22.3,,0.242
Wagner,2001-2002,29,19,10,0.655,-4.45,-9.24,,15,5,,11,2,,8,8,,2362,2223,,,,0.318,0.306,0.551,48.7,57.4,,5.4,0.522,17.5,,0.225
Wake Forest NCAA,2001-2002,34,21,13,0.618,15.25,10.28,,9,7,,13,3,,5,7,,2789,2620,,,,0.354,0.313,0.570,52.0,55.2,,6.6,0.535,16.9,,0.261
Washington,2001-2002,29,11,18,0.379,4.39,10.10,,5,13,,6,6,,4,11,,2088,2236,,,,0.401,0.289,0.527,49.4,53.0,,7.8,0.493,20.2,,0.269
Washington State,2001-2002,27,6,21,0.222,-3.06,6.95,,1,17,,6,9,,0,12,,1900,2170,,,,0.387,0.348,0.513,48.7,45.3,,4.0,0.471,18.3,,0.273
Weber State,2001-2002,29,18,11,0.621,0.37,-1.94,,8,6,,10,3,,3,7,,2172,2027,,,,0.429,0.298,0.553,53.8,55.2,,1.9,0.512,17.4,,0.306
West Virginia,2001-2002,28,8,20,0.286,-1.36,5.90,,1,15,,5,8,,2,9,,2045,2209,,,,0.340,0.286,0.510,50.5,53.4,,5.9,0.477,19.8,,0.232
Western Carolina,2001-2002,28,12,16,0.429,-7.87,-3.00,,6,10,,6,7,,6,8,,2180,2177,,,,0.347,0.320,0.539,49.5,56.2,,6.5,0.500,19.8,,0.255
Western Illinois,2001-2002,28,12,16,0.429,-7.45,-3.06,,3,11,,9,7,,3,8,,2061,2086,,,,0.353,0.352,0.534,50.3,61.9,,3.8,0.494,17.2,,0.258
Western Kentucky NCAA,2001-2002,32,28,4,0.875,10.46,-0.27,,13,1,,14,0,,10,3,,2491,2069,,,,0.349,0.390,0.567,54.6,57.2,,5.9,0.539,17.2,,0.244
Western Michigan,2001-2002,30,17,13,0.567,0.75,-0.38,,10,8,,11,4,,6,8,,2206,2172,,,,0.338,0.368,0.530,49.9,49.6,,3.6,0.494,16.1,,0.242
Wichita State,2001-2002,30,15,15,0.500,0.82,0.15,,9,9,,11,3,,3,9,,2186,2166,,,,0.464,0.328,0.562,52.5,59.8,,5.0,0.517,19.4,,0.338
William & Mary,2001-2002,29,10,19,0.345,-6.07,-1.15,,7,11,,7,4,,2,13,,1827,1950,,,,0.365,0.358,0.481,52.1,56.5,,2.8,0.448,18.3,,0.234
Winthrop NCAA,2001-2002,31,19,12,0.613,-6.53,-8.20,,10,4,,9,4,,7,5,,2092,2018,,,,0.394,0.363,0.508,52.1,49.5,,7.7,0.474,18.2,,0.258
Wisconsin NCAA,2001-2002,32,19,13,0.594,10.10,9.23,,11,5,,12,1,,6,8,,2144,2101,,,,0.391,0.354,0.540,49.9,55.7,,3.5,0.499,17.2,,0.281
Wofford,2001-2002,29,11,18,0.379,-7.02,1.14,,5,11,,9,5,,1,12,,1939,2002,,,,0.282,0.335,0.474,46.9,53.3,,5.9,0.444,15.4,,0.188
Wright State,2001-2002,28,17,11,0.607,1.01,-1.58,,9,7,,11,3,,6,7,,2064,1981,,,,0.452,0.377,0.584,47.2,57.9,,4.3,0.556,17.5,,0.307
Wyoming NCAA,2001-2002,31,22,9,0.710,8.62,2.72,,11,3,,14,1,,6,6,,2324,2129,,,,0.494,0.252,0.539,55.3,52.6,,7.6,0.493,17.2,,0.345
Xavier NCAA,2001-2002,32,26,6,0.813,13.91,4.10,,14,2,,13,1,,9,4,,2317,2003,,,,0.453,0.319,0.550,52.7,51.5,,7.6,0.505,17.1,,0.327
Yale,2001-2002,32,21,11,0.656,-0.08,-5.32,,11,3,,11,2,,9,5,,2394,2255,,,,0.424,0.357,0.531,53.3,56.7,,5.2,0.489,17.8,,0.297
Youngstown State,2001-2002,28,5,23,0.179,-12.89,-0.16,,2,14,,5,7,,0,15,,1808,2100,,,,0.371,0.285,0.496,46.8,58.7,,5.0,0.446,18.1,,0.274
