School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Samford,2018-2019,33,17,16,0.515,0.69,-2.03,,6,12,,11,6,,5,9,,2583,2487,,71.2,107.1,0.341,0.352,0.570,50.3,50.1,9.9,10.9,0.537,17.0,28.1,0.250
San Diego,2018-2019,36,21,15,0.583,6.12,3.61,,7,9,,12,4,,5,9,,2591,2455,,68.0,104.4,0.320,0.404,0.562,51.9,56.5,8.2,8.4,0.527,16.8,24.7,0.239
San Diego State,2018-2019,34,21,13,0.618,5.29,2.47,,11,7,,14,3,,4,7,,2437,2291,,68.9,104.1,0.350,0.372,0.539,51.2,57.6,8.4,10.1,0.503,15.8,29.4,0.251
San Francisco,2018-2019,31,21,10,0.677,8.56,1.13,,9,7,,13,3,,6,5,,2358,2101,,67.3,112.0,0.307,0.393,0.556,52.2,50.8,8.9,8.9,0.536,13.1,30.8,0.201
San Jose State,2018-2019,31,4,27,0.129,-16.37,0.59,,1,17,,4,11,,0,12,,2042,2534,,71.3,91.7,0.351,0.363,0.496,49.7,59.3,5.9,5.1,0.463,19.0,27.9,0.230
Santa Clara,2018-2019,31,16,15,0.516,-1.91,0.92,,8,8,,11,6,,4,6,,2115,2172,,67.4,100.0,0.343,0.401,0.550,49.2,56.6,6.9,9.5,0.517,18.4,24.3,0.246
Savannah State,2018-2019,31,11,20,0.355,-20.51,-9.04,,8,8,,6,5,,4,14,,2360,2694,,78.1,97.0,0.255,0.576,0.506,46.2,56.0,9.6,7.9,0.481,17.0,28.2,0.173
Seattle,2018-2019,33,18,15,0.545,-1.47,-3.85,,6,10,,12,6,,4,8,,2420,2283,,69.7,104.4,0.343,0.330,0.535,52.3,45.3,6.1,9.3,0.499,15.1,29.5,0.246
Seton Hall NCAA,2018-2019,34,20,14,0.588,10.25,8.34,,9,9,,11,4,,3,8,,2508,2443,,70.1,104.0,0.345,0.367,0.533,50.0,51.7,9.7,11.2,0.499,15.2,29.6,0.243
Siena,2018-2019,33,17,16,0.515,-7.90,-6.47,,11,7,,7,7,,8,7,,2131,2178,,61.5,103.1,0.247,0.477,0.536,46.8,53.8,9.2,8.3,0.515,13.9,23.2,0.168
South Alabama,2018-2019,34,17,17,0.500,-4.46,-2.71,,8,10,,13,6,,3,10,,2478,2465,,68.9,104.7,0.355,0.404,0.563,47.6,54.3,8.5,11.5,0.536,17.2,25.6,0.244
South Carolina,2018-2019,32,16,16,0.500,8.34,9.63,,11,7,,11,6,,4,8,,2327,2316,,71.2,101.8,0.364,0.347,0.520,49.9,51.2,8.8,12.7,0.486,16.2,32.0,0.248
South Carolina State,2018-2019,34,8,26,0.235,-16.86,-8.30,,5,11,,5,6,,2,19,,2388,2593,,69.2,100.4,0.408,0.308,0.529,50.6,47.6,7.0,5.4,0.480,17.9,32.2,0.303
South Carolina Upstate,2018-2019,32,6,26,0.188,-15.30,-4.27,,1,16,,5,9,,1,15,,2169,2395,,69.4,96.9,0.263,0.436,0.515,46.7,56.0,9.2,8.1,0.486,17.3,26.2,0.187
South Dakota,2018-2019,30,13,17,0.433,-5.52,-3.06,,7,9,,8,6,,4,8,,2118,2136,,68.1,103.3,0.352,0.400,0.545,47.9,52.4,8.0,6.4,0.506,14.3,22.0,0.260
South Dakota State,2018-2019,33,24,9,0.727,5.92,-4.74,,14,2,,14,1,,7,6,,2789,2425,,72.8,116.1,0.323,0.408,0.615,53.3,49.7,8.4,6.0,0.584,14.6,23.7,0.251
South Florida,2018-2019,38,24,14,0.632,5.96,1.69,,8,10,,18,5,,5,7,,2752,2553,,69.5,101.8,0.480,0.386,0.529,54.7,57.2,11.3,9.7,0.494,18.8,35.7,0.310
Southeast Missouri State,2018-2019,31,10,21,0.323,-11.32,-4.39,,5,13,,6,8,,2,13,,2216,2378,,70.2,99.8,0.287,0.397,0.539,48.8,50.5,8.2,6.9,0.514,17.9,25.7,0.198
Southeastern Louisiana,2018-2019,33,17,16,0.515,-7.59,-6.30,,12,6,,9,5,,7,9,,2224,2228,,67.6,99.6,0.369,0.401,0.545,52.2,59.1,9.6,7.1,0.509,20.8,32.5,0.265
Southern,2018-2019,32,7,25,0.219,-16.79,-7.37,,6,12,,6,5,,1,18,,2077,2360,,68.3,94.6,0.344,0.318,0.522,47.9,49.5,9.8,8.1,0.492,20.4,29.4,0.230
Southern California,2018-2019,33,16,17,0.485,8.23,4.96,,8,10,,12,5,,2,9,,2518,2410,,71.0,105.8,0.276,0.360,0.546,48.7,57.2,8.5,9.4,0.528,14.5,26.9,0.178
Southern Illinois,2018-2019,32,17,15,0.531,1.39,-0.17,,10,8,,9,6,,7,7,,2194,2144,,66.8,102.7,0.320,0.331,0.554,50.8,54.6,9.9,11.7,0.528,18.4,28.6,0.219
SIU Edwardsville,2018-2019,31,10,21,0.323,-14.47,-5.06,,6,12,,7,8,,2,11,,2265,2520,,71.9,98.4,0.357,0.350,0.510,48.2,48.1,8.6,6.1,0.471,16.5,28.7,0.251
Southern Methodist,2018-2019,32,15,17,0.469,5.81,4.12,,6,12,,10,8,,3,7,,2303,2249,,66.5,108.2,0.278,0.410,0.540,50.9,52.9,8.9,11.3,0.512,14.1,32.6,0.199
Southern Mississippi,2018-2019,33,20,13,0.606,2.58,-0.83,,11,7,,11,3,,7,7,,2392,2160,,67.4,106.8,0.253,0.369,0.553,50.1,61.5,11.3,11.0,0.537,13.8,24.3,0.166
Southern Utah,2018-2019,34,17,17,0.500,-8.91,-6.22,,9,11,,11,4,,4,12,,2573,2566,,73.5,101.5,0.379,0.400,0.546,50.2,48.4,7.8,9.1,0.509,16.5,23.2,0.270
St. Bonaventure,2018-2019,34,18,16,0.529,3.34,0.25,,12,6,,9,5,,6,7,,2250,2145,,65.1,99.8,0.282,0.332,0.518,50.6,50.8,8.8,15.4,0.483,16.2,28.9,0.209
St. Francis (NY),2018-2019,33,17,16,0.515,-10.19,-8.45,,9,9,,11,3,,6,12,,2345,2320,,70.6,100.3,0.292,0.405,0.518,49.1,46.0,8.3,10.6,0.491,15.4,27.4,0.198
St. John's (NY) NCAA,2018-2019,34,21,13,0.618,7.88,5.50,,8,10,,13,4,,4,7,,2623,2542,,72.6,105.0,0.295,0.385,0.548,45.8,50.0,12.1,9.8,0.518,13.0,21.4,0.212
Stanford,2018-2019,31,15,16,0.484,6.03,5.13,,8,10,,10,4,,4,9,,2255,2227,,71.8,100.9,0.361,0.366,0.540,51.4,48.5,8.3,10.7,0.511,18.3,29.8,0.242
Stephen F. Austin,2018-2019,30,14,16,0.467,-10.99,-5.92,,7,11,,10,6,,3,9,,2105,2161,,69.8,99.7,0.358,0.347,0.530,49.0,46.7,9.1,11.9,0.499,18.2,30.3,0.244
Stetson,2018-2019,31,7,24,0.226,-15.01,-3.46,,3,13,,7,8,,0,16,,2151,2429,,71.6,96.5,0.256,0.349,0.489,47.8,52.6,9.4,8.5,0.459,15.2,29.0,0.177
Stony Brook,2018-2019,33,24,9,0.727,-2.10,-6.48,,12,4,,10,4,,13,4,,2364,2188,,69.9,101.4,0.359,0.369,0.521,54.2,45.6,9.0,13.0,0.481,17.4,33.4,0.259
Syracuse NCAA,2018-2019,34,20,14,0.588,13.73,10.09,,10,8,,13,6,,6,4,,2370,2246,,67.2,103.4,0.368,0.432,0.529,48.4,50.5,12.1,16.8,0.496,15.9,30.0,0.252
TCU,2018-2019,37,23,14,0.622,13.81,9.60,,7,11,,15,5,,3,7,,2730,2574,,69.4,104.9,0.317,0.375,0.547,51.7,60.4,9.8,11.5,0.521,16.7,30.9,0.216
Temple NCAA,2018-2019,33,23,10,0.697,8.17,4.93,,13,5,,13,2,,8,5,,2465,2358,,70.5,104.4,0.325,0.374,0.534,48.2,54.5,12.0,6.2,0.499,13.8,26.1,0.236
Tennessee NCAA,2018-2019,37,31,6,0.838,21.55,10.16,,15,3,,18,0,,7,3,,3035,2580,,69.4,116.1,0.333,0.320,0.587,52.3,59.7,8.5,15.2,0.554,13.7,30.9,0.251
Tennessee State,2018-2019,30,9,21,0.300,-11.62,-3.15,,6,12,,6,7,,3,14,,2182,2332,,73.1,98.7,0.361,0.412,0.536,50.0,45.5,9.9,7.5,0.501,19.6,29.3,0.253
Tennessee Tech,2018-2019,31,8,23,0.258,-14.76,-3.00,,4,14,,5,10,,3,13,,2104,2350,,72.9,92.4,0.362,0.348,0.503,48.3,52.4,9.9,11.1,0.476,19.8,28.4,0.228
Tennessee-Martin,2018-2019,31,12,19,0.387,-10.94,-4.32,,6,12,,10,4,,1,14,,2356,2486,,71.2,106.0,0.276,0.379,0.544,48.6,51.6,10.0,7.9,0.511,16.2,31.3,0.208
Texas,2018-2019,37,21,16,0.568,16.06,11.46,,8,10,,15,6,,2,8,,2628,2458,,66.4,105.9,0.297,0.435,0.537,49.3,52.3,9.1,11.4,0.509,14.1,27.8,0.207
Texas A&M,2018-2019,32,14,18,0.438,7.21,8.59,,6,12,,9,8,,3,7,,2253,2297,,69.4,101.5,0.343,0.360,0.526,50.7,46.7,9.7,12.7,0.493,17.2,32.7,0.237
Texas A&M-Corpus Christi,2018-2019,32,14,18,0.438,-9.11,-5.68,,9,9,,9,7,,5,9,,2126,2124,,67.3,97.9,0.300,0.344,0.516,52.6,54.7,9.1,9.0,0.485,18.1,31.4,0.209
Texas Southern,2018-2019,38,24,14,0.632,-5.55,-6.99,,14,4,,10,2,,13,11,,3102,3008,,76.3,104.9,0.415,0.358,0.545,50.7,54.6,10.4,7.3,0.513,17.1,31.6,0.277
Texas State,2018-2019,34,24,10,0.706,1.54,-3.00,,12,6,,11,4,,10,5,,2470,2204,,68.5,105.3,0.352,0.377,0.537,54.3,56.3,10.0,7.7,0.506,16.5,33.7,0.240
Texas Tech NCAA,2018-2019,38,31,7,0.816,22.79,9.53,,14,4,,17,1,,6,3,,2765,2261,,67.6,106.9,0.329,0.360,0.567,50.8,52.3,10.7,15.4,0.535,15.8,26.3,0.241
Texas-Rio Grande Valley,2018-2019,37,20,17,0.541,-2.04,-1.61,,9,7,,11,9,,8,7,,2634,2623,,71.9,98.4,0.432,0.297,0.511,45.8,56.2,12.9,8.0,0.466,15.5,25.9,0.300
The Citadel,2018-2019,30,12,18,0.400,-7.94,0.03,,4,14,,8,7,,4,10,,2553,2584,,76.7,110.0,0.260,0.535,0.565,47.7,51.4,8.7,10.6,0.539,14.6,27.0,0.191
Toledo,2018-2019,33,25,8,0.758,8.21,0.71,,13,5,,14,2,,8,5,,2537,2256,,69.7,109.4,0.267,0.432,0.566,52.5,59.7,7.3,11.5,0.534,15.2,28.2,0.206
Towson,2018-2019,32,10,22,0.313,-8.44,-3.57,,6,12,,5,8,,4,8,,2170,2294,,64.5,102.7,0.286,0.296,0.514,53.7,39.4,7.3,9.7,0.484,15.6,34.6,0.199
Troy,2018-2019,30,12,18,0.400,-6.12,-1.01,,5,13,,8,8,,4,10,,2179,2242,,69.6,103.6,0.320,0.410,0.550,48.8,50.7,8.1,12.3,0.518,17.1,27.1,0.231
Tulane,2018-2019,31,4,27,0.129,-6.72,3.63,,0,18,,3,12,,0,11,,2082,2403,,72.0,93.3,0.328,0.376,0.505,48.6,60.6,6.6,9.1,0.471,18.5,26.2,0.226
Tulsa,2018-2019,32,18,14,0.563,4.65,3.86,,8,10,,14,3,,3,8,,2296,2271,,69.9,101.9,0.434,0.376,0.550,48.7,55.4,7.8,7.0,0.512,16.2,22.5,0.301
UAB,2018-2019,35,20,15,0.571,0.36,-1.52,,10,8,,11,5,,6,6,,2470,2370,,66.6,105.2,0.315,0.346,0.536,52.7,44.3,9.3,7.5,0.511,14.8,30.4,0.212
UC Davis,2018-2019,31,11,20,0.355,-6.26,-1.50,,7,9,,7,6,,3,12,,2038,2128,,67.0,96.5,0.308,0.370,0.531,46.5,51.0,9.3,7.0,0.500,17.7,21.5,0.218
UC Irvine NCAA,2018-2019,37,31,6,0.838,5.70,-2.30,,15,1,,12,2,,13,2,,2675,2353,,66.2,107.8,0.296,0.325,0.543,54.8,48.5,8.5,10.9,0.516,15.2,34.0,0.208
UC Riverside,2018-2019,33,10,23,0.303,-11.12,-3.19,,4,12,,7,7,,2,14,,2153,2279,,64.3,101.1,0.237,0.416,0.541,50.5,53.7,7.7,5.4,0.521,17.6,26.9,0.162
UC Santa Barbara,2018-2019,32,22,10,0.688,-1.62,-5.55,,10,6,,12,3,,7,6,,2350,2114,,66.0,110.4,0.381,0.327,0.547,54.8,52.2,7.5,9.2,0.510,14.2,34.8,0.273
UCF NCAA,2018-2019,33,24,9,0.727,13.37,5.58,,13,5,,15,2,,5,5,,2385,2128,,67.3,107.1,0.453,0.356,0.557,51.5,53.6,8.5,12.6,0.529,15.5,29.0,0.294
UCLA,2018-2019,33,17,16,0.515,7.17,6.78,,9,9,,13,5,,3,7,,2580,2567,,73.7,104.9,0.382,0.358,0.543,52.8,51.4,7.9,10.7,0.520,16.4,30.8,0.242
UNC Asheville,2018-2019,31,4,27,0.129,-19.81,-2.35,,2,14,,3,10,,1,15,,1857,2313,,64.2,92.9,0.269,0.422,0.506,46.5,50.5,9.8,9.0,0.471,19.9,29.1,0.199
UNC Greensboro,2018-2019,36,29,7,0.806,4.08,-0.90,,15,3,,15,2,,11,4,,2738,2443,,69.9,108.5,0.305,0.375,0.548,50.7,45.4,12.5,11.5,0.521,14.5,31.4,0.212
UNC Wilmington,2018-2019,33,10,23,0.303,-8.10,-2.04,,5,13,,5,9,,2,12,,2515,2670,,70.2,107.3,0.339,0.375,0.545,52.4,56.3,6.4,6.0,0.509,15.9,32.2,0.248
UT Arlington,2018-2019,33,17,16,0.515,-0.50,0.84,,12,6,,9,5,,7,10,,2284,2303,,69.0,98.5,0.345,0.405,0.514,51.6,53.9,9.1,8.3,0.471,17.4,31.0,0.256
Utah,2018-2019,31,17,14,0.548,6.13,5.10,,11,7,,10,5,,6,5,,2343,2311,,67.9,110.9,0.355,0.465,0.578,52.3,54.7,6.8,7.0,0.550,16.8,30.7,0.251
Utah State NCAA,2018-2019,35,28,7,0.800,11.98,0.89,,15,3,,14,1,,9,4,,2753,2349,,70.0,111.6,0.367,0.379,0.575,56.2,62.4,8.7,12.2,0.538,15.8,31.9,0.274
Utah Valley,2018-2019,35,25,10,0.714,3.00,-2.30,,12,4,,14,1,,8,8,,2697,2474,,70.4,109.5,0.396,0.384,0.588,53.1,52.0,8.2,6.7,0.555,17.5,28.3,0.287
UTEP,2018-2019,29,8,21,0.276,-8.23,-1.71,,3,15,,8,8,,0,13,,1859,2001,,70.0,90.8,0.363,0.389,0.498,50.4,48.0,6.6,7.9,0.464,20.0,27.3,0.240
UTSA,2018-2019,32,17,15,0.531,0.69,0.05,,11,7,,11,4,,5,7,,2481,2407,,74.0,103.5,0.259,0.413,0.534,49.2,46.9,8.9,6.9,0.504,14.8,25.8,0.191
Valparaiso,2018-2019,33,15,18,0.455,-3.38,-1.00,,7,11,,8,7,,5,8,,2205,2187,,66.4,99.4,0.334,0.328,0.534,50.8,53.7,9.1,8.6,0.502,17.5,27.0,0.233
Vanderbilt,2018-2019,32,9,23,0.281,3.57,7.79,,0,18,,8,10,,1,10,,2180,2315,,68.9,98.5,0.406,0.422,0.522,50.1,50.4,7.0,10.4,0.486,17.9,28.9,0.273
Vermont NCAA,2018-2019,34,27,7,0.794,4.88,-4.18,,14,2,,16,2,,11,4,,2508,2143,,66.5,110.2,0.359,0.403,0.568,53.2,46.2,8.3,11.9,0.530,14.6,27.3,0.269
Villanova NCAA,2018-2019,36,26,10,0.722,14.33,7.97,,13,5,,13,2,,5,7,,2654,2425,,65.0,112.2,0.344,0.535,0.565,51.3,56.9,8.2,8.7,0.532,14.2,30.1,0.251
Virginia NCAA,2018-2019,38,35,3,0.921,25.46,10.15,,16,2,,15,1,,10,1,,2714,2132,,60.8,116.3,0.291,0.395,0.580,53.9,55.9,9.0,13.0,0.552,12.8,29.7,0.216
Virginia Commonwealth NCAA,2018-2019,33,25,8,0.758,11.96,2.87,,16,2,,16,1,,8,4,,2344,2044,,69.0,102.1,0.357,0.412,0.535,50.8,54.9,11.5,12.2,0.501,17.3,31.0,0.251
VMI,2018-2019,32,11,21,0.344,-10.50,0.09,,4,14,,8,7,,2,13,,2433,2617,,73.5,102.6,0.294,0.455,0.541,47.2,52.4,9.1,5.1,0.509,14.8,23.0,0.215
Virginia Tech NCAA,2018-2019,35,26,9,0.743,19.28,7.79,,12,6,,14,2,,5,5,,2574,2172,,64.4,113.3,0.319,0.437,0.588,51.9,59.5,10.4,8.4,0.556,15.2,29.2,0.243
Wagner,2018-2019,30,13,17,0.433,-12.99,-7.63,,8,10,,7,7,,6,10,,1974,2044,,66.4,98.7,0.339,0.456,0.501,52.0,53.6,9.2,12.0,0.456,17.4,33.9,0.252
Wake Forest,2018-2019,31,11,20,0.355,1.21,8.47,,4,14,,8,8,,1,10,,2119,2344,,68.8,98.6,0.376,0.353,0.496,52.2,46.1,7.0,7.2,0.448,16.3,33.7,0.273
Washington NCAA,2018-2019,36,27,9,0.750,12.01,7.01,,15,3,,15,1,,7,4,,2511,2331,,67.4,103.2,0.347,0.399,0.551,47.6,47.5,13.3,16.3,0.521,17.4,28.8,0.241
Washington State,2018-2019,32,11,21,0.344,-1.67,2.20,,4,14,,9,7,,2,8,,2393,2517,,71.6,104.4,0.303,0.445,0.562,48.2,57.4,7.4,7.8,0.528,17.1,25.2,0.229
Weber State,2018-2019,33,18,15,0.545,-4.37,-6.12,,11,9,,10,5,,5,7,,2617,2454,,73.4,107.2,0.366,0.354,0.576,48.9,41.6,7.3,10.0,0.540,14.4,19.7,0.273
West Virginia,2018-2019,36,15,21,0.417,6.94,10.57,,4,14,,11,7,,0,10,,2655,2786,,71.7,101.5,0.389,0.391,0.514,53.1,54.2,8.5,9.4,0.475,17.7,36.6,0.268
Western Carolina,2018-2019,32,7,25,0.219,-9.28,0.34,,4,14,,4,8,,3,14,,2304,2563,,71.3,99.8,0.360,0.459,0.564,52.4,49.1,5.8,4.6,0.539,22.0,28.7,0.243
Western Illinois,2018-2019,31,10,21,0.323,-10.04,-5.18,,4,12,,7,6,,2,14,,2198,2272,,69.5,101.6,0.237,0.337,0.531,48.9,39.0,7.6,11.4,0.505,14.6,22.7,0.173
Western Kentucky,2018-2019,34,20,14,0.588,3.14,0.96,,11,7,,10,4,,6,8,,2429,2355,,69.0,102.0,0.379,0.318,0.539,51.6,48.9,9.9,14.4,0.499,17.1,29.0,0.274
Western Michigan,2018-2019,32,8,24,0.250,-6.26,1.48,,2,16,,5,9,,2,14,,2246,2439,,70.2,98.5,0.373,0.397,0.524,51.5,48.3,6.4,6.5,0.487,18.6,30.0,0.258
Wichita State,2018-2019,37,22,15,0.595,7.72,5.91,,10,8,,10,4,,7,7,,2609,2542,,69.3,101.4,0.288,0.391,0.504,52.1,53.7,6.8,10.3,0.469,14.7,32.1,0.209
William & Mary,2018-2019,31,14,17,0.452,-4.78,-2.08,,10,8,,9,5,,5,11,,2321,2385,,69.2,106.1,0.325,0.415,0.567,49.9,62.9,7.2,12.4,0.546,16.0,24.2,0.217
Winthrop,2018-2019,30,18,12,0.600,-2.89,-3.74,,10,6,,11,3,,7,8,,2499,2358,,75.1,110.0,0.301,0.531,0.582,53.4,53.8,5.9,7.2,0.554,17.5,29.8,0.222
Wisconsin NCAA,2018-2019,34,23,11,0.676,17.90,11.01,,14,6,,12,3,,8,5,,2333,2099,,64.8,103.9,0.273,0.346,0.531,49.8,49.2,7.9,11.0,0.511,13.0,24.3,0.177
Wofford NCAA,2018-2019,35,30,5,0.857,13.92,0.80,,18,0,,15,1,,11,3,,2879,2295,,68.5,119.2,0.271,0.436,0.598,54.5,50.6,9.6,9.1,0.580,13.5,32.5,0.190
Wright State,2018-2019,35,21,14,0.600,3.29,-0.89,,13,5,,15,2,,5,8,,2561,2365,,67.4,108.1,0.341,0.403,0.543,52.3,54.7,9.0,6.1,0.506,14.6,31.3,0.251
Wyoming,2018-2019,32,8,24,0.250,-9.75,0.19,,4,14,,6,10,,1,11,,2105,2411,,70.2,93.3,0.399,0.435,0.534,44.7,48.0,7.8,7.9,0.492,18.6,15.6,0.288
Xavier,2018-2019,35,19,16,0.543,9.61,8.06,,9,9,,13,5,,4,8,,2526,2472,,66.5,107.0,0.326,0.374,0.553,53.4,56.3,8.1,10.6,0.528,16.5,32.2,0.221
Yale NCAA,2018-2019,30,22,8,0.733,5.52,-1.24,,10,4,,11,2,,8,5,,2427,2202,,72.9,109.7,0.307,0.350,0.584,52.9,56.3,8.0,11.2,0.556,15.9,25.8,0.227
Youngstown State,2018-2019,32,12,20,0.375,-7.78,-2.05,,8,10,,6,7,,5,11,,2415,2526,,70.6,104.8,0.246,0.433,0.526,51.5,51.1,9.1,9.9,0.501,15.6,33.7,0.172
